CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-15.48, 89.9, None, None, None,4.329,18.26, None,145.8, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-03-05 00:00:00, None, None, None, None,10
None,-15.43, 90.0, None, None, None,4.564,22.47, None,153.7, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-03-05 01:00:00, None, None, None, None,10
None,-15.48, 90.0, None, None, None,6.711,19.37, None,151.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-03-05 02:00:00, None, None, None, None,10
None,-15.48, 90.0, None, None, None,10.91,17.43, None,145.5, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-03-05 03:00:00, None, None, None, None,10
None,-15.23, 90.0, None, None, None,8.36,18.73, None,145.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-03-05 04:00:00, None, None, None, None,10
None,-14.76, 90.4, None, None, None,11.36,20.39, None,145.2, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-03-05 05:00:00, None, None, None, None,10
None,-14.66, 90.4, None, None, None,15.54,18.01, None,119.1, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-03-05 06:00:00, None, None, None, None,10
None,-14.57, 90.6, None, None, None,19.73,20.1, None,126.7, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-03-05 07:00:00, None, None, None, None,10
None,-14.43, 90.7, None, None, None,10.09,23.29, None,142.5, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-03-05 08:00:00, None, None, None, None,10
None,-13.85, 90.8, None, None, None,7.41,22.29, None,159.3, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-03-05 09:00:00, None, None, None, None,10
None,-13.32, 91.1, None, None, None,8.07,20.67, None,165.0, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-03-05 10:00:00, None, None, None, None,10
None,-12.62, 91.8, None, None, None,9.29,19.14, None,163.5, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-03-05 11:00:00, None, None, None, None,10
None,-10.51, 93.2, None, None, None,12.95,13.14, None,163.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-03-05 12:00:00, None, None, None, None,10
