CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -9.57,93.1, None, None, None, None, 35.79, None, 13.81, 27.16, None, None, None, None, None, None, None, None, None,2017-03-05 00:00:00, None, 295.2,10
None, -9.52,92.9, None, None, None, None, 42.1, None, 10.47, 18.22, None, None, None, None, None, None, None, None, None,2017-03-05 01:00:00, None, 294.8,10
None, -9.69,93.0, None, None, None, None, 24.86, None, 16.36, 41.22, None, None, None, None, None, None, None, None, None,2017-03-05 02:00:00, None, 293.6,10
None, -9.81,93.0, None, None, None, None, 29.78, None, 13.6, 26.97, None, None, None, None, None, None, None, None, None,2017-03-05 03:00:00, None, 293.4,10
None, -9.77,93.0, None, None, None, None, 25.52, None, 15.32, 36.75, None, None, None, None, None, None, None, None, None,2017-03-05 04:00:00, None, 293.3,10
None, -10.03,92.8, None, None, None, None, 16.27, None, 17.35, 46.77, None, None, None, None, None, None, None, None, None,2017-03-05 05:00:00, None, 293.3,10
None, -10.13,92.7, None, None, None, None, 15.83, None, 11.98, 51.6, None, None, None, None, None, None, None, None, None,2017-03-05 06:00:00, None, 293.9,10
None, -9.99,92.8, None, None, None, None, 16.37, None, 11.62, 51.32, None, None, None, None, None, None, None, None, None,2017-03-05 07:00:00, None, 294.3,10
None, -9.75,92.8, None, None, None, None, 17.09, None, 8.15, 49.8, None, None, None, None, None, None, None, None, None,2017-03-05 08:00:00, None, 294.8,10
None, -9.55,92.8, None, None, None, None, 11.73, None, 6.362, 51.67, None, None, None, None, None, None, None, None, None,2017-03-05 09:00:00, None, 296.4,10
None, -8.65,92.7, None, None, None, None, 10.09, None, 6.046, 49.69, None, None, None, None, None, None, None, None, None,2017-03-05 10:00:00, None, 295.4,10
None, -7.551,93.2, None, None, None, None, 12.27, None, 2.498, 50.75, None, None, None, None, None, None, None, None, None,2017-03-05 11:00:00, None, 295.9,10
None, -4.577,95.0, None, None, None, None, 52.63, None, 0.838, 350.6, None, None, None, None, None, None, None, None, None,2017-03-05 12:00:00, None, 296.1,10
None, -2.759,94.2, None, None, None, None, 37.19, None, 1.301, 247.2, None, None, None, None, None, None, None, None, None,2017-03-05 13:00:00, None, 295.6,10
None, -3.468,94.0, None, None, None, None, 29.54, None, 2.079, 239.3, None, None, None, None, None, None, None, None, None,2017-03-05 14:00:00, None, 296.6,10
None, -2.001,95.0, None, None, None, None, 39.4, None, 1.845, 246.5, None, None, None, None, None, None, None, None, None,2017-03-05 15:00:00, None, 295.8,10
None, -4.117,93.1, None, None, None, None, 42.46, None, 1.577, 255.2, None, None, None, None, None, None, None, None, None,2017-03-05 16:00:00, None, 295.5,10
None, -6.477,94.0, None, None, None, None, 60.4, None, 1.507, 275.7, None, None, None, None, None, None, None, None, None,2017-03-05 17:00:00, None, 296.4,10
None, -8.52,93.8, None, None, None, None, 42.94, None, 1.723, 240.4, None, None, None, None, None, None, None, None, None,2017-03-05 18:00:00, None, 296.5,10
None, -8.64,94.0, None, None, None, None, 67.81, None, 2.807, 319.9, None, None, None, None, None, None, None, None, None,2017-03-05 19:00:00, None, 296.5,10
None, -8.66,93.8, None, None, None, None, 11.98, None, 6.02, 49.65, None, None, None, None, None, None, None, None, None,2017-03-05 20:00:00, None, 296.2,10
None, -8.69,93.7, None, None, None, None, 14.67, None, 5.38, 40.14, None, None, None, None, None, None, None, None, None,2017-03-05 21:00:00, None, 296.1,10
None, -9.7,93.0, None, None, None, None, 11.76, None, 4.79, 50.25, None, None, None, None, None, None, None, None, None,2017-03-05 22:00:00, None, 296.1,10
None, -9.25,93.3, None, None, None, None, 31.9, None, 3.644, 35.33, None, None, None, None, None, None, None, None, None,2017-03-05 23:00:00, None, 295.7,10
None, -9.29,93.5, None, None, None, None, 24.07, None, 4.552, 38.21, None, None, None, None, None, None, None, None, None,2017-03-06 00:00:00, None, 295.4,10
None, -9.3,93.4, None, None, None, None, 57.65, None, 2.729, 283.9, None, None, None, None, None, None, None, None, None,2017-03-06 01:00:00, None, 294.2,10
None, -8.86,93.5, None, None, None, None, 18.15, None, 5.805, 222.9, None, None, None, None, None, None, None, None, None,2017-03-06 02:00:00, None, 297.8,10
None, -9.11,93.4, None, None, None, None, 18.51, None, 5.513, 226.3, None, None, None, None, None, None, None, None, None,2017-03-06 03:00:00, None, 297.7,10
None, -8.83,93.6, None, None, None, None, 21.95, None, 4.067, 229.4, None, None, None, None, None, None, None, None, None,2017-03-06 04:00:00, None, 299.3,10
None, -9.02,93.4, None, None, None, None, 21.45, None, 8.64, 223.0, None, None, None, None, None, None, None, None, None,2017-03-06 05:00:00, None, 302.5,10
None, -10.17,92.5, None, None, None, None, 18.82, None, 9.52, 223.5, None, None, None, None, None, None, None, None, None,2017-03-06 06:00:00, None, 302.7,10
None, -10.18,92.7, None, None, None, None, 19.18, None, 7.451, 223.1, None, None, None, None, None, None, None, None, None,2017-03-06 07:00:00, None, 301.2,10
None, -9.76,92.9, None, None, None, None, 20.84, None, 5.965, 227.1, None, None, None, None, None, None, None, None, None,2017-03-06 08:00:00, None, 300.7,10
None, -9.89,92.7, None, None, None, None, 21.04, None, 5.955, 226.1, None, None, None, None, None, None, None, None, None,2017-03-06 09:00:00, None, 298.6,10
None, -9.13,93.0, None, None, None, None, 19.92, None, 5.321, 224.9, None, None, None, None, None, None, None, None, None,2017-03-06 10:00:00, None, 299.2,10
None, -8.76,93.8, None, None, None, None, 22.74, None, 4.754, 224.0, None, None, None, None, None, None, None, None, None,2017-03-06 11:00:00, None, 298.7,10
