wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
7.0, 83.0, 3.5, 0.0, 6.5, 4.9, 9.2, 7.9, 2.0, 0.0, 0.0, 90.0,2022-10-01 00:00:00,40,
347.0, 86.0, 2.8, 0.0, 6.4, 0.5, 8.6, 7.8, 8.0, 0.0, 0.0, 92.0,2022-10-01 01:00:00,40,
49.0, 90.0, 4.9, 0.0, 6.4, 2.3, 7.9, 7.3, 7.0, 0.0, 0.0, 95.0,2022-10-01 02:00:00,40,
43.0, 92.0, 0.5, 0.0, 6.6, 2.2, 7.8, 7.2, 347.0, 0.0, 0.0, 95.0,2022-10-01 03:00:00,40,
40.0, 95.0, 2.3, 0.0, 6.6, 1.0, 7.3, 7.1, 49.0, 0.0, 0.0, 97.0,2022-10-01 04:00:00,40,
32.0, 95.0, 2.2, 0.0, 6.5, 3.5, 7.2, 7.5, 43.0, 0.0, 0.0, 96.0,2022-10-01 05:00:00,40,
23.0, 97.0, None, 0.0, 6.7, 0.9, 7.1, 7.5, 40.0, 0.0, 0.0, 100.0,2022-10-01 06:00:00,40,
104.0, 96.0, 3.5, 0.0, 6.9, 1.8, 7.5, 10.7, 32.0, 0.0, 0.0, 88.0,2022-10-01 07:00:00,40,
134.0, 100.0, 0.9, 0.0, 7.5, 4.5, 7.5, 15.6, 23.0, 0.0, 0.0, 67.0,2022-10-01 08:00:00,40,
145.0, 88.0, 1.8, 0.0, 8.8, 5.5, 10.7, 17.0, 104.0, 0.0, 0.0, 57.0,2022-10-01 09:00:00,40,
154.0, 67.0, 4.5, 0.0, 9.5, 5.4, 15.6, 17.7, 134.0, 0.0, 0.0, 53.0,2022-10-01 10:00:00,40,
153.0, 57.0, 5.5, 0.0, 8.4, 5.5, 17.0, 18.9, 145.0, 0.0, 0.0, 47.0,2022-10-01 11:00:00,40,
174.0, 53.0, 5.4, 0.0, 8.0, 6.3, 17.7, 19.8, 154.0, 0.0, 0.0, 43.0,2022-10-01 12:00:00,40,
153.0, 47.0, 5.5, 0.0, 7.4, 7.1, 18.9, 20.1, 153.0, 0.0, 0.0, 39.0,2022-10-01 13:00:00,40,
170.0, 43.0, 6.3, 0.0, 6.9, 5.8, 19.8, 20.4, 174.0, 0.0, 0.0, 37.0,2022-10-01 14:00:00,40,
200.0, 39.0, 7.1, 0.0, 5.7, 4.3, 20.1, 20.3, 153.0, 0.0, 0.0, 34.0,2022-10-01 15:00:00,40,
342.0, 37.0, 5.8, 0.0, 5.2, 0.2, 20.4, 16.0, 170.0, 0.0, 0.0, 52.0,2022-10-01 16:00:00,40,
32.0, 34.0, 4.3, 0.0, 3.9, 2.6, 20.3, 12.1, 200.0, 0.0, 0.0, 60.0,2022-10-01 17:00:00,40,
39.0, 52.0, 0.2, 0.0, 6.2, 2.7, 16.0, 10.6, 342.0, 0.0, 0.0, 67.0,2022-10-01 18:00:00,40,
39.0, 60.0, 2.6, 0.0, 4.6, 3.7, 12.1, 10.3, 32.0, 0.0, 0.0, 71.0,2022-10-01 19:00:00,40,
39.0, 67.0, 2.7, 0.0, 4.7, 3.7, 10.6, 9.8, 39.0, 0.0, 0.0, 69.0,2022-10-01 20:00:00,40,
34.0, 71.0, 3.7, 0.0, 5.3, 3.2, 10.3, 9.6, 39.0, 0.0, 0.0, 68.0,2022-10-01 21:00:00,40,
33.0, 69.0, 3.7, 0.0, 4.4, 2.4, 9.8, 9.2, 39.0, 0.0, 0.0, 68.0,2022-10-01 22:00:00,40,
, 68.0, 3.2, None, 4.0, None, 9.6, None, 34.0, 0.0, 0.0, None,2022-10-01 23:00:00,40,
49.0, 68.0, 2.4, 0.0, 3.6, 2.1, 9.2, 8.9, 33.0, 0.0, 0.0, 73.0,2022-10-02 00:00:00,40,
32.0, 67.0, 2.8, 0.0, 3.1, 2.6, 8.9, 8.5, 54.0, 0.0, 0.0, 78.0,2022-10-02 01:00:00,40,
59.0, 73.0, 2.1, 0.0, 4.3, 3.0, 8.9, 8.4, 49.0, 0.0, 0.0, 78.0,2022-10-02 02:00:00,40,
359.0, 78.0, 2.6, 0.0, 4.9, 4.1, 8.5, 8.2, 32.0, 0.0, 0.0, 80.0,2022-10-02 03:00:00,40,
7.0, 78.0, None, 0.0, 4.8, 4.5, 8.4, 8.2, 59.0, 0.0, 0.0, 78.0,2022-10-02 04:00:00,40,
3.0, 80.0, 4.1, 0.0, 5.0, 5.2, 8.2, 7.9, 359.0, 0.0, 0.0, 81.0,2022-10-02 05:00:00,40,
354.0, 78.0, 4.5, 0.0, 4.6, 0.0, 8.2, 9.1, 7.0, 0.0, 0.0, 78.0,2022-10-02 06:00:00,40,
264.0, 81.0, 5.2, 0.0, 4.8, 2.7, 7.9, 12.3, 3.0, 0.0, 0.0, 66.0,2022-10-02 07:00:00,40,
251.0, 78.0, None, 0.0, 5.5, 4.6, 9.1, 16.4, 354.0, 0.0, 0.0, 52.0,2022-10-02 08:00:00,40,
240.0, 66.0, 2.7, 0.0, 6.1, 5.0, 12.3, 19.0, 264.0, 0.0, 0.0, 46.0,2022-10-02 09:00:00,40,
254.0, 52.0, 4.6, 0.0, 6.5, 6.2, 16.4, 19.9, 251.0, 0.0, 0.0, 45.0,2022-10-02 10:00:00,40,
254.0, 46.0, None, 0.0, 7.1, 5.7, 19.0, 20.8, 240.0, 0.0, 0.0, 40.0,2022-10-02 11:00:00,40,
245.0, 45.0, 6.2, 0.0, 7.6, 5.0, 19.9, 21.9, 254.0, 0.0, 0.0, 38.0,2022-10-02 12:00:00,40,
341.0, 40.0, 5.7, 0.0, 6.7, 6.9, 20.8, 21.9, 254.0, 0.0, 0.0, 31.0,2022-10-02 13:00:00,40,
314.0, 38.0, None, 0.0, 7.0, 8.1, 21.9, 22.0, 245.0, 0.0, 0.0, 29.0,2022-10-02 14:00:00,40,
313.0, 31.0, 6.9, 0.0, 4.0, 8.9, 21.9, 20.8, 341.0, 0.0, 0.0, 32.0,2022-10-02 15:00:00,40,
316.0, 29.0, 8.1, 0.0, 3.2, 4.1, 22.0, 17.3, 314.0, 0.0, 0.0, 42.0,2022-10-02 16:00:00,40,
6.0, 32.0, 8.9, 0.0, 3.5, 4.8, 20.8, 13.2, 313.0, 0.0, 0.0, 58.0,2022-10-02 17:00:00,40,
358.0, 42.0, 4.1, 0.0, 4.3, 6.0, 17.3, 12.6, 316.0, 0.0, 0.0, 62.0,2022-10-02 18:00:00,40,
1.0, 58.0, 4.8, 0.0, 5.1, 5.1, 13.2, 11.7, 6.0, 0.0, 0.0, 67.0,2022-10-02 19:00:00,40,
