station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2017-01-01 00:00:00, -6.0, -2.8
None, 0.0, 2017-01-02 00:00:00, -10.1, -6.0
None, 0.0, 2017-01-03 00:00:00, -12.5, -5.9
None, 0.0, 2017-01-04 00:00:00, -8.5, -6.0
None, 0.0, 2017-01-05 00:00:00, -12.9, -7.7
None, 0.0, 2017-01-06 00:00:00, -7.7, -3.2
None, 0.0, 2017-01-07 00:00:00, -8.2, -6.2
None, 5.0, 2017-01-08 00:00:00, -5.9, -5.4
None, 8.0, 2017-01-09 00:00:00, -6.3, -5.7
None, 0.0, 2017-01-10 00:00:00, -9.9, -9.3
None, 0.0, 2017-01-11 00:00:00, -13.6, -5.7
None, 0.0, 2017-01-12 00:00:00, -16.5, -14.0
None, 0.0, 2017-01-13 00:00:00, -15.0, -14.2
None, 0.0, 2017-01-14 00:00:00, -12.3, -10.3
None, 0.0, 2017-01-15 00:00:00, -6.5, 1.7
None, 19.3, 2017-01-16 00:00:00, -2.9, 0.4
None, 67.0, 2017-01-17 00:00:00, 0.3, 0.9
None, 44.0, 2017-01-18 00:00:00, 0.4, 1.1
None, 20.7, 2017-01-19 00:00:00, 0.4, 1.0
None, 3.0, 2017-01-20 00:00:00, 0.1, 1.7
None, 3.0, 2017-01-21 00:00:00, 0.2, 2.4
None, 3.0, 2017-01-22 00:00:00, 0.0, 2.9
None, 0.0, 2017-01-23 00:00:00, -2.9, 1.0
None, 0.0, 2017-01-24 00:00:00, -5.1, 0.4
None, 0.0, 2017-01-25 00:00:00, -2.3, 1.4
None, 0.0, 2017-01-26 00:00:00, -2.7, 2.2
None, 0.0, 2017-01-27 00:00:00, -2.6, 2.9
None, 0.0, 2017-01-28 00:00:00, -3.0, 2.5
None, 9.0, 2017-01-29 00:00:00, -0.2, 2.4
None, 0.0, 2017-01-30 00:00:00, -4.4, 0.8
None, 0.0, 2017-01-31 00:00:00, -9.6, -0.7
None, 0.0, 2017-02-01 00:00:00, -8.5, -0.6
None, 0.0, 2017-02-02 00:00:00, -8.7, -2.2
None, 2.0, 2017-02-03 00:00:00, -8.7, -6.3
None, 16.0, 2017-02-04 00:00:00, -6.8, -5.0
None, 3.0, 2017-02-05 00:00:00, -8.3, -6.1
None, 1.0, 2017-02-06 00:00:00, -9.3, -6.3
None, 0.0, 2017-02-07 00:00:00, -11.3, -6.2
None, 7.0, 2017-02-08 00:00:00, -12.3, -8.5
None, 34.0, 2017-02-09 00:00:00, -9.3, -0.1
None, 7.0, 2017-02-10 00:00:00, -0.3, 1.8
None, 0.0, 2017-02-11 00:00:00, -1.0, 1.3
None, 1.0, 2017-02-12 00:00:00, -2.3, 3.2
None, 0.0, 2017-02-13 00:00:00, -0.1, 6.3
None, 9.0, 2017-02-14 00:00:00, -1.0, 4.7
None, 49.0, 2017-02-15 00:00:00, 1.0, 3.0
None, 4.0, 2017-02-16 00:00:00, 0.7, 4.8
None, 0.0, 2017-02-17 00:00:00, -1.4, 3.6
None, 1.0, 2017-02-18 00:00:00, -0.3, 4.8
None, 5.0, 2017-02-19 00:00:00, 0.3, 2.7
None, 0.0, 2017-02-20 00:00:00, 0.3, 3.7
None, 1.0, 2017-02-21 00:00:00, -2.2, 3.6
None, 0.0, 2017-02-22 00:00:00, -4.7, 3.1
None, 0.0, 2017-02-23 00:00:00, -8.1, 2.8
None, 0.0, 2017-02-24 00:00:00, -6.1, 2.7
None, 0.0, 2017-02-25 00:00:00, -9.2, 1.8
None, 0.0, 2017-02-26 00:00:00, -5.4, 2.1
None, 0.0, 2017-02-27 00:00:00, -8.6, 1.6
None, 0.0, 2017-02-28 00:00:00, -11.5, 1.1
