station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 0.7, -21.3, None, 2017-01-01 00:00:00, None, -10.9
None, 3.6, -11.5, None, 2017-01-02 00:00:00, None, -5.7
None, 2.4, -9.5, None, 2017-01-03 00:00:00, None, -3.9
None, 2.0, -10.7, None, 2017-01-04 00:00:00, None, -3.6
None, 0.0, -12.1, None, 2017-01-05 00:00:00, None, -8.9
None, 4.3, -20.5, None, 2017-01-06 00:00:00, None, -12.1
None, 0.0, -28.2, None, 2017-01-07 00:00:00, None, -20.5
None, 0.0, -31.1, None, 2017-01-08 00:00:00, None, -20.5
None, 0.0, -22.8, None, 2017-01-09 00:00:00, None, -14.7
None, 0.0, -19.1, None, 2017-01-10 00:00:00, None, -11.5
None, 4.7, -22.6, None, 2017-01-11 00:00:00, None, -13.8
None, 0.0, -19.4, None, 2017-01-12 00:00:00, None, -6.4
None, 0.0, -6.5, None, 2017-01-13 00:00:00, None, -2.5
None, 0.0, -2.5, None, 2017-01-14 00:00:00, None, 1.1
None, 0.0, -0.1, None, 2017-01-15 00:00:00, None, 2.5
None, 0.0, 0.4, None, 2017-01-16 00:00:00, None, 4.0
None, 5.0, -0.8, None, 2017-01-17 00:00:00, None, 3.4
None, 2.0, -3.2, None, 2017-01-18 00:00:00, None, 0.7
None, 2.0, -8.1, None, 2017-01-19 00:00:00, None, -0.4
None, 0.0, -11.6, None, 2017-01-20 00:00:00, None, -0.4
None, 0.0, -16.5, None, 2017-01-21 00:00:00, None, -11.6
None, 0.0, -15.3, None, 2017-01-22 00:00:00, None, -11.5
None, 0.0, -14.5, None, 2017-01-23 00:00:00, None, -2.6
None, 0.0, -14.6, None, 2017-01-24 00:00:00, None, 0.7
None, 0.0, -4.9, None, 2017-01-25 00:00:00, None, 4.7
None, 0.0, -4.0, None, 2017-01-26 00:00:00, None, 3.0
None, 0.0, -3.4, None, 2017-01-27 00:00:00, None, 3.2
None, 2.5, -0.2, None, 2017-01-28 00:00:00, None, 4.2
None, 4.0, -5.8, None, 2017-01-29 00:00:00, None, 1.8
None, 3.0, -14.3, None, 2017-01-30 00:00:00, None, -3.4
None, 1.0, -23.6, None, 2017-01-31 00:00:00, None, -3.5
None, 0.0, -27.5, None, 2017-02-01 00:00:00, None, -5.8
None, 0.0, -25.8, None, 2017-02-02 00:00:00, None, -3.1
None, 0.0, -21.1, None, 2017-02-03 00:00:00, None, -9.1
None, 0.0, -21.8, None, 2017-02-04 00:00:00, None, -7.6
None, 0.0, -22.9, None, 2017-02-05 00:00:00, None, -9.3
None, 1.2, -28.8, None, 2017-02-06 00:00:00, None, -15.9
None, 0.0, -33.2, None, 2017-02-07 00:00:00, None, -10.5
None, 0.0, -28.1, None, 2017-02-08 00:00:00, None, -6.0
None, 0.0, -26.3, None, 2017-02-09 00:00:00, None, -3.7
None, 0.0, -26.8, None, 2017-02-10 00:00:00, None, -1.9
None, 0.0, -8.6, None, 2017-02-11 00:00:00, None, 0.3
None, 0.0, -0.7, None, 2017-02-12 00:00:00, None, 2.4
None, 0.0, 1.7, None, 2017-02-13 00:00:00, None, 6.8
None, 0.0, 0.4, None, 2017-02-14 00:00:00, None, 13.5
None, 2.3, -1.6, None, 2017-02-15 00:00:00, None, 8.0
None, 3.4, -2.3, None, 2017-02-16 00:00:00, None, 4.0
None, 1.3, -3.6, None, 2017-02-17 00:00:00, None, 2.1
None, 3.3, -6.6, None, 2017-02-18 00:00:00, None, -2.7
None, 2.7, -8.1, None, 2017-02-19 00:00:00, None, -2.2
None, 0.0, -11.9, None, 2017-02-20 00:00:00, None, -0.4
None, 0.0, -10.6, None, 2017-02-21 00:00:00, None, -0.3
None, 2.9, -16.9, None, 2017-02-22 00:00:00, None, -1.7
None, 0.0, -22.4, None, 2017-02-23 00:00:00, None, -4.4
None, 0.0, -26.2, None, 2017-02-24 00:00:00, None, -0.9
None, 3.2, -14.2, None, 2017-02-25 00:00:00, None, -3.8
None, 0.0, -22.6, None, 2017-02-26 00:00:00, None, -2.2
None, 2.0, -19.3, None, 2017-02-27 00:00:00, None, 0.9
None, 0.0, -22.3, None, 2017-02-28 00:00:00, None, -5.8
None, 0.0, -22.6, None, 2017-03-01 00:00:00, None, -8.3
None, 0.0, -18.8, None, 2017-03-02 00:00:00, None, -0.1
None, 0.0, -20.3, None, 2017-03-03 00:00:00, None, -3.6
None, 0.0, -29.0, None, 2017-03-04 00:00:00, None, -8.7
None, 0.0, -30.9, None, 2017-03-05 00:00:00, None, -7.6
None, 0.0, -31.4, None, 2017-03-06 00:00:00, None, -17.4
None, 0.0, -35.6, None, 2017-03-07 00:00:00, None, -16.6
None, 0.0, -24.3, None, 2017-03-08 00:00:00, None, -17.3
None, 0.0, -27.2, None, 2017-03-09 00:00:00, None, -15.3
None, 0.0, -30.0, None, 2017-03-10 00:00:00, None, -15.5
None, 0.0, -33.4, None, 2017-03-11 00:00:00, None, -14.1
None, 0.0, -19.6, None, 2017-03-12 00:00:00, None, -2.2
None, 0.0, -12.7, None, 2017-03-13 00:00:00, None, 8.7
None, 1.8, -3.8, None, 2017-03-14 00:00:00, None, 12.0
None, 2.5, -11.9, None, 2017-03-15 00:00:00, None, 4.9
None, 2.9, -13.4, None, 2017-03-16 00:00:00, None, -1.5
None, 1.0, -14.8, None, 2017-03-17 00:00:00, None, -0.6
None, 3.8, -18.0, None, 2017-03-18 00:00:00, None, -3.0
None, 0.0, -23.0, None, 2017-03-19 00:00:00, None, -3.6
None, 0.0, -24.3, None, 2017-03-20 00:00:00, None, 3.9
None, 0.0, -19.2, None, 2017-03-21 00:00:00, None, 10.0
None, 5.0, -8.8, None, 2017-03-22 00:00:00, None, -1.2
None, 4.5, -13.0, None, 2017-03-23 00:00:00, None, 6.0
None, 1.0, -16.1, None, 2017-03-24 00:00:00, None, 1.1
None, 0.0, -6.5, None, 2017-03-25 00:00:00, None, 9.3
None, 0.0, -12.7, None, 2017-03-26 00:00:00, None, 10.8
None, 0.0, -5.2, None, 2017-03-27 00:00:00, None, 6.2
None, 0.0, -9.0, None, 2017-03-28 00:00:00, None, 10.8
None, 2.0, -9.1, None, 2017-03-29 00:00:00, None, 11.2
None, 1.0, -2.9, None, 2017-03-30 00:00:00, None, 10.8
None, 0.0, 0.7, None, 2017-03-31 00:00:00, None, 8.2
None, 0.0, -1.7, None, 2017-04-01 00:00:00, None, 13.2
None, 0.0, -7.0, None, 2017-04-02 00:00:00, None, 9.4
None, 0.0, -11.7, None, 2017-04-03 00:00:00, None, 7.4
None, 0.0, -14.3, None, 2017-04-04 00:00:00, None, 11.5
None, 0.0, -3.2, None, 2017-04-05 00:00:00, None, 11.7
None, 0.0, -7.2, None, 2017-04-06 00:00:00, None, 12.0
None, 0.0, -9.2, None, 2017-04-07 00:00:00, None, 10.6
None, 6.1, -0.8, None, 2017-04-08 00:00:00, None, 2.2
None, 1.0, -5.2, None, 2017-04-09 00:00:00, None, 10.2
None, 4.0, -8.4, None, 2017-04-10 00:00:00, None, 11.5
None, 0.0, -2.5, None, 2017-04-11 00:00:00, None, 2.8
None, 0.0, -2.3, None, 2017-04-12 00:00:00, None, 4.8
None, 8.0, -3.7, None, 2017-04-13 00:00:00, None, 0.3
None, 0.0, -4.2, None, 2017-04-14 00:00:00, None, 3.7
None, 0.0, -4.8, None, 2017-04-15 00:00:00, None, 13.0
None, 4.0, -4.9, None, 2017-04-16 00:00:00, None, 12.0
None, 1.0, -10.2, None, 2017-04-17 00:00:00, None, -1.2
None, 0.0, -11.8, None, 2017-04-18 00:00:00, None, -2.3
None, 0.0, -13.5, None, 2017-04-19 00:00:00, None, 11.5
None, 4.1, -4.0, None, 2017-04-20 00:00:00, None, 7.6
None, 1.0, -2.8, None, 2017-04-21 00:00:00, None, 9.0
None, 4.0, -3.6, None, 2017-04-22 00:00:00, None, -0.1
None, 1.0, -4.9, None, 2017-04-23 00:00:00, None, 0.9
None, 0.0, -8.0, None, 2017-04-24 00:00:00, None, 8.3
None, 0.0, -9.7, None, 2017-04-25 00:00:00, None, 15.2
None, 0.0, -8.7, None, 2017-04-26 00:00:00, None, 15.0
None, 2.0, -5.6, None, 2017-04-27 00:00:00, None, 18.3
None, 2.0, -4.1, None, 2017-04-28 00:00:00, None, 10.0
None, 1.0, -6.8, None, 2017-04-29 00:00:00, None, 14.0
None, 1.0, -3.2, None, 2017-04-30 00:00:00, None, 9.2
None, 1.0, -5.1, None, 2017-05-01 00:00:00, None, 9.6
None, 1.0, -6.4, None, 2017-05-02 00:00:00, None, 13.5
None, 0.0, 0.7, None, 2017-05-03 00:00:00, None, 15.8
None, 3.0, -0.7, None, 2017-05-04 00:00:00, None, 17.9
None, 7.2, 0.0, None, 2017-05-05 00:00:00, None, 15.0
None, 0.0, 2.0, None, 2017-05-06 00:00:00, None, 11.3
None, 0.0, -1.8, None, 2017-05-07 00:00:00, None, 13.2
None, 2.2, -3.7, None, 2017-05-08 00:00:00, None, 12.7
None, 0.5, -4.2, None, 2017-05-09 00:00:00, None, 16.7
None, 4.0, -0.8, None, 2017-05-10 00:00:00, None, 11.2
None, 16.3, 0.9, None, 2017-05-11 00:00:00, None, 11.3
None, 63.3, 0.1, None, 2017-05-12 00:00:00, None, 3.3
None, 2.4, -0.4, None, 2017-05-13 00:00:00, None, 7.2
None, 3.0, -2.5, None, 2017-05-14 00:00:00, None, 10.4
None, 4.0, -4.3, None, 2017-05-15 00:00:00, None, 9.6
None, 4.1, 0.3, None, 2017-05-16 00:00:00, None, 7.9
None, 0.0, -1.2, None, 2017-05-17 00:00:00, None, 10.6
None, 0.9, -2.4, None, 2017-05-18 00:00:00, None, 16.6
None, 0.0, -3.1, None, 2017-05-19 00:00:00, None, 17.8
