CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-8.71, 97.8, None, None, None,8.99,39.6, None,208.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 00:00:00, None, None, None, None,11
None,-8.7, 98.0, None, None, None,10.49,30.26, None,206.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 01:00:00, None, None, None, None,11
None,-8.41, 97.9, None, None, None,10.03,27.46, None,194.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 02:00:00, None, None, None, None,11
None,-8.36, 97.9, None, None, None,10.67,21.99, None,189.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 03:00:00, None, None, None, None,11
None,-8.64, 97.6, None, None, None,10.42,20.75, None,177.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 04:00:00, None, None, None, None,11
None,-9.08, 97.6, None, None, None,14.55,14.74, None,157.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 05:00:00, None, None, None, None,11
None,-8.31, 98.0, None, None, None,14.5,23.23, None,183.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 06:00:00, None, None, None, None,11
None,-8.21, 97.2, None, None, None,13.43,18.83, None,152.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 07:00:00, None, None, None, None,11
None,-8.21, 96.6, None, None, None,7.55,25.66, None,140.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 08:00:00, None, None, None, None,11
None,-7.3, 92.7, None, None, None,9.75,29.16, None,151.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-03-11 09:00:00, None, None, None, None,11
None,-6.939, 85.9, None, None, None,12.1,29.78, None,150.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 10:00:00, None, None, None, None,11
None,-5.79, 69.67, None, None, None,14.54,34.17, None,151.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2016-03-11 11:00:00, None, None, None, None,11
None,-5.694, 63.51, None, None, None,14.84,27.2, None,155.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2016-03-11 12:00:00, None, None, None, None,11
None,-5.62, 74.0, None, None, None,14.37,29.06, None,156.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-11 13:00:00, None, None, None, None,11
None,-6.435, 85.0, None, None, None,14.84,25.75, None,146.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-03-11 14:00:00, None, None, None, None,11
None,-5.812, 86.1, None, None, None,13.9,25.56, None,145.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-03-11 15:00:00, None, None, None, None,11
None,-6.531, 97.2, None, None, None,10.92,29.47, None,148.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-03-11 16:00:00, None, None, None, None,11
None,-5.812, 98.9, None, None, None,10.01,33.23, None,151.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-11 17:00:00, None, None, None, None,11
None,-5.61, 99.7, None, None, None,10.88,35.94, None,152.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-11 18:00:00, None, None, None, None,11
None,-5.455, 99.8, None, None, None,13.33,35.07, None,148.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-11 19:00:00, None, None, None, None,11
None,-5.263, 100.1, None, None, None,12.56,34.46, None,150.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-11 20:00:00, None, None, None, None,11
None,-5.071, 100.3, None, None, None,11.17,31.16, None,152.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-11 21:00:00, None, None, None, None,11
None,-4.831, 100.6, None, None, None,10.55,29.32, None,153.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-11 22:00:00, None, None, None, None,11
None,-4.592, 99.4, None, None, None,10.35,30.86, None,152.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-11 23:00:00, None, None, None, None,11
None,-4.688, 101.6, None, None, None,9.34,24.96, None,148.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-12 00:00:00, None, None, None, None,11
None,-4.544, 101.5, None, None, None,8.55,23.54, None,145.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-12 01:00:00, None, None, None, None,11
None,-4.448, 101.4, None, None, None,8.44,21.4, None,147.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-12 02:00:00, None, None, None, None,11
None,-4.496, 101.3, None, None, None,13.32,17.58, None,152.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-12 03:00:00, None, None, None, None,11
None,-5.023, 100.4, None, None, None,11.26,22.49, None,154.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-12 04:00:00, None, None, None, None,11
None,-5.119, 100.6, None, None, None,14.39,26.75, None,156.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-12 05:00:00, None, None, None, None,11
None,-5.263, 100.6, None, None, None,10.36,23.56, None,147.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-12 06:00:00, None, None, None, None,11
None,-5.694, 100.0, None, None, None,12.42,21.62, None,151.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-12 07:00:00, None, None, None, None,11
None,-5.838, 99.8, None, None, None,14.07,17.82, None,162.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-12 08:00:00, None, None, None, None,11
None,-6.173, 99.5, None, None, None,15.81,20.36, None,159.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-12 09:00:00, None, None, None, None,11
