CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
0.452, 95.2, None, None,51.72, 0.032,156.1, None, None, None, None, None, None, 0.0, None, None, None,2016-03-11 00:00:00, None,11
0.287, 95.2, None, None,63.85, 0.0,132.5, None, None, None, None, None, None, 0.0, None, None, None,2016-03-11 01:00:00, None,11
0.092, 95.3, None, None,30.99, 0.017,133.7, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 02:00:00, None,11
-0.127, 95.1, None, None,65.82, 0.137,125.4, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 03:00:00, None,11
-0.961, 95.8, None, None,58.07, 0.127,128.7, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 04:00:00, None,11
-1.87, 95.6, None, None,50.7, 0.121,126.8, None, None, None, None, None, None, -2.0, None, None, None,2016-03-11 05:00:00, None,11
-2.351, 95.6, None, None,43.48, 0.076,99.4, None, None, None, None, None, None, -3.0, None, None, None,2016-03-11 06:00:00, None,11
-2.256, 95.4, None, None,47.65, 0.02,100.5, None, None, None, None, None, None, -3.0, None, None, None,2016-03-11 07:00:00, None,11
-0.854, 94.4, None, None,52.58, 0.012,109.1, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 08:00:00, None,11
1.967, 88.9, None, None,34.09, 0.0,98.6, None, None, None, None, None, None, 0.0, None, None, None,2016-03-11 09:00:00, None,11
3.185, 80.2, None, None,55.84, 0.0,32.32, None, None, None, None, None, None, 0.0, None, None, None,2016-03-11 10:00:00, None,11
3.22, 72.82, None, None,50.97, 0.04,350.9, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 11:00:00, None,11
4.095, 56.8, None, None,49.58, 0.55,280.4, None, None, None, None, None, None, -4.0, None, None, None,2016-03-11 12:00:00, None,11
5.178, 54.27, None, None,17.03, 2.517,262.7, None, None, None, None, None, None, -3.0, None, None, None,2016-03-11 13:00:00, None,11
5.346, 51.72, None, None,23.26, 1.365,249.3, None, None, None, None, None, None, -3.0, None, None, None,2016-03-11 14:00:00, None,11
5.594, 55.08, None, None,20.37, 0.34,255.0, None, None, None, None, None, None, -2.0, None, None, None,2016-03-11 15:00:00, None,11
3.663, 70.56, None, None,39.1, 0.025,125.6, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 16:00:00, None,11
1.654, 80.5, None, None,11.57, 0.278,120.5, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 17:00:00, None,11
0.64, 82.6, None, None,15.22, 0.576,116.4, None, None, None, None, None, None, -2.0, None, None, None,2016-03-11 18:00:00, None,11
0.499, 85.0, None, None,18.72, 0.342,116.8, None, None, None, None, None, None, -2.0, None, None, None,2016-03-11 19:00:00, None,11
1.225, 79.95, None, None,15.88, 0.198,111.4, None, None, None, None, None, None, -2.0, None, None, None,2016-03-11 20:00:00, None,11
1.29, 81.2, None, None,31.97, 0.107,112.4, None, None, None, None, None, None, -2.0, None, None, None,2016-03-11 21:00:00, None,11
0.861, 85.5, None, None,25.42, 0.004,119.0, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 22:00:00, None,11
0.521, 87.6, None, None,58.2, 0.0,116.2, None, None, None, None, None, None, -1.0, None, None, None,2016-03-11 23:00:00, None,11
0.425, 89.0, None, None,58.2, 0.0,166.7, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 00:00:00, None,11
0.28, 90.3, None, None,33.44, 0.0,129.0, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 01:00:00, None,11
-0.057, 91.5, None, None,46.85, 0.0,143.3, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 02:00:00, None,11
-0.028, 92.4, None, None,22.57, 0.0,116.6, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 03:00:00, None,11
0.092, 93.0, None, None,22.92, 0.0,111.3, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 04:00:00, None,11
0.067, 93.3, None, None,41.71, 0.0,115.0, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 05:00:00, None,11
-0.053, 93.5, None, None,23.59, 0.0,122.4, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 06:00:00, None,11
0.212, 93.9, None, None,32.18, 0.0,121.3, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 07:00:00, None,11
1.249, 92.7, None, None,73.79, 0.0,105.4, None, None, None, None, None, None, 0.0, None, None, None,2016-03-12 08:00:00, None,11
2.038, 91.6, None, None,37.66, 0.0,289.0, None, None, None, None, None, None, 1.0, None, None, None,2016-03-12 09:00:00, None,11
2.467, 87.1, None, None,33.77, 0.0,275.7, None, None, None, None, None, None, 1.0, None, None, None,2016-03-12 10:00:00, None,11
2.584, 87.0, None, None,30.75, 0.0,284.4, None, None, None, None, None, None, 1.0, None, None, None,2016-03-12 11:00:00, None,11
3.039, 86.1, None, None,32.33, 0.0,252.8, None, None, None, None, None, None, 1.0, None, None, None,2016-03-12 12:00:00, None,11
3.245, 87.3, None, None,37.93, 0.0,297.1, None, None, None, None, None, None, 1.0, None, None, None,2016-03-12 13:00:00, None,11
3.321, 86.7, None, None,36.19, 0.1,279.1, None, None, None, None, None, None, 1.0, None, None, None,2016-03-12 14:00:00, None,11
3.7, 88.1, None, None,33.01, 0.0,292.9, None, None, None, None, None, None, 2.0, None, None, None,2016-03-12 15:00:00, None,11
3.38, 87.3, None, None,52.03, 0.004,332.3, None, None, None, None, None, None, 2.0, None, None, None,2016-03-12 16:00:00, None,11
3.002, 89.9, None, None,65.1, 0.0,188.2, None, None, None, None, None, None, 1.0, None, None, None,2016-03-12 17:00:00, None,11
0.941, 91.6, None, None,29.96, 0.0,134.6, None, None, None, None, None, None, 0.0, None, None, None,2016-03-12 18:00:00, None,11
0.314, 93.9, None, None,14.38, 0.0,125.0, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 19:00:00, None,11
0.229, 94.1, None, None,14.13, 0.001,123.5, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 20:00:00, None,11
0.642, 94.0, None, None,72.83, 0.0,120.5, None, None, None, None, None, None, 0.0, None, None, None,2016-03-12 21:00:00, None,11
0.387, 94.1, None, None,43.48, 0.005,99.0, None, None, None, None, None, None, 0.0, None, None, None,2016-03-12 22:00:00, None,11
-0.061, 94.1, None, None,68.25, 0.0,164.3, None, None, None, None, None, None, -1.0, None, None, None,2016-03-12 23:00:00, None,11
-0.239, 94.7, None, None,55.28, 0.0,139.0, None, None, None, None, None, None, -1.0, None, None, None,2016-03-13 00:00:00, None,11
-1.066, 94.7, None, None,46.16, 0.0,125.1, None, None, None, None, None, None, -2.0, None, None, None,2016-03-13 01:00:00, None,11
3.716, 70.89, None, None,42.21, 0.0,58.88, None, None, None, None, None, None, -1.0, None, None, None,2016-03-13 12:00:00, None,11
3.127, 67.28, None, None,57.4, 1.371,28.69, None, None, None, None, None, None, -2.0, None, None, None,2016-03-13 13:00:00, None,11
4.018, 49.32, None, None,56.22, 0.434,42.81, None, None, None, None, None, None, -5.0, None, None, None,2016-03-13 14:00:00, None,11
3.904, 55.17, None, None,72.67, 0.427,262.8, None, None, None, None, None, None, -4.0, None, None, None,2016-03-13 15:00:00, None,11
4.627, 45.78, None, None,34.37, 0.59,279.1, None, None, None, None, None, None, -6.0, None, None, None,2016-03-13 16:00:00, None,11
4.248, 53.53, None, None,63.18, 0.022,325.0, None, None, None, None, None, None, -5.0, None, None, None,2016-03-13 17:00:00, None,11
2.918, 62.8, None, None,12.34, 0.079,267.4, None, None, None, None, None, None, -4.0, None, None, None,2016-03-13 18:00:00, None,11
1.49, 75.61, None, None,24.12, 0.0,126.1, None, None, None, None, None, None, -2.0, None, None, None,2016-03-13 19:00:00, None,11
0.772, 78.75, None, None,42.24, 0.0,118.2, None, None, None, None, None, None, -3.0, None, None, None,2016-03-13 20:00:00, None,11
0.066, 84.1, None, None,35.49, 0.0,119.9, None, None, None, None, None, None, -2.0, None, None, None,2016-03-13 21:00:00, None,11
-0.061, 87.0, None, None,29.03, 0.0,135.4, None, None, None, None, None, None, -2.0, None, None, None,2016-03-13 22:00:00, None,11
-0.057, 89.4, None, None,31.17, 0.0,106.2, None, None, None, None, None, None, -1.0, None, None, None,2016-03-13 23:00:00, None,11
-0.198, 90.4, None, None,5.28, 0.0,58.9, None, None, None, None, None, None, -1.0, None, None, None,2016-03-14 00:00:00, None,11
-0.318, 91.3, None, None,38.15, 0.0,59.66, None, None, None, None, None, None, -1.0, None, None, None,2016-03-14 01:00:00, None,11
-0.873, 92.1, None, None,55.59, 0.0,78.72, None, None, None, None, None, None, -2.0, None, None, None,2016-03-14 02:00:00, None,11
-1.249, 92.9, None, None,39.82, 0.0,118.4, None, None, None, None, None, None, -2.0, None, None, None,2016-03-14 03:00:00, None,11
-0.909, 93.4, None, None,15.92, 0.0,126.5, None, None, None, None, None, None, -2.0, None, None, None,2016-03-14 04:00:00, None,11
-1.103, 93.5, None, None,21.18, 0.0,102.5, None, None, None, None, None, None, -2.0, None, None, None,2016-03-14 05:00:00, None,11
-1.702, 93.5, None, None,38.04, 0.0,105.0, None, None, None, None, None, None, -3.0, None, None, None,2016-03-14 06:00:00, None,11
-2.008, 93.9, None, None,39.46, 0.0,121.7, None, None, None, None, None, None, -3.0, None, None, None,2016-03-14 07:00:00, None,11
-1.771, 94.2, None, None,55.14, 0.0,165.2, None, None, None, None, None, None, -2.0, None, None, None,2016-03-14 08:00:00, None,11
-0.665, 93.8, None, None,63.19, 0.0,81.6, None, None, None, None, None, None, -1.0, None, None, None,2016-03-14 09:00:00, None,11
0.181, 91.9, None, None,29.11, 0.0,300.4, None, None, None, None, None, None, -1.0, None, None, None,2016-03-14 10:00:00, None,11
0.763, 88.7, None, None,23.15, 0.0,258.4, None, None, None, None, None, None, -1.0, None, None, None,2016-03-14 11:00:00, None,11
1.704, 82.7, None, None,70.1, 0.0,345.1, None, None, None, None, None, None, -1.0, None, None, None,2016-03-14 12:00:00, None,11
3.03, 66.03, None, None,61.46, 0.081,314.0, None, None, None, None, None, None, -3.0, None, None, None,2016-03-14 13:00:00, None,11
3.794, 59.29, None, None,64.14, 0.275,288.1, None, None, None, None, None, None, -3.0, None, None, None,2016-03-14 14:00:00, None,11
3.793, 43.76, None, None,57.61, 2.012,125.7, None, None, None, None, None, None, -7.0, None, None, None,2016-03-14 15:00:00, None,11
3.699, 47.49, None, None,62.72, 2.214,127.3, None, None, None, None, None, None, -7.0, None, None, None,2016-03-14 16:00:00, None,11
3.036, 47.2, None, None,52.01, 3.151,111.0, None, None, None, None, None, None, -7.0, None, None, None,2016-03-14 17:00:00, None,11
2.597, 49.08, None, None,61.59, 1.145,167.3, None, None, None, None, None, None, -7.0, None, None, None,2016-03-14 18:00:00, None,11
1.504, 58.36, None, None,46.35, 1.188,155.0, None, None, None, None, None, None, -6.0, None, None, None,2016-03-14 19:00:00, None,11
1.107, 59.72, None, None,56.86, 1.823,178.4, None, None, None, None, None, None, -6.0, None, None, None,2016-03-14 20:00:00, None,11
1.016, 59.98, None, None,70.38, 0.116,168.3, None, None, None, None, None, None, -5.0, None, None, None,2016-03-14 21:00:00, None,11
1.033, 56.05, None, None,70.35, 1.039,200.5, None, None, None, None, None, None, -7.0, None, None, None,2016-03-14 22:00:00, None,11
-0.056, 68.66, None, None,54.9, 0.374,77.1, None, None, None, None, None, None, -5.0, None, None, None,2016-03-14 23:00:00, None,11
-0.683, 74.7, None, None,59.92, 0.0,162.4, None, None, None, None, None, None, -4.0, None, None, None,2016-03-15 00:00:00, None,11
-1.541, 80.0, None, None,23.23, 0.0,122.4, None, None, None, None, None, None, -4.0, None, None, None,2016-03-15 01:00:00, None,11
-1.667, 83.5, None, None,47.79, 0.0,128.2, None, None, None, None, None, None, -4.0, None, None, None,2016-03-15 02:00:00, None,11
-1.83, 84.9, None, None,25.22, 0.0,109.8, None, None, None, None, None, None, -4.0, None, None, None,2016-03-15 03:00:00, None,11
-2.159, 86.8, None, None,33.85, 0.0,116.0, None, None, None, None, None, None, -4.0, None, None, None,2016-03-15 04:00:00, None,11
-2.208, 86.9, None, None,47.34, 0.001,150.4, None, None, None, None, None, None, -4.0, None, None, None,2016-03-15 05:00:00, None,11
-2.222, 87.3, None, None,72.42, 0.0,211.9, None, None, None, None, None, None, -4.0, None, None, None,2016-03-15 06:00:00, None,11
-1.835, 86.9, None, None,53.06, 0.0,73.08, None, None, None, None, None, None, -3.0, None, None, None,2016-03-15 07:00:00, None,11
-1.686, 88.8, None, None,57.23, 0.0,128.8, None, None, None, None, None, None, -3.0, None, None, None,2016-03-15 08:00:00, None,11
-0.607, 87.8, None, None,47.68, 0.0,352.5, None, None, None, None, None, None, -2.0, None, None, None,2016-03-15 09:00:00, None,11
0.969, 74.93, None, None,51.37, 0.12,27.66, None, None, None, None, None, None, -3.0, None, None, None,2016-03-15 10:00:00, None,11
2.322, 65.24, None, None,43.67, 1.66,58.0, None, None, None, None, None, None, -4.0, None, None, None,2016-03-15 11:00:00, None,11
3.342, 53.79, None, None,56.24, 0.798,41.63, None, None, None, None, None, None, -5.0, None, None, None,2016-03-15 12:00:00, None,11
4.945, 35.51, None, None,60.94, 2.267,297.9, None, None, None, None, None, None, -10.0, None, None, None,2016-03-15 13:00:00, None,11
5.23, 31.69, None, None,50.67, 4.191,248.2, None, None, None, None, None, None, -10.0, None, None, None,2016-03-15 14:00:00, None,11
4.929, 36.55, None, None,43.46, 5.072,241.5, None, None, None, None, None, None, -8.0, None, None, None,2016-03-15 15:00:00, None,11
