air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 2.911, None, None, None,2021-05-21 00:00:00, None,21
None, 1.776, None, None, None,2021-05-21 01:00:00, None,21
None, 0.77, None, None, None,2021-05-21 02:00:00, None,21
None, -0.008, None, None, None,2021-05-21 03:00:00, None,21
None, -0.224, None, None, None,2021-05-21 04:00:00, None,21
None, -0.479, None, None, None,2021-05-21 05:00:00, None,21
None, -0.147, None, None, None,2021-05-21 06:00:00, None,21
None, 8.74, None, None, None,2021-05-21 07:00:00, None,21
None, 15.1, None, None, None,2021-05-21 08:00:00, None,21
None, 18.89, None, None, None,2021-05-21 09:00:00, None,21
None, 19.47, None, None, None,2021-05-21 10:00:00, None,21
None, 19.75, None, None, None,2021-05-21 11:00:00, None,21
None, 21.09, None, None, None,2021-05-21 12:00:00, None,21
None, 21.45, None, None, None,2021-05-21 13:00:00, None,21
None, 20.74, None, None, None,2021-05-21 14:00:00, None,21
None, 20.24, None, None, None,2021-05-21 15:00:00, None,21
18.2, 18.21, -0.2, 21.5, -6999.0,2021-05-21 16:00:00, -6999.0,21
18.3, 18.33, -0.2, 21.5, -6999.0,2021-05-21 17:00:00, -6999.0,21
19.5, 19.54, -0.2, 21.5, -6999.0,2021-05-21 18:00:00, -6999.0,21
20.4, 20.37, 19.5, 20.4, -6999.0,2021-05-21 19:00:00, -6999.0,21
19.3, 19.33, 19.4, 20.4, -6999.0,2021-05-21 20:00:00, -6999.0,21
16.6, 16.63, 16.7, 20.4, -6999.0,2021-05-21 21:00:00, -6999.0,21
11.2, 11.2, 11.3, 20.4, -6999.0,2021-05-21 22:00:00, -6999.0,21
8.1, 8.14, 8.2, 20.4, -6999.0,2021-05-21 23:00:00, -6999.0,21
6.4, 6.366, 6.4, 20.4, -6999.0,2021-05-22 00:00:00, -6999.0,21
4.9, 4.873, 4.9, 20.4, -6999.0,2021-05-22 01:00:00, -6999.0,21
4.0, 3.956, 4.0, 20.4, -6999.0,2021-05-22 02:00:00, -6999.0,21
3.1, 3.099, 3.1, 20.4, -6999.0,2021-05-22 03:00:00, -6999.0,21
2.3, 2.259, 2.3, 20.4, -6999.0,2021-05-22 04:00:00, -6999.0,21
1.3, 1.325, 1.3, 20.4, -6999.0,2021-05-22 05:00:00, -6999.0,21
1.1, 1.082, 0.9, 20.4, -6999.0,2021-05-22 06:00:00, -6999.0,21
11.3, 11.25, 1.0, 11.1, -6999.0,2021-05-22 07:00:00, -6999.0,21
19.5, 19.48, 1.0, 19.4, -6999.0,2021-05-22 08:00:00, -6999.0,21
24.2, 24.21, 1.0, 24.1, -6999.0,2021-05-22 09:00:00, -6999.0,21
26.5, 26.53, 1.0, 26.5, -6999.0,2021-05-22 10:00:00, -6999.0,21
24.1, 24.13, 1.0, 26.5, -6999.0,2021-05-22 11:00:00, -6999.0,21
23.9, 23.87, 1.0, 26.5, -6999.0,2021-05-22 12:00:00, -6999.0,21
24.4, 24.4, 1.0, 26.5, -6999.0,2021-05-22 13:00:00, -6999.0,21
24.5, 24.54, 1.0, 26.5, -6999.0,2021-05-22 14:00:00, -6999.0,21
