CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-2.83, 61.48, None, None, None, 0.638, 12.22, 303.5, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 00:00:00, None, None, None, None,21
-3.463, 64.33, None, None, None, 2.804, 10.52, 300.6, None, None, None, None, None, -9.0, None, None, None, None, None, None,2021-05-21 01:00:00, None, None, None, None,21
-3.657, 67.12, None, None, None, 0.889, 12.22, 298.7, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 02:00:00, None, None, None, None,21
-3.949, 70.2, None, None, None, 0.304, 14.14, 300.5, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 03:00:00, None, None, None, None,21
-4.428, 73.1, None, None, None, 0.939, 14.25, 302.3, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 04:00:00, None, None, None, None,21
-4.365, 73.4, None, None, None, 3.93, 13.42, 306.0, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 05:00:00, None, None, None, None,21
-4.226, 73.6, None, None, None, 1.106, 13.42, 315.2, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 06:00:00, None, None, None, None,21
-3.046, 62.41, None, None, None, 31.58, 15.08, 294.2, None, None, None, None, None, -9.0, None, None, None, None, None, None,2021-05-21 09:00:00, None, None, None, None,21
-2.319, 60.71, None, None, None, 11.32, 15.46, 221.3, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 10:00:00, None, None, None, None,21
-0.817, 55.13, None, None, None, 8.42, 11.94, 197.3, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 12:00:00, None, None, None, None,21
0.187, 50.7, None, None, None, 7.84, 9.97, 205.2, None, None, None, None, None, -9.0, None, None, None, None, None, None,2021-05-21 13:00:00, None, None, None, None,21
0.526, 49.13, None, None, None, 6.88, 12.27, 245.4, None, None, None, None, None, -9.0, None, None, None, None, None, None,2021-05-21 14:00:00, None, None, None, None,21
1.06, 49.47, None, None, None, 4.393, 13.92, 270.6, None, None, None, None, None, -8.0, None, None, None, None, None, None,2021-05-21 15:00:00, None, None, None, None,21
2.033, 46.55, None, None, None, 11.01, 7.61, 252.3, -8.0, None, 2.0, -4.4, 0.0, -8.0, None, 2.3, None, None, 47.0, None,2021-05-21 16:00:00, -6999.0, None, -6999.0, -6999.0,21
2.458, 48.45, None, None, None, 3.341, 7.42, 233.2, -7.0, None, 2.5, -4.4, 0.0, -7.0, None, 2.9, None, None, 48.0, None,2021-05-21 17:00:00, -6999.0, None, -6999.0, -6999.0,21
2.263, 46.41, None, None, None, 2.223, 10.18, 236.4, -8.0, None, 2.3, -4.4, 0.0, -8.0, None, 3.0, None, None, 46.0, None,2021-05-21 18:00:00, -6999.0, None, -6999.0, -6999.0,21
2.081, 47.77, None, None, None, 6.039, 12.86, 232.0, -8.0, None, 2.1, 2.0, 0.0, -8.0, None, 2.3, None, None, 48.0, None,2021-05-21 19:00:00, -6999.0, None, -6999.0, -6999.0,21
1.498, 49.81, None, None, None, 3.224, 12.23, 226.3, -8.0, None, 1.5, 1.3, 0.0, -8.0, None, 2.3, None, None, 50.0, None,2021-05-21 20:00:00, -6999.0, None, -6999.0, -6999.0,21
1.08, 50.91, None, None, None, 6.069, 11.0, 243.3, -8.0, None, 1.1, 1.0, 0.0, -8.0, None, 2.3, None, None, 51.0, None,2021-05-21 21:00:00, -6999.0, None, -6999.0, -6999.0,21
