pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
None, None, 2.414, 81.2, None, None, None, None, None,2021-05-21 00:00:00, None, None,21
None, None, 2.017, 81.3, None, None, None, None, None,2021-05-21 01:00:00, None, None,21
None, None, 1.882, 84.2, None, None, None, None, None,2021-05-21 02:00:00, None, None,21
None, None, 1.95, 83.3, None, None, None, None, None,2021-05-21 03:00:00, None, None,21
None, None, 1.674, 86.6, None, None, None, None, None,2021-05-21 04:00:00, None, None,21
None, None, 1.76, 78.67, None, None, None, None, None,2021-05-21 05:00:00, None, None,21
None, None, 1.601, 75.76, None, None, None, None, None,2021-05-21 06:00:00, None, None,21
None, None, 6.673, 50.37, None, None, None, None, None,2021-05-21 07:00:00, None, None,21
None, None, 8.11, 48.23, None, None, None, None, None,2021-05-21 08:00:00, None, None,21
None, None, 8.86, 40.55, None, None, None, None, None,2021-05-21 09:00:00, None, None,21
None, None, 10.87, 32.65, None, None, None, None, None,2021-05-21 10:00:00, None, None,21
None, None, 9.47, 37.04, None, None, None, None, None,2021-05-21 11:00:00, None, None,21
None, None, 9.98, 37.13, None, None, None, None, None,2021-05-21 12:00:00, None, None,21
None, None, 10.02, 42.85, None, None, None, None, None,2021-05-21 13:00:00, None, None,21
None, None, 11.27, 34.58, None, None, None, None, None,2021-05-21 14:00:00, None, None,21
None, None, 12.07, 31.54, None, None, None, None, None,2021-05-21 15:00:00, None, None,21
None, 12.2, 12.15, 31.37, 0.0, 0.0, 13.8, 31.0, 1.6,2021-05-21 16:00:00, -6999.0, -4.0,21
None, 13.8, 13.77, 25.29, 0.0, 0.0, 14.8, 25.0, 1.6,2021-05-21 17:00:00, -6999.0, -6.0,21
None, 14.4, 14.4, 25.25, 0.0, 0.0, 14.8, 25.0, 1.6,2021-05-21 18:00:00, -6999.0, -5.0,21
None, 13.8, 13.76, 24.21, 0.0, 0.0, 14.4, 24.0, 13.6,2021-05-21 19:00:00, -6999.0, -6.0,21
None, 11.8, 11.78, 33.0, 0.0, 0.0, 14.4, 33.0, 11.8,2021-05-21 20:00:00, -6999.0, -4.0,21
None, 8.5, 8.5, 45.04, 0.0, 0.0, 14.4, 45.0, 8.1,2021-05-21 21:00:00, -6999.0, -3.0,21
None, 6.3, 6.287, 49.3, 0.0, 0.0, 14.4, 49.0, 6.3,2021-05-21 22:00:00, -6999.0, -4.0,21
None, 5.7, 5.719, 54.29, 0.0, 0.0, 14.4, 54.0, 5.8,2021-05-21 23:00:00, -6999.0, -3.0,21
None, 4.9, 4.88, 52.64, 0.0, 0.0, 14.4, 53.0, 4.8,2021-05-22 00:00:00, -6999.0, -4.0,21
None, 4.6, 4.648, 54.27, 0.0, 0.0, 14.4, 54.0, 4.6,2021-05-22 01:00:00, -6999.0, -4.0,21
None, 4.0, 4.002, 57.0, 0.0, 0.0, 14.4, 57.0, 4.0,2021-05-22 02:00:00, -6999.0, -4.0,21
None, 3.7, 3.713, 56.83, 0.0, 0.0, 14.4, 57.0, 3.6,2021-05-22 03:00:00, -6999.0, -4.0,21
None, 4.0, 3.983, 54.28, 0.0, 0.0, 14.4, 54.0, 3.6,2021-05-22 04:00:00, -6999.0, -4.0,21
None, 3.8, 3.761, 55.82, 0.0, 0.0, 14.4, 56.0, 2.4,2021-05-22 05:00:00, -6999.0, -4.0,21
None, 6.7, 6.702, 45.18, 0.0, 0.0, 14.4, 45.0, 2.4,2021-05-22 06:00:00, -6999.0, -4.0,21
None, 9.3, 9.27, 39.08, 0.0, 0.0, 9.4, 39.0, 6.5,2021-05-22 07:00:00, -6999.0, -4.0,21
None, 10.7, 10.67, 33.58, 0.0, 0.0, 10.9, 34.0, 6.5,2021-05-22 08:00:00, -6999.0, -5.0,21
None, 12.4, 12.44, 32.66, 0.0, 0.0, 12.2, 33.0, 6.5,2021-05-22 09:00:00, -6999.0, -3.0,21
None, 12.7, 12.68, 28.3, 0.0, 0.0, 13.1, 28.0, 6.5,2021-05-22 10:00:00, -6999.0, -5.0,21
None, 13.8, 13.82, 26.25, 0.0, 0.0, 14.0, 26.0, 6.5,2021-05-22 11:00:00, -6999.0, -5.0,21
None, 14.6, 14.6, 25.95, 0.0, 0.0, 14.9, 26.0, 6.5,2021-05-22 12:00:00, -6999.0, -4.0,21
