wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
152.0, None, None,0.0, None,1.4, None,-0.4, None, None, None,97.0,2020-01-08 00:00:00,2
180.0, None, None,0.0, None,2.5, None,-0.2, None, None, None,97.0,2020-01-08 01:00:00,2
191.0, None, None,0.0, None,3.3, None,-0.2, None, None, None,96.0,2020-01-08 02:00:00,2
215.0, None, None,0.0, None,3.8, None,-0.6, None, None, None,95.0,2020-01-08 03:00:00,2
194.0, None, None,0.0, None,5.1, None,-1.0, None, None, None,97.0,2020-01-08 05:00:00,2
179.0, None, None,0.0, None,5.4, None,-1.4, None, None, None,96.0,2020-01-08 06:00:00,2
209.0, None, None,0.0, None,7.0, None,-2.1, None, None, None,92.0,2020-01-08 07:00:00,2
202.0, None, None,0.0, None,9.2, None,-2.6, None, None, None,89.0,2020-01-08 08:00:00,2
232.0, None, None,0.0, None,5.9, None,-2.6, None, None, None,82.0,2020-01-08 09:00:00,2
273.0, None, None,0.0, None,9.4, None,-3.4, None, None, None,78.0,2020-01-08 10:00:00,2
255.0, None, None,0.0, None,12.2, None,-4.4, None, None, None,79.0,2020-01-08 11:00:00,2
244.0, None, None,0.0, None,10.4, None,-4.8, None, None, None,78.0,2020-01-08 12:00:00,2
266.0, None, None,0.0, None,8.9, None,-4.7, None, None, None,74.0,2020-01-08 13:00:00,2
245.0, None, None,0.0, None,9.7, None,-5.9, None, None, None,72.0,2020-01-08 14:00:00,2
232.0, None, None,0.0, None,7.6, None,-7.8, None, None, None,76.0,2020-01-08 15:00:00,2
263.0, None, None,0.0, None,12.4, None,-8.3, None, None, None,73.0,2020-01-08 16:00:00,2
248.0, None, None,0.0, None,10.5, None,-9.0, None, None, None,71.0,2020-01-08 17:00:00,2
249.0, None, None,0.0, None,7.5, None,-9.4, None, None, None,78.0,2020-01-08 18:00:00,2
252.0, None, None,0.0, None,8.1, None,-8.8, None, None, None,75.0,2020-01-08 19:00:00,2
262.0, None, None,0.0, None,7.8, None,-9.8, None, None, None,75.0,2020-01-08 20:00:00,2
262.0, None, None,0.0, None,8.4, None,-11.7, None, None, None,77.0,2020-01-08 21:00:00,2
269.0, None, None,0.0, None,4.0, None,-14.0, None, None, None,82.0,2020-01-08 22:00:00,2
252.0, None, None,0.0, None,3.9, None,-14.8, None, None, None,81.0,2020-01-08 23:00:00,2
259.0, None, None,0.0, None,4.0, None,-15.0, None, None, None,84.0,2020-01-09 00:00:00,2
253.0, None, None,0.0, None,3.6, None,-15.1, None, None, None,85.0,2020-01-09 01:00:00,2
261.0, None, None,0.0, None,4.1, None,-14.7, None, None, None,80.0,2020-01-09 02:00:00,2
257.0, None, None,0.0, None,3.3, None,-15.0, None, None, None,82.0,2020-01-09 03:00:00,2
248.0, None, None,0.0, None,0.0, None,-13.7, None, None, None,85.0,2020-01-09 04:00:00,2
