pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 7.8, 7.84, 6.9, 0.8, 9.9, -6999.0,2020-10-21 00:00:00, -6999.0,43
None, 7.4, 7.426, 6.9, -0.4, 9.9, -6999.0,2020-10-21 01:00:00, -6999.0,43
None, 6.8, 6.781, 6.8, -0.3, 9.9, -6999.0,2020-10-21 02:00:00, -6999.0,43
None, 6.4, 6.44, 6.5, 0.0, 9.9, -6999.0,2020-10-21 03:00:00, -6999.0,43
None, 6.6, 6.578, 6.3, 0.4, 9.9, -6999.0,2020-10-21 04:00:00, -6999.0,43
None, 6.0, 6.026, 6.1, -0.5, 9.9, -6999.0,2020-10-21 05:00:00, -6999.0,43
None, 5.3, 5.331, 5.3, -0.1, 9.9, -6999.0,2020-10-21 06:00:00, -6999.0,43
None, 5.2, 5.162, 5.1, 0.0, 5.4, -6999.0,2020-10-21 07:00:00, -6999.0,43
None, 5.4, 5.372, 5.1, -0.1, 5.4, -6999.0,2020-10-21 08:00:00, -6999.0,43
None, 5.4, 5.367, 5.1, 0.2, 5.6, -6999.0,2020-10-21 09:00:00, -6999.0,43
None, 6.2, 6.165, 5.1, 0.4, 6.1, -6999.0,2020-10-21 10:00:00, -6999.0,43
None, 5.9, 5.898, 5.1, 0.2, 6.6, -6999.0,2020-10-21 11:00:00, -6999.0,43
None, 8.3, 8.27, 5.1, 2.2, 8.6, -6999.0,2020-10-21 12:00:00, -6999.0,43
None, 9.2, 9.15, 5.1, -1.1, 9.6, -6999.0,2020-10-21 13:00:00, -6999.0,43
None, 11.4, 11.38, 5.1, 3.9, 11.4, -6999.0,2020-10-21 14:00:00, -6999.0,43
None, 12.1, 12.1, 5.1, 2.5, 12.4, -6999.0,2020-10-21 15:00:00, -6999.0,43
None, 12.3, 12.25, 5.1, -3.3, 12.5, -6999.0,2020-10-21 16:00:00, -6999.0,43
None, 11.5, 11.45, 5.1, -3.1, 12.7, -6999.0,2020-10-21 17:00:00, -6999.0,43
None, 8.4, 8.36, 5.1, -1.4, 12.7, -6999.0,2020-10-21 18:00:00, -6999.0,43
None, 7.3, 7.313, 7.3, -0.2, 8.4, -6999.0,2020-10-21 19:00:00, -6999.0,43
None, 6.8, 6.764, 6.7, 0.0, 8.4, -6999.0,2020-10-21 20:00:00, -6999.0,43
None, 6.5, 6.522, 6.5, 0.2, 8.4, -6999.0,2020-10-21 21:00:00, -6999.0,43
None, 6.5, 6.469, 6.4, -0.1, 8.4, -6999.0,2020-10-21 22:00:00, -6999.0,43
None, 6.5, 6.477, 6.1, 0.0, 8.4, -6999.0,2020-10-21 23:00:00, -6999.0,43
None, 7.0, 6.985, 6.1, 0.6, 8.4, -6999.0,2020-10-22 00:00:00, -6999.0,43
None, 6.8, 6.801, 6.1, -0.2, 8.4, -6999.0,2020-10-22 01:00:00, -6999.0,43
None, 6.5, 6.485, 6.1, -0.3, 8.4, -6999.0,2020-10-22 02:00:00, -6999.0,43
None, 6.4, 6.392, 6.1, -0.2, 8.4, -6999.0,2020-10-22 03:00:00, -6999.0,43
None, 5.5, 5.47, 5.5, -0.2, 8.4, -6999.0,2020-10-22 04:00:00, -6999.0,43
None, 4.9, 4.924, 4.7, 0.1, 8.4, -6999.0,2020-10-22 05:00:00, -6999.0,43
None, 5.5, 5.518, 4.7, 0.4, 8.4, -6999.0,2020-10-22 06:00:00, -6999.0,43
None, 5.6, 5.582, 5.4, 0.2, 5.6, -6999.0,2020-10-22 07:00:00, -6999.0,43
None, 5.8, 5.768, 5.4, 0.1, 5.8, -6999.0,2020-10-22 08:00:00, -6999.0,43
None, 5.8, 5.843, 5.4, 0.2, 5.8, -6999.0,2020-10-22 09:00:00, -6999.0,43
None, 6.7, 6.708, 5.4, 0.7, 6.8, -6999.0,2020-10-22 10:00:00, -6999.0,43
None, 6.8, 6.764, 5.4, -0.7, 6.9, -6999.0,2020-10-22 11:00:00, -6999.0,43
None, 7.8, 7.768, 5.4, 2.1, 8.5, -6999.0,2020-10-22 12:00:00, -6999.0,43
None, 9.9, 9.94, 5.4, 1.4, 9.9, -6999.0,2020-10-22 13:00:00, -6999.0,43
None, 10.2, 10.21, 5.4, -3.2, 11.0, -6999.0,2020-10-22 14:00:00, -6999.0,43
None, 10.0, 9.95, 5.4, -0.5, 11.1, -6999.0,2020-10-22 15:00:00, -6999.0,43
None, 10.3, 10.31, 5.4, 0.2, 11.2, -6999.0,2020-10-22 16:00:00, -6999.0,43
None, 9.0, 8.98, 5.4, -0.1, 11.2, -6999.0,2020-10-22 17:00:00, -6999.0,43
None, 7.6, 7.636, 5.4, -0.2, 11.2, -6999.0,2020-10-22 18:00:00, -6999.0,43
None, 6.0, 5.98, 6.0, -0.2, 7.7, -6999.0,2020-10-22 19:00:00, -6999.0,43
None, 5.8, 5.805, 5.8, -0.1, 7.7, -6999.0,2020-10-22 20:00:00, -6999.0,43
