RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
21.54, None, None, 15.3, 1.901, 70.3, -21.0, -3.7, -21.0, None, 70.0, None, None, -6999.0, None, None, None, None, -3.641, None, -2.9, 22.0, None, 69.91, 1.9, -3.6, 1.3, -6999.0,2020-10-21 00:00:00, -6999.0,43
21.62, None, None, 13.2, 6.389, 303.2, -21.0, -3.7, -21.0, None, 303.0, None, None, -6999.0, None, None, None, None, -3.678, None, -2.9, 22.0, None, 25.42, 6.4, -3.7, 0.0, -6999.0,2020-10-21 01:00:00, -6999.0,43
21.66, None, None, 13.7, 5.521, 215.5, -21.0, -3.8, -21.0, None, 216.0, None, None, -6999.0, None, None, None, None, -3.817, None, -2.9, 22.0, None, 34.52, 5.5, -3.8, 0.0, -6999.0,2020-10-21 02:00:00, -6999.0,43
21.58, None, None, 11.2, 5.218, 275.1, -21.0, -3.8, -21.0, None, 275.0, None, None, -6999.0, None, None, None, None, -3.78, None, -2.9, 22.0, None, 30.0, 5.2, -3.8, 0.0, -6999.0,2020-10-21 03:00:00, -6999.0,43
21.59, None, None, 10.5, 5.26, 270.0, -21.0, -3.8, -21.0, None, 270.0, None, None, -6999.0, None, None, None, None, -3.797, None, -2.9, 22.0, None, 25.29, 5.3, -3.8, 0.0, -6999.0,2020-10-21 04:00:00, -6999.0,43
21.65, None, None, 11.5, 3.819, 265.5, -21.0, -3.9, -21.0, None, 266.0, None, None, -6999.0, None, None, None, None, -3.806, None, -2.9, 22.0, None, 27.23, 3.8, -3.8, 0.0, -6999.0,2020-10-21 05:00:00, -6999.0,43
21.62, None, None, 12.3, 4.018, 248.4, -21.0, -3.9, -21.0, None, 248.0, None, None, -6999.0, None, None, None, None, -3.693, None, -2.9, 22.0, None, 40.93, 4.0, -3.7, 0.2, -6999.0,2020-10-21 06:00:00, -6999.0,43
21.78, None, None, 16.4, 6.89, 225.8, -21.0, -4.4, -21.0, None, 226.0, None, None, -6999.0, None, None, None, None, -4.427, None, -3.7, 22.0, None, 21.57, 6.9, -4.4, 0.0, -6999.0,2020-10-21 07:00:00, -6999.0,43
21.9, None, None, 9.4, 4.523, 233.4, -21.0, -4.8, -21.0, None, 233.0, None, None, -6999.0, None, None, None, None, -4.832, None, -3.7, 22.0, None, 22.93, 4.5, -4.8, 0.0, -6999.0,2020-10-21 08:00:00, -6999.0,43
21.77, None, None, 6.8, 1.758, 205.8, -21.0, -4.8, -21.0, None, 206.0, None, None, -6999.0, None, None, None, None, -4.415, None, -3.2, 22.0, None, 44.51, 1.8, -4.4, 0.0, -6999.0,2020-10-21 09:00:00, -6999.0,43
