AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
2.3,0.0,7.7, None,2017-12-10 00:00:00,287.0,79.0,50
2.8,0.0,8.0, None,2017-12-10 00:15:00,286.0,76.0,50
2.7,0.0,7.4, None,2017-12-10 00:30:00,280.0,76.0,50
2.5,0.0,5.9, None,2017-12-10 00:45:00,277.0,80.0,50
2.4,0.0,6.5, None,2017-12-10 01:00:00,274.0,81.0,50
1.9,0.0,7.2, None,2017-12-10 01:15:00,291.0,82.0,50
1.9,0.0,6.4, None,2017-12-10 01:30:00,288.0,81.0,50
2.0,0.0,7.6, None,2017-12-10 01:45:00,290.0,81.0,50
1.8,0.0,5.6, None,2017-12-10 02:00:00,268.0,82.0,50
2.3,0.0,5.3, None,2017-12-10 02:15:00,293.0,79.0,50
3.0,0.0,5.9, None,2017-12-10 02:30:00,279.0,73.0,50
3.3,0.0,4.6, None,2017-12-10 02:45:00,269.0,76.0,50
3.0,0.0,4.8, None,2017-12-10 03:00:00,266.0,77.0,50
3.2,0.0,3.3, None,2017-12-10 03:15:00,354.0,74.0,50
3.3,0.0,5.1, None,2017-12-10 03:30:00,288.0,74.0,50
3.4,0.0,4.8, None,2017-12-10 03:45:00,290.0,73.0,50
3.5,0.0,6.4, None,2017-12-10 04:00:00,276.0,76.0,50
3.5,0.0,7.0, None,2017-12-10 04:15:00,289.0,74.0,50
3.9,0.0,4.9, None,2017-12-10 04:30:00,268.0,72.0,50
3.8,0.0,4.7, None,2017-12-10 04:45:00,276.0,74.0,50
4.0,0.0,2.8, None,2017-12-10 05:00:00,311.0,70.0,50
4.2,0.0,4.7, None,2017-12-10 05:15:00,290.0,73.0,50
4.5,0.0,1.8, None,2017-12-10 05:30:00,200.0,71.0,50
3.6,0.0,4.0, None,2017-12-10 05:45:00,287.0,80.0,50
3.5,0.0,4.8, None,2017-12-10 06:00:00,278.0,78.0,50
3.5,0.0,4.6, None,2017-12-10 06:15:00,271.0,77.0,50
3.4,0.0,2.3, None,2017-12-10 06:30:00,325.0,77.0,50
3.4,0.0,1.2, None,2017-12-10 06:45:00,299.0,77.0,50
3.4,0.0,3.1, None,2017-12-10 07:00:00,316.0,77.0,50
3.6,0.0,4.9, None,2017-12-10 07:15:00,287.0,76.0,50
3.8,0.0,2.6, None,2017-12-10 07:30:00,267.0,78.0,50
3.3,0.0,4.9, None,2017-12-10 07:45:00,263.0,81.0,50
3.1,0.0,5.2, None,2017-12-10 08:00:00,283.0,85.0,50
3.5,0.0,6.6, None,2017-12-10 08:15:00,284.0,77.0,50
3.5,0.0,5.9, None,2017-12-10 08:30:00,272.0,79.0,50
3.6,0.0,0.0, None,2017-12-10 08:45:00,18.0,75.0,50
3.8,0.0,5.9, None,2017-12-10 09:00:00,282.0,78.0,50
3.9,0.0,4.8, None,2017-12-10 09:15:00,275.0,77.0,50
4.3,0.0,3.9, None,2017-12-10 09:30:00,275.0,77.0,50
4.9,0.0,5.6, None,2017-12-10 09:45:00,288.0,71.0,50
5.4,0.0,0.0, None,2017-12-10 10:00:00,277.0,74.0,50
5.8,0.0,3.4, None,2017-12-10 10:15:00,300.0,70.0,50
7.0,0.0,2.2, None,2017-12-10 10:30:00,18.0,60.0,50
7.5,0.0,4.1, None,2017-12-10 10:45:00,95.0,58.0,50
8.1,0.0,3.3, None,2017-12-10 11:00:00,119.0,57.0,50
8.3,0.0,5.0, None,2017-12-10 11:15:00,78.0,57.0,50
8.6,0.0,4.4, None,2017-12-10 11:30:00,78.0,55.0,50
9.0,0.0,4.5, None,2017-12-10 11:45:00,77.0,55.0,50
9.5,0.0,5.0, None,2017-12-10 12:00:00,82.0,55.0,50
9.9,0.0,6.4, None,2017-12-10 12:15:00,71.0,51.0,50
10.1,0.0,6.8, None,2017-12-10 12:30:00,68.0,51.0,50
10.0,0.0,6.1, None,2017-12-10 12:45:00,97.0,52.0,50
9.6,0.0,5.6, None,2017-12-10 13:00:00,90.0,51.0,50
9.9,0.0,4.0, None,2017-12-10 13:15:00,95.0,53.0,50
10.1,0.0,4.4, None,2017-12-10 13:30:00,112.0,53.0,50
11.2,0.0,2.8, None,2017-12-10 13:45:00,124.0,48.0,50
11.4,0.0,3.9, None,2017-12-10 14:00:00,279.0,53.0,50
11.0,0.0,5.7, None,2017-12-10 14:15:00,337.0,48.0,50
11.1,0.0,2.0, None,2017-12-10 14:30:00,52.0,48.0,50
10.3,0.0,5.0, None,2017-12-10 14:45:00,72.0,49.0,50
8.6,0.0,4.0, None,2017-12-10 15:00:00,308.0,67.0,50
7.4,0.0,4.6, None,2017-12-10 15:15:00,278.0,67.0,50
7.3,0.0,4.4, None,2017-12-10 15:30:00,295.0,71.0,50
6.3,0.0,8.5, None,2017-12-10 15:45:00,286.0,72.0,50
6.4,0.0,7.1, None,2017-12-10 16:00:00,281.0,73.0,50
5.7,0.0,6.2, None,2017-12-10 16:15:00,276.0,78.0,50
5.1,0.0,3.5, None,2017-12-10 16:30:00,278.0,78.0,50
4.8,0.0,4.8, None,2017-12-10 16:45:00,287.0,81.0,50
4.6,0.0,5.5, None,2017-12-10 17:00:00,285.0,81.0,50
4.2,0.0,8.7, None,2017-12-10 17:15:00,280.0,79.0,50
4.4,0.0,7.5, None,2017-12-10 17:30:00,274.0,76.0,50
4.2,0.0,6.7, None,2017-12-10 17:45:00,267.0,74.0,50
3.7,0.0,5.5, None,2017-12-10 18:00:00,275.0,75.0,50
3.8,0.0,7.2, None,2017-12-10 18:15:00,273.0,75.0,50
3.7,0.0,7.0, None,2017-12-10 18:30:00,276.0,76.0,50
3.4,0.0,6.8, None,2017-12-10 18:45:00,280.0,77.0,50
3.3,0.0,8.3, None,2017-12-10 19:00:00,282.0,77.0,50
3.1,0.0,7.1, None,2017-12-10 19:15:00,280.0,78.0,50
3.3,0.0,8.5, None,2017-12-10 19:30:00,284.0,76.0,50
3.2,0.0,7.7, None,2017-12-10 19:45:00,282.0,76.0,50
3.6,0.0,7.9, None,2017-12-10 20:00:00,283.0,70.0,50
4.1,0.0,8.0, None,2017-12-10 20:15:00,280.0,69.0,50
3.4,0.0,7.5, None,2017-12-10 20:30:00,273.0,74.0,50
3.3,0.0,5.8, None,2017-12-10 20:45:00,272.0,71.0,50
3.3,0.0,5.8, None,2017-12-10 21:00:00,286.0,72.0,50
3.2,0.0,5.6, None,2017-12-10 21:15:00,289.0,75.0,50
2.7,0.0,7.2, None,2017-12-10 21:30:00,279.0,78.0,50
2.8,0.0,6.5, None,2017-12-10 21:45:00,277.0,79.0,50
3.2,0.0,6.9, None,2017-12-10 22:00:00,272.0,76.0,50
3.2,0.0,5.3, None,2017-12-10 22:15:00,269.0,76.0,50
3.5,0.0,2.5, None,2017-12-10 22:30:00,46.0,78.0,50
3.0,0.0,5.4, None,2017-12-10 22:45:00,304.0,78.0,50
3.3,0.0,6.4, None,2017-12-10 23:00:00,270.0,79.0,50
3.1,0.0,5.0, None,2017-12-10 23:15:00,284.0,79.0,50
2.7,0.0,6.7, None,2017-12-10 23:30:00,284.0,81.0,50
3.2,0.0,10.6, None,2017-12-10 23:45:00,286.0,75.0,50
3.2,0.0,5.7, None,2017-12-11 00:00:00,278.0,78.0,50
3.4,0.0,6.5, None,2017-12-11 00:15:00,284.0,74.0,50
3.0,0.0,5.4, None,2017-12-11 00:30:00,298.0,78.0,50
2.9,0.0,6.7, None,2017-12-11 00:45:00,288.0,80.0,50
2.7,0.0,4.8, None,2017-12-11 01:00:00,272.0,79.0,50
3.4,0.0,5.7, None,2017-12-11 01:15:00,34.0,74.0,50
4.4,0.0,4.2, None,2017-12-11 01:30:00,39.0,69.0,50
