AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
15.7,0.0,5.1, None,2017-07-30 00:00:00,236.0,78.0,31
14.8,0.0,6.0, None,2017-07-30 00:15:00,282.0,85.0,31
14.8,0.0,5.2, None,2017-07-30 00:30:00,277.0,82.0,31
14.2,0.0,5.8, None,2017-07-30 00:45:00,258.0,84.0,31
14.1,0.0,6.2, None,2017-07-30 01:00:00,269.0,87.0,31
14.2,0.0,8.0, None,2017-07-30 01:15:00,246.0,86.0,31
14.0,0.0,7.0, None,2017-07-30 01:30:00,266.0,87.0,31
13.8,0.0,6.5, None,2017-07-30 01:45:00,262.0,87.0,31
13.8,0.0,5.5, None,2017-07-30 02:00:00,263.0,88.0,31
13.3,0.0,4.1, None,2017-07-30 02:15:00,269.0,92.0,31
13.4,0.0,3.8, None,2017-07-30 02:30:00,249.0,87.0,31
13.1,0.0,1.7, None,2017-07-30 02:45:00,268.0,93.0,31
13.1,0.0,4.9, None,2017-07-30 03:00:00,211.0,93.0,31
13.3,0.0,4.4, None,2017-07-30 03:15:00,202.0,92.0,31
13.5,0.0,4.5, None,2017-07-30 03:30:00,273.0,90.0,31
13.6,0.0,7.8, None,2017-07-30 03:45:00,195.0,87.0,31
13.3,0.0,6.2, None,2017-07-30 04:00:00,245.0,92.0,31
13.4,0.0,6.3, None,2017-07-30 04:15:00,220.0,90.0,31
13.2,0.0,4.0, None,2017-07-30 04:30:00,222.0,92.0,31
12.7,0.0,4.2, None,2017-07-30 04:45:00,274.0,94.0,31
12.8,0.0,3.6, None,2017-07-30 05:00:00,185.0,93.0,31
12.9,0.0,3.0, None,2017-07-30 05:15:00,244.0,93.0,31
12.9,0.0,3.6, None,2017-07-30 05:30:00,232.0,94.0,31
13.5,0.0,4.1, None,2017-07-30 05:45:00,256.0,87.0,31
14.5,0.0,5.2, None,2017-07-30 06:00:00,280.0,85.0,31
15.6,0.0,5.0, None,2017-07-30 06:15:00,253.0,78.0,31
16.4,0.0,7.7, None,2017-07-30 06:30:00,279.0,76.0,31
17.4,0.0,5.6, None,2017-07-30 06:45:00,258.0,72.0,31
18.2,0.0,4.6, None,2017-07-30 07:00:00,197.0,67.0,31
18.6,0.0,5.2, None,2017-07-30 07:15:00,208.0,66.0,31
18.6,0.0,7.8, None,2017-07-30 07:30:00,187.0,66.0,31
19.7,0.0,5.4, None,2017-07-30 07:45:00,183.0,61.0,31
20.3,0.0,4.6, None,2017-07-30 08:00:00,93.0,59.0,31
20.4,0.0,5.8, None,2017-07-30 08:15:00,129.0,59.0,31
20.8,0.0,4.2, None,2017-07-30 08:30:00,72.0,57.0,31
21.3,0.0,5.9, None,2017-07-30 08:45:00,199.0,55.0,31
22.1,0.0,5.6, None,2017-07-30 09:00:00,202.0,53.0,31
22.1,0.0,7.6, None,2017-07-30 09:15:00,121.0,52.0,31
22.0,0.0,8.6, None,2017-07-30 09:30:00,128.0,51.0,31
22.7,0.0,7.5, None,2017-07-30 09:45:00,75.0,50.0,31
23.2,0.0,7.5, None,2017-07-30 10:00:00,106.0,47.0,31
23.4,0.0,7.9, None,2017-07-30 10:15:00,81.0,46.0,31
23.6,0.0,7.2, None,2017-07-30 10:30:00,30.0,46.0,31
24.8,0.0,7.3, None,2017-07-30 10:45:00,187.0,41.0,31
25.1,0.0,7.9, None,2017-07-30 11:00:00,157.0,40.0,31
25.2,0.0,9.9, None,2017-07-30 11:15:00,204.0,42.0,31
25.3,0.0,10.5, None,2017-07-30 11:30:00,178.0,39.0,31
25.1,0.0,9.8, None,2017-07-30 11:45:00,139.0,43.0,31
25.4,0.0,8.7, None,2017-07-30 12:00:00,104.0,41.0,31
24.2,0.0,12.9, None,2017-07-30 12:15:00,128.0,41.0,31
24.8,0.0,10.3, None,2017-07-30 12:30:00,110.0,38.0,31
25.2,0.0,10.5, None,2017-07-30 12:45:00,132.0,36.0,31
25.1,0.0,11.5, None,2017-07-30 13:00:00,121.0,34.0,31
25.5,0.0,8.5, None,2017-07-30 13:15:00,112.0,32.0,31
25.1,0.0,10.3, None,2017-07-30 13:30:00,139.0,30.0,31
25.7,0.0,12.2, None,2017-07-30 13:45:00,181.0,26.0,31
25.9,0.0,10.0, None,2017-07-30 14:00:00,170.0,25.0,31
26.0,0.0,10.4, None,2017-07-30 14:15:00,176.0,24.0,31
26.4,0.0,10.3, None,2017-07-30 14:30:00,178.0,22.0,31
26.9,0.0,8.9, None,2017-07-30 14:45:00,200.0,22.0,31
26.8,0.0,10.1, None,2017-07-30 15:00:00,143.0,22.0,31
27.0,0.0,8.9, None,2017-07-30 15:15:00,162.0,22.0,31
27.0,0.0,10.2, None,2017-07-30 15:30:00,155.0,21.0,31
27.1,0.0,9.5, None,2017-07-30 15:45:00,198.0,21.0,31
26.7,0.0,10.0, None,2017-07-30 16:00:00,197.0,25.0,31
26.4,0.0,10.4, None,2017-07-30 16:15:00,209.0,27.0,31
26.2,0.0,13.1, None,2017-07-30 16:30:00,210.0,27.0,31
26.3,0.0,9.7, None,2017-07-30 16:45:00,231.0,29.0,31
27.0,0.0,8.2, None,2017-07-30 17:00:00,261.0,29.0,31
26.4,0.0,10.8, None,2017-07-30 17:15:00,289.0,29.0,31
26.5,0.0,7.0, None,2017-07-30 17:30:00,1.0,29.0,31
26.9,0.0,4.4, None,2017-07-30 17:45:00,24.0,29.0,31
26.5,0.0,6.6, None,2017-07-30 18:00:00,300.0,29.0,31
26.2,0.0,4.9, None,2017-07-30 18:15:00,304.0,30.0,31
25.3,0.0,6.2, None,2017-07-30 18:30:00,301.0,29.0,31
24.1,0.0,6.2, None,2017-07-30 18:45:00,258.0,31.0,31
21.9,0.0,5.8, None,2017-07-30 19:00:00,249.0,35.0,31
20.5,0.0,5.5, None,2017-07-30 19:15:00,284.0,39.0,31
19.9,0.0,6.9, None,2017-07-30 19:30:00,242.0,41.0,31
19.0,0.0,6.1, None,2017-07-30 19:45:00,247.0,44.0,31
18.2,0.0,6.5, None,2017-07-30 20:00:00,221.0,47.0,31
17.8,0.0,8.1, None,2017-07-30 20:15:00,246.0,49.0,31
17.3,0.0,7.7, None,2017-07-30 20:30:00,244.0,54.0,31
17.3,0.0,10.3, None,2017-07-30 20:45:00,245.0,53.0,31
16.8,0.0,11.3, None,2017-07-30 21:00:00,218.0,56.0,31
16.5,0.0,9.2, None,2017-07-30 21:15:00,232.0,59.0,31
15.4,0.0,8.5, None,2017-07-30 21:30:00,240.0,67.0,31
15.6,0.0,10.5, None,2017-07-30 21:45:00,225.0,62.0,31
15.5,0.0,9.5, None,2017-07-30 22:00:00,231.0,63.0,31
15.7,0.0,11.3, None,2017-07-30 22:15:00,225.0,63.0,31
15.1,0.0,9.5, None,2017-07-30 22:30:00,229.0,66.0,31
14.6,0.0,9.2, None,2017-07-30 22:45:00,231.0,68.0,31
14.2,0.0,9.6, None,2017-07-30 23:00:00,231.0,69.0,31
14.4,0.0,10.4, None,2017-07-30 23:15:00,229.0,66.0,31
14.4,0.0,11.0, None,2017-07-30 23:30:00,238.0,68.0,31
14.1,0.0,10.0, None,2017-07-30 23:45:00,221.0,71.0,31
13.2,0.0,7.2, None,2017-07-31 00:00:00,248.0,74.0,31
12.6,0.0,6.0, None,2017-07-31 00:15:00,263.0,78.0,31
12.1,0.0,4.9, None,2017-07-31 00:30:00,260.0,79.0,31
11.8,0.0,3.2, None,2017-07-31 00:45:00,273.0,81.0,31
11.7,0.0,4.5, None,2017-07-31 01:00:00,256.0,82.0,31
11.7,0.0,2.8, None,2017-07-31 01:15:00,260.0,87.0,31
11.8,0.0,3.5, None,2017-07-31 01:30:00,239.0,83.0,31
11.7,0.0,4.9, None,2017-07-31 01:45:00,248.0,85.0,31
11.5,0.0,4.0, None,2017-07-31 02:00:00,247.0,84.0,31
11.9,0.0,5.5, None,2017-07-31 02:15:00,273.0,81.0,31
11.9,0.0,4.8, None,2017-07-31 02:30:00,286.0,82.0,31
11.9,0.0,4.6, None,2017-07-31 02:45:00,277.0,83.0,31
11.6,0.0,4.8, None,2017-07-31 03:00:00,278.0,85.0,31
11.5,0.0,5.1, None,2017-07-31 03:15:00,268.0,86.0,31
11.7,0.0,3.8, None,2017-07-31 03:30:00,284.0,85.0,31
11.9,0.0,6.0, None,2017-07-31 03:45:00,261.0,84.0,31
11.4,0.0,2.9, None,2017-07-31 04:00:00,263.0,88.0,31
11.2,0.0,4.1, None,2017-07-31 04:15:00,245.0,89.0,31
10.9,0.0,1.4, None,2017-07-31 04:30:00,247.0,91.0,31
10.9,0.0,3.2, None,2017-07-31 04:45:00,276.0,91.0,31
10.9,0.0,5.0, None,2017-07-31 05:00:00,271.0,91.0,31
11.1,0.0,5.0, None,2017-07-31 05:15:00,236.0,89.0,31
11.6,0.0,3.9, None,2017-07-31 05:30:00,238.0,86.0,31
12.7,0.0,0.9, None,2017-07-31 05:45:00,259.0,83.0,31
13.9,0.0,1.9, None,2017-07-31 06:00:00,269.0,78.0,31
15.0,0.0,0.0, None,2017-07-31 06:15:00,226.0,74.0,31
16.2,0.0,0.0, None,2017-07-31 06:30:00,141.0,71.0,31
17.6,0.0,1.9, None,2017-07-31 06:45:00,78.0,70.0,31
17.9,0.0,3.1, None,2017-07-31 07:00:00,83.0,68.0,31
18.2,0.0,3.6, None,2017-07-31 07:15:00,75.0,65.0,31
19.6,0.0,2.9, None,2017-07-31 07:30:00,98.0,61.0,31
19.8,0.0,4.5, None,2017-07-31 07:45:00,73.0,59.0,31
20.6,0.0,4.9, None,2017-07-31 08:00:00,103.0,56.0,31
21.3,0.0,4.5, None,2017-07-31 08:15:00,83.0,52.0,31
21.9,0.0,5.3, None,2017-07-31 08:30:00,118.0,51.0,31
22.8,0.0,5.8, None,2017-07-31 08:45:00,104.0,49.0,31
22.9,0.0,5.1, None,2017-07-31 09:00:00,93.0,48.0,31
23.1,0.0,7.1, None,2017-07-31 09:15:00,83.0,45.0,31
23.6,0.0,6.9, None,2017-07-31 09:30:00,109.0,46.0,31
24.1,0.0,7.6, None,2017-07-31 09:45:00,118.0,44.0,31
24.6,0.0,9.3, None,2017-07-31 10:00:00,65.0,43.0,31
24.9,0.0,8.6, None,2017-07-31 10:15:00,72.0,42.0,31
25.2,0.0,8.3, None,2017-07-31 10:30:00,88.0,43.0,31
25.5,0.0,8.3, None,2017-07-31 10:45:00,84.0,41.0,31
25.4,0.0,9.9, None,2017-07-31 11:00:00,73.0,42.0,31
25.7,0.0,9.3, None,2017-07-31 11:15:00,73.0,41.0,31
26.2,0.0,8.5, None,2017-07-31 11:30:00,87.0,40.0,31
