pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 5.193, None, None,2019-05-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 4.67, None, None,2019-05-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 4.442, None, None,2019-05-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 4.022, None, None,2019-05-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 3.755, None, None,2019-05-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 3.394, None, None,2019-05-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 3.232, None, None,2019-05-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 2.985, None, None,2019-05-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 3.298, None, None,2019-05-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 4.345, None, None,2019-05-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 5.129, None, None,2019-05-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 5.748, None, None,2019-05-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 6.58, None, None,2019-05-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 7.48, None, None,2019-05-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 7.48, None, None,2019-05-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 8.31, None, None,2019-05-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 8.39, None, None,2019-05-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 8.86, None, None,2019-05-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 9.42, None, None,2019-05-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 9.84, None, None,2019-05-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 9.28, None, None,2019-05-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 8.4, None, None,2019-05-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 7.11, None, None,2019-05-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 5.917, None, None,2019-05-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 5.126, None, None,2019-05-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 4.138, None, None,2019-05-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
None, None, 3.053, None, None,2019-05-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,19
