wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
157.5,26.7, None, -0.18,3.0, 101.6,13.4, None, None,44.0,2016-08-19 00:00:00, None, None,34
None,26.0, None, -0.14,0.0, 101.5,13.7, None, None,47.0,2016-08-19 01:00:00, None, None,34
None,26.2, None, -0.04,0.0, 101.5,14.6, None, None,49.0,2016-08-19 02:00:00, None, None,34
45.0,24.4, None, -0.04,2.0, 101.5,12.8, None, None,49.0,2016-08-19 03:00:00, None, None,34
22.5,23.5, None, 0.03,4.0, 101.6,9.7, None, None,42.0,2016-08-19 04:00:00, None, None,34
292.5,22.0, None, 0.11,2.0, 101.6,9.9, None, None,46.0,2016-08-19 05:00:00, None, None,34
None,22.1, None, 0.15,0.0, 101.7,9.0, None, None,43.0,2016-08-19 06:00:00, None, None,34
None,21.5, None, 0.13,0.0, 101.7,7.8, None, None,41.0,2016-08-19 07:00:00, None, None,34
22.5,21.1, None, 0.11,3.0, 101.7,8.0, None, None,43.0,2016-08-19 08:00:00, None, None,34
0.0,20.5, None, 0.08,3.0, 101.7,8.6, None, None,46.0,2016-08-19 09:00:00, None, None,34
22.5,20.1, None, 0.07,2.0, 101.8,7.8, None, None,45.0,2016-08-19 10:00:00, None, None,34
0.0,20.5, None, 0.02,3.0, 101.7,5.0, None, None,36.0,2016-08-19 11:00:00, None, None,34
67.5,22.8, None, 0.0,3.0, 101.7,3.6, None, None,28.0,2016-08-19 12:00:00, None, None,34
0.0,22.3, None, 0.0,5.0, 101.7,3.0, None, None,28.0,2016-08-19 13:00:00, None, None,34
337.5,22.2, None, 0.03,6.0, 101.8,2.6, None, None,28.0,2016-08-19 14:00:00, None, None,34
45.0,24.1, None, 0.03,2.0, 101.8,5.4, None, None,30.0,2016-08-19 15:00:00, None, None,34
135.0,26.7, None, -0.01,2.0, 101.7,8.4, None, None,32.0,2016-08-19 16:00:00, None, None,34
202.5,27.7, None, -0.02,2.0, 101.7,5.8, None, None,25.0,2016-08-19 17:00:00, None, None,34
112.5,27.7, None, -0.02,2.0, 101.7,5.3, None, None,24.0,2016-08-19 18:00:00, None, None,34
180.0,29.6, None, -0.01,1.0, 101.7,9.5, None, None,29.0,2016-08-19 19:00:00, None, None,34
157.5,28.9, None, -0.03,4.0, 101.7,8.5, None, None,28.0,2016-08-19 20:00:00, None, None,34
202.5,30.3, None, -0.13,3.0, 101.6,7.3, None, None,24.0,2016-08-19 21:00:00, None, None,34
225.0,31.8, None, -0.15,2.0, 101.6,8.4, None, None,23.0,2016-08-19 22:00:00, None, None,34
225.0,32.3, None, -0.22,3.0, 101.5,4.6, None, None,17.0,2016-08-19 23:00:00, None, 0.0,34
247.5,32.7, None, -0.11,3.0, 101.5,0.1, None, None,12.0,2016-08-20 00:00:00, None, None,34
225.0,30.3, None, -0.21,2.0, 101.4,-0.2, None, None,14.0,2016-08-20 01:00:00, None, None,34
None,29.7, None, -0.11,1.0, 101.4,3.7, None, None,19.0,2016-08-20 02:00:00, None, None,34
22.5,25.4, None, -0.15,4.0, 101.3,6.1, None, None,29.0,2016-08-20 03:00:00, None, None,34
22.5,23.8, None, 0.0,2.0, 101.4,6.2, None, None,32.0,2016-08-20 04:00:00, None, None,34
22.5,23.0, None, -0.03,5.0, 101.3,5.4, None, None,32.0,2016-08-20 05:00:00, None, None,34
0.0,22.3, None, 0.01,4.0, 101.4,5.0, None, None,32.0,2016-08-20 06:00:00, None, None,34
0.0,21.2, None, 0.0,1.0, 101.4,5.9, None, None,37.0,2016-08-20 07:00:00, None, None,34
22.5,21.1, None, 0.01,3.0, 101.4,6.8, None, None,40.0,2016-08-20 08:00:00, None, None,34
0.0,19.3, None, 0.01,2.0, 101.4,7.5, None, None,46.0,2016-08-20 09:00:00, None, None,34
22.5,19.1, None, 0.0,1.0, 101.4,7.7, None, None,48.0,2016-08-20 10:00:00, None, None,34
45.0,18.9, None, -0.02,2.0, 101.3,7.7, None, None,48.0,2016-08-20 11:00:00, None, None,34
22.5,18.7, None, -0.04,2.0, 101.3,6.9, None, None,46.0,2016-08-20 12:00:00, None, None,34
0.0,17.7, None, -0.02,2.0, 101.3,7.6, None, None,51.0,2016-08-20 13:00:00, None, None,34
90.0,17.5, None, 0.02,1.0, 101.4,7.5, None, None,52.0,2016-08-20 14:00:00, None, None,34
67.5,19.7, None, 0.05,1.0, 101.4,9.9, None, None,53.0,2016-08-20 15:00:00, None, None,34
202.5,20.2, None, 0.03,2.0, 101.4,12.8, None, None,62.0,2016-08-20 16:00:00, None, None,34
180.0,20.6, None, 0.02,2.0, 101.4,13.3, None, None,63.0,2016-08-20 17:00:00, None, None,34
180.0,21.4, None, -0.01,1.0, 101.4,12.6, None, None,57.0,2016-08-20 18:00:00, None, None,34
225.0,23.4, None, -0.02,2.0, 101.4,10.6, None, None,44.0,2016-08-20 19:00:00, None, None,34
202.5,23.8, None, -0.06,3.0, 101.3,9.3, None, None,40.0,2016-08-20 20:00:00, None, None,34
180.0,26.3, None, -0.1,3.0, 101.3,6.9, None, None,29.0,2016-08-20 21:00:00, None, None,34
225.0,27.7, None, -0.14,2.0, 101.2,8.3, None, None,30.0,2016-08-20 22:00:00, None, None,34
202.5,27.0, None, -0.26,3.0, 101.1,8.4, None, 33.4,31.0,2016-08-20 23:00:00, 19.9, 0.0,34
225.0,27.6, None, -0.21,1.0, 101.1,8.6, None, None,30.0,2016-08-21 00:00:00, None, None,34
157.5,24.9, None, -0.19,1.0, 101.0,8.6, None, None,36.0,2016-08-21 01:00:00, None, None,34
180.0,25.4, None, -0.1,1.0, 101.0,11.2, None, None,41.0,2016-08-21 02:00:00, None, None,34
None,21.8, None, -0.13,0.0, 100.9,12.8, None, None,57.0,2016-08-21 03:00:00, None, None,34
45.0,20.8, None, -0.1,2.0, 100.9,10.8, None, None,53.0,2016-08-21 04:00:00, None, None,34
22.5,19.9, None, -0.07,2.0, 100.9,10.3, None, None,54.0,2016-08-21 05:00:00, None, None,34
67.5,19.9, None, -0.06,1.0, 100.9,10.0, None, None,53.0,2016-08-21 06:00:00, None, None,34
None,19.1, None, -0.05,0.0, 100.9,9.9, None, None,55.0,2016-08-21 07:00:00, None, None,34
22.5,18.7, None, -0.03,2.0, 100.9,10.2, None, None,57.0,2016-08-21 08:00:00, None, None,34
45.0,18.1, None, -0.03,1.0, 100.8,10.6, None, None,62.0,2016-08-21 09:00:00, None, None,34
None,17.3, None, -0.05,0.0, 100.8,11.3, None, None,68.0,2016-08-21 10:00:00, None, None,34
337.5,16.9, None, -0.04,1.0, 100.8,11.6, None, None,71.0,2016-08-21 11:00:00, None, None,34
None,16.5, None, -0.03,0.0, 100.8,12.0, None, None,75.0,2016-08-21 12:00:00, None, None,34
None,16.0, None, -0.01,0.0, 100.8,11.8, None, None,76.0,2016-08-21 13:00:00, None, None,34
135.0,17.7, None, -0.01,2.0, 100.8,12.4, None, None,71.0,2016-08-21 14:00:00, None, None,34
112.5,18.7, None, 0.05,4.0, 100.9,13.3, None, None,71.0,2016-08-21 15:00:00, None, None,34
135.0,18.3, None, 0.09,1.0, 100.9,12.5, None, None,69.0,2016-08-21 16:00:00, None, None,34
180.0,19.9, None, 0.06,3.0, 100.9,12.1, None, None,61.0,2016-08-21 17:00:00, None, None,34
112.5,20.1, None, 0.09,5.0, 101.0,10.8, None, None,55.0,2016-08-21 18:00:00, None, None,34
135.0,19.8, None, 0.1,3.0, 101.0,11.5, None, None,59.0,2016-08-21 19:00:00, None, None,34
180.0,18.0, None, 0.21,2.0, 101.1,10.6, None, None,62.0,2016-08-21 20:00:00, None, None,34
90.0,20.4, None, 0.13,6.0, 101.1,11.1, None, None,55.0,2016-08-21 21:00:00, None, None,34
135.0,20.5, None, 0.07,4.0, 101.1,10.8, None, None,54.0,2016-08-21 22:00:00, None, None,34
202.5,21.2, None, -0.03,4.0, 101.1,10.8, None, None,51.0,2016-08-21 23:00:00, None, 0.0,34
202.5,18.9, None, 0.0,1.0, 101.1,12.3, None, None,66.0,2016-08-22 00:00:00, None, None,34
270.0,17.9, None, 0.03,2.0, 101.1,10.4, None, None,62.0,2016-08-22 01:00:00, None, None,34
270.0,17.8, None, 0.03,3.0, 101.1,10.3, None, None,61.0,2016-08-22 02:00:00, None, None,34
315.0,16.8, None, 0.01,4.0, 101.1,6.9, None, None,52.0,2016-08-22 03:00:00, None, None,34
337.5,16.1, None, 0.1,7.0, 101.2,6.0, None, None,51.0,2016-08-22 04:00:00, None, None,34
0.0,14.8, None, 0.13,2.0, 101.2,6.5, None, None,57.0,2016-08-22 05:00:00, None, None,34
22.5,13.8, None, 0.15,3.0, 101.3,6.4, None, None,61.0,2016-08-22 06:00:00, None, None,34
0.0,13.5, None, 0.06,3.0, 101.3,6.1, None, None,61.0,2016-08-22 07:00:00, None, None,34
22.5,13.2, None, 0.08,3.0, 101.3,6.5, None, None,64.0,2016-08-22 08:00:00, None, None,34
22.5,12.8, None, 0.1,1.0, 101.4,8.0, None, None,73.0,2016-08-22 09:00:00, None, None,34
45.0,12.8, None, 0.12,4.0, 101.4,8.4, None, None,74.0,2016-08-22 10:00:00, None, None,34
22.5,12.8, None, 0.11,2.0, 101.4,8.0, None, None,73.0,2016-08-22 11:00:00, None, None,34
0.0,12.1, None, 0.1,2.0, 101.5,7.7, None, None,75.0,2016-08-22 12:00:00, None, None,34
67.5,11.9, None, 0.1,4.0, 101.5,8.3, None, None,78.0,2016-08-22 13:00:00, None, None,34
