station_observations
TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 1.636, None, 60.84, 2016-06-26 10:00:00, 18.57
None, 1.926, None, 59.67, 2016-06-26 11:00:00, 19.14
None, 1.723, None, 57.14, 2016-06-26 12:00:00, 20.42
None, 2.301, None, 50.69, 2016-06-26 13:00:00, 21.57
None, 1.253, None, 47.83, 2016-06-26 14:00:00, 22.21
None, 1.751, None, 42.86, 2016-06-26 15:00:00, 22.95
None, 1.039, None, 44.21, 2016-06-26 16:00:00, 22.91
None, 2.535, None, 44.79, 2016-06-26 17:00:00, 22.72
None, 1.896, None, 45.53, 2016-06-26 18:00:00, 22.54
None, 2.169, None, 52.64, 2016-06-26 19:00:00, 20.3
None, 1.475, None, 58.86, 2016-06-26 20:00:00, 18.61
None, 1.136, None, 66.43, 2016-06-26 21:00:00, 16.63
None, 0.782998, None, 69.45, 2016-06-26 22:00:00, 15.13
None, 0.556999, None, 74.54, 2016-06-26 23:00:00, 13.75
None, 0.987999, None, 86.1, 2016-06-27 00:00:00, 11.47
None, 1.052, None, 87.8, 2016-06-27 01:00:00, 11.39
None, 1.305, None, 93.5, 2016-06-27 02:00:00, 10.0
None, 1.543, None, 96.8, 2016-06-27 03:00:00, 8.84
None, 1.388, None, 96.7, 2016-06-27 04:00:00, 8.5
None, 1.702, None, 96.0, 2016-06-27 05:00:00, 8.53
None, 1.667, None, 90.2, 2016-06-27 06:00:00, 10.16
None, 1.436, None, 81.5, 2016-06-27 07:00:00, 12.94
None, 1.192, None, 71.48, 2016-06-27 08:00:00, 16.51
None, 0.973999, None, 61.15, 2016-06-27 09:00:00, 18.87
None, 1.128, None, 51.98, 2016-06-27 10:00:00, 20.47
None, 1.157, None, 44.13, 2016-06-27 11:00:00, 21.55
None, 1.051, None, 40.69, 2016-06-27 12:00:00, 22.17
None, 1.37, None, 39.62, 2016-06-27 13:00:00, 22.88
None, 1.294, None, 37.0, 2016-06-27 14:00:00, 23.84
None, 1.811, None, 38.08, 2016-06-27 15:00:00, 24.14
None, 1.559, None, 38.72, 2016-06-27 16:00:00, 24.4
None, 1.335, None, 36.96, 2016-06-27 17:00:00, 24.86
None, 1.198, None, 36.28, 2016-06-27 18:00:00, 24.76
None, 1.103, None, 38.63, 2016-06-27 19:00:00, 24.53
None, 0.638998, None, 44.31, 2016-06-27 20:00:00, 23.65
None, 0.433999, None, 60.98, 2016-06-27 21:00:00, 20.19
None, 0.458, None, 74.99, 2016-06-27 22:00:00, 16.99
None, 0.561999, None, 86.3, 2016-06-27 23:00:00, 14.53
None, 0.98, None, 93.2, 2016-06-28 00:00:00, 13.33
None, 0.933, None, 94.8, 2016-06-28 01:00:00, 12.18
None, 0.675998, None, 96.5, 2016-06-28 02:00:00, 11.07
None, 0.703998, None, 96.5, 2016-06-28 03:00:00, 10.32
None, 0.676998, None, 96.9, 2016-06-28 04:00:00, 9.6
None, 1.111, None, 95.9, 2016-06-28 05:00:00, 9.54
None, 1.074, None, 90.1, 2016-06-28 06:00:00, 11.48
None, 1.448, None, 79.87, 2016-06-28 07:00:00, 14.43
None, 0.861, None, 69.52, 2016-06-28 08:00:00, 17.19
None, 0.786, None, 64.3, 2016-06-28 09:00:00, 18.97
None, 0.721, None, 54.71, 2016-06-28 10:00:00, 21.68
None, 1.379, None, 44.57, 2016-06-28 11:00:00, 23.92
None, 1.636, None, 39.88, 2016-06-28 12:00:00, 24.81
None, 2.134, None, 35.44, 2016-06-28 13:00:00, 25.63
None, 2.701, None, 30.85, 2016-06-28 14:00:00, 26.25
None, 2.587, None, 31.05, 2016-06-28 15:00:00, 26.52
None, 2.857, None, 32.57, 2016-06-28 16:00:00, 25.95
None, 1.788, None, 42.72, 2016-06-28 17:00:00, 23.44
None, 4.353, None, 61.68, 2016-06-28 18:00:00, 18.7
None, 1.46, None, 63.23, 2016-06-28 19:00:00, 18.12
None, 1.68, None, 61.81, 2016-06-28 20:00:00, 18.15
None, 1.161, None, 64.22, 2016-06-28 21:00:00, 17.69
None, 1.235, None, 78.49, 2016-06-28 22:00:00, 15.66
None, 0.532, None, 89.7, 2016-06-28 23:00:00, 14.1
None, 1.018, None, 95.6, 2016-06-29 00:00:00, 12.83
None, 0.916, None, 97.4, 2016-06-29 01:00:00, 11.89
None, 0.930998, None, 98.2, 2016-06-29 02:00:00, 10.97
None, 1.113, None, 98.8, 2016-06-29 03:00:00, 9.96
None, 1.093, None, 99.2, 2016-06-29 04:00:00, 9.29
None, 0.677999, None, 99.3, 2016-06-29 05:00:00, 8.96
None, 0.414999, None, 99.3, 2016-06-29 06:00:00, 9.5
None, 0.806999, None, 99.0, 2016-06-29 07:00:00, 10.45
None, 0.495, None, 82.8, 2016-06-29 08:00:00, 14.85
None, 0.985, None, 68.99, 2016-06-29 09:00:00, 19.08
None, 1.457, None, 60.29, 2016-06-29 10:00:00, 21.32
None, 3.093, None, 45.74, 2016-06-29 11:00:00, 23.53
None, 3.922, None, 39.9, 2016-06-29 12:00:00, 24.45
None, 3.78, None, 35.74, 2016-06-29 13:00:00, 25.34
None, 4.364, None, 35.19, 2016-06-29 14:00:00, 25.35
None, 3.684, None, 39.14, 2016-06-29 15:00:00, 24.85
None, 6.084, None, 59.63, 2016-06-29 16:00:00, 19.77
None, 1.153, None, 78.69, 2016-06-29 17:00:00, 16.86
None, 0.652998, None, 69.28, 2016-06-29 18:00:00, 19.75
None, 1.009, None, 63.35, 2016-06-29 19:00:00, 21.09
None, 1.708, None, 71.95, 2016-06-29 20:00:00, 19.77
None, 1.473, None, 76.16, 2016-06-29 21:00:00, 17.9
None, 0.432999, None, 81.8, 2016-06-29 22:00:00, 16.18
None, 0.418998, None, 94.5, 2016-06-29 23:00:00, 14.24
None, 0.499, None, 96.9, 2016-06-30 00:00:00, 13.08
None, 0.331, None, 98.4, 2016-06-30 01:00:00, 11.92
None, 0.542999, None, 99.0, 2016-06-30 02:00:00, 10.83
None, 0.746999, None, 99.4, 2016-06-30 03:00:00, 10.2
None, 0.671, None, 99.6, 2016-06-30 04:00:00, 9.74
None, 0.699998, None, 99.7, 2016-06-30 05:00:00, 9.53
None, 0.995998, None, 99.5, 2016-06-30 06:00:00, 10.4
None, 1.415, None, 99.3, 2016-06-30 07:00:00, 12.01
None, 0.945999, None, 96.7, 2016-06-30 08:00:00, 12.85
None, 1.356, None, 93.6, 2016-06-30 09:00:00, 13.78
None, 1.246, None, 96.8, 2016-06-30 10:00:00, 13.78
None, 3.341, None, 83.1, 2016-06-30 11:00:00, 15.88
None, 2.86, None, 85.5, 2016-06-30 12:00:00, 15.18
None, 1.499, None, 85.7, 2016-06-30 13:00:00, 14.98
None, 2.588, None, 64.77, 2016-06-30 14:00:00, 17.55
None, 2.01, None, 57.0, 2016-06-30 15:00:00, 19.43
None, 1.511, None, 52.4, 2016-06-30 16:00:00, 20.42
None, 1.492, None, 51.06, 2016-06-30 17:00:00, 20.9
None, 1.787, None, 52.28, 2016-06-30 18:00:00, 21.26
None, 2.195, None, 54.87, 2016-06-30 19:00:00, 21.3
None, 1.503, None, 60.91, 2016-06-30 20:00:00, 20.43
None, 0.400999, None, 72.31, 2016-06-30 21:00:00, 18.54
None, 0.43, None, 87.6, 2016-06-30 22:00:00, 15.63
None, 0.412999, None, 95.4, 2016-06-30 23:00:00, 13.93
None, 1.113, None, 97.5, 2016-07-01 00:00:00, 12.37
None, 1.192, None, 98.1, 2016-07-01 01:00:00, 11.34
None, 0.46, None, 98.3, 2016-07-01 02:00:00, 10.44
None, 0.275999, None, 98.7, 2016-07-01 03:00:00, 9.15
None, 0.303, None, 99.2, 2016-07-01 04:00:00, 8.11
None, 0.243, None, 99.4, 2016-07-01 05:00:00, 7.867
None, 0.25, None, 99.4, 2016-07-01 06:00:00, 8.97
None, 0.207, None, 99.4, 2016-07-01 07:00:00, 10.41
None, 0.156, None, 98.8, 2016-07-01 08:00:00, 12.98
None, 0.805998, None, 85.6, 2016-07-01 09:00:00, 14.97
None, 0.425998, None, 77.13, 2016-07-01 10:00:00, 17.02
None, 0.967, None, 67.14, 2016-07-01 11:00:00, 18.28
None, 1.865, None, 55.35, 2016-07-01 12:00:00, 18.86
None, 2.936, None, 49.11, 2016-07-01 13:00:00, 19.15
None, 2.939, None, 55.47, 2016-07-01 14:00:00, 18.48
None, 4.046, None, 53.64, 2016-07-01 15:00:00, 18.41
None, 4.711, None, 49.27, 2016-07-01 16:00:00, 19.11
None, 4.752, None, 45.46, 2016-07-01 17:00:00, 19.24
None, 3.098, None, 51.88, 2016-07-01 18:00:00, 18.53
None, 2.427, None, 60.25, 2016-07-01 19:00:00, 18.1
None, 3.092, None, 59.49, 2016-07-01 20:00:00, 18.18
None, 3.047, None, 65.61, 2016-07-01 21:00:00, 16.98
None, 1.159, None, 74.45, 2016-07-01 22:00:00, 15.38
None, 1.03, None, 76.88, 2016-07-01 23:00:00, 14.48
None, 0.456, None, 78.11, 2016-07-02 00:00:00, 13.13
None, 0.893998, None, 77.27, 2016-07-02 01:00:00, 12.42
None, 0.538999, None, 86.8, 2016-07-02 02:00:00, 10.38
None, 0.944, None, 84.0, 2016-07-02 03:00:00, 10.52
None, 1.25, None, 84.7, 2016-07-02 04:00:00, 10.27
None, 1.698, None, 78.73, 2016-07-02 05:00:00, 11.58
None, 1.301, None, 69.65, 2016-07-02 06:00:00, 14.03
None, 3.605, None, 65.08, 2016-07-02 07:00:00, 15.27
None, 4.878, None, 58.85, 2016-07-02 08:00:00, 16.51
None, 4.31, None, 55.77, 2016-07-02 09:00:00, 17.3
None, 4.328, None, 53.71, 2016-07-02 10:00:00, 17.96
None, 4.288, None, 52.75, 2016-07-02 11:00:00, 18.51
None, 4.627, None, 51.07, 2016-07-02 12:00:00, 19.13
None, 3.993, None, 45.26, 2016-07-02 13:00:00, 20.28
None, 4.606, None, 43.09, 2016-07-02 14:00:00, 20.44
None, 4.395, None, 37.31, 2016-07-02 15:00:00, 21.0
None, 5.349, None, 33.94, 2016-07-02 16:00:00, 21.11
None, 5.08, None, 34.92, 2016-07-02 17:00:00, 20.97
None, 4.167, None, 34.8, 2016-07-02 18:00:00, 21.25
None, 4.912, None, 37.31, 2016-07-02 19:00:00, 20.47
None, 3.287, None, 40.59, 2016-07-02 20:00:00, 19.47
None, 1.244, None, 51.08, 2016-07-02 21:00:00, 17.04
None, 0.351999, None, 61.6, 2016-07-02 22:00:00, 14.58
None, 0.458, None, 72.76, 2016-07-02 23:00:00, 12.54
None, 0.474999, None, 82.2, 2016-07-03 00:00:00, 10.57
None, 0.545, None, 91.6, 2016-07-03 01:00:00, 9.12
None, 0.533999, None, 90.7, 2016-07-03 02:00:00, 9.26
None, 0.871999, None, 86.2, 2016-07-03 03:00:00, 10.55
None, 0.888, None, 91.1, 2016-07-03 04:00:00, 10.93
None, 1.378, None, 88.6, 2016-07-03 05:00:00, 11.74
None, 1.113, None, 89.9, 2016-07-03 06:00:00, 11.89
None, 1.625, None, 89.1, 2016-07-03 07:00:00, 12.11
None, 1.149, None, 92.1, 2016-07-03 08:00:00, 11.87
None, 1.014, None, 86.1, 2016-07-03 09:00:00, 12.89
None, 2.187, None, 73.4, 2016-07-03 10:00:00, 14.28
None, 2.095, None, 61.83, 2016-07-03 11:00:00, 15.8
None, 3.391, None, 60.78, 2016-07-03 12:00:00, 15.95
None, 3.286, None, 57.04, 2016-07-03 13:00:00, 16.6
None, 3.544, None, 50.84, 2016-07-03 14:00:00, 17.88
None, 3.892, None, 49.12, 2016-07-03 15:00:00, 18.39
None, 4.035, None, 47.8, 2016-07-03 16:00:00, 18.41
None, 2.781, None, 67.67, 2016-07-03 17:00:00, 15.71
None, 1.197, None, 77.0, 2016-07-03 18:00:00, 14.76
None, 0.8, None, 77.83, 2016-07-03 19:00:00, 15.01
None, 1.99, None, 78.66, 2016-07-03 20:00:00, 14.18
None, 1.339, None, 89.5, 2016-07-03 21:00:00, 12.29
None, 1.371, None, 89.4, 2016-07-03 22:00:00, 11.76
None, 1.323, None, 93.2, 2016-07-03 23:00:00, 10.56
None, 0.589999, None, 95.9, 2016-07-04 00:00:00, 9.54
None, 0.742999, None, 97.8, 2016-07-04 01:00:00, 8.83
None, 0.924, None, 98.2, 2016-07-04 02:00:00, 8.06
None, 1.423, None, 97.3, 2016-07-04 03:00:00, 7.477
None, 0.569, None, 97.6, 2016-07-04 04:00:00, 6.098
None, 0.356999, None, 97.3, 2016-07-04 05:00:00, 6.173
None, 0.374, None, 90.3, 2016-07-04 06:00:00, 7.85
None, 0.384, None, 82.7, 2016-07-04 07:00:00, 10.45
None, 0.570999, None, 72.83, 2016-07-04 08:00:00, 12.69
None, 0.961, None, 64.93, 2016-07-04 09:00:00, 14.37
None, 1.033, None, 61.03, 2016-07-04 10:00:00, 15.77
None, 1.24, None, 58.84, 2016-07-04 11:00:00, 16.14
None, 1.443, None, 54.87, 2016-07-04 12:00:00, 17.09
None, 1.293, None, 52.99, 2016-07-04 13:00:00, 17.29
None, 1.011, None, 49.21, 2016-07-04 14:00:00, 18.02
None, 1.502, None, 41.37, 2016-07-04 15:00:00, 18.81
None, 1.098, None, 35.65, 2016-07-04 16:00:00, 19.45
None, 0.976, None, 36.99, 2016-07-04 17:00:00, 20.16
None, 1.013, None, 35.03, 2016-07-04 18:00:00, 20.32
None, 0.794, None, 34.67, 2016-07-04 19:00:00, 20.56
None, 1.862, None, 45.73, 2016-07-04 20:00:00, 19.04
None, 1.62, None, 63.03, 2016-07-04 21:00:00, 16.39
None, 1.982, None, 71.28, 2016-07-04 22:00:00, 14.13
None, 1.477, None, 79.26, 2016-07-04 23:00:00, 12.56
None, 0.935, None, 85.4, 2016-07-05 00:00:00, 11.37
None, 1.504, None, 91.9, 2016-07-05 01:00:00, 10.02
None, 2.156, None, 93.1, 2016-07-05 02:00:00, 9.32
None, 1.606, None, 95.3, 2016-07-05 03:00:00, 8.4
None, 1.487, None, 96.7, 2016-07-05 04:00:00, 7.572
None, 1.567, None, 96.7, 2016-07-05 05:00:00, 7.583
None, 1.47, None, 92.7, 2016-07-05 06:00:00, 9.12
None, 1.8, None, 89.0, 2016-07-05 07:00:00, 10.66
None, 1.11, None, 80.8, 2016-07-05 08:00:00, 13.31
None, 1.906, None, 69.42, 2016-07-05 09:00:00, 16.01
None, 1.649, None, 60.6, 2016-07-05 10:00:00, 17.95
None, 1.123, None, 55.64, 2016-07-05 11:00:00, 19.14
None, 1.987, None, 49.0, 2016-07-05 12:00:00, 20.3
None, 1.931, None, 42.97, 2016-07-05 13:00:00, 20.94
None, 2.422, None, 34.95, 2016-07-05 14:00:00, 21.98
None, 2.048, None, 33.17, 2016-07-05 15:00:00, 22.46
None, 2.566, None, 33.45, 2016-07-05 16:00:00, 22.73
None, 3.048, None, 37.74, 2016-07-05 17:00:00, 22.55
None, 3.411, None, 43.56, 2016-07-05 18:00:00, 22.19
None, 2.385, None, 47.37, 2016-07-05 19:00:00, 21.47
None, 1.909, None, 51.89, 2016-07-05 20:00:00, 20.75
None, 0.533999, None, 62.96, 2016-07-05 21:00:00, 19.09
None, 0.407999, None, 70.07, 2016-07-05 22:00:00, 17.13
None, 0.736998, None, 81.8, 2016-07-05 23:00:00, 14.57
None, 1.382, None, 84.8, 2016-07-06 00:00:00, 13.19
None, 1.808, None, 85.3, 2016-07-06 01:00:00, 12.6
None, 1.167, None, 89.6, 2016-07-06 02:00:00, 11.73
None, 0.703, None, 93.6, 2016-07-06 03:00:00, 10.79
None, 1.344, None, 95.6, 2016-07-06 04:00:00, 10.09
None, 1.115, None, 93.6, 2016-07-06 05:00:00, 10.0
None, 0.939998, None, 88.6, 2016-07-06 06:00:00, 11.17
None, 0.968999, None, 78.18, 2016-07-06 07:00:00, 13.83
None, 0.614, None, 71.64, 2016-07-06 08:00:00, 15.96
None, 0.634998, None, 66.87, 2016-07-06 09:00:00, 17.86
None, 1.315, None, 55.95, 2016-07-06 10:00:00, 19.9
None, 1.472, None, 50.91, 2016-07-06 11:00:00, 21.3
None, 2.554, None, 44.71, 2016-07-06 12:00:00, 21.95
None, 2.541, None, 41.09, 2016-07-06 13:00:00, 22.78
None, 3.305, None, 37.67, 2016-07-06 14:00:00, 23.14
None, 3.918, None, 40.1, 2016-07-06 15:00:00, 23.27
None, 3.819, None, 41.63, 2016-07-06 16:00:00, 22.83
None, 3.505, None, 44.22, 2016-07-06 17:00:00, 21.92
None, 2.004, None, 49.47, 2016-07-06 18:00:00, 21.14
None, 1.909, None, 58.88, 2016-07-06 19:00:00, 19.88
None, 2.006, None, 65.68, 2016-07-06 20:00:00, 17.85
None, 0.648, None, 74.49, 2016-07-06 21:00:00, 16.27
None, 0.685, None, 80.9, 2016-07-06 22:00:00, 15.12
None, 1.251, None, 82.3, 2016-07-06 23:00:00, 14.69
None, 1.167, None, 87.4, 2016-07-07 00:00:00, 13.58
None, 0.716, None, 89.7, 2016-07-07 01:00:00, 13.13
None, 0.474, None, 92.2, 2016-07-07 02:00:00, 12.76
None, 0.717998, None, 95.2, 2016-07-07 03:00:00, 11.85
None, 0.888, None, 96.6, 2016-07-07 04:00:00, 11.27
None, 1.022, None, 96.9, 2016-07-07 05:00:00, 11.25
None, 0.694998, None, 96.1, 2016-07-07 06:00:00, 11.9
None, 0.75, None, 91.0, 2016-07-07 07:00:00, 13.26
None, 0.725, None, 83.1, 2016-07-07 08:00:00, 14.67
None, 1.44, None, 88.6, 2016-07-07 09:00:00, 14.48
None, 1.108, None, 83.0, 2016-07-07 10:00:00, 15.6
None, 1.856, None, 74.7, 2016-07-07 11:00:00, 17.01
None, 1.744, None, 68.15, 2016-07-07 12:00:00, 17.97
None, 2.347, None, 74.41, 2016-07-07 13:00:00, 17.4
None, 1.355, None, 88.0, 2016-07-07 14:00:00, 15.41
None, 0.893, None, 80.9, 2016-07-07 15:00:00, 17.41
None, 1.534, None, 77.72, 2016-07-07 16:00:00, 17.68
None, 2.491, None, 85.8, 2016-07-07 17:00:00, 14.24
None, 1.202, None, 93.6, 2016-07-07 18:00:00, 13.35
None, 1.28, None, 96.3, 2016-07-07 19:00:00, 13.26
None, 1.338, None, 95.7, 2016-07-07 20:00:00, 13.17
None, 1.001, None, 96.8, 2016-07-07 21:00:00, 12.96
None, 0.488999, None, 96.7, 2016-07-07 22:00:00, 13.01
None, 0.49, None, 97.9, 2016-07-07 23:00:00, 12.57
None, 0.217998, None, 98.7, 2016-07-08 00:00:00, 12.31
None, 0.513, None, 99.0, 2016-07-08 01:00:00, 12.05
None, 0.358999, None, 99.3, 2016-07-08 02:00:00, 11.88
None, 0.691999, None, 99.4, 2016-07-08 03:00:00, 11.83
None, 0.486, None, 99.5, 2016-07-08 04:00:00, 11.79
None, 0.273, None, 99.5, 2016-07-08 05:00:00, 11.88
None, 0.776, None, 99.2, 2016-07-08 06:00:00, 11.97
None, 1.47, None, 97.0, 2016-07-08 07:00:00, 12.19
None, 1.121, None, 95.3, 2016-07-08 08:00:00, 12.51
None, 1.193, None, 94.2, 2016-07-08 09:00:00, 13.06
None, 1.337, None, 90.8, 2016-07-08 10:00:00, 13.91
None, 1.476, None, 82.8, 2016-07-08 11:00:00, 15.11
None, 1.359, None, 81.5, 2016-07-08 12:00:00, 15.55
None, 1.346, None, 84.1, 2016-07-08 13:00:00, 15.33
None, 1.473, None, 86.9, 2016-07-08 14:00:00, 14.89
None, 1.3, None, 89.3, 2016-07-08 15:00:00, 15.02
None, 1.65, None, 82.2, 2016-07-08 16:00:00, 15.91
None, 1.845, None, 80.5, 2016-07-08 17:00:00, 16.25
None, 1.685, None, 79.53, 2016-07-08 18:00:00, 16.04
None, 1.184, None, 78.77, 2016-07-08 19:00:00, 16.03
None, 1.408, None, 81.9, 2016-07-08 20:00:00, 15.43
None, 1.357, None, 89.9, 2016-07-08 21:00:00, 14.03
None, 0.933, None, 94.5, 2016-07-08 22:00:00, 13.23
None, 0.624, None, 95.3, 2016-07-08 23:00:00, 13.26
None, 0.865998, None, 93.7, 2016-07-09 00:00:00, 12.88
None, 0.856, None, 93.1, 2016-07-09 01:00:00, 12.64
None, 1.053, None, 92.9, 2016-07-09 02:00:00, 12.46
None, 0.955999, None, 91.7, 2016-07-09 03:00:00, 12.17
None, 0.652, None, 92.0, 2016-07-09 04:00:00, 12.05
None, 0.365, None, 92.0, 2016-07-09 05:00:00, 12.04
None, 0.813, None, 89.8, 2016-07-09 06:00:00, 12.23
None, 1.123, None, 86.3, 2016-07-09 07:00:00, 13.0
None, 1.257, None, 86.1, 2016-07-09 08:00:00, 13.27
None, 1.045, None, 82.6, 2016-07-09 09:00:00, 14.07
None, 1.031, None, 77.04, 2016-07-09 10:00:00, 15.11
None, 0.797999, None, 71.17, 2016-07-09 11:00:00, 16.2
None, 1.595, None, 67.42, 2016-07-09 12:00:00, 17.19
None, 1.293, None, 60.64, 2016-07-09 13:00:00, 18.23
None, 1.463, None, 57.13, 2016-07-09 14:00:00, 19.2
None, 1.572, None, 56.24, 2016-07-09 15:00:00, 19.66
None, 1.754, None, 51.07, 2016-07-09 16:00:00, 20.35
None, 1.701, None, 48.4, 2016-07-09 17:00:00, 20.6
None, 0.972998, None, 49.46, 2016-07-09 18:00:00, 20.48
None, 0.829999, None, 58.76, 2016-07-09 19:00:00, 19.98
None, 0.855, None, 62.27, 2016-07-09 20:00:00, 19.89
None, 1.01, None, 69.94, 2016-07-09 21:00:00, 18.49
None, 0.657, None, 72.56, 2016-07-09 22:00:00, 16.24
None, 0.681999, None, 79.11, 2016-07-09 23:00:00, 14.74
None, 0.589999, None, 91.2, 2016-07-10 00:00:00, 12.67
None, 0.578, None, 96.3, 2016-07-10 01:00:00, 11.36
None, 0.377999, None, 97.7, 2016-07-10 02:00:00, 10.52
None, 0.433999, None, 98.2, 2016-07-10 03:00:00, 9.53
None, 0.934, None, 98.7, 2016-07-10 04:00:00, 8.75
None, 1.315, None, 99.0, 2016-07-10 05:00:00, 8.58
None, 1.681, None, 98.5, 2016-07-10 06:00:00, 9.81
None, 1.265, None, 90.2, 2016-07-10 07:00:00, 12.63
None, 0.296999, None, 73.58, 2016-07-10 08:00:00, 17.35
None, 0.754998, None, 68.4, 2016-07-10 09:00:00, 19.59
None, 1.539, None, 59.04, 2016-07-10 10:00:00, 20.16
None, 1.906, None, 53.65, 2016-07-10 11:00:00, 21.03
None, 1.25, None, 51.96, 2016-07-10 12:00:00, 21.46
None, 2.109, None, 46.23, 2016-07-10 13:00:00, 22.59
None, 1.261, None, 39.74, 2016-07-10 14:00:00, 23.33
None, 1.239, None, 36.32, 2016-07-10 15:00:00, 23.9
None, 1.419, None, 32.65, 2016-07-10 16:00:00, 24.16
None, 0.335999, None, 37.41, 2016-07-10 17:00:00, 23.77
None, 1.6, None, 47.99, 2016-07-10 18:00:00, 23.33
None, 1.765, None, 47.82, 2016-07-10 19:00:00, 23.23
None, 0.675, None, 53.23, 2016-07-10 20:00:00, 22.6
None, 0.532998, None, 68.99, 2016-07-10 21:00:00, 19.41
None, 0.92, None, 82.9, 2016-07-10 22:00:00, 16.57
None, 1.44, None, 85.3, 2016-07-10 23:00:00, 15.24
None, 1.218, None, 91.0, 2016-07-11 00:00:00, 13.67
None, 1.503, None, 93.7, 2016-07-11 01:00:00, 12.57
None, 1.692, None, 95.2, 2016-07-11 02:00:00, 11.78
None, 1.973, None, 96.2, 2016-07-11 03:00:00, 11.17
None, 1.656, None, 96.9, 2016-07-11 04:00:00, 10.35
None, 1.389, None, 97.6, 2016-07-11 05:00:00, 9.66
None, 1.665, None, 95.6, 2016-07-11 06:00:00, 10.2
