station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, None, 3.951, 2016-01-01 00:00:00, -10.38
None, None, 4.331, 2016-01-01 01:00:00, -9.56
None, None, 4.627, 2016-01-01 02:00:00, -8.16
None, None, 4.255, 2016-01-01 03:00:00, -7.832
None, None, 4.758, 2016-01-01 04:00:00, -7.477
None, None, 4.257, 2016-01-01 05:00:00, -7.858
None, None, 4.242, 2016-01-01 06:00:00, -7.984
None, None, 3.888, 2016-01-01 07:00:00, -7.993
None, None, 4.085, 2016-01-01 08:00:00, -7.935
None, None, 4.455, 2016-01-01 09:00:00, -7.53
None, None, 4.51, 2016-01-01 10:00:00, -7.427
None, None, 4.472, 2016-01-01 11:00:00, -7.447
None, None, 4.764, 2016-01-01 12:00:00, -6.328
None, None, 4.676, 2016-01-01 13:00:00, -5.215
None, None, 5.249, 2016-01-01 14:00:00, -4.28
None, None, 4.418, 2016-01-01 15:00:00, -4.201
None, None, 4.59, 2016-01-01 16:00:00, -5.125
None, None, 5.155, 2016-01-01 17:00:00, -5.252
None, None, 4.956, 2016-01-01 18:00:00, -5.451
None, None, 4.995, 2016-01-01 19:00:00, -5.548
None, None, 5.031, 2016-01-01 20:00:00, -5.719
None, None, 5.09, 2016-01-01 21:00:00, -5.977
None, None, 4.876, 2016-01-01 22:00:00, -6.116
None, None, 4.706, 2016-01-01 23:00:00, -6.462
None, None, 4.863, 2016-01-02 00:00:00, -6.622
None, None, 4.85, 2016-01-02 01:00:00, -6.746
None, None, 4.738, 2016-01-02 02:00:00, -6.818
None, None, 4.865, 2016-01-02 03:00:00, -7.013
None, None, 4.87, 2016-01-02 04:00:00, -7.036
None, None, 4.906, 2016-01-02 05:00:00, -6.888
None, None, 4.392, 2016-01-02 06:00:00, -6.93
None, None, 4.675, 2016-01-02 07:00:00, -6.957
None, None, 4.147, 2016-01-02 08:00:00, -7.023
None, None, 4.579, 2016-01-02 09:00:00, -7.122
None, None, 4.463, 2016-01-02 10:00:00, -7.382
None, None, 4.729, 2016-01-02 11:00:00, -6.713
None, None, 4.755, 2016-01-02 12:00:00, -5.946
None, None, 4.873, 2016-01-02 13:00:00, -4.709
None, None, 4.559, 2016-01-02 14:00:00, -3.922
None, None, 4.114, 2016-01-02 15:00:00, -3.991
None, None, 3.446, 2016-01-02 16:00:00, -5.176
None, None, 3.703, 2016-01-02 17:00:00, -5.579
None, None, 4.26, 2016-01-02 18:00:00, -5.741
None, None, 4.283, 2016-01-02 19:00:00, -6.049
None, None, 4.382, 2016-01-02 20:00:00, -6.289
None, None, 4.13, 2016-01-02 21:00:00, -6.827
None, None, 3.759, 2016-01-02 22:00:00, -7.784
None, None, 3.953, 2016-01-02 23:00:00, -7.682
None, None, 3.686, 2016-01-03 00:00:00, -8.45
None, None, 3.83, 2016-01-03 01:00:00, -7.978
None, None, 3.389, 2016-01-03 02:00:00, -8.94
None, None, 3.587, 2016-01-03 03:00:00, -9.03
None, None, 3.629, 2016-01-03 04:00:00, -9.49
None, None, 3.645, 2016-01-03 05:00:00, -11.41
None, None, 3.816, 2016-01-03 06:00:00, -11.31
None, None, 4.141, 2016-01-03 07:00:00, -10.2
None, None, 4.368, 2016-01-03 08:00:00, -10.6
None, None, 4.612, 2016-01-03 09:00:00, -9.59
None, None, 3.895, 2016-01-03 10:00:00, -10.33
None, None, 4.074, 2016-01-03 11:00:00, -9.64
None, None, 3.706, 2016-01-03 12:00:00, -8.31
None, None, 4.079, 2016-01-03 13:00:00, -6.784
None, None, 4.044, 2016-01-03 14:00:00, -5.46
None, None, 4.2, 2016-01-03 15:00:00, -5.635
None, None, 3.757, 2016-01-03 16:00:00, -6.785
None, None, 4.222, 2016-01-03 17:00:00, -7.131
None, None, 3.857, 2016-01-03 18:00:00, -7.378
None, None, 3.532, 2016-01-03 19:00:00, -8.04
None, None, 3.599, 2016-01-03 20:00:00, -8.48
None, None, 3.931, 2016-01-03 21:00:00, -8.63
None, None, 3.633, 2016-01-03 22:00:00, -9.09
None, None, 3.747, 2016-01-03 23:00:00, -9.09
None, None, 3.831, 2016-01-04 00:00:00, -9.86
None, None, 3.894, 2016-01-04 01:00:00, -9.83
None, None, 3.97, 2016-01-04 02:00:00, -9.74
None, None, 4.144, 2016-01-04 03:00:00, -9.76
None, None, 4.001, 2016-01-04 04:00:00, -10.26
None, None, 4.443, 2016-01-04 05:00:00, -10.31
