station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, PRECIP_TOTAL, avg_rel_hum_pst1hr, time, HUMIDITY, avg_air_temp_pst1hr
None, None, None, None, 83.3, 2016-01-04 11:00:00, None, -15.62
None, None, None, None, 82.8, 2016-01-04 12:00:00, None, -14.58
None, None, None, None, 82.6, 2016-01-04 13:00:00, None, -13.97
None, None, None, None, 82.0, 2016-01-04 14:00:00, None, -13.5
None, None, None, None, 84.5, 2016-01-04 15:00:00, None, -14.84
None, None, None, None, 84.1, 2016-01-04 16:00:00, None, -14.41
None, None, None, None, 84.7, 2016-01-04 17:00:00, None, -14.98
None, None, None, None, 84.4, 2016-01-04 18:00:00, None, -14.86
None, None, None, None, 83.3, 2016-01-04 19:00:00, None, -14.82
None, None, None, None, 83.0, 2016-01-04 20:00:00, None, -14.86
None, None, None, None, 84.3, 2016-01-04 21:00:00, None, -15.19
None, None, None, None, 84.2, 2016-01-04 22:00:00, None, -15.38
None, None, None, None, 84.3, 2016-01-04 23:00:00, None, -15.3
None, None, None, None, 84.4, 2016-01-05 00:00:00, None, -15.23
None, None, None, None, 84.2, 2016-01-05 01:00:00, None, -15.34
None, None, None, None, 84.2, 2016-01-05 02:00:00, None, -15.43
None, None, None, None, 84.2, 2016-01-05 03:00:00, None, -15.41
None, None, None, None, 84.2, 2016-01-05 04:00:00, None, -15.22
None, None, None, None, 84.4, 2016-01-05 05:00:00, None, -15.13
None, None, None, None, 84.5, 2016-01-05 06:00:00, None, -15.09
None, None, None, None, 84.6, 2016-01-05 07:00:00, None, -14.81
None, None, None, None, 84.6, 2016-01-05 08:00:00, None, -14.89
None, None, None, None, 84.7, 2016-01-05 09:00:00, None, -14.8
None, None, None, None, 84.9, 2016-01-05 10:00:00, None, -14.48
None, None, None, None, 84.9, 2016-01-05 11:00:00, None, -13.91
None, None, None, None, 84.0, 2016-01-05 12:00:00, None, -13.0
None, None, None, None, 84.0, 2016-01-05 13:00:00, None, -12.36
None, None, None, None, 84.9, 2016-01-05 14:00:00, None, -11.89
None, None, None, None, 85.2, 2016-01-05 15:00:00, None, -11.25
None, None, None, None, 86.1, 2016-01-05 16:00:00, None, -10.82
None, None, None, None, 87.3, 2016-01-05 17:00:00, None, -10.58
None, None, None, None, 86.9, 2016-01-05 18:00:00, None, -10.0
None, None, None, None, 87.8, 2016-01-05 19:00:00, None, -9.9
None, None, None, None, 88.1, 2016-01-05 20:00:00, None, -9.59
None, None, None, None, 87.9, 2016-01-05 21:00:00, None, -9.3
None, None, None, None, 88.1, 2016-01-05 22:00:00, None, -8.96
None, None, None, None, 88.3, 2016-01-05 23:00:00, None, -8.46
None, None, None, None, 89.0, 2016-01-06 00:00:00, None, -7.64
None, None, None, None, 89.4, 2016-01-06 01:00:00, None, -7.59
None, None, None, None, 89.9, 2016-01-06 02:00:00, None, -7.87
None, None, None, None, 89.9, 2016-01-06 03:00:00, None, -8.14
None, None, None, None, 89.3, 2016-01-06 04:00:00, None, -8.78
None, None, None, None, 89.2, 2016-01-06 05:00:00, None, -9.16
None, None, None, None, 89.2, 2016-01-06 06:00:00, None, -9.26
None, None, None, None, 89.3, 2016-01-06 07:00:00, None, -9.43
None, None, None, None, 89.2, 2016-01-06 08:00:00, None, -9.44
None, None, None, None, 89.0, 2016-01-06 09:00:00, None, -9.03
None, None, None, None, 88.9, 2016-01-06 10:00:00, None, -8.67
None, None, None, None, 88.1, 2016-01-06 11:00:00, None, -7.96
None, None, None, None, 87.3, 2016-01-06 12:00:00, None, -7.28
None, None, None, None, 87.7, 2016-01-06 13:00:00, None, -7.04
None, None, None, None, 88.1, 2016-01-06 14:00:00, None, -6.682
None, None, None, None, 88.7, 2016-01-06 15:00:00, None, -6.63
None, None, None, None, 89.1, 2016-01-06 16:00:00, None, -6.248
None, None, None, None, 89.3, 2016-01-06 17:00:00, None, -6.028
None, None, None, None, 89.4, 2016-01-06 18:00:00, None, -6.273
None, None, None, None, 89.7, 2016-01-06 19:00:00, None, -6.656
None, None, None, None, 89.4, 2016-01-06 20:00:00, None, -6.702
None, None, None, None, 89.2, 2016-01-06 21:00:00, None, -6.711
None, None, None, None, 88.7, 2016-01-06 22:00:00, None, -6.749
None, None, None, None, 89.0, 2016-01-06 23:00:00, None, -6.698
None, None, None, None, 89.1, 2016-01-07 00:00:00, None, -6.566
None, None, None, None, 90.0, 2016-01-07 01:00:00, None, -6.555
None, None, None, None, 89.4, 2016-01-07 02:00:00, None, -6.318
None, None, None, None, 88.0, 2016-01-07 03:00:00, None, -6.069
None, None, None, None, 87.6, 2016-01-07 04:00:00, None, -6.063
None, None, None, None, 88.6, 2016-01-07 05:00:00, None, -6.178
None, None, None, None, 89.2, 2016-01-07 06:00:00, None, -6.036
None, None, None, None, 88.1, 2016-01-07 07:00:00, None, -5.89
None, None, None, None, 88.1, 2016-01-07 08:00:00, None, -5.876
None, None, None, None, 87.8, 2016-01-07 09:00:00, None, -5.839
None, None, None, None, 87.3, 2016-01-07 10:00:00, None, -5.71
None, None, None, None, 87.1, 2016-01-07 11:00:00, None, -5.483
None, None, None, None, 86.8, 2016-01-07 12:00:00, None, -5.312
None, None, None, None, 86.6, 2016-01-07 13:00:00, None, -5.206
None, None, None, None, 87.0, 2016-01-07 14:00:00, None, -4.947
None, None, None, None, 86.7, 2016-01-07 15:00:00, None, -4.698
None, None, None, None, 87.0, 2016-01-07 16:00:00, None, -4.702
None, None, None, None, 87.9, 2016-01-07 17:00:00, None, -4.94
None, None, None, None, 89.1, 2016-01-07 18:00:00, None, -5.374
None, None, None, None, 89.2, 2016-01-07 19:00:00, None, -5.91
None, None, None, None, 90.0, 2016-01-07 20:00:00, None, -5.954
None, None, None, None, 92.0, 2016-01-07 21:00:00, None, -5.977
None, None, None, None, 91.7, 2016-01-07 22:00:00, None, -5.933
None, None, None, None, 91.1, 2016-01-07 23:00:00, None, -6.009
None, None, None, None, 91.5, 2016-01-08 00:00:00, None, -6.219
None, None, None, None, 92.1, 2016-01-08 01:00:00, None, -6.496
None, None, None, None, 91.6, 2016-01-08 02:00:00, None, -6.577
None, None, None, None, 91.3, 2016-01-08 03:00:00, None, -6.649
None, None, None, None, 91.4, 2016-01-08 04:00:00, None, -6.952
None, None, None, None, 91.3, 2016-01-08 05:00:00, None, -7.01
None, None, None, None, 91.2, 2016-01-08 06:00:00, None, -7.08
None, None, None, None, 90.9, 2016-01-08 07:00:00, None, -7.0
None, None, None, None, 90.8, 2016-01-08 08:00:00, None, -6.898
None, None, None, None, 90.7, 2016-01-08 09:00:00, None, -6.928
None, None, None, None, 90.7, 2016-01-08 10:00:00, None, -7.04
None, None, None, None, 89.5, 2016-01-08 11:00:00, None, -7.22
None, None, None, None, 88.8, 2016-01-08 12:00:00, None, -7.37
None, None, None, None, 87.4, 2016-01-08 13:00:00, None, -7.35
None, None, None, None, 85.9, 2016-01-08 14:00:00, None, -7.03
None, None, None, None, 85.1, 2016-01-08 15:00:00, None, -6.971
None, None, None, None, 86.3, 2016-01-08 16:00:00, None, -7.18
None, None, None, None, 86.5, 2016-01-08 17:00:00, None, -6.962
None, None, None, None, 88.0, 2016-01-08 18:00:00, None, -6.713
None, None, None, None, 89.1, 2016-01-08 19:00:00, None, -6.439
None, None, None, None, 90.0, 2016-01-08 20:00:00, None, -6.179
None, None, None, None, 89.8, 2016-01-08 21:00:00, None, -5.839
None, None, None, None, 90.2, 2016-01-08 22:00:00, None, -5.852
None, None, None, None, 90.6, 2016-01-08 23:00:00, None, -6.111
None, None, None, None, 90.5, 2016-01-09 00:00:00, None, -6.319
None, None, None, None, 90.6, 2016-01-09 01:00:00, None, -6.648
None, None, None, None, 91.3, 2016-01-09 02:00:00, None, -7.5
None, None, None, None, 91.5, 2016-01-09 03:00:00, None, -7.98
None, None, None, None, 91.2, 2016-01-09 04:00:00, None, -8.59
None, None, None, None, 90.5, 2016-01-09 05:00:00, None, -8.73
None, None, None, None, 90.3, 2016-01-09 06:00:00, None, -8.92
None, None, None, None, 90.1, 2016-01-09 07:00:00, None, -9.14
None, None, None, None, 89.8, 2016-01-09 08:00:00, None, -9.2
None, None, None, None, 89.6, 2016-01-09 09:00:00, None, -9.36
None, None, None, None, 89.4, 2016-01-09 10:00:00, None, -9.21
None, None, None, None, 89.4, 2016-01-09 11:00:00, None, -8.95
None, None, None, None, 89.5, 2016-01-09 12:00:00, None, -8.47
None, None, None, None, 89.8, 2016-01-09 13:00:00, None, -7.98
None, None, None, None, 90.1, 2016-01-09 14:00:00, None, -7.34
None, None, None, None, 90.3, 2016-01-09 15:00:00, None, -6.766
None, None, None, None, 90.6, 2016-01-09 16:00:00, None, -6.221
None, None, None, None, 90.7, 2016-01-09 17:00:00, None, -5.922
None, None, None, None, 90.5, 2016-01-09 18:00:00, None, -6.17
None, None, None, None, 91.3, 2016-01-09 19:00:00, None, -6.464
None, None, None, None, 91.6, 2016-01-09 20:00:00, None, -6.617
None, None, None, None, 91.1, 2016-01-09 21:00:00, None, -6.006
None, None, None, None, 90.9, 2016-01-09 22:00:00, None, -6.314
None, None, None, None, 91.6, 2016-01-09 23:00:00, None, -6.597
None, None, None, None, 91.1, 2016-01-10 00:00:00, None, -6.341
None, None, None, None, 90.5, 2016-01-10 01:00:00, None, -6.06
None, None, None, None, 90.2, 2016-01-10 02:00:00, None, -6.267
None, None, None, None, 90.5, 2016-01-10 03:00:00, None, -6.913
None, None, None, None, 91.3, 2016-01-10 04:00:00, None, -7.8
None, None, None, None, 90.9, 2016-01-10 05:00:00, None, -7.5
None, None, None, None, 90.6, 2016-01-10 06:00:00, None, -7.19
None, None, None, None, 90.5, 2016-01-10 07:00:00, None, -7.92
None, None, None, None, 90.5, 2016-01-10 08:00:00, None, -8.27
None, None, None, None, 90.7, 2016-01-10 09:00:00, None, -8.18
None, None, None, None, 90.4, 2016-01-10 10:00:00, None, -7.85
None, None, None, None, 89.0, 2016-01-10 11:00:00, None, -6.069
None, None, None, None, 85.8, 2016-01-10 12:00:00, None, -5.462
None, None, None, None, 83.9, 2016-01-10 13:00:00, None, -5.11
None, None, None, None, 82.1, 2016-01-10 14:00:00, None, -4.644
None, None, None, None, 81.7, 2016-01-10 15:00:00, None, -4.257
None, None, None, None, 82.9, 2016-01-10 16:00:00, None, -4.291
None, None, None, None, 83.4, 2016-01-10 17:00:00, None, -4.239
None, None, None, None, 83.1, 2016-01-10 18:00:00, None, -4.19
None, None, None, None, 83.7, 2016-01-10 19:00:00, None, -4.728
None, None, None, None, 84.6, 2016-01-10 20:00:00, None, -4.904
None, None, None, None, 85.3, 2016-01-10 21:00:00, None, -5.679
None, None, None, None, 85.9, 2016-01-10 22:00:00, None, -6.535
None, None, None, None, 86.2, 2016-01-10 23:00:00, None, -6.942
None, None, None, None, 87.1, 2016-01-11 00:00:00, None, -7.43
None, None, None, None, 87.4, 2016-01-11 01:00:00, None, -7.55
None, None, None, None, 86.8, 2016-01-11 02:00:00, None, -6.674
None, None, None, None, 86.2, 2016-01-11 03:00:00, None, -6.483
None, None, None, None, 88.0, 2016-01-11 04:00:00, None, -7.36
None, None, None, None, 87.8, 2016-01-11 05:00:00, None, -7.02
None, None, None, None, 84.8, 2016-01-11 06:00:00, None, -5.506
None, None, None, None, 86.1, 2016-01-11 07:00:00, None, -6.049
None, None, None, None, 86.6, 2016-01-11 08:00:00, None, -6.685
None, None, None, None, 86.1, 2016-01-11 09:00:00, None, -6.822
None, None, None, None, 82.9, 2016-01-11 10:00:00, None, -5.276
None, None, None, None, 80.7, 2016-01-11 11:00:00, None, -4.725
None, None, None, None, 78.9, 2016-01-11 12:00:00, None, -4.375
None, None, None, None, 76.5, 2016-01-11 13:00:00, None, -3.772
None, None, None, None, 74.7, 2016-01-11 14:00:00, None, -3.171
None, None, None, None, 76.6, 2016-01-11 15:00:00, None, -3.318
None, None, None, None, 78.5, 2016-01-11 16:00:00, None, -3.46
None, None, None, None, 80.1, 2016-01-11 17:00:00, None, -3.552
None, None, None, None, 85.0, 2016-01-11 18:00:00, None, -3.752
None, None, None, None, 83.8, 2016-01-11 19:00:00, None, -3.658
None, None, None, None, 86.5, 2016-01-11 20:00:00, None, -3.989
None, None, None, None, 84.1, 2016-01-11 21:00:00, None, -3.789
None, None, None, None, 84.8, 2016-01-11 22:00:00, None, -3.981
None, None, None, None, 89.2, 2016-01-11 23:00:00, None, -4.503
None, None, None, None, 89.4, 2016-01-12 00:00:00, None, -4.515
None, None, None, None, 89.1, 2016-01-12 01:00:00, None, -4.544
None, None, None, None, 87.2, 2016-01-12 02:00:00, None, -4.155
None, None, None, None, 85.6, 2016-01-12 03:00:00, None, -3.611
None, None, None, None, 85.8, 2016-01-12 04:00:00, None, -3.259
None, None, None, None, 85.7, 2016-01-12 05:00:00, None, -3.235
None, None, None, None, 86.4, 2016-01-12 06:00:00, None, -3.13
None, None, None, None, 86.1, 2016-01-12 07:00:00, None, -3.056
None, None, None, None, 86.1, 2016-01-12 08:00:00, None, -2.964
None, None, None, None, 86.0, 2016-01-12 09:00:00, None, -2.732
None, None, None, None, 84.9, 2016-01-12 10:00:00, None, -2.383
None, None, None, None, 83.1, 2016-01-12 11:00:00, None, -2.262
None, None, None, None, 81.0, 2016-01-12 12:00:00, None, -1.61
None, None, None, None, 80.1, 2016-01-12 13:00:00, None, -1.177
None, None, None, None, 79.5, 2016-01-12 14:00:00, None, -0.764998
None, None, None, None, 78.1, 2016-01-12 15:00:00, None, -0.541
None, None, None, None, 76.1, 2016-01-12 16:00:00, None, -0.479
None, None, None, None, 76.4, 2016-01-12 17:00:00, None, -0.808
None, None, None, None, 77.1, 2016-01-12 18:00:00, None, -0.953998
None, None, None, None, 78.1, 2016-01-12 19:00:00, None, -1.101
None, None, None, None, 79.0, 2016-01-12 20:00:00, None, -1.062
None, None, None, None, 79.2, 2016-01-12 21:00:00, None, -0.971
None, None, None, None, 79.2, 2016-01-12 22:00:00, None, -0.814
None, None, None, None, 77.4, 2016-01-12 23:00:00, None, -0.564998
None, None, None, None, 78.0, 2016-01-13 00:00:00, None, -0.551998
None, None, None, None, 79.3, 2016-01-13 01:00:00, None, -0.560998
None, None, None, None, 80.0, 2016-01-13 02:00:00, None, -0.448
None, None, None, None, 79.8, 2016-01-13 03:00:00, None, -0.289
None, None, None, None, 81.0, 2016-01-13 04:00:00, None, -0.347
None, None, None, None, 82.4, 2016-01-13 05:00:00, None, -0.384999
None, None, None, None, 81.7, 2016-01-13 06:00:00, None, -0.048999
None, None, None, None, 83.0, 2016-01-13 07:00:00, None, -0.236
None, None, None, None, 83.0, 2016-01-13 08:00:00, None, -0.136
None, None, None, None, 85.0, 2016-01-13 09:00:00, None, -0.358
None, None, None, None, 86.3, 2016-01-13 10:00:00, None, -0.178
None, None, None, None, 82.1, 2016-01-13 11:00:00, None, 0.967998
None, None, None, None, 77.6, 2016-01-13 12:00:00, None, 1.825
None, None, None, None, 78.9, 2016-01-13 13:00:00, None, 1.71
None, None, None, None, 79.2, 2016-01-13 14:00:00, None, 2.066
None, None, None, None, 83.2, 2016-01-13 15:00:00, None, 1.832
None, None, None, None, 86.3, 2016-01-13 16:00:00, None, 1.183
None, None, None, None, 90.4, 2016-01-13 17:00:00, None, 0.666998
None, None, None, None, 91.6, 2016-01-13 18:00:00, None, 0.537998
None, None, None, None, 92.1, 2016-01-13 19:00:00, None, 0.240998
None, None, None, None, 90.5, 2016-01-13 20:00:00, None, -0.035999
None, None, None, None, 91.4, 2016-01-13 21:00:00, None, -0.36
None, None, None, None, 90.2, 2016-01-13 22:00:00, None, -0.529999
None, None, None, None, 90.0, 2016-01-13 23:00:00, None, -1.284
None, None, None, None, 89.4, 2016-01-14 00:00:00, None, -2.555
None, None, None, None, 91.7, 2016-01-14 01:00:00, None, -3.682
None, None, None, None, 92.4, 2016-01-14 02:00:00, None, -4.521
None, None, None, None, 92.7, 2016-01-14 03:00:00, None, -5.023
None, None, None, None, 92.1, 2016-01-14 04:00:00, None, -4.793
None, None, None, None, 92.0, 2016-01-14 05:00:00, None, -4.407
None, None, None, None, 91.5, 2016-01-14 06:00:00, None, -4.424
None, None, None, None, 91.6, 2016-01-14 07:00:00, None, -4.56
None, None, None, None, 91.6, 2016-01-14 08:00:00, None, -4.743
None, None, None, None, 90.9, 2016-01-14 09:00:00, None, -4.221
None, None, None, None, 90.9, 2016-01-14 10:00:00, None, -3.799
None, None, None, None, 87.2, 2016-01-14 11:00:00, None, -2.272
None, None, None, None, 84.4, 2016-01-14 12:00:00, None, -1.75
None, None, None, None, 83.1, 2016-01-14 13:00:00, None, -1.217
None, None, None, None, 80.8, 2016-01-14 14:00:00, None, -0.386
None, None, None, None, 81.6, 2016-01-14 15:00:00, None, -0.305999
None, None, None, None, 86.6, 2016-01-14 16:00:00, None, -0.56
None, None, None, None, 91.3, 2016-01-14 17:00:00, None, -1.076
None, None, None, None, 92.6, 2016-01-14 18:00:00, None, -1.085
None, None, None, None, 93.2, 2016-01-14 19:00:00, None, -1.219
None, None, None, None, 93.4, 2016-01-14 20:00:00, None, -1.488
None, None, None, None, 93.6, 2016-01-14 21:00:00, None, -1.99
None, None, None, None, 92.6, 2016-01-14 22:00:00, None, -1.466
None, None, None, None, 90.8, 2016-01-14 23:00:00, None, -1.752
None, None, None, None, 90.4, 2016-01-15 00:00:00, None, -2.014
None, None, None, None, 91.9, 2016-01-15 01:00:00, None, -2.597
None, None, None, None, 91.8, 2016-01-15 02:00:00, None, -2.621
None, None, None, None, 88.6, 2016-01-15 03:00:00, None, -2.538
None, None, None, None, 87.7, 2016-01-15 04:00:00, None, -2.66
None, None, None, None, 91.6, 2016-01-15 05:00:00, None, -3.196
None, None, None, None, 93.1, 2016-01-15 06:00:00, None, -3.535
None, None, None, None, 92.3, 2016-01-15 07:00:00, None, -3.722
None, None, None, None, 92.1, 2016-01-15 08:00:00, None, -3.926
None, None, None, None, 91.4, 2016-01-15 09:00:00, None, -3.955
None, None, None, None, 89.2, 2016-01-15 10:00:00, None, -3.39
None, None, None, None, 85.9, 2016-01-15 11:00:00, None, -2.353
None, None, None, None, 75.7, 2016-01-15 12:00:00, None, -0.379
None, None, None, None, 76.0, 2016-01-15 13:00:00, None, -0.303
None, None, None, None, 78.5, 2016-01-15 14:00:00, None, -0.517
None, None, None, None, 79.6, 2016-01-15 15:00:00, None, -0.832
None, None, None, None, 83.5, 2016-01-15 16:00:00, None, -1.897
None, None, None, None, 87.7, 2016-01-15 17:00:00, None, -2.745
None, None, None, None, 90.3, 2016-01-15 18:00:00, None, -3.68
None, None, None, None, 87.8, 2016-01-15 19:00:00, None, -4.015
None, None, None, None, 86.9, 2016-01-15 20:00:00, None, -4.839
None, None, None, None, 86.7, 2016-01-15 21:00:00, None, -5.587
None, None, None, None, 87.4, 2016-01-15 22:00:00, None, -6.284
None, None, None, None, 88.9, 2016-01-15 23:00:00, None, -6.678
None, None, None, None, 87.5, 2016-01-16 00:00:00, None, -6.449
None, None, None, None, 87.0, 2016-01-16 01:00:00, None, -6.459
None, None, None, None, 85.9, 2016-01-16 02:00:00, None, -5.58
None, None, None, None, 87.6, 2016-01-16 03:00:00, None, -5.4
None, None, None, None, 87.7, 2016-01-16 04:00:00, None, -4.812
None, None, None, None, 90.2, 2016-01-16 05:00:00, None, -4.818
None, None, None, None, 91.9, 2016-01-16 06:00:00, None, -4.432
None, None, None, None, 92.0, 2016-01-16 07:00:00, None, -3.335
None, None, None, None, 92.7, 2016-01-16 08:00:00, None, -3.111
None, None, None, None, 92.8, 2016-01-16 09:00:00, None, -3.104
None, None, None, None, 93.2, 2016-01-16 10:00:00, None, -3.117
None, None, None, None, 93.3, 2016-01-16 11:00:00, None, -2.969
None, None, None, None, 93.3, 2016-01-16 12:00:00, None, -2.831
None, None, None, None, 93.3, 2016-01-16 13:00:00, None, -2.692
None, None, None, None, 90.7, 2016-01-16 14:00:00, None, -2.181
None, None, None, None, 87.4, 2016-01-16 15:00:00, None, -1.656
None, None, None, None, 85.0, 2016-01-16 16:00:00, None, -1.314
None, None, None, None, 84.0, 2016-01-16 17:00:00, None, -1.297
None, None, None, None, 83.5, 2016-01-16 18:00:00, None, -1.254
None, None, None, None, 83.5, 2016-01-16 19:00:00, None, -1.44
None, None, None, None, 84.8, 2016-01-16 20:00:00, None, -1.8
None, None, None, None, 87.9, 2016-01-16 21:00:00, None, -2.685
None, None, None, None, 85.5, 2016-01-16 22:00:00, None, -1.799
None, None, None, None, 84.4, 2016-01-16 23:00:00, None, -1.434
None, None, None, None, 84.3, 2016-01-17 00:00:00, None, -1.355
None, None, None, None, 84.5, 2016-01-17 01:00:00, None, -1.38
None, None, None, None, 86.3, 2016-01-17 02:00:00, None, -1.581
None, None, None, None, 86.6, 2016-01-17 03:00:00, None, -1.57
None, None, None, None, 87.3, 2016-01-17 04:00:00, None, -1.314
None, None, None, None, 88.8, 2016-01-17 05:00:00, None, -1.286
None, None, None, None, 88.1, 2016-01-17 06:00:00, None, -0.981
None, None, None, None, 87.2, 2016-01-17 07:00:00, None, -0.958998
None, None, None, None, 86.3, 2016-01-17 08:00:00, None, -0.809
None, None, None, None, 85.7, 2016-01-17 09:00:00, None, -1.211
None, None, None, None, 84.8, 2016-01-17 10:00:00, None, -0.804
None, None, None, None, 87.7, 2016-01-17 11:00:00, None, -0.501999
None, None, None, None, 91.5, 2016-01-17 12:00:00, None, -0.517
None, None, None, None, 86.4, 2016-01-17 13:00:00, None, 0.048
None, None, None, None, 81.6, 2016-01-17 14:00:00, None, 0.908999
None, None, None, None, 77.4, 2016-01-17 15:00:00, None, 1.742
None, None, None, None, 78.1, 2016-01-17 16:00:00, None, 1.377
None, None, None, None, 78.6, 2016-01-17 17:00:00, None, 1.185
None, None, None, None, 79.9, 2016-01-17 18:00:00, None, 0.833
None, None, None, None, 81.4, 2016-01-17 19:00:00, None, 0.577
None, None, None, None, 82.9, 2016-01-17 20:00:00, None, 0.187998
None, None, None, None, 82.9, 2016-01-17 21:00:00, None, 0.111
