station_observations
WDIR_VECT, TEMP_MEAN, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, None, 80.8, 2016-01-02 14:00:00, -17.6
None, None, None, 81.2, 2016-01-02 15:00:00, -17.67
None, None, None, 82.0, 2016-01-02 16:00:00, -17.34
None, None, None, 82.5, 2016-01-02 17:00:00, -17.14
None, None, None, 83.0, 2016-01-02 18:00:00, -17.21
None, None, None, 82.5, 2016-01-02 19:00:00, -17.35
None, None, None, 81.8, 2016-01-02 20:00:00, -18.14
None, None, None, 81.7, 2016-01-02 21:00:00, -18.27
None, None, None, 81.7, 2016-01-02 22:00:00, -18.35
None, None, None, 81.7, 2016-01-02 23:00:00, -18.29
None, None, None, 82.8, 2016-01-03 00:00:00, -17.65
None, None, None, 82.8, 2016-01-03 01:00:00, -17.65
None, None, None, 82.6, 2016-01-03 02:00:00, -17.81
None, None, None, 82.8, 2016-01-03 03:00:00, -17.88
None, None, None, 82.4, 2016-01-03 04:00:00, -18.12
None, None, None, 81.9, 2016-01-03 05:00:00, -18.48
None, None, None, 81.5, 2016-01-03 06:00:00, -18.61
None, None, None, 81.3, 2016-01-03 07:00:00, -18.91
None, None, None, 80.9, 2016-01-03 08:00:00, -19.05
None, None, None, 80.6, 2016-01-03 09:00:00, -19.03
None, None, None, 81.1, 2016-01-03 10:00:00, -18.68
None, None, None, 81.9, 2016-01-03 11:00:00, -17.7
None, None, None, 82.5, 2016-01-03 12:00:00, -16.97
None, None, None, 82.9, 2016-01-03 13:00:00, -16.59
None, None, None, 82.9, 2016-01-03 14:00:00, -16.39
None, None, None, 83.0, 2016-01-03 15:00:00, -16.43
None, None, None, 83.0, 2016-01-03 16:00:00, -16.57
None, None, None, 83.0, 2016-01-03 17:00:00, -16.7
None, None, None, 83.7, 2016-01-03 18:00:00, -16.19
None, None, None, 84.2, 2016-01-03 19:00:00, -16.13
None, None, None, 83.5, 2016-01-03 20:00:00, -16.29
None, None, None, 83.7, 2016-01-03 21:00:00, -16.25
None, None, None, 83.4, 2016-01-03 22:00:00, -16.28
None, None, None, 83.1, 2016-01-03 23:00:00, -16.49
None, None, None, 82.8, 2016-01-04 00:00:00, -16.69
None, None, None, 82.1, 2016-01-04 01:00:00, -17.33
None, None, None, 81.7, 2016-01-04 02:00:00, -18.09
None, None, None, 80.6, 2016-01-04 03:00:00, -19.36
None, None, None, 79.92, 2016-01-04 04:00:00, -20.23
None, None, None, 80.4, 2016-01-04 05:00:00, -19.55
None, None, None, 80.7, 2016-01-04 06:00:00, -19.08
None, None, None, 80.8, 2016-01-04 07:00:00, -18.96
None, None, None, 80.7, 2016-01-04 08:00:00, -18.88
None, None, None, 80.6, 2016-01-04 09:00:00, -18.84
None, None, None, 80.8, 2016-01-04 10:00:00, -18.4
None, None, None, 81.2, 2016-01-04 11:00:00, -17.66
None, None, None, 80.2, 2016-01-04 12:00:00, -18.02
None, None, None, 80.6, 2016-01-04 13:00:00, -17.44
None, None, None, 80.5, 2016-01-04 14:00:00, -16.72
None, None, None, 80.6, 2016-01-04 15:00:00, -16.71
None, None, None, 80.8, 2016-01-04 16:00:00, -16.52
None, None, None, 81.4, 2016-01-04 17:00:00, -16.51
None, None, None, 81.5, 2016-01-04 18:00:00, -16.46
None, None, None, 81.9, 2016-01-04 19:00:00, -16.98
None, None, None, 81.6, 2016-01-04 20:00:00, -17.53
None, None, None, 81.5, 2016-01-04 21:00:00, -17.38
None, None, None, 81.1, 2016-01-04 22:00:00, -17.93
None, None, None, 82.1, 2016-01-04 23:00:00, -17.85
None, None, None, 82.2, 2016-01-05 00:00:00, -17.8
None, None, None, 81.5, 2016-01-05 01:00:00, -17.96
None, None, None, 82.1, 2016-01-05 02:00:00, -17.5
None, None, None, 81.7, 2016-01-05 03:00:00, -18.37
None, None, None, 82.1, 2016-01-05 04:00:00, -17.83
None, None, None, 81.8, 2016-01-05 05:00:00, -17.58
None, None, None, 81.9, 2016-01-05 06:00:00, -17.42
None, None, None, 81.9, 2016-01-05 07:00:00, -17.08
None, None, None, 81.1, 2016-01-05 08:00:00, -16.95
None, None, None, 81.0, 2016-01-05 09:00:00, -16.74
None, None, None, 80.3, 2016-01-05 10:00:00, -16.56
None, None, None, 80.3, 2016-01-05 11:00:00, -15.84
None, None, None, 80.8, 2016-01-05 12:00:00, -15.05
None, None, None, 79.85, 2016-01-05 13:00:00, -14.26
None, None, None, 79.05, 2016-01-05 14:00:00, -13.63
None, None, None, 80.8, 2016-01-05 15:00:00, -13.39
None, None, None, 82.8, 2016-01-05 16:00:00, -13.26
None, None, None, 84.2, 2016-01-05 17:00:00, -12.9
None, None, None, 84.3, 2016-01-05 18:00:00, -12.63
None, None, None, 83.8, 2016-01-05 19:00:00, -12.83
None, None, None, 82.9, 2016-01-05 20:00:00, -12.79
None, None, None, 82.6, 2016-01-05 21:00:00, -12.2
None, None, None, 81.2, 2016-01-05 22:00:00, -11.75
None, None, None, 83.2, 2016-01-05 23:00:00, -11.63
None, None, None, 85.1, 2016-01-06 00:00:00, -11.4
None, None, None, 85.6, 2016-01-06 01:00:00, -11.22
None, None, None, 86.3, 2016-01-06 02:00:00, -10.94
None, None, None, 85.5, 2016-01-06 03:00:00, -10.67
None, None, None, 84.7, 2016-01-06 04:00:00, -10.41
None, None, None, 85.6, 2016-01-06 05:00:00, -10.23
None, None, None, 85.2, 2016-01-06 06:00:00, -10.02
None, None, None, 85.8, 2016-01-06 07:00:00, -9.78
None, None, None, 86.0, 2016-01-06 08:00:00, -9.48
None, None, None, 87.3, 2016-01-06 09:00:00, -9.26
None, None, None, 86.2, 2016-01-06 10:00:00, -8.91
None, None, None, 84.3, 2016-01-06 11:00:00, -8.31
None, None, None, 83.4, 2016-01-06 12:00:00, -7.646
None, None, None, 82.5, 2016-01-06 13:00:00, -7.02
None, None, None, 81.4, 2016-01-06 14:00:00, -6.127
None, None, None, 85.0, 2016-01-06 15:00:00, -6.171
None, None, None, 86.6, 2016-01-06 16:00:00, -6.066
None, None, None, 88.5, 2016-01-06 17:00:00, -5.999
None, None, None, 89.6, 2016-01-06 18:00:00, -6.228
None, None, None, 89.2, 2016-01-06 19:00:00, -6.008
None, None, None, 88.8, 2016-01-06 20:00:00, -5.84
None, None, None, 88.6, 2016-01-06 21:00:00, -5.757
None, None, None, 89.6, 2016-01-06 22:00:00, -5.578
None, None, None, 89.8, 2016-01-06 23:00:00, -5.295
None, None, None, 90.8, 2016-01-07 00:00:00, -5.672
None, None, None, 92.2, 2016-01-07 01:00:00, -6.678
None, None, None, 90.1, 2016-01-07 02:00:00, -6.064
None, None, None, 87.9, 2016-01-07 03:00:00, -5.694
None, None, None, 87.4, 2016-01-07 04:00:00, -5.736
None, None, None, 89.0, 2016-01-07 05:00:00, -6.612
None, None, None, 92.0, 2016-01-07 06:00:00, -8.36
None, None, None, 90.9, 2016-01-07 07:00:00, -10.14
None, None, None, 89.0, 2016-01-07 08:00:00, -11.55
None, None, None, 87.3, 2016-01-07 09:00:00, -12.95
None, None, None, 87.3, 2016-01-07 10:00:00, -12.44
None, None, None, 88.3, 2016-01-07 11:00:00, -11.17
None, None, None, 85.5, 2016-01-07 12:00:00, -9.5
None, None, None, 79.04, 2016-01-07 13:00:00, -8.68
None, None, None, 72.18, 2016-01-07 14:00:00, -7.296
None, None, None, 63.62, 2016-01-07 15:00:00, -5.155
None, None, None, 67.16, 2016-01-07 16:00:00, -6.056
None, None, None, 85.5, 2016-01-07 17:00:00, -10.66
None, None, None, 86.5, 2016-01-07 18:00:00, -13.26
None, None, None, 85.7, 2016-01-07 19:00:00, -14.88
None, None, None, 86.7, 2016-01-07 20:00:00, -15.19
None, None, None, 84.1, 2016-01-07 21:00:00, -16.32
None, None, None, 83.1, 2016-01-07 22:00:00, -16.9
None, None, None, 83.2, 2016-01-07 23:00:00, -17.03
None, None, None, 84.0, 2016-01-08 00:00:00, -16.94
None, None, None, 84.2, 2016-01-08 01:00:00, -16.98
None, None, None, 84.5, 2016-01-08 02:00:00, -16.43
None, None, None, 85.1, 2016-01-08 03:00:00, -15.6
None, None, None, 85.6, 2016-01-08 04:00:00, -14.99
None, None, None, 86.5, 2016-01-08 05:00:00, -13.83
None, None, None, 86.7, 2016-01-08 06:00:00, -13.34
None, None, None, 87.0, 2016-01-08 07:00:00, -13.09
None, None, None, 87.5, 2016-01-08 08:00:00, -12.84
None, None, None, 87.8, 2016-01-08 09:00:00, -12.5
None, None, None, 88.2, 2016-01-08 10:00:00, -12.12
None, None, None, 88.2, 2016-01-08 11:00:00, -11.6
None, None, None, 88.6, 2016-01-08 12:00:00, -10.99
None, None, None, 88.7, 2016-01-08 13:00:00, -10.5
None, None, None, 88.7, 2016-01-08 14:00:00, -10.23
None, None, None, 88.8, 2016-01-08 15:00:00, -9.93
None, None, None, 89.1, 2016-01-08 16:00:00, -9.74
None, None, None, 88.5, 2016-01-08 17:00:00, -9.71
None, None, None, 85.7, 2016-01-08 18:00:00, -10.05
None, None, None, 86.4, 2016-01-08 19:00:00, -10.16
None, None, None, 87.1, 2016-01-08 20:00:00, -10.38
None, None, None, 87.5, 2016-01-08 21:00:00, -10.48
None, None, None, 86.8, 2016-01-08 22:00:00, -10.39
None, None, None, 86.4, 2016-01-08 23:00:00, -10.34
None, None, None, 86.3, 2016-01-09 00:00:00, -10.32
None, None, None, 86.4, 2016-01-09 01:00:00, -10.22
None, None, None, 86.1, 2016-01-09 02:00:00, -10.22
None, None, None, 86.3, 2016-01-09 03:00:00, -10.2
None, None, None, 86.5, 2016-01-09 04:00:00, -10.21
None, None, None, 86.5, 2016-01-09 05:00:00, -10.34
None, None, None, 86.4, 2016-01-09 06:00:00, -10.37
None, None, None, 86.5, 2016-01-09 07:00:00, -10.35
None, None, None, 87.4, 2016-01-09 08:00:00, -10.38
None, None, None, 89.6, 2016-01-09 09:00:00, -10.41
None, None, None, 90.4, 2016-01-09 10:00:00, -10.26
None, None, None, 90.4, 2016-01-09 11:00:00, -9.97
None, None, None, 90.5, 2016-01-09 12:00:00, -9.88
None, None, None, 90.1, 2016-01-09 13:00:00, -9.74
None, None, None, 90.0, 2016-01-09 14:00:00, -9.42
None, None, None, 90.1, 2016-01-09 15:00:00, -9.22
None, None, None, 90.5, 2016-01-09 16:00:00, -9.04
None, None, None, 90.4, 2016-01-09 17:00:00, -9.12
None, None, None, 90.5, 2016-01-09 18:00:00, -9.07
None, None, None, 90.2, 2016-01-09 19:00:00, -9.04
None, None, None, 89.8, 2016-01-09 20:00:00, -9.0
None, None, None, 89.5, 2016-01-09 21:00:00, -8.93
None, None, None, 88.9, 2016-01-09 22:00:00, -8.84
None, None, None, 88.7, 2016-01-09 23:00:00, -8.71
None, None, None, 88.1, 2016-01-10 00:00:00, -8.52
None, None, None, 88.0, 2016-01-10 01:00:00, -8.46
None, None, None, 88.8, 2016-01-10 02:00:00, -8.41
None, None, None, 89.0, 2016-01-10 03:00:00, -8.18
None, None, None, 89.3, 2016-01-10 04:00:00, -7.913
None, None, None, 89.2, 2016-01-10 05:00:00, -7.825
None, None, None, 89.3, 2016-01-10 06:00:00, -7.945
None, None, None, 89.5, 2016-01-10 07:00:00, -8.03
None, None, None, 89.4, 2016-01-10 08:00:00, -8.26
None, None, None, 88.2, 2016-01-10 09:00:00, -8.22
None, None, None, 88.2, 2016-01-10 10:00:00, -8.07
None, None, None, 87.5, 2016-01-10 11:00:00, -7.578
None, None, None, 83.4, 2016-01-10 12:00:00, -5.605
None, None, None, 79.73, 2016-01-10 13:00:00, -4.395
None, None, None, 77.29, 2016-01-10 14:00:00, -4.022
None, None, None, 76.16, 2016-01-10 15:00:00, -3.599
None, None, None, 79.39, 2016-01-10 16:00:00, -4.441
None, None, None, 83.1, 2016-01-10 17:00:00, -5.401
None, None, None, 89.2, 2016-01-10 18:00:00, -6.922
None, None, None, 89.4, 2016-01-10 19:00:00, -6.655
None, None, None, 89.1, 2016-01-10 20:00:00, -6.52
None, None, None, 87.7, 2016-01-10 21:00:00, -6.264
None, None, None, 88.7, 2016-01-10 22:00:00, -6.316
None, None, None, 89.3, 2016-01-10 23:00:00, -6.234
None, None, None, 89.0, 2016-01-11 00:00:00, -6.507
None, None, None, 89.7, 2016-01-11 01:00:00, -7.106
None, None, None, 90.9, 2016-01-11 02:00:00, -7.9
None, None, None, 88.8, 2016-01-11 03:00:00, -7.59
None, None, None, 89.0, 2016-01-11 04:00:00, -7.873
None, None, None, 89.8, 2016-01-11 05:00:00, -9.31
None, None, None, 90.3, 2016-01-11 06:00:00, -10.24
None, None, None, 88.3, 2016-01-11 07:00:00, -10.91
None, None, None, 88.9, 2016-01-11 08:00:00, -11.29
None, None, None, 90.2, 2016-01-11 09:00:00, -11.67
None, None, None, 87.7, 2016-01-11 10:00:00, -11.69
None, None, None, 85.3, 2016-01-11 11:00:00, -10.82
None, None, None, 82.3, 2016-01-11 12:00:00, -9.59
None, None, None, 80.6, 2016-01-11 13:00:00, -8.43
None, None, None, 76.85, 2016-01-11 14:00:00, -7.201
None, None, None, 75.54, 2016-01-11 15:00:00, -6.527
None, None, None, 82.3, 2016-01-11 16:00:00, -7.882
None, None, None, 85.4, 2016-01-11 17:00:00, -7.799
None, None, None, 86.5, 2016-01-11 18:00:00, -7.086
None, None, None, 87.8, 2016-01-11 19:00:00, -7.032
None, None, None, 90.0, 2016-01-11 20:00:00, -8.29
None, None, None, 91.4, 2016-01-11 21:00:00, -8.91
None, None, None, 90.7, 2016-01-11 22:00:00, -8.85
None, None, None, 90.9, 2016-01-11 23:00:00, -8.09
None, None, None, 90.6, 2016-01-12 00:00:00, -7.424
None, None, None, 82.6, 2016-01-12 01:00:00, -2.268
None, None, None, 78.3, 2016-01-12 02:00:00, -0.640999
None, None, None, 78.62, 2016-01-12 03:00:00, -0.783999
None, None, None, 79.27, 2016-01-12 04:00:00, -0.967
None, None, None, 80.2, 2016-01-12 05:00:00, -1.166
None, None, None, 80.2, 2016-01-12 06:00:00, -1.043
None, None, None, 79.35, 2016-01-12 07:00:00, -1.07
None, None, None, 79.17, 2016-01-12 08:00:00, -1.457
None, None, None, 78.46, 2016-01-12 09:00:00, -1.633
None, None, None, 79.26, 2016-01-12 10:00:00, -1.976
None, None, None, 76.52, 2016-01-12 11:00:00, -1.243
None, None, None, 73.82, 2016-01-12 12:00:00, -0.623
None, None, None, 74.18, 2016-01-12 13:00:00, -0.690998
None, None, None, 78.75, 2016-01-12 14:00:00, -1.766
None, None, None, 84.1, 2016-01-12 15:00:00, -2.985
None, None, None, 85.1, 2016-01-12 16:00:00, -3.217
None, None, None, 87.3, 2016-01-12 17:00:00, -2.987
None, None, None, 88.6, 2016-01-12 18:00:00, -2.856
None, None, None, 90.0, 2016-01-12 19:00:00, -2.861
None, None, None, 92.2, 2016-01-12 20:00:00, -3.202
None, None, None, 92.8, 2016-01-12 21:00:00, -3.259
None, None, None, 93.4, 2016-01-12 22:00:00, -3.439
None, None, None, 93.7, 2016-01-12 23:00:00, -3.402
None, None, None, 90.8, 2016-01-13 00:00:00, -2.16
None, None, None, 83.3, 2016-01-13 01:00:00, 0.449
None, None, None, 87.9, 2016-01-13 02:00:00, -1.331
None, None, None, 92.0, 2016-01-13 03:00:00, -2.128
None, None, None, 91.2, 2016-01-13 04:00:00, -1.6
None, None, None, 91.5, 2016-01-13 05:00:00, -1.739
None, None, None, 92.3, 2016-01-13 06:00:00, -1.724
None, None, None, 92.4, 2016-01-13 07:00:00, -1.547
None, None, None, 93.9, 2016-01-13 08:00:00, -1.706
None, None, None, 94.3, 2016-01-13 09:00:00, -1.704
None, None, None, 94.4, 2016-01-13 10:00:00, -1.424
None, None, None, 94.3, 2016-01-13 11:00:00, -1.029
None, None, None, 92.8, 2016-01-13 12:00:00, -0.513
None, None, None, 91.2, 2016-01-13 13:00:00, 0.282999
None, None, None, 91.4, 2016-01-13 14:00:00, 0.317999
None, None, None, 91.2, 2016-01-13 15:00:00, 0.050999
None, None, None, 87.5, 2016-01-13 16:00:00, -0.298
None, None, None, 91.8, 2016-01-13 17:00:00, -1.642
None, None, None, 94.3, 2016-01-13 18:00:00, -2.362
None, None, None, 95.3, 2016-01-13 19:00:00, -2.748
None, None, None, 95.4, 2016-01-13 20:00:00, -2.077
None, None, None, 94.7, 2016-01-13 21:00:00, -1.927
None, None, None, 94.3, 2016-01-13 22:00:00, -2.069
None, None, None, 94.0, 2016-01-13 23:00:00, -2.025
None, None, None, 94.4, 2016-01-14 00:00:00, -1.664
None, None, None, 94.4, 2016-01-14 01:00:00, -0.958
None, None, None, 93.6, 2016-01-14 02:00:00, -0.745
None, None, None, 92.7, 2016-01-14 03:00:00, -0.629998
None, None, None, 91.9, 2016-01-14 04:00:00, -0.501999
None, None, None, 93.7, 2016-01-14 05:00:00, -0.874
None, None, None, 94.2, 2016-01-14 06:00:00, -0.569998
None, None, None, 94.0, 2016-01-14 07:00:00, -0.547999
None, None, None, 93.3, 2016-01-14 08:00:00, -0.513998
None, None, None, 90.3, 2016-01-14 09:00:00, -0.588998
None, None, None, 88.9, 2016-01-14 10:00:00, -0.561999
None, None, None, 87.1, 2016-01-14 11:00:00, -0.314
None, None, None, 87.0, 2016-01-14 12:00:00, 0.001
None, None, None, 87.2, 2016-01-14 13:00:00, 0.216
None, None, None, 89.2, 2016-01-14 14:00:00, 0.116999
None, None, None, 92.2, 2016-01-14 15:00:00, -0.025
None, None, None, 93.6, 2016-01-14 16:00:00, -0.107
None, None, None, 94.5, 2016-01-14 17:00:00, -0.105999
None, None, None, 95.1, 2016-01-14 18:00:00, -0.157
None, None, None, 95.2, 2016-01-14 19:00:00, -0.375
None, None, None, 95.5, 2016-01-14 20:00:00, -0.938
None, None, None, 96.0, 2016-01-14 21:00:00, -1.849
None, None, None, 96.3, 2016-01-14 22:00:00, -2.288
None, None, None, 96.4, 2016-01-14 23:00:00, -1.952
None, None, None, 96.3, 2016-01-15 00:00:00, -2.21
None, None, None, 96.2, 2016-01-15 01:00:00, -2.201
None, None, None, 96.0, 2016-01-15 02:00:00, -2.13
None, None, None, 95.8, 2016-01-15 03:00:00, -2.386
None, None, None, 95.9, 2016-01-15 04:00:00, -2.642
None, None, None, 95.9, 2016-01-15 05:00:00, -2.623
None, None, None, 95.9, 2016-01-15 06:00:00, -2.768
None, None, None, 95.9, 2016-01-15 07:00:00, -2.872
None, None, None, 96.0, 2016-01-15 08:00:00, -2.779
None, None, None, 96.0, 2016-01-15 09:00:00, -2.632
None, None, None, 95.8, 2016-01-15 10:00:00, -2.602
None, None, None, 95.1, 2016-01-15 11:00:00, -1.888
None, None, None, 91.1, 2016-01-15 12:00:00, -1.088
None, None, None, 87.4, 2016-01-15 13:00:00, -0.732999
None, None, None, 86.9, 2016-01-15 14:00:00, -0.578
None, None, None, 87.0, 2016-01-15 15:00:00, -0.476
None, None, None, 89.6, 2016-01-15 16:00:00, -0.967
None, None, None, 91.9, 2016-01-15 17:00:00, -1.41
None, None, None, 91.9, 2016-01-15 18:00:00, -1.623
None, None, None, 91.8, 2016-01-15 19:00:00, -1.788
None, None, None, 90.5, 2016-01-15 20:00:00, -1.856
None, None, None, 91.4, 2016-01-15 21:00:00, -3.228
None, None, None, 94.2, 2016-01-15 22:00:00, -5.994
None, None, None, 94.8, 2016-01-15 23:00:00, -6.84
None, None, None, 92.8, 2016-01-16 00:00:00, -7.467
None, None, None, 91.4, 2016-01-16 01:00:00, -8.65
None, None, None, 90.8, 2016-01-16 02:00:00, -9.33
None, None, None, 91.1, 2016-01-16 03:00:00, -8.85
None, None, None, 92.2, 2016-01-16 04:00:00, -7.776
None, None, None, 92.2, 2016-01-16 05:00:00, -7.494
None, None, None, 93.2, 2016-01-16 06:00:00, -6.346
None, None, None, 93.3, 2016-01-16 07:00:00, -6.159
None, None, None, 93.4, 2016-01-16 08:00:00, -5.878
None, None, None, 93.3, 2016-01-16 09:00:00, -5.56
None, None, None, 90.8, 2016-01-16 10:00:00, -4.221
None, None, None, 85.8, 2016-01-16 11:00:00, -3.165
None, None, None, 84.7, 2016-01-16 12:00:00, -2.805
None, None, None, 86.2, 2016-01-16 13:00:00, -2.503
None, None, None, 85.9, 2016-01-16 14:00:00, -2.263
None, None, None, 88.7, 2016-01-16 15:00:00, -2.351
None, None, None, 90.7, 2016-01-16 16:00:00, -2.526
None, None, None, 91.7, 2016-01-16 17:00:00, -2.848
None, None, None, 92.5, 2016-01-16 18:00:00, -2.847
None, None, None, 93.7, 2016-01-16 19:00:00, -2.799
None, None, None, 94.0, 2016-01-16 20:00:00, -2.884
None, None, None, 93.1, 2016-01-16 21:00:00, -2.949
None, None, None, 93.5, 2016-01-16 22:00:00, -2.9
None, None, None, 94.1, 2016-01-16 23:00:00, -3.051
None, None, None, 93.9, 2016-01-17 00:00:00, -3.14
None, None, None, 93.2, 2016-01-17 01:00:00, -3.167
None, None, None, 93.1, 2016-01-17 02:00:00, -3.537
None, None, None, 93.3, 2016-01-17 03:00:00, -3.865
None, None, None, 93.6, 2016-01-17 04:00:00, -4.072
None, None, None, 94.2, 2016-01-17 05:00:00, -4.707
None, None, None, 94.5, 2016-01-17 06:00:00, -4.787
None, None, None, 94.1, 2016-01-17 07:00:00, -5.062
None, None, None, 93.6, 2016-01-17 08:00:00, -6.617
None, None, None, 92.8, 2016-01-17 09:00:00, -7.617
None, None, None, 92.9, 2016-01-17 10:00:00, -6.713
None, None, None, 92.4, 2016-01-17 11:00:00, -5.926
None, None, None, 90.9, 2016-01-17 12:00:00, -4.885
None, None, None, 90.5, 2016-01-17 13:00:00, -4.301
None, None, None, 93.0, 2016-01-17 14:00:00, -4.011
None, None, None, 93.4, 2016-01-17 15:00:00, -3.573
None, None, None, 93.1, 2016-01-17 16:00:00, -2.84
None, None, None, 93.2, 2016-01-17 17:00:00, -2.985
None, None, None, 94.1, 2016-01-17 18:00:00, -3.291
None, None, None, 94.7, 2016-01-17 19:00:00, -3.77
None, None, None, 95.0, 2016-01-17 20:00:00, -4.035
None, None, None, 93.5, 2016-01-17 21:00:00, -1.168
None, None, None, 92.5, 2016-01-17 22:00:00, -0.704999
None, None, None, 91.5, 2016-01-17 23:00:00, -1.32
None, None, None, 94.0, 2016-01-18 00:00:00, -3.355
None, None, None, 94.6, 2016-01-18 01:00:00, -5.478
None, None, None, 93.2, 2016-01-18 02:00:00, -6.453
None, None, None, 92.9, 2016-01-18 03:00:00, -6.86
None, None, None, 92.9, 2016-01-18 04:00:00, -6.723
None, None, None, 93.0, 2016-01-18 05:00:00, -6.593
None, None, None, 92.9, 2016-01-18 06:00:00, -6.766
None, None, None, 93.5, 2016-01-18 07:00:00, -5.98
None, None, None, 93.7, 2016-01-18 08:00:00, -5.64
None, None, None, 93.7, 2016-01-18 09:00:00, -5.551
None, None, None, 94.2, 2016-01-18 10:00:00, -5.075
None, None, None, 94.1, 2016-01-18 11:00:00, -5.234
None, None, None, 94.0, 2016-01-18 12:00:00, -5.414
None, None, None, 94.2, 2016-01-18 13:00:00, -5.053
None, None, None, 93.8, 2016-01-18 14:00:00, -4.9
None, None, None, 93.4, 2016-01-18 15:00:00, -4.708
None, None, None, 93.8, 2016-01-18 16:00:00, -4.704
None, None, None, 93.9, 2016-01-18 17:00:00, -5.551
None, None, None, 93.9, 2016-01-18 18:00:00, -5.53
None, None, None, 93.0, 2016-01-18 19:00:00, -7.109
None, None, None, 93.0, 2016-01-18 20:00:00, -6.72
None, None, None, 93.9, 2016-01-18 21:00:00, -5.588
None, None, None, 94.1, 2016-01-18 22:00:00, -5.214
None, None, None, 94.4, 2016-01-18 23:00:00, -4.867
None, None, None, 94.4, 2016-01-19 00:00:00, -4.515
None, None, None, 94.7, 2016-01-19 01:00:00, -4.171
None, None, None, 94.9, 2016-01-19 02:00:00, -3.901
None, None, None, 95.0, 2016-01-19 03:00:00, -3.919
None, None, None, 94.8, 2016-01-19 04:00:00, -4.526
None, None, None, 94.7, 2016-01-19 05:00:00, -4.497
None, None, None, 94.6, 2016-01-19 06:00:00, -4.46
None, None, None, 94.7, 2016-01-19 07:00:00, -4.142
None, None, None, 94.6, 2016-01-19 08:00:00, -4.691
None, None, None, 93.9, 2016-01-19 09:00:00, -5.82
None, None, None, 92.9, 2016-01-19 10:00:00, -6.513
None, None, None, 93.0, 2016-01-19 11:00:00, -5.409
None, None, None, 93.6, 2016-01-19 12:00:00, -3.508
None, None, None, 94.2, 2016-01-19 13:00:00, -2.121
None, None, None, 94.3, 2016-01-19 14:00:00, -1.024
None, None, None, 93.2, 2016-01-19 15:00:00, -0.240998
None, None, None, 93.6, 2016-01-19 16:00:00, 0.072999
None, None, None, 94.2, 2016-01-19 17:00:00, -2.639
None, None, None, 94.7, 2016-01-19 18:00:00, -4.628
None, None, None, 94.3, 2016-01-19 19:00:00, -5.423
None, None, None, 94.1, 2016-01-19 20:00:00, -5.543
None, None, None, 94.3, 2016-01-19 21:00:00, -4.847
None, None, None, 94.7, 2016-01-19 22:00:00, -4.314
None, None, None, 95.0, 2016-01-19 23:00:00, -3.871
None, None, None, 95.4, 2016-01-20 00:00:00, -3.703
None, None, None, 95.6, 2016-01-20 01:00:00, -3.614
None, None, None, 95.6, 2016-01-20 02:00:00, -3.193
None, None, None, 95.7, 2016-01-20 03:00:00, -3.497
None, None, None, 95.4, 2016-01-20 04:00:00, -3.839
