station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, PRECIP_TOTAL, avg_rel_hum_pst1hr, time, HUMIDITY, avg_air_temp_pst1hr
None, None, 0.685998, None, 87.1, 2016-01-02 04:00:00, None, -17.91
None, None, 0.606998, None, 86.7, 2016-01-02 05:00:00, None, -18.22
None, None, 0.750998, None, 86.0, 2016-01-02 06:00:00, None, -18.71
None, None, 0.469, None, 86.5, 2016-01-02 07:00:00, None, -18.75
None, None, 0.62, None, 86.2, 2016-01-02 08:00:00, None, -18.73
None, None, 0.879998, None, 85.4, 2016-01-02 09:00:00, None, -19.07
None, None, 0.971, None, 85.5, 2016-01-02 10:00:00, None, -19.04
None, None, 0.813, None, 85.8, 2016-01-02 11:00:00, None, -18.67
None, None, 0.587998, None, 87.0, 2016-01-02 12:00:00, None, -17.3
None, None, 1.824, None, 86.2, 2016-01-02 13:00:00, None, -17.33
None, None, 1.441, None, 86.9, 2016-01-02 14:00:00, None, -16.44
None, None, 0.512, None, 87.3, 2016-01-02 15:00:00, None, -15.01
None, None, 1.061, None, 88.6, 2016-01-02 16:00:00, None, -14.73
None, None, 0.601998, None, 88.7, 2016-01-02 17:00:00, None, -15.51
None, None, 1.344, None, 87.9, 2016-01-02 18:00:00, None, -16.27
None, None, 0.754, None, 87.2, 2016-01-02 19:00:00, None, -17.41
None, None, 0.735, None, 86.9, 2016-01-02 20:00:00, None, -18.14
None, None, 0.767, None, 86.6, 2016-01-02 21:00:00, None, -18.47
None, None, 0.893998, None, 86.0, 2016-01-02 22:00:00, None, -18.82
None, None, 1.098, None, 85.4, 2016-01-02 23:00:00, None, -19.2
None, None, 1.131, None, 85.5, 2016-01-03 00:00:00, None, -19.75
None, None, 1.064, None, 85.6, 2016-01-03 01:00:00, None, -19.98
None, None, 0.879998, None, 85.2, 2016-01-03 02:00:00, None, -19.8
None, None, 1.574, None, 85.3, 2016-01-03 03:00:00, None, -20.27
None, None, 1.196, None, 85.1, 2016-01-03 04:00:00, None, -20.26
None, None, 0.734, None, 84.9, 2016-01-03 05:00:00, None, -19.87
None, None, 1.641, None, 85.1, 2016-01-03 06:00:00, None, -19.98
None, None, 1.98, None, 85.1, 2016-01-03 07:00:00, None, -19.95
None, None, 1.616, None, 85.0, 2016-01-03 08:00:00, None, -19.91
None, None, 1.388, None, 85.0, 2016-01-03 09:00:00, None, -19.7
None, None, 1.59, None, 85.2, 2016-01-03 10:00:00, None, -19.38
None, None, 1.509, None, 85.5, 2016-01-03 11:00:00, None, -18.91
None, None, 1.327, None, 86.0, 2016-01-03 12:00:00, None, -18.31
None, None, 0.939998, None, 86.5, 2016-01-03 13:00:00, None, -17.6
None, None, 1.301, None, 86.9, 2016-01-03 14:00:00, None, -17.13
None, None, 1.003, None, 87.3, 2016-01-03 15:00:00, None, -16.81
None, None, 1.102, None, 87.4, 2016-01-03 16:00:00, None, -16.39
None, None, 1.241, None, 87.4, 2016-01-03 17:00:00, None, -16.86
None, None, 1.512, None, 86.5, 2016-01-03 18:00:00, None, -17.55
None, None, 1.308, None, 86.2, 2016-01-03 19:00:00, None, -18.09
None, None, 1.245, None, 86.0, 2016-01-03 20:00:00, None, -18.49
None, None, 0.865, None, 85.7, 2016-01-03 21:00:00, None, -18.7
None, None, 1.212, None, 85.4, 2016-01-03 22:00:00, None, -19.05
None, None, 1.222, None, 85.3, 2016-01-03 23:00:00, None, -19.21
None, None, 0.954999, None, 85.1, 2016-01-04 00:00:00, None, -19.37
None, None, 0.611998, None, 85.7, 2016-01-04 01:00:00, None, -18.74
None, None, 1.185, None, 85.9, 2016-01-04 02:00:00, None, -18.43
None, None, 1.251, None, 86.0, 2016-01-04 03:00:00, None, -18.4
None, None, 1.363, None, 85.8, 2016-01-04 04:00:00, None, -18.5
None, None, 1.7, None, 85.8, 2016-01-04 05:00:00, None, -18.58
None, None, 0.662998, None, 86.0, 2016-01-04 06:00:00, None, -18.45
None, None, 1.134, None, 85.9, 2016-01-04 07:00:00, None, -18.37
None, None, 1.337, None, 86.4, 2016-01-04 08:00:00, None, -18.03
None, None, 2.315, None, 86.4, 2016-01-04 09:00:00, None, -17.83
None, None, 2.172, None, 86.8, 2016-01-04 10:00:00, None, -17.39
None, None, 2.437, None, 87.2, 2016-01-04 11:00:00, None, -16.82
None, None, 4.029, None, 87.0, 2016-01-04 12:00:00, None, -16.68
None, None, 3.191, None, 86.9, 2016-01-04 13:00:00, None, -16.12
None, None, 1.939, None, 86.2, 2016-01-04 14:00:00, None, -15.68
None, None, 2.627, None, 84.0, 2016-01-04 15:00:00, None, -15.04
None, None, 2.177, None, 82.8, 2016-01-04 16:00:00, None, -14.68
None, None, 1.835, None, 81.7, 2016-01-04 17:00:00, None, -14.55
None, None, 0.679, None, 83.8, 2016-01-04 18:00:00, None, -14.41
None, None, 1.185, None, 84.1, 2016-01-04 19:00:00, None, -14.36
None, None, 1.863, None, 83.0, 2016-01-04 20:00:00, None, -14.34
None, None, 1.516, None, 82.9, 2016-01-04 21:00:00, None, -14.18
None, None, 1.367, None, 85.7, 2016-01-04 22:00:00, None, -14.06
None, None, 1.489, None, 84.8, 2016-01-04 23:00:00, None, -13.84
None, None, 1.509, None, 85.7, 2016-01-05 00:00:00, None, -13.62
None, None, 1.358, None, 84.4, 2016-01-05 01:00:00, None, -13.64
None, None, 1.704, None, 82.5, 2016-01-05 02:00:00, None, -13.4
None, None, 1.202, None, 85.5, 2016-01-05 03:00:00, None, -13.16
None, None, 1.069, None, 89.5, 2016-01-05 04:00:00, None, -13.12
None, None, 1.034, None, 89.2, 2016-01-05 05:00:00, None, -13.32
None, None, 1.144, None, 87.5, 2016-01-05 06:00:00, None, -13.21
None, None, 0.717998, None, 87.5, 2016-01-05 07:00:00, None, -13.12
None, None, 0.740998, None, 88.9, 2016-01-05 08:00:00, None, -13.02
None, None, 1.0, None, 89.6, 2016-01-05 09:00:00, None, -13.08
None, None, 1.183, None, 90.6, 2016-01-05 10:00:00, None, -12.98
None, None, 0.992999, None, 90.6, 2016-01-05 11:00:00, None, -12.65
None, None, 0.865998, None, 90.4, 2016-01-05 12:00:00, None, -12.34
None, None, 0.73, None, 90.7, 2016-01-05 13:00:00, None, -11.78
None, None, 0.698, None, 90.5, 2016-01-05 14:00:00, None, -11.44
None, None, 0.777, None, 89.5, 2016-01-05 15:00:00, None, -11.44
None, None, 0.615, None, 89.2, 2016-01-05 16:00:00, None, -11.29
None, None, 0.689998, None, 90.4, 2016-01-05 17:00:00, None, -10.95
None, None, 1.789, None, 89.1, 2016-01-05 18:00:00, None, -10.98
None, None, 1.388, None, 89.1, 2016-01-05 19:00:00, None, -10.82
None, None, 1.499, None, 90.5, 2016-01-05 20:00:00, None, -10.58
None, None, 0.944, None, 91.2, 2016-01-05 21:00:00, None, -10.44
None, None, 0.476, None, 92.3, 2016-01-05 22:00:00, None, -10.2
None, None, 0.428, None, 93.0, 2016-01-05 23:00:00, None, -9.88
None, None, 0.442999, None, 93.0, 2016-01-06 00:00:00, None, -9.81
None, None, 1.311, None, 92.4, 2016-01-06 01:00:00, None, -9.57
None, None, 1.093, None, 92.4, 2016-01-06 02:00:00, None, -9.46
None, None, 1.153, None, 93.0, 2016-01-06 03:00:00, None, -9.36
None, None, 1.61, None, 92.8, 2016-01-06 04:00:00, None, -9.22
None, None, 1.629, None, 93.0, 2016-01-06 05:00:00, None, -9.0
None, None, 1.301, None, 93.2, 2016-01-06 06:00:00, None, -8.87
None, None, 0.619, None, 93.6, 2016-01-06 07:00:00, None, -8.73
None, None, 0.838998, None, 93.4, 2016-01-06 08:00:00, None, -8.57
None, None, 1.574, None, 92.1, 2016-01-06 09:00:00, None, -8.32
None, None, 0.723999, None, 93.3, 2016-01-06 10:00:00, None, -7.81
None, None, 0.46, None, 92.5, 2016-01-06 11:00:00, None, -7.56
None, None, 0.462998, None, 92.8, 2016-01-06 12:00:00, None, -6.82
None, None, 0.630999, None, 90.2, 2016-01-06 13:00:00, None, -6.431
None, None, 0.786, None, 90.9, 2016-01-06 14:00:00, None, -5.897
None, None, 0.31, None, 88.8, 2016-01-06 15:00:00, None, -5.625
None, None, 0.462998, None, 88.9, 2016-01-06 16:00:00, None, -5.572
None, None, 0.644999, None, 88.2, 2016-01-06 17:00:00, None, -5.478
None, None, 0.481, None, 89.4, 2016-01-06 18:00:00, None, -5.489
None, None, 0.428, None, 91.9, 2016-01-06 19:00:00, None, -5.564
None, None, 0.379999, None, 93.8, 2016-01-06 20:00:00, None, -5.399
None, None, 0.675998, None, 93.9, 2016-01-06 21:00:00, None, -5.333
None, None, 0.915, None, 94.1, 2016-01-06 22:00:00, None, -5.319
None, None, 0.836, None, 94.8, 2016-01-06 23:00:00, None, -5.221
None, None, 0.634998, None, 94.8, 2016-01-07 00:00:00, None, -5.228
None, None, 1.087, None, 95.3, 2016-01-07 01:00:00, None, -5.217
None, None, 0.698, None, 95.0, 2016-01-07 02:00:00, None, -5.011
None, None, 0.939, None, 95.3, 2016-01-07 03:00:00, None, -4.954
None, None, 0.944998, None, 94.8, 2016-01-07 04:00:00, None, -4.941
None, None, 0.652998, None, 95.9, 2016-01-07 05:00:00, None, -4.941
None, None, 0.123, None, 96.2, 2016-01-07 06:00:00, None, -4.896
None, None, 0.389999, None, 96.5, 2016-01-07 07:00:00, None, -4.758
None, None, 0.381, None, 96.4, 2016-01-07 08:00:00, None, -4.648
None, None, 1.114, None, 93.5, 2016-01-07 09:00:00, None, -4.43
None, None, 2.443, None, 84.9, 2016-01-07 10:00:00, None, -3.95
None, None, 3.089, None, 81.5, 2016-01-07 11:00:00, None, -4.321
None, None, 4.39, None, 81.8, 2016-01-07 12:00:00, None, -4.603
None, None, 2.168, None, 75.5, 2016-01-07 13:00:00, None, -4.442
None, None, 2.651, None, 73.8, 2016-01-07 14:00:00, None, -4.275
None, None, 2.165, None, 74.0, 2016-01-07 15:00:00, None, -4.291
None, None, 2.689, None, 75.5, 2016-01-07 16:00:00, None, -4.702
None, None, 2.447, None, 79.3, 2016-01-07 17:00:00, None, -5.758
None, None, 1.551, None, 86.3, 2016-01-07 18:00:00, None, -7.17
None, None, 1.674, None, 89.0, 2016-01-07 19:00:00, None, -7.93
None, None, 0.922999, None, 96.0, 2016-01-07 20:00:00, None, -8.9
None, None, 0.463999, None, 95.6, 2016-01-07 21:00:00, None, -9.21
None, None, 0.642, None, 95.1, 2016-01-07 22:00:00, None, -9.84
None, None, 0.949, None, 93.3, 2016-01-07 23:00:00, None, -9.88
None, None, 0.893998, None, 92.4, 2016-01-08 00:00:00, None, -9.36
None, None, 1.134, None, 92.7, 2016-01-08 01:00:00, None, -9.14
None, None, 0.654999, None, 92.8, 2016-01-08 02:00:00, None, -9.03
None, None, 1.113, None, 92.1, 2016-01-08 03:00:00, None, -8.91
None, None, 1.17, None, 91.3, 2016-01-08 04:00:00, None, -8.81
None, None, 1.202, None, 90.6, 2016-01-08 05:00:00, None, -8.74
None, None, 1.054, None, 91.1, 2016-01-08 06:00:00, None, -8.73
None, None, 1.029, None, 89.8, 2016-01-08 07:00:00, None, -8.59
None, None, 1.455, None, 91.4, 2016-01-08 08:00:00, None, -8.73
None, None, 1.437, None, 91.5, 2016-01-08 09:00:00, None, -9.05
None, None, 1.379, None, 89.8, 2016-01-08 10:00:00, None, -9.0
None, None, 2.073, None, 88.5, 2016-01-08 11:00:00, None, -8.9
None, None, 1.64, None, 88.1, 2016-01-08 12:00:00, None, -8.62
None, None, 0.917999, None, 86.6, 2016-01-08 13:00:00, None, -7.91
None, None, 0.820999, None, 83.4, 2016-01-08 14:00:00, None, -7.25
None, None, 1.433, None, 84.1, 2016-01-08 15:00:00, None, -7.12
None, None, 1.222, None, 86.7, 2016-01-08 16:00:00, None, -7.2
None, None, 1.057, None, 88.3, 2016-01-08 17:00:00, None, -7.39
None, None, 1.032, None, 88.4, 2016-01-08 18:00:00, None, -7.58
None, None, 1.212, None, 90.1, 2016-01-08 19:00:00, None, -8.29
None, None, 2.198, None, 87.9, 2016-01-08 20:00:00, None, -8.57
None, None, 3.107, None, 87.2, 2016-01-08 21:00:00, None, -8.77
None, None, 1.64, None, 88.1, 2016-01-08 22:00:00, None, -8.33
None, None, 1.629, None, 88.2, 2016-01-08 23:00:00, None, -8.28
None, None, 1.059, None, 88.5, 2016-01-09 00:00:00, None, -8.06
None, None, 2.073, None, 87.4, 2016-01-09 01:00:00, None, -7.82
None, None, 1.725, None, 87.5, 2016-01-09 02:00:00, None, -7.66
None, None, 0.745998, None, 89.5, 2016-01-09 03:00:00, None, -7.59
None, None, 1.067, None, 89.9, 2016-01-09 04:00:00, None, -7.4
None, None, 0.92, None, 89.4, 2016-01-09 05:00:00, None, -7.37
None, None, 0.702, None, 89.2, 2016-01-09 06:00:00, None, -7.24
None, None, 1.114, None, 90.4, 2016-01-09 07:00:00, None, -7.18
None, None, 0.915, None, 90.9, 2016-01-09 08:00:00, None, -7.11
None, None, 1.232, None, 90.2, 2016-01-09 09:00:00, None, -6.983
None, None, 1.943, None, 89.2, 2016-01-09 10:00:00, None, -6.769
None, None, 1.598, None, 88.6, 2016-01-09 11:00:00, None, -6.536
None, None, 1.147, None, 87.2, 2016-01-09 12:00:00, None, -6.055
None, None, 0.855, None, 86.1, 2016-01-09 13:00:00, None, -5.615
None, None, 0.794, None, 85.1, 2016-01-09 14:00:00, None, -5.195
None, None, 0.578, None, 85.1, 2016-01-09 15:00:00, None, -5.001
None, None, 1.04, None, 86.8, 2016-01-09 16:00:00, None, -4.97
None, None, 0.731998, None, 88.3, 2016-01-09 17:00:00, None, -5.027
None, None, 0.884, None, 89.5, 2016-01-09 18:00:00, None, -4.855
None, None, 1.377, None, 89.7, 2016-01-09 19:00:00, None, -4.652
None, None, 2.664, None, 87.7, 2016-01-09 20:00:00, None, -4.281
None, None, 3.948, None, 85.1, 2016-01-09 21:00:00, None, -3.892
None, None, 3.348, None, 84.2, 2016-01-09 22:00:00, None, -4.175
None, None, 3.467, None, 84.3, 2016-01-09 23:00:00, None, -4.102
None, None, 2.885, None, 84.2, 2016-01-10 00:00:00, None, -4.199
None, None, 2.858, None, 82.7, 2016-01-10 01:00:00, None, -4.095
None, None, 3.617, None, 81.9, 2016-01-10 02:00:00, None, -3.907
None, None, 2.467, None, 82.5, 2016-01-10 03:00:00, None, -3.955
None, None, 2.447, None, 82.8, 2016-01-10 04:00:00, None, -4.02
None, None, 2.496, None, 83.5, 2016-01-10 05:00:00, None, -3.87
None, None, 2.184, None, 83.5, 2016-01-10 06:00:00, None, -3.879
None, None, 2.886, None, 83.5, 2016-01-10 07:00:00, None, -4.131
None, None, 3.143, None, 83.1, 2016-01-10 08:00:00, None, -4.476
None, None, 2.955, None, 83.0, 2016-01-10 09:00:00, None, -4.53
None, None, 3.151, None, 82.6, 2016-01-10 10:00:00, None, -4.255
None, None, 3.664, None, 81.1, 2016-01-10 11:00:00, None, -3.977
None, None, 3.875, None, 80.6, 2016-01-10 12:00:00, None, -3.746
None, None, 3.183, None, 80.6, 2016-01-10 13:00:00, None, -3.494
None, None, 3.12, None, 80.8, 2016-01-10 14:00:00, None, -3.079
None, None, 3.916, None, 81.7, 2016-01-10 15:00:00, None, -2.613
None, None, 3.452, None, 82.3, 2016-01-10 16:00:00, None, -2.754
None, None, 2.705, None, 82.5, 2016-01-10 17:00:00, None, -3.064
None, None, 2.547, None, 82.2, 2016-01-10 18:00:00, None, -3.166
None, None, 0.582, None, 86.6, 2016-01-10 19:00:00, None, -3.709
None, None, 0.374, None, 90.3, 2016-01-10 20:00:00, None, -4.433
None, None, 0.824, None, 93.1, 2016-01-10 21:00:00, None, -4.975
None, None, 1.155, None, 91.6, 2016-01-10 22:00:00, None, -5.562
None, None, 1.659, None, 88.9, 2016-01-10 23:00:00, None, -6.083
None, None, 1.821, None, 88.6, 2016-01-11 00:00:00, None, -6.067
None, None, 1.944, None, 87.4, 2016-01-11 01:00:00, None, -6.097
None, None, 2.023, None, 87.4, 2016-01-11 02:00:00, None, -6.376
None, None, 1.781, None, 87.5, 2016-01-11 03:00:00, None, -6.763
None, None, 1.864, None, 88.3, 2016-01-11 04:00:00, None, -7.39
None, None, 1.729, None, 88.0, 2016-01-11 05:00:00, None, -7.71
None, None, 1.127, None, 89.1, 2016-01-11 06:00:00, None, -7.98
None, None, 0.917999, None, 88.9, 2016-01-11 07:00:00, None, -8.12
None, None, 1.095, None, 91.2, 2016-01-11 08:00:00, None, -8.06
None, None, 1.492, None, 87.4, 2016-01-11 09:00:00, None, -8.26
None, None, 1.497, None, 85.3, 2016-01-11 10:00:00, None, -7.72
None, None, 2.616, None, 82.7, 2016-01-11 11:00:00, None, -6.515
None, None, 1.836, None, 83.1, 2016-01-11 12:00:00, None, -5.015
None, None, 2.358, None, 80.6, 2016-01-11 13:00:00, None, -2.389
None, None, 4.913, None, 78.3, 2016-01-11 14:00:00, None, -0.425998
None, None, 3.947, None, 76.6, 2016-01-11 15:00:00, None, -0.486999
None, None, 4.017, None, 75.7, 2016-01-11 16:00:00, None, -0.649999
None, None, 3.647, None, 76.1, 2016-01-11 17:00:00, None, -0.709999
None, None, 3.651, None, 76.0, 2016-01-11 18:00:00, None, -0.630999
None, None, 3.031, None, 77.2, 2016-01-11 19:00:00, None, -0.523998
None, None, 2.736, None, 77.3, 2016-01-11 20:00:00, None, -0.483999
None, None, 3.238, None, 77.0, 2016-01-11 21:00:00, None, -0.405
None, None, 2.774, None, 78.7, 2016-01-11 22:00:00, None, -0.470999
None, None, 3.121, None, 79.0, 2016-01-11 23:00:00, None, -0.647
None, None, 2.562, None, 81.1, 2016-01-12 00:00:00, None, -0.843999
None, None, 2.279, None, 84.1, 2016-01-12 01:00:00, None, -1.107
None, None, 2.692, None, 84.7, 2016-01-12 02:00:00, None, -0.93
None, None, 2.737, None, 86.5, 2016-01-12 03:00:00, None, -1.181
None, None, 3.738, None, 84.3, 2016-01-12 04:00:00, None, -1.198
None, None, 3.677, None, 83.8, 2016-01-12 05:00:00, None, -1.25
None, None, 3.335, None, 84.5, 2016-01-12 06:00:00, None, -1.503
None, None, 1.695, None, 89.5, 2016-01-12 07:00:00, None, -2.734
None, None, 1.256, None, 92.8, 2016-01-12 08:00:00, None, -3.677
None, None, 0.782998, None, 94.2, 2016-01-12 09:00:00, None, -4.032
None, None, 0.935, None, 95.8, 2016-01-12 10:00:00, None, -4.148
None, None, 0.751999, None, 95.2, 2016-01-12 11:00:00, None, -3.709
None, None, 1.065, None, 93.1, 2016-01-12 12:00:00, None, -2.117
None, None, 3.511, None, 80.1, 2016-01-12 13:00:00, None, 0.799
None, None, 3.788, None, 74.1, 2016-01-12 14:00:00, None, 1.748
None, None, 3.451, None, 72.7, 2016-01-12 15:00:00, None, 2.032
None, None, 2.026, None, 73.5, 2016-01-12 16:00:00, None, 2.304
None, None, 1.968, None, 74.3, 2016-01-12 17:00:00, None, 2.529
None, None, 2.781, None, 75.5, 2016-01-12 18:00:00, None, 2.535
None, None, 3.17, None, 75.5, 2016-01-12 19:00:00, None, 2.346
None, None, 3.614, None, 77.5, 2016-01-12 20:00:00, None, 2.345
None, None, 2.567, None, 74.8, 2016-01-12 21:00:00, None, 2.224
None, None, 2.159, None, 74.9, 2016-01-12 22:00:00, None, 2.318
None, None, 0.805998, None, 79.5, 2016-01-12 23:00:00, None, 1.811
None, None, 1.622, None, 82.6, 2016-01-13 00:00:00, None, 1.08
None, None, 0.638998, None, 88.1, 2016-01-13 01:00:00, None, 0.742999
None, None, 0.949, None, 95.4, 2016-01-13 02:00:00, None, 0.773
None, None, 1.399, None, 97.8, 2016-01-13 03:00:00, None, 0.816999
None, None, 0.465999, None, 99.0, 2016-01-13 04:00:00, None, 0.481
None, None, 0.389999, None, 99.2, 2016-01-13 05:00:00, None, 0.398999
None, None, 1.027, None, 99.3, 2016-01-13 06:00:00, None, 0.414999
None, None, 0.955999, None, 99.6, 2016-01-13 07:00:00, None, 0.189998
None, None, 0.163, None, 99.8, 2016-01-13 08:00:00, None, 0.174998
None, None, 0.093, None, 99.9, 2016-01-13 09:00:00, None, 0.340999
None, None, 0.880999, None, 99.9, 2016-01-13 10:00:00, None, 0.405
None, None, 1.085, None, 99.8, 2016-01-13 11:00:00, None, 0.555998
None, None, 0.476999, None, 99.6, 2016-01-13 12:00:00, None, 0.828
None, None, 0.662998, None, 98.7, 2016-01-13 13:00:00, None, 0.781
None, None, 0.906, None, 98.7, 2016-01-13 14:00:00, None, 0.977998
None, None, 0.907, None, 98.7, 2016-01-13 15:00:00, None, 1.294
None, None, 1.192, None, 98.8, 2016-01-13 16:00:00, None, 1.141
None, None, 0.809, None, 98.7, 2016-01-13 17:00:00, None, 1.126
None, None, 1.237, None, 98.7, 2016-01-13 18:00:00, None, 0.824
None, None, 0.583, None, 99.3, 2016-01-13 19:00:00, None, 0.819998
None, None, 0.462998, None, 99.6, 2016-01-13 20:00:00, None, 0.805998
None, None, 1.415, None, 99.3, 2016-01-13 21:00:00, None, 0.847998
None, None, 2.432, None, 98.3, 2016-01-13 22:00:00, None, 0.952
None, None, 3.065, None, 98.1, 2016-01-13 23:00:00, None, 0.994
None, None, 3.238, None, 97.3, 2016-01-14 00:00:00, None, 0.875
None, None, 1.849, None, 94.0, 2016-01-14 01:00:00, None, 0.748
None, None, 2.256, None, 93.2, 2016-01-14 02:00:00, None, 0.524999
None, None, 2.025, None, 93.3, 2016-01-14 03:00:00, None, 0.127
None, None, 1.949, None, 93.3, 2016-01-14 04:00:00, None, 0.071
None, None, 2.547, None, 93.0, 2016-01-14 05:00:00, None, -0.512
None, None, 2.677, None, 93.1, 2016-01-14 06:00:00, None, -0.777
None, None, 2.187, None, 96.7, 2016-01-14 07:00:00, None, -1.257
None, None, 2.584, None, 98.4, 2016-01-14 08:00:00, None, -1.316
None, None, 2.548, None, 98.0, 2016-01-14 09:00:00, None, -1.518
None, None, 2.404, None, 98.6, 2016-01-14 10:00:00, None, -1.475
None, None, 2.162, None, 95.6, 2016-01-14 11:00:00, None, -0.987999
None, None, 1.964, None, 91.4, 2016-01-14 12:00:00, None, -0.474
None, None, 1.261, None, 89.4, 2016-01-14 13:00:00, None, 0.023
None, None, 1.694, None, 87.1, 2016-01-14 14:00:00, None, 0.451
None, None, 1.526, None, 86.7, 2016-01-14 15:00:00, None, 0.74
None, None, 1.224, None, 90.1, 2016-01-14 16:00:00, None, 0.178
None, None, 0.935998, None, 93.5, 2016-01-14 17:00:00, None, -0.137998
None, None, 0.907, None, 95.1, 2016-01-14 18:00:00, None, -0.34
None, None, 1.746, None, 97.7, 2016-01-14 19:00:00, None, -0.5
None, None, 0.527, None, 98.7, 2016-01-14 20:00:00, None, -0.541
None, None, 1.174, None, 98.5, 2016-01-14 21:00:00, None, -0.874
None, None, 1.19, None, 98.2, 2016-01-14 22:00:00, None, -0.940998
None, None, 1.322, None, 99.0, 2016-01-14 23:00:00, None, -1.22
None, None, 1.148, None, 99.1, 2016-01-15 00:00:00, None, -1.438
None, None, 1.214, None, 98.8, 2016-01-15 01:00:00, None, -1.64
None, None, 1.328, None, 98.2, 2016-01-15 02:00:00, None, -1.689
None, None, 1.511, None, 98.4, 2016-01-15 03:00:00, None, -1.771
None, None, 0.990998, None, 98.1, 2016-01-15 04:00:00, None, -1.935
None, None, 1.138, None, 97.3, 2016-01-15 05:00:00, None, -1.952
None, None, 1.308, None, 96.3, 2016-01-15 06:00:00, None, -2.178
None, None, 0.759, None, 95.1, 2016-01-15 07:00:00, None, -2.163
None, None, 1.053, None, 95.9, 2016-01-15 08:00:00, None, -2.465
None, None, 0.741998, None, 96.5, 2016-01-15 09:00:00, None, -2.404
None, None, 1.474, None, 95.3, 2016-01-15 10:00:00, None, -2.359
None, None, 1.197, None, 91.4, 2016-01-15 11:00:00, None, -1.906
None, None, 1.583, None, 88.3, 2016-01-15 12:00:00, None, -1.635
None, None, 1.649, None, 83.1, 2016-01-15 13:00:00, None, -0.74
None, None, 1.68, None, 82.8, 2016-01-15 14:00:00, None, -0.328
None, None, 1.95, None, 81.6, 2016-01-15 15:00:00, None, -0.293998
None, None, 1.81, None, 86.0, 2016-01-15 16:00:00, None, -0.986
None, None, 0.959999, None, 89.2, 2016-01-15 17:00:00, None, -1.598
None, None, 0.916, None, 91.8, 2016-01-15 18:00:00, None, -2.332
None, None, 1.278, None, 97.5, 2016-01-15 19:00:00, None, -3.141
None, None, 1.513, None, 98.3, 2016-01-15 20:00:00, None, -4.118
None, None, 1.489, None, 99.3, 2016-01-15 21:00:00, None, -4.723
None, None, 1.648, None, 99.4, 2016-01-15 22:00:00, None, -5.444
None, None, 1.397, None, 99.3, 2016-01-15 23:00:00, None, -5.458
None, None, 0.760999, None, 99.0, 2016-01-16 00:00:00, None, -5.235
None, None, 1.322, None, 98.7, 2016-01-16 01:00:00, None, -5.248
None, None, 1.104, None, 99.0, 2016-01-16 02:00:00, None, -5.383
None, None, 1.275, None, 99.2, 2016-01-16 03:00:00, None, -5.618
None, None, 0.741998, None, 98.9, 2016-01-16 04:00:00, None, -5.601
None, None, 1.011, None, 98.7, 2016-01-16 05:00:00, None, -5.617
None, None, 0.745998, None, 98.2, 2016-01-16 06:00:00, None, -5.691
None, None, 0.865998, None, 98.3, 2016-01-16 07:00:00, None, -5.568
None, None, 0.351999, None, 98.4, 2016-01-16 08:00:00, None, -5.507
None, None, 1.08, None, 98.2, 2016-01-16 09:00:00, None, -4.886
None, None, 0.916998, None, 97.3, 2016-01-16 10:00:00, None, -4.594
