station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 0.048999, None, 87.7, 2016-01-01 00:00:00, -9.48
None, None, 0.234999, None, 87.3, 2016-01-01 01:00:00, -9.17
None, None, 0.201, None, 88.3, 2016-01-01 02:00:00, -8.95
None, None, 0.301999, None, 88.9, 2016-01-01 03:00:00, -8.84
None, None, 0.374, None, 89.0, 2016-01-01 04:00:00, -8.69
None, None, 0.558, None, 86.6, 2016-01-01 05:00:00, -8.33
None, None, 0.474, None, 83.1, 2016-01-01 06:00:00, -8.06
None, None, 0.148, None, 86.6, 2016-01-01 07:00:00, -8.31
None, None, 0.314999, None, 86.4, 2016-01-01 08:00:00, -8.22
None, None, 0.428999, None, 82.7, 2016-01-01 09:00:00, -7.92
None, None, 0.841, None, 77.8, 2016-01-01 10:00:00, -7.52
None, None, 0.859, None, 75.1, 2016-01-01 11:00:00, -6.938
None, None, 1.471, None, 73.5, 2016-01-01 12:00:00, -6.503
None, None, 1.854, None, 74.1, 2016-01-01 13:00:00, -6.392
None, None, 1.896, None, 74.2, 2016-01-01 14:00:00, -6.218
None, None, 1.901, None, 73.7, 2016-01-01 15:00:00, -6.172
None, None, 1.883, None, 74.9, 2016-01-01 16:00:00, -6.403
None, None, 1.542, None, 76.8, 2016-01-01 17:00:00, -6.557
None, None, 1.375, None, 76.5, 2016-01-01 18:00:00, -6.381
None, None, 1.034, None, 75.8, 2016-01-01 19:00:00, -6.447
None, None, 1.273, None, 76.2, 2016-01-01 20:00:00, -6.564
None, None, 1.482, None, 76.5, 2016-01-01 21:00:00, -6.664
None, None, 1.563, None, 77.2, 2016-01-01 22:00:00, -6.769
None, None, 0.828, None, 77.4, 2016-01-01 23:00:00, -6.884
None, None, 1.592, None, 77.7, 2016-01-02 00:00:00, -6.968
None, None, 1.479, None, 78.5, 2016-01-02 01:00:00, -7.08
None, None, 1.871, None, 78.9, 2016-01-02 02:00:00, -7.08
None, None, 2.261, None, 78.8, 2016-01-02 03:00:00, -7.08
None, None, 1.772, None, 79.1, 2016-01-02 04:00:00, -7.2
None, None, 0.782998, None, 80.0, 2016-01-02 05:00:00, -7.33
None, None, 1.155, None, 79.6, 2016-01-02 06:00:00, -7.29
None, None, 1.156, None, 79.7, 2016-01-02 07:00:00, -7.39
None, None, 1.025, None, 81.0, 2016-01-02 08:00:00, -7.65
None, None, 0.782998, None, 80.5, 2016-01-02 09:00:00, -7.65
None, None, 1.127, None, 80.1, 2016-01-02 10:00:00, -7.49
None, None, 1.315, None, 79.0, 2016-01-02 11:00:00, -7.13
None, None, 1.449, None, 78.6, 2016-01-02 12:00:00, -6.885
None, None, 1.452, None, 78.7, 2016-01-02 13:00:00, -6.746
None, None, 0.912, None, 78.0, 2016-01-02 14:00:00, -6.541
None, None, 1.081, None, 78.3, 2016-01-02 15:00:00, -6.555
None, None, 1.061, None, 78.7, 2016-01-02 16:00:00, -6.651
None, None, 0.927999, None, 79.5, 2016-01-02 17:00:00, -6.8
None, None, 0.268, None, 81.9, 2016-01-02 18:00:00, -6.872
None, None, 0.614, None, 81.7, 2016-01-02 19:00:00, -6.911
None, None, 0.791, None, 82.4, 2016-01-02 20:00:00, -6.883
None, None, 1.057, None, 83.4, 2016-01-02 21:00:00, -6.89
None, None, 0.810998, None, 83.0, 2016-01-02 22:00:00, -6.743
None, None, 0.629, None, 82.5, 2016-01-02 23:00:00, -6.642
None, None, 1.131, None, 82.4, 2016-01-03 00:00:00, -6.65
None, None, 1.145, None, 82.1, 2016-01-03 01:00:00, -6.801
None, None, 1.505, None, 82.1, 2016-01-03 02:00:00, -6.916
None, None, 1.479, None, 81.3, 2016-01-03 03:00:00, -6.994
None, None, 1.538, None, 81.3, 2016-01-03 04:00:00, -7.08
None, None, 1.46, None, 81.7, 2016-01-03 05:00:00, -7.11
None, None, 1.458, None, 81.4, 2016-01-03 06:00:00, -7.08
None, None, 1.228, None, 81.4, 2016-01-03 07:00:00, -7.03
None, None, 1.286, None, 81.5, 2016-01-03 08:00:00, -7.01
None, None, 0.802999, None, 80.7, 2016-01-03 09:00:00, -6.844
None, None, 1.199, None, 79.1, 2016-01-03 10:00:00, -6.457
None, None, 1.38, None, 78.5, 2016-01-03 11:00:00, -6.15
None, None, 2.126, None, 78.4, 2016-01-03 12:00:00, -5.79
None, None, 1.365, None, 78.1, 2016-01-03 13:00:00, -5.558
None, None, 1.785, None, 77.5, 2016-01-03 14:00:00, -5.323
None, None, 1.469, None, 78.1, 2016-01-03 15:00:00, -5.392
None, None, 1.707, None, 78.6, 2016-01-03 16:00:00, -5.639
None, None, 1.176, None, 78.5, 2016-01-03 17:00:00, -5.691
None, None, 0.995998, None, 80.1, 2016-01-03 18:00:00, -5.826
None, None, 1.033, None, 80.0, 2016-01-03 19:00:00, -5.629
None, None, 1.088, None, 83.6, 2016-01-03 20:00:00, -5.759
None, None, 1.154, None, 90.1, 2016-01-03 21:00:00, -6.094
None, None, 0.815998, None, 93.1, 2016-01-03 22:00:00, -6.151
None, None, 1.504, None, 89.6, 2016-01-03 23:00:00, -5.836
None, None, 1.127, None, 88.5, 2016-01-04 00:00:00, -5.56
None, None, 1.461, None, 90.8, 2016-01-04 01:00:00, -5.7
None, None, 1.165, None, 92.0, 2016-01-04 02:00:00, -5.806
None, None, 0.927999, None, 93.6, 2016-01-04 03:00:00, -5.85
None, None, 1.045, None, 92.1, 2016-01-04 04:00:00, -5.817
None, None, 1.458, None, 94.7, 2016-01-04 05:00:00, -5.895
None, None, 0.977998, None, 94.7, 2016-01-04 06:00:00, -5.795
None, None, 1.222, None, 95.3, 2016-01-04 07:00:00, -5.785
None, None, 1.174, None, 94.7, 2016-01-04 08:00:00, -5.692
None, None, 1.095, None, 94.0, 2016-01-04 09:00:00, -5.417
None, None, 0.962, None, 94.4, 2016-01-04 10:00:00, -5.166
None, None, 0.709999, None, 92.2, 2016-01-04 11:00:00, -5.004
None, None, 0.684, None, 87.9, 2016-01-04 12:00:00, -4.289
None, None, 1.173, None, 83.8, 2016-01-04 13:00:00, -3.615
None, None, 0.819, None, 82.4, 2016-01-04 14:00:00, -3.485
None, None, 0.899999, None, 85.3, 2016-01-04 15:00:00, -4.013
None, None, 0.49, None, 86.8, 2016-01-04 16:00:00, -4.143
None, None, 0.698, None, 88.5, 2016-01-04 17:00:00, -4.17
None, None, 0.603999, None, 88.0, 2016-01-04 18:00:00, -3.915
None, None, 1.108, None, 88.1, 2016-01-04 19:00:00, -3.758
None, None, 0.592, None, 89.2, 2016-01-04 20:00:00, -3.978
None, None, 1.215, None, 85.8, 2016-01-04 21:00:00, -3.431
None, None, 0.616998, None, 88.6, 2016-01-04 22:00:00, -3.889
None, None, 0.210998, None, 93.6, 2016-01-04 23:00:00, -4.351
None, None, 0.537, None, 95.0, 2016-01-05 00:00:00, -4.366
None, None, 0.72, None, 93.5, 2016-01-05 01:00:00, -4.37
None, None, 0.806999, None, 93.9, 2016-01-05 02:00:00, -4.5
None, None, 0.351, None, 93.7, 2016-01-05 03:00:00, -4.293
None, None, 0.507, None, 92.0, 2016-01-05 04:00:00, -3.652
None, None, 0.569, None, 92.3, 2016-01-05 05:00:00, -3.622
None, None, 0.533999, None, 93.7, 2016-01-05 06:00:00, -3.761
None, None, 0.412, None, 96.0, 2016-01-05 07:00:00, -3.816
None, None, 0.127, None, 96.5, 2016-01-05 08:00:00, -3.79
None, None, 0.414999, None, 96.0, 2016-01-05 09:00:00, -3.601
None, None, 0.5, None, 93.6, 2016-01-05 10:00:00, -3.195
None, None, 0.103, None, 91.2, 2016-01-05 11:00:00, -2.592
None, None, 0.601998, None, 90.3, 2016-01-05 12:00:00, -2.391
None, None, 0.303999, None, 89.9, 2016-01-05 13:00:00, -2.165
None, None, 0.671998, None, 90.8, 2016-01-05 14:00:00, -2.104
None, None, 0.667999, None, 91.5, 2016-01-05 15:00:00, -2.126
None, None, 0.606998, None, 91.7, 2016-01-05 16:00:00, -2.095
None, None, 0.499, None, 92.6, 2016-01-05 17:00:00, -2.195
None, None, 0.532, None, 93.6, 2016-01-05 18:00:00, -2.304
None, None, 0.432999, None, 94.2, 2016-01-05 19:00:00, -2.35
None, None, 0.439999, None, 94.6, 2016-01-05 20:00:00, -2.415
None, None, 0.666998, None, 95.0, 2016-01-05 21:00:00, -2.629
None, None, 0.836, None, 94.8, 2016-01-05 22:00:00, -2.496
None, None, 0.727998, None, 94.6, 2016-01-05 23:00:00, -2.337
None, None, 0.552999, None, 94.9, 2016-01-06 00:00:00, -2.339
None, None, 0.629998, None, 94.4, 2016-01-06 01:00:00, -2.163
None, None, 0.314999, None, 94.8, 2016-01-06 02:00:00, -2.107
None, None, 0.215, None, 95.0, 2016-01-06 03:00:00, -2.07
None, None, 0.218998, None, 95.7, 2016-01-06 04:00:00, -2.014
None, None, 0.224, None, 96.6, 2016-01-06 05:00:00, -2.025
