pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 15.56, None, None, None, None, None, None, -1.0, None, None, None, None, 15.6, 15.4, -0.2, None, None, None, 21.8, None, None,2021-08-13 00:00:00, 18.0, None, None, 450.0,33
None, None, 14.78, None, None, None, None, None, None, 0.0, None, None, None, None, 14.8, 14.8, -0.3, None, None, None, 21.8, None, None,2021-08-13 01:00:00, 17.0, None, None, 450.0,33
None, None, 14.64, None, None, None, None, None, None, -1.0, None, None, None, None, 14.6, 14.4, -0.1, None, None, None, 21.8, None, None,2021-08-13 02:00:00, 17.0, None, None, 450.0,33
None, None, 15.01, None, None, None, None, None, None, -1.0, None, None, None, None, 15.0, 14.4, 0.0, None, None, None, 21.8, None, None,2021-08-13 03:00:00, 16.0, None, None, 450.0,33
None, None, 14.8, None, None, None, None, None, None, 0.0, None, None, None, None, 14.8, 14.4, -0.1, None, None, None, 21.8, None, None,2021-08-13 04:00:00, 16.0, None, None, 450.0,33
None, None, 14.58, None, None, None, None, None, None, 1.0, None, None, None, None, 14.6, 14.3, -0.1, None, None, None, 21.8, None, None,2021-08-13 05:00:00, 18.0, None, None, 450.0,33
None, None, 14.42, None, None, None, None, None, None, 2.0, None, None, None, None, 14.4, 14.3, 0.1, None, None, None, 21.8, None, None,2021-08-13 06:00:00, 19.0, None, None, 450.0,33
None, None, 14.86, None, None, None, None, None, None, 1.0, None, None, None, None, 14.9, 14.4, 0.0, None, None, None, 14.9, None, None,2021-08-13 07:00:00, 20.0, None, None, 450.0,33
None, None, 15.1, None, None, None, None, None, None, 2.0, None, None, None, None, 15.1, 14.4, 0.0, None, None, None, 15.1, None, None,2021-08-13 08:00:00, 22.0, None, None, 450.0,33
None, None, 15.65, None, None, None, None, None, None, -1.0, None, None, None, None, 15.7, 14.4, 0.0, None, None, None, 15.7, None, None,2021-08-13 09:00:00, 20.0, None, None, 450.0,33
None, None, 17.95, None, None, None, None, None, None, 0.0, None, None, None, None, 18.0, 14.4, 0.7, None, None, None, 18.0, None, None,2021-08-13 10:00:00, 21.0, None, None, 450.0,33
None, None, 18.25, None, None, None, None, None, None, -5.0, None, None, None, None, 18.3, 14.4, 0.3, None, None, None, 18.5, None, None,2021-08-13 11:00:00, 16.0, None, None, 450.0,33
None, None, 21.22, None, None, None, None, None, None, 4.0, None, None, None, None, 21.2, 14.4, 0.4, None, None, None, 21.4, None, None,2021-08-13 12:00:00, 19.0, None, None, 450.0,33
