air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
21.8, 21.76, 21.5, 0.0, 1.0, 25.5, None,2021-08-13 00:00:00, -8.0, -40.0, 472.0,33
21.5, 21.45, 21.5, 0.0, -2.0, 25.5, None,2021-08-13 01:00:00, -10.0, -40.0, 466.0,33
20.8, 20.84, 20.7, 0.0, 0.0, 25.5, None,2021-08-13 02:00:00, -9.0, -41.0, 457.0,33
20.0, 20.01, 19.9, 0.0, 1.0, 25.5, None,2021-08-13 03:00:00, -8.0, -41.0, 450.0,33
19.6, 19.61, 19.6, 0.0, 1.0, 25.5, None,2021-08-13 04:00:00, -7.0, -42.0, 444.0,33
20.2, 20.16, 19.6, 0.0, 0.0, 25.5, None,2021-08-13 05:00:00, -7.0, -41.0, 442.0,33
19.6, 19.6, 19.0, 0.0, 1.0, 25.5, None,2021-08-13 06:00:00, -6.0, -42.0, 439.0,33
21.8, 21.84, 19.1, 0.0, -7.0, 21.8, None,2021-08-13 07:00:00, -13.0, -40.0, 451.0,33
22.6, 22.56, 19.1, 0.0, 3.0, 22.6, None,2021-08-13 08:00:00, -10.0, -40.0, 515.0,33
22.2, 22.24, 19.1, 0.0, -2.0, 23.9, None,2021-08-13 09:00:00, -12.0, -40.0, 533.0,33
22.4, 22.38, 19.1, 0.0, -3.0, 23.9, None,2021-08-13 10:00:00, -15.0, -40.0, 623.0,33
23.6, 23.57, 19.1, 0.0, 1.0, 23.9, None,2021-08-13 11:00:00, -14.0, -39.0, 667.0,33
25.3, 25.33, 19.1, 0.0, 1.0, 25.6, None,2021-08-13 12:00:00, -14.0, -38.0, 678.0,33
25.6, 25.64, 19.1, 0.0, -3.0, 27.6, None,2021-08-13 13:00:00, -16.0, -38.0, 680.0,33
26.0, 25.98, 19.1, 0.0, 1.0, 27.6, None,2021-08-13 14:00:00, -15.0, -38.0, 671.0,33
25.6, 25.62, 19.1, 0.0, 1.0, 27.6, None,2021-08-13 15:00:00, -15.0, -38.0, 648.0,33
25.6, 25.63, 19.1, 0.0, -2.0, 27.6, None,2021-08-13 16:00:00, -17.0, -38.0, 602.0,33
24.4, 24.37, 19.1, 0.0, 0.0, 27.6, None,2021-08-13 17:00:00, -16.0, -39.0, 547.0,33
22.8, 22.84, 19.1, 0.0, 6.0, 27.6, None,2021-08-13 18:00:00, -10.0, -40.0, 511.0,33
22.9, 22.89, 22.7, 0.0, -2.0, 23.5, None,2021-08-13 19:00:00, -12.0, -40.0, 487.0,33
22.7, 22.68, 22.1, 0.0, -3.0, 23.5, None,2021-08-13 20:00:00, -15.0, -40.0, 479.0,33
21.9, 21.91, 20.6, 0.0, 3.0, 23.5, None,2021-08-13 21:00:00, -12.0, -40.0, 468.0,33
21.5, 21.51, 20.6, 0.0, 1.0, 23.5, None,2021-08-13 22:00:00, -10.0, -40.0, 455.0,33
21.9, 21.94, 20.6, 0.0, 2.0, 23.5, None,2021-08-13 23:00:00, -8.0, -40.0, 449.0,33
21.0, 20.96, 20.6, 0.0, -1.0, 23.5, None,2021-08-14 00:00:00, -9.0, -41.0, 447.0,33
20.4, 20.38, 20.3, 0.0, 1.0, 23.5, None,2021-08-14 01:00:00, -9.0, -41.0, 444.0,33
20.3, 20.3, 19.8, 0.0, -1.0, 23.5, None,2021-08-14 02:00:00, -10.0, -41.0, 437.0,33
19.8, 19.77, 19.7, 0.0, 3.0, 23.5, None,2021-08-14 03:00:00, -7.0, -41.0, 433.0,33
19.0, 18.98, 18.9, 0.0, -3.0, 23.5, None,2021-08-14 04:00:00, -10.0, -42.0, 430.0,33
18.6, 18.58, 18.2, 0.0, -1.0, 23.5, None,2021-08-14 05:00:00, -11.0, -42.0, 427.0,33
18.7, 18.65, 18.2, 0.0, -1.0, 23.5, None,2021-08-14 06:00:00, -12.0, -42.0, 426.0,33
17.0, 16.98, 17.0, 0.0, 2.0, 18.7, None,2021-08-14 07:00:00, -10.0, -43.0, 427.0,33
17.0, 16.98, 16.6, 0.0, -5.0, 18.7, None,2021-08-14 08:00:00, -16.0, -43.0, 426.0,33
17.8, 17.83, 16.3, 0.0, -1.0, 18.7, None,2021-08-14 09:00:00, -17.0, -43.0, 431.0,33
18.8, 18.83, 16.3, 0.0, 1.0, 18.9, None,2021-08-14 10:00:00, -16.0, -42.0, 468.0,33
20.9, 20.85, 16.3, 0.0, 1.0, 20.9, None,2021-08-14 11:00:00, -15.0, -41.0, 524.0,33
17.9, 17.93, 16.3, 0.0, -1.0, 20.9, None,2021-08-14 12:00:00, -16.0, -43.0, 531.0,33
18.6, 18.58, 16.3, 0.0, 0.0, 20.9, None,2021-08-14 13:00:00, -16.0, -42.0, 500.0,33
17.3, 17.3, 16.3, 0.0, -1.0, 20.9, None,2021-08-14 14:00:00, -17.0, -43.0, 485.0,33
17.9, 17.91, 16.3, 0.0, 0.0, 20.9, None,2021-08-14 15:00:00, -16.0, -43.0, 470.0,33
17.7, 17.71, 16.3, 0.0, 0.0, 20.9, None,2021-08-14 16:00:00, -17.0, -43.0, 472.0,33
17.3, 17.34, 16.3, 0.0, 0.0, 20.9, None,2021-08-14 17:00:00, -17.0, -43.0, 467.0,33
16.8, 16.77, 16.3, 0.0, 1.0, 20.9, None,2021-08-14 18:00:00, -16.0, -43.0, 450.0,33
16.2, 16.15, 16.2, 0.0, -1.0, 16.9, None,2021-08-14 19:00:00, -17.0, -44.0, 436.0,33
15.4, 15.4, 14.9, 0.0, 6.0, 16.9, None,2021-08-14 20:00:00, -11.0, -44.0, 421.0,33
16.3, 16.3, 14.9, 0.0, 0.0, 16.9, None,2021-08-14 21:00:00, -11.0, -43.0, 416.0,33
16.3, 16.33, 14.9, 0.0, 0.0, 16.9, None,2021-08-14 22:00:00, -11.0, -43.0, 419.0,33
16.1, 16.12, 14.9, 0.0, -2.0, 16.9, None,2021-08-14 23:00:00, -13.0, -44.0, 420.0,33
15.8, 15.75, 14.9, 0.0, 1.0, 16.9, None,2021-08-15 00:00:00, -12.0, -44.0, 419.0,33
13.9, 13.94, 13.9, 0.0, 2.0, 16.9, None,2021-08-15 01:00:00, -11.0, -45.0, 416.0,33
13.3, 13.32, 13.3, 0.0, 7.0, 16.9, None,2021-08-15 02:00:00, -4.0, -45.0, 410.0,33
13.1, 13.05, 13.1, 0.0, 1.0, 16.9, None,2021-08-15 03:00:00, -3.0, -45.0, 408.0,33
12.8, 12.84, 12.8, 0.0, 0.0, 16.9, None,2021-08-15 04:00:00, -3.0, -46.0, 407.0,33
12.3, 12.31, 12.2, 0.0, -3.0, 16.9, None,2021-08-15 05:00:00, -6.0, -46.0, 406.0,33
11.9, 11.91, 11.8, 0.0, 1.0, 16.9, None,2021-08-15 06:00:00, -5.0, -46.0, 405.0,33
12.4, 12.41, 11.9, 0.0, -1.0, 12.8, None,2021-08-15 07:00:00, -7.0, -46.0, 405.0,33
12.0, 11.96, 11.9, 0.0, -4.0, 12.8, None,2021-08-15 08:00:00, -10.0, -46.0, 405.0,33
12.0, 11.97, 11.9, 0.0, 4.0, 12.8, None,2021-08-15 09:00:00, -6.0, -46.0, 406.0,33
11.6, 11.55, 11.4, 0.0, 2.0, 12.8, None,2021-08-15 10:00:00, -4.0, -46.0, 406.0,33
11.8, 11.76, 11.4, 0.0, 0.0, 12.8, None,2021-08-15 11:00:00, -4.0, -46.0, 410.0,33
12.1, 12.11, 11.4, 0.0, -2.0, 12.8, None,2021-08-15 12:00:00, -6.0, -46.0, 421.0,33
11.5, 11.49, 11.4, 0.0, 0.0, 12.8, None,2021-08-15 13:00:00, -6.0, -46.0, 422.0,33
10.8, 10.84, 10.7, 0.0, 2.0, 12.8, None,2021-08-15 14:00:00, -4.0, -47.0, 415.0,33
11.2, 11.23, 10.6, 0.0, -1.0, 12.8, None,2021-08-15 15:00:00, -5.0, -46.0, 412.0,33
11.4, 11.43, 10.6, 0.0, -1.0, 12.8, None,2021-08-15 16:00:00, -6.0, -46.0, 416.0,33
11.6, 11.57, 10.6, 0.0, 1.0, 12.8, None,2021-08-15 17:00:00, -5.0, -46.0, 421.0,33
11.4, 11.35, 10.6, 0.0, 0.0, 12.8, None,2021-08-15 18:00:00, -5.0, -46.0, 423.0,33
11.1, 11.11, 11.0, 0.0, 1.0, 11.5, None,2021-08-15 19:00:00, -4.0, -47.0, 422.0,33
10.5, 10.45, 10.5, 0.0, 0.0, 11.5, None,2021-08-15 20:00:00, -4.0, -47.0, 415.0,33
9.8, 9.83, 9.8, 0.0, 0.0, 11.5, None,2021-08-15 21:00:00, -4.0, -47.0, 409.0,33
9.2, 9.23, 9.2, 0.0, 0.0, 11.5, None,2021-08-15 22:00:00, -5.0, -48.0, 405.0,33
8.8, 8.75, 8.8, 0.0, 0.0, 11.5, None,2021-08-15 23:00:00, -5.0, -48.0, 402.0,33
8.1, 8.14, 8.1, 0.0, 0.0, 11.5, None,2021-08-16 00:00:00, -5.0, -48.0, 401.0,33
7.8, 7.77, 7.7, 0.0, 0.0, 11.5, None,2021-08-16 01:00:00, -5.0, -49.0, 400.0,33
7.8, 7.78, 7.6, 0.0, 0.0, 11.5, None,2021-08-16 02:00:00, -5.0, -49.0, 398.0,33
7.6, 7.61, 7.6, 0.0, 0.0, 11.5, None,2021-08-16 03:00:00, -5.0, -49.0, 397.0,33
6.9, 6.893, 6.9, 0.0, 0.0, 11.5, None,2021-08-16 04:00:00, -5.0, -49.0, 396.0,33
6.4, 6.4, 6.4, 0.0, -1.0, 11.5, None,2021-08-16 05:00:00, -6.0, -49.0, 395.0,33
6.6, 6.609, 6.2, 0.0, 1.0, 11.5, None,2021-08-16 06:00:00, -5.0, -49.0, 394.0,33
6.5, 6.495, 6.3, 0.0, 0.0, 6.8, None,2021-08-16 07:00:00, -6.0, -49.0, 394.0,33
6.9, 6.893, 6.3, 0.0, 0.0, 6.9, None,2021-08-16 08:00:00, -5.0, -49.0, 395.0,33
7.6, 7.64, 6.3, 0.0, 0.0, 7.6, None,2021-08-16 09:00:00, -6.0, -49.0, 398.0,33
7.7, 7.74, 6.3, 0.0, 0.0, 8.0, None,2021-08-16 10:00:00, -6.0, -49.0, 409.0,33
9.2, 9.15, 6.3, 0.0, 0.0, 10.2, None,2021-08-16 11:00:00, -5.0, -48.0, 432.0,33
9.1, 9.14, 6.3, 0.0, -1.0, 10.2, None,2021-08-16 12:00:00, -6.0, -48.0, 440.0,33
10.3, 10.26, 6.3, 0.0, 0.0, 10.3, None,2021-08-16 13:00:00, -7.0, -47.0, 441.0,33
11.4, 11.44, 6.3, 0.0, 2.0, 11.6, None,2021-08-16 14:00:00, -5.0, -46.0, 468.0,33
12.0, 11.95, 6.3, 0.0, -1.0, 12.0, None,2021-08-16 15:00:00, -6.0, -46.0, 474.0,33
11.7, 11.67, 6.3, 0.0, -1.0, 12.4, None,2021-08-16 16:00:00, -7.0, -46.0, 468.0,33
11.6, 11.63, 6.3, 0.0, 1.0, 12.4, None,2021-08-16 17:00:00, -6.0, -46.0, 458.0,33
11.4, 11.44, 6.3, 0.0, 1.0, 12.4, None,2021-08-16 18:00:00, -5.0, -46.0, 445.0,33
10.5, 10.5, 10.5, 0.0, 0.0, 11.4, None,2021-08-16 19:00:00, -6.0, -47.0, 431.0,33
10.6, 10.6, 10.3, 0.0, 0.0, 11.4, None,2021-08-16 20:00:00, -6.0, -47.0, 419.0,33
