CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 18.38, 38.38, None, None, None, None, 55.75, 0.0, 3.868, 0.878, 4.0, None, 18.4, 18.2, None, None, 21.6, 38.0, None,2021-08-13 00:00:00, -13.0, None,33
None, 18.48, 38.42, None, None, None, None, 55.06, 0.0, 3.872, 347.4, 4.0, None, 18.5, 18.2, None, None, 21.6, 38.0, None,2021-08-13 01:00:00, -14.0, None,33
None, 17.91, 41.47, None, None, None, None, 42.98, 0.0, 6.353, 10.94, 5.0, None, 17.9, 18.0, None, None, 21.6, 41.0, None,2021-08-13 02:00:00, -14.0, None,33
None, 17.4, 42.34, None, None, None, None, 40.49, 0.0, 4.078, 7.175, 5.0, None, 17.4, 17.4, None, None, 21.6, 42.0, None,2021-08-13 03:00:00, -14.0, None,33
None, 17.4, 42.04, None, None, None, None, 63.11, -1.0, 1.896, 337.7, 4.0, None, 17.4, 17.1, None, None, 21.6, 42.0, None,2021-08-13 04:00:00, -15.0, None,33
None, 16.76, 44.2, None, None, None, None, 41.88, 1.0, 3.486, 28.35, 5.0, None, 16.8, 16.6, None, None, 21.6, 44.0, None,2021-08-13 05:00:00, -14.0, None,33
None, 16.53, 44.59, None, None, None, None, 54.13, 1.0, 2.651, 40.11, 4.0, None, 16.5, 16.4, None, None, 21.6, 45.0, None,2021-08-13 06:00:00, -14.0, None,33
None, 16.82, 43.93, None, None, None, None, 31.63, 0.0, 5.265, 47.58, 5.0, None, 16.8, 16.5, None, None, 16.9, 44.0, None,2021-08-13 07:00:00, -14.0, None,33
None, 17.3, 43.57, None, None, None, None, 13.87, 1.0, 8.31, 56.56, 5.0, None, 17.3, 16.5, None, None, 17.4, 44.0, None,2021-08-13 08:00:00, -14.0, None,33
None, 18.09, 43.45, None, None, None, None, 26.86, 1.0, 8.06, 35.5, 5.0, None, 18.1, 16.5, None, None, 18.1, 43.0, None,2021-08-13 09:00:00, -14.0, None,33
None, 19.37, 40.21, None, None, None, None, 17.65, 0.0, 9.02, 41.35, 6.0, None, 19.4, 16.5, None, None, 19.5, 40.0, None,2021-08-13 10:00:00, -14.0, None,33
None, 20.11, 39.6, None, None, None, None, 18.86, 0.0, 8.59, 46.55, 6.0, None, 20.1, 16.5, None, None, 20.4, 40.0, None,2021-08-13 11:00:00, -14.0, None,33
None, 21.05, 38.48, None, None, None, None, 17.32, -1.0, 8.64, 49.96, 7.0, None, 21.1, 16.5, None, None, 21.1, 38.0, None,2021-08-13 12:00:00, -14.0, None,33
None, 22.02, 33.71, None, None, None, None, 16.68, 1.0, 7.387, 51.58, 5.0, None, 22.0, 16.5, None, None, 22.1, 34.0, None,2021-08-13 13:00:00, -14.0, None,33
None, 23.9, 33.26, None, None, None, None, 31.15, 0.0, 3.795, 41.29, 6.0, None, 23.9, 16.5, None, None, 23.9, 33.0, None,2021-08-13 14:00:00, -14.0, None,33
None, 25.12, 31.54, None, None, None, None, 55.48, 0.0, 0.983, 324.6, 7.0, None, 25.1, 16.5, None, None, 25.2, 32.0, None,2021-08-13 15:00:00, -14.0, None,33
None, 25.56, 33.55, None, None, None, None, 50.34, 0.0, 1.236, 251.4, 7.0, None, 25.6, 16.5, None, None, 25.9, 34.0, None,2021-08-13 16:00:00, -15.0, None,33
None, 24.98, 32.58, None, None, None, None, 31.62, 0.0, 1.993, 239.1, 7.0, None, 25.0, 16.5, None, None, 25.9, 33.0, None,2021-08-13 17:00:00, -14.0, None,33
None, 24.11, 32.83, None, None, None, None, 19.32, 0.0, 2.955, 225.9, 7.0, None, 24.1, 16.5, None, None, 25.9, 33.0, None,2021-08-13 18:00:00, -14.0, None,33
None, 22.69, 32.57, None, None, None, None, 23.82, 0.0, 5.478, 209.7, 6.0, None, 22.7, 22.7, None, None, 24.2, 33.0, None,2021-08-13 19:00:00, -14.0, None,33
None, 20.45, 35.07, None, None, None, None, 17.21, 1.0, 4.423, 220.1, 4.0, None, 20.5, 20.5, None, None, 24.2, 35.0, None,2021-08-13 20:00:00, -14.0, None,33
None, 19.86, 33.57, None, None, None, None, 10.05, 0.0, 3.439, 226.4, 3.0, None, 19.9, 18.4, None, None, 24.2, 34.0, None,2021-08-13 21:00:00, -13.0, None,33
None, 19.6, 37.45, None, None, None, None, 10.14, 0.0, 4.679, 225.6, 5.0, None, 19.6, 18.4, None, None, 24.2, 37.0, None,2021-08-13 22:00:00, -14.0, None,33
None, 19.35, 39.18, None, None, None, None, 11.0, 0.0, 4.294, 226.7, 5.0, None, 19.4, 18.4, None, None, 24.2, 39.0, None,2021-08-13 23:00:00, -14.0, None,33
None, 19.74, 39.87, None, None, None, None, 11.2, 0.0, 4.735, 226.3, 6.0, None, 19.7, 18.4, None, None, 24.2, 40.0, None,2021-08-14 00:00:00, -14.0, None,33
None, 17.28, 48.6, None, None, None, None, 11.22, 0.0, 3.822, 230.6, 6.0, None, 17.3, 17.3, None, None, 24.2, 49.0, None,2021-08-14 01:00:00, -15.0, None,33
None, 16.54, 49.14, None, None, None, None, 13.4, 0.0, 3.557, 232.2, 6.0, None, 16.5, 16.6, None, None, 24.2, 49.0, None,2021-08-14 02:00:00, -14.0, None,33
None, 16.68, 48.48, None, None, None, None, 21.9, 2.0, 3.258, 230.8, 6.0, None, 16.7, 16.5, None, None, 24.2, 48.0, None,2021-08-14 03:00:00, -13.0, None,33
None, 16.04, 48.97, None, None, None, None, 48.43, 0.0, 1.681, 230.9, 5.0, None, 16.0, 16.0, None, None, 24.2, 49.0, None,2021-08-14 04:00:00, -14.0, None,33
None, 17.5, 45.93, None, None, None, None, 37.73, 0.0, 3.769, 223.9, 6.0, None, 17.5, 15.9, None, None, 24.2, 46.0, None,2021-08-14 05:00:00, -14.0, None,33
None, 16.29, 52.61, None, None, None, None, 29.67, 0.0, 3.383, 227.4, 6.0, None, 16.3, 15.9, None, None, 24.2, 53.0, None,2021-08-14 06:00:00, -14.0, None,33
None, 16.4, 54.45, None, None, None, None, 15.56, 1.0, 5.383, 223.2, 7.0, None, 16.4, 16.3, None, None, 17.2, 54.0, None,2021-08-14 07:00:00, -14.0, None,33
None, 17.05, 53.74, None, None, None, None, 16.41, 0.0, 4.773, 227.6, 8.0, None, 17.1, 16.0, None, None, 17.3, 54.0, None,2021-08-14 08:00:00, -14.0, None,33
None, 16.88, 61.6, None, None, None, None, 27.61, 1.0, 4.071, 225.3, 10.0, None, 16.9, 16.0, None, None, 17.3, 62.0, None,2021-08-14 09:00:00, -14.0, None,33
None, 18.03, 59.38, None, None, None, None, 32.03, 0.0, 2.528, 236.1, 10.0, None, 18.0, 16.0, None, None, 18.0, 59.0, None,2021-08-14 10:00:00, -14.0, None,33
None, 19.51, 56.96, None, None, None, None, 28.58, 0.0, 2.847, 231.3, 11.0, None, 19.5, 16.0, None, None, 19.5, 57.0, None,2021-08-14 11:00:00, -14.0, None,33
None, 20.06, 57.41, None, None, None, None, 19.23, 1.0, 4.424, 228.2, 11.0, None, 20.1, 16.0, None, None, 20.0, 57.0, None,2021-08-14 12:00:00, -14.0, None,33
None, 21.02, 49.28, None, None, None, None, 18.72, 0.0, 4.836, 225.4, 10.0, None, 21.0, 16.0, None, None, 21.2, 49.0, None,2021-08-14 13:00:00, -13.0, None,33
None, 22.08, 46.59, None, None, None, None, 16.1, -1.0, 5.366, 226.5, 11.0, None, 22.1, 16.0, None, None, 22.2, 47.0, None,2021-08-14 14:00:00, -14.0, None,33
None, 22.83, 43.86, None, None, None, None, 18.09, 1.0, 4.811, 225.8, 10.0, None, 22.8, 16.0, None, None, 22.9, 44.0, None,2021-08-14 15:00:00, -14.0, None,33
None, 23.26, 39.07, None, None, None, None, 19.23, 0.0, 5.508, 224.6, 8.0, None, 23.3, 16.0, None, None, 23.3, 39.0, None,2021-08-14 16:00:00, -14.0, None,33
None, 21.64, 42.67, None, None, None, None, 13.37, 1.0, 6.059, 226.9, 8.0, None, 21.6, 16.0, None, None, 23.3, 43.0, None,2021-08-14 17:00:00, -13.0, None,33
None, 21.17, 41.55, None, None, None, None, 17.78, -1.0, 4.93, 228.5, 8.0, None, 21.2, 16.0, None, None, 23.3, 42.0, None,2021-08-14 18:00:00, -14.0, None,33
None, 19.28, 44.72, None, None, None, None, 22.17, 0.0, 3.859, 227.9, 7.0, None, 19.3, 19.3, None, None, 21.2, 45.0, None,2021-08-14 19:00:00, -14.0, None,33
None, 17.59, 51.77, None, None, None, None, 18.07, 0.0, 4.345, 226.3, 8.0, None, 17.6, 17.6, None, None, 21.2, 52.0, None,2021-08-14 20:00:00, -14.0, None,33
None, 16.5, 56.51, None, None, None, None, 17.66, 1.0, 4.775, 219.9, 8.0, None, 16.5, 16.5, None, None, 21.2, 57.0, None,2021-08-14 21:00:00, -13.0, None,33
None, 16.27, 58.1, None, None, None, None, 14.47, 1.0, 5.64, 220.6, 8.0, None, 16.3, 16.1, None, None, 21.2, 58.0, None,2021-08-14 22:00:00, -13.0, None,33
None, 16.21, 54.03, None, None, None, None, 23.52, 0.0, 4.673, 225.9, 7.0, None, 16.2, 16.0, None, None, 21.2, 54.0, None,2021-08-14 23:00:00, -13.0, None,33
None, 15.79, 57.6, None, None, None, None, 20.59, -1.0, 4.167, 225.3, 7.0, None, 15.8, 15.6, None, None, 21.2, 58.0, None,2021-08-15 00:00:00, -14.0, None,33
None, 15.27, 62.96, None, None, None, None, 15.31, 0.0, 4.614, 225.9, 8.0, None, 15.3, 15.2, None, None, 21.2, 63.0, None,2021-08-15 01:00:00, -13.0, None,33
None, 15.03, 61.9, None, None, None, None, 14.28, -1.0, 4.69, 224.6, 8.0, None, 15.0, 15.1, None, None, 21.2, 62.0, None,2021-08-15 02:00:00, -14.0, None,33
None, 15.21, 61.58, None, None, None, None, 12.81, 1.0, 6.12, 223.2, 8.0, None, 15.2, 14.9, None, None, 21.2, 62.0, None,2021-08-15 03:00:00, -13.0, None,33
None, 14.55, 60.05, None, None, None, None, 19.03, -1.0, 4.525, 226.6, 7.0, None, 14.6, 14.6, None, None, 21.2, 60.0, None,2021-08-15 04:00:00, -14.0, None,33
None, 14.84, 51.86, None, None, None, None, 24.89, 0.0, 5.55, 230.0, 5.0, None, 14.8, 14.6, None, None, 21.2, 52.0, None,2021-08-15 05:00:00, -14.0, None,33
None, 14.6, 53.78, None, None, None, None, 28.92, 0.0, 5.309, 225.3, 5.0, None, 14.6, 14.5, None, None, 21.2, 54.0, None,2021-08-15 06:00:00, -14.0, None,33
None, 14.47, 63.91, None, None, None, None, 27.43, 1.0, 6.331, 224.9, 8.0, None, 14.5, 14.0, None, None, 14.7, 64.0, None,2021-08-15 07:00:00, -13.0, None,33
None, 14.51, 69.06, None, None, None, None, 26.19, -1.0, 5.656, 225.1, 9.0, None, 14.5, 14.0, None, None, 14.7, 69.0, None,2021-08-15 08:00:00, -14.0, None,33
None, 14.6, 74.46, None, None, None, None, 22.16, 1.0, 5.401, 228.9, 10.0, None, 14.6, 14.0, None, None, 14.7, 74.0, None,2021-08-15 09:00:00, -14.0, None,33
None, 16.43, 66.62, None, None, None, None, 28.28, -1.0, 4.664, 228.9, 10.0, None, 16.4, 14.0, None, None, 16.5, 67.0, None,2021-08-15 10:00:00, -15.0, None,33
None, 17.21, 55.71, None, None, None, None, 26.87, 1.0, 5.287, 228.5, 8.0, None, 17.2, 14.0, None, None, 17.3, 56.0, None,2021-08-15 11:00:00, -14.0, None,33
None, 18.61, 45.5, None, None, None, None, 17.7, 0.0, 7.937, 224.8, 7.0, None, 18.6, 14.0, None, None, 18.6, 46.0, None,2021-08-15 12:00:00, -14.0, None,33
None, 19.99, 37.32, None, None, None, None, 14.91, 1.0, 7.925, 224.0, 4.0, None, 20.0, 14.0, None, None, 20.0, 37.0, None,2021-08-15 13:00:00, -13.0, None,33
None, 20.03, 34.24, None, None, None, None, 17.35, 1.0, 7.561, 224.6, 4.0, None, 20.0, 14.0, None, None, 20.6, 34.0, None,2021-08-15 14:00:00, -13.0, None,33
None, 20.44, 32.19, None, None, None, None, 14.8, 0.0, 8.37, 227.1, 3.0, None, 20.4, 14.0, None, None, 20.8, 32.0, None,2021-08-15 15:00:00, -13.0, None,33
