AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
7.0, 1.0,0.0,1.8, 0.709,2018-10-08 00:00:00,152.0,98.0,41
6.9, None,0.0,3.0, None,2018-10-08 00:15:00,246.0,98.0,41
6.9, None,0.254,1.4, None,2018-10-08 00:30:00,252.0,98.0,41
6.9, None,0.0,1.9, None,2018-10-08 00:45:00,182.0,99.0,41
6.9, 0.0,0.0,0.0, 0.004,2018-10-08 01:00:00,209.0,99.0,41
6.8, None,0.0,0.0, None,2018-10-08 01:15:00,236.0,99.0,41
6.8, None,0.0,0.0, None,2018-10-08 01:30:00,24.0,99.0,41
6.8, None,0.0,0.0, None,2018-10-08 01:45:00,118.0,99.0,41
6.8, 0.0,0.0,0.0, 0.01,2018-10-08 02:00:00,77.0,99.0,41
6.8, None,0.0,0.0, None,2018-10-08 02:15:00,77.0,99.0,41
6.8, None,0.0,0.0, None,2018-10-08 02:30:00,239.0,99.0,41
6.8, None,0.0,0.7, None,2018-10-08 02:45:00,149.0,99.0,41
6.8, 0.0,0.0,2.0, 0.0,2018-10-08 03:00:00,94.0,99.0,41
6.8, None,0.0,0.8, None,2018-10-08 03:15:00,100.0,99.0,41
6.8, None,0.0,2.2, None,2018-10-08 03:30:00,277.0,99.0,41
6.8, None,0.0,0.0, None,2018-10-08 03:45:00,135.0,99.0,41
6.9, 0.0,0.0,0.0, 0.0,2018-10-08 04:00:00,151.0,99.0,41
6.9, None,0.254,0.0, None,2018-10-08 04:15:00,271.0,99.0,41
6.9, None,0.0,0.0, None,2018-10-08 04:30:00,189.0,99.0,41
6.9, None,0.0,0.0, None,2018-10-08 04:45:00,145.0,99.0,41
6.8, 0.0,0.0,1.2, 3.067,2018-10-08 05:00:00,199.0,99.0,41
6.8, None,0.0,0.7, None,2018-10-08 05:15:00,288.0,99.0,41
6.8, None,0.0,1.3, None,2018-10-08 05:30:00,75.0,99.0,41
6.8, None,0.0,0.0, None,2018-10-08 05:45:00,88.0,99.0,41
6.8, 0.0,0.0,0.0, 0.0,2018-10-08 06:00:00,177.0,99.0,41
6.8, None,0.0,0.0, None,2018-10-08 06:15:00,117.0,99.0,41
6.8, None,0.254,0.0, None,2018-10-08 06:30:00,299.0,99.0,41
6.9, None,0.0,0.0, None,2018-10-08 06:45:00,215.0,99.0,41
