AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
2.9,0.0,14.2,2016-12-02 00:00:00,313.0,98.0,49
3.0,0.0,16.1,2016-12-02 00:15:00,315.0,98.0,49
3.1,0.0,14.9,2016-12-02 00:30:00,316.0,98.0,49
3.1,0.0,12.8,2016-12-02 00:45:00,318.0,98.0,49
3.1,0.0,11.8,2016-12-02 01:00:00,321.0,98.0,49
3.1,0.0,13.6,2016-12-02 01:15:00,320.0,98.0,49
3.1,0.25,13.3,2016-12-02 01:30:00,322.0,98.0,49
3.1,0.0,13.8,2016-12-02 01:45:00,329.0,98.0,49
3.2,0.0,11.5,2016-12-02 02:00:00,331.0,98.0,49
3.2,0.0,11.5,2016-12-02 02:15:00,335.0,98.0,49
3.3,0.26,10.1,2016-12-02 02:30:00,340.0,98.0,49
3.3,0.0,12.3,2016-12-02 02:45:00,339.0,98.0,49
3.4,0.0,11.9,2016-12-02 03:00:00,343.0,98.0,49
3.5,0.0,12.8,2016-12-02 03:15:00,348.0,98.0,49
3.5,0.0,12.7,2016-12-02 03:30:00,348.0,98.0,49
3.5,0.25,14.9,2016-12-02 03:45:00,355.0,98.0,49
3.7,0.0,14.3,2016-12-02 04:00:00,2.0,98.0,49
3.7,0.26,13.4,2016-12-02 04:15:00,0.0,98.0,49
3.7,0.0,13.6,2016-12-02 04:30:00,8.0,98.0,49
3.8,0.0,13.2,2016-12-02 04:45:00,2.0,98.0,49
3.8,0.0,10.7,2016-12-02 05:00:00,350.0,98.0,49
3.8,0.0,9.4,2016-12-02 05:15:00,341.0,98.0,49
3.9,0.25,11.8,2016-12-02 05:30:00,350.0,98.0,49
3.8,0.0,11.7,2016-12-02 05:45:00,345.0,98.0,49
3.8,0.0,12.7,2016-12-02 06:00:00,346.0,98.0,49
3.7,0.0,13.5,2016-12-02 06:15:00,343.0,98.0,49
3.7,0.51,10.4,2016-12-02 06:30:00,340.0,98.0,49
3.7,0.25,11.1,2016-12-02 06:45:00,338.0,98.0,49
3.6,0.0,13.5,2016-12-02 07:00:00,340.0,98.0,49
3.5,0.26,13.8,2016-12-02 07:15:00,340.0,98.0,49
3.6,0.0,12.9,2016-12-02 07:30:00,339.0,98.0,49
3.6,0.25,13.4,2016-12-02 07:45:00,342.0,98.0,49
3.7,0.25,15.4,2016-12-02 08:00:00,342.0,98.0,49
3.8,0.51,15.7,2016-12-02 08:15:00,345.0,98.0,49
3.8,0.26,18.3,2016-12-02 08:30:00,343.0,98.0,49
3.9,0.25,15.7,2016-12-02 08:45:00,343.0,98.0,49
3.9,0.0,17.3,2016-12-02 09:00:00,342.0,98.0,49
4.0,0.25,13.9,2016-12-02 09:15:00,341.0,98.0,49
4.1,0.0,13.4,2016-12-02 09:30:00,337.0,98.0,49
4.2,0.0,14.5,2016-12-02 09:45:00,342.0,98.0,49
4.1,0.0,16.2,2016-12-02 10:00:00,344.0,98.0,49
4.3,0.0,19.7,2016-12-02 10:15:00,360.0,98.0,49
4.5,0.26,21.2,2016-12-02 10:30:00,3.0,98.0,49
4.6,0.0,19.6,2016-12-02 10:45:00,358.0,98.0,49
4.5,0.0,19.4,2016-12-02 11:00:00,351.0,98.0,49
4.5,0.0,18.2,2016-12-02 11:15:00,348.0,98.0,49
4.5,0.25,18.6,2016-12-02 11:30:00,347.0,98.0,49
4.5,0.0,19.2,2016-12-02 11:45:00,351.0,97.0,49
4.5,0.26,17.7,2016-12-02 12:00:00,354.0,97.0,49
4.6,0.0,16.0,2016-12-02 12:15:00,3.0,97.0,49
4.7,0.25,17.2,2016-12-02 12:30:00,11.0,98.0,49
5.0,0.0,21.6,2016-12-02 12:45:00,14.0,98.0,49
5.3,0.0,23.8,2016-12-02 13:00:00,23.0,98.0,49
5.7,0.25,25.2,2016-12-02 13:15:00,20.0,98.0,49
6.1,0.26,25.3,2016-12-02 13:30:00,26.0,98.0,49
6.4,0.51,25.1,2016-12-02 13:45:00,33.0,98.0,49
6.6,1.01,36.0,2016-12-02 14:00:00,56.0,98.0,49
6.2,0.0,28.2,2016-12-02 14:15:00,55.0,98.0,49
6.1,0.26,22.4,2016-12-02 14:30:00,44.0,98.0,49
6.0,0.0,18.4,2016-12-02 14:45:00,40.0,98.0,49
6.0,0.0,16.2,2016-12-02 15:00:00,27.0,98.0,49
5.9,0.25,21.7,2016-12-02 15:15:00,50.0,98.0,49
5.7,0.0,22.2,2016-12-02 15:30:00,48.0,98.0,49
5.5,0.0,23.9,2016-12-02 15:45:00,51.0,98.0,49
5.1,0.0,23.0,2016-12-02 16:00:00,43.0,98.0,49
4.7,0.0,24.9,2016-12-02 16:15:00,40.0,92.0,49
4.4,0.0,28.3,2016-12-02 16:30:00,54.0,93.0,49
4.1,0.0,27.2,2016-12-02 16:45:00,58.0,95.0,49
4.1,0.0,25.1,2016-12-02 17:00:00,49.0,95.0,49
4.2,0.0,22.6,2016-12-02 17:15:00,50.0,95.0,49
4.3,0.0,27.7,2016-12-02 17:30:00,62.0,94.0,49
4.3,0.0,21.2,2016-12-02 17:45:00,60.0,94.0,49
4.3,0.0,22.3,2016-12-02 18:00:00,61.0,95.0,49
4.2,0.0,22.0,2016-12-02 18:15:00,54.0,96.0,49
4.0,0.0,20.4,2016-12-02 18:30:00,51.0,96.0,49
3.9,0.0,19.9,2016-12-02 18:45:00,52.0,96.0,49
3.9,0.0,23.0,2016-12-02 19:00:00,59.0,96.0,49
3.9,0.0,22.7,2016-12-02 19:15:00,58.0,95.0,49
3.9,0.0,16.4,2016-12-02 19:30:00,42.0,95.0,49
3.6,0.0,16.3,2016-12-02 19:45:00,46.0,96.0,49
3.5,0.0,15.8,2016-12-02 20:00:00,32.0,96.0,49
3.4,0.0,16.0,2016-12-02 20:15:00,40.0,96.0,49
3.2,0.0,14.8,2016-12-02 20:30:00,32.0,96.0,49
3.2,0.0,15.7,2016-12-02 20:45:00,36.0,96.0,49
3.2,0.0,16.2,2016-12-02 21:00:00,35.0,96.0,49
3.3,0.0,12.5,2016-12-02 21:15:00,25.0,96.0,49
3.3,0.0,13.4,2016-12-02 21:30:00,25.0,97.0,49
3.3,0.0,18.0,2016-12-02 21:45:00,49.0,97.0,49
3.2,0.0,20.0,2016-12-02 22:00:00,47.0,96.0,49
3.1,0.0,20.7,2016-12-02 22:15:00,51.0,96.0,49
3.0,0.0,18.6,2016-12-02 22:30:00,46.0,95.0,49
3.0,0.0,17.6,2016-12-02 22:45:00,43.0,95.0,49
2.7,0.0,17.5,2016-12-02 23:00:00,51.0,94.0,49
2.5,0.0,15.5,2016-12-02 23:15:00,38.0,95.0,49
2.4,0.0,15.1,2016-12-02 23:30:00,42.0,95.0,49
2.5,0.0,18.6,2016-12-02 23:45:00,43.0,95.0,49
2.8,0.0,19.5,2016-12-03 00:00:00,51.0,95.0,49
2.8,0.0,20.6,2016-12-03 00:15:00,47.0,95.0,49
2.6,0.0,19.7,2016-12-03 00:30:00,53.0,95.0,49
2.3,0.0,14.5,2016-12-03 00:45:00,35.0,96.0,49
2.4,0.0,14.1,2016-12-03 01:00:00,24.0,96.0,49
2.6,0.0,16.8,2016-12-03 01:15:00,35.0,91.0,49
