AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
2.9, 0.0,0.0,3.2, 0.0,2016-12-02 00:00:00,185.0,100.0,49
2.9, None,0.25,4.9, None,2016-12-02 00:15:00,98.0,100.0,49
3.0, None,0.0,4.6, None,2016-12-02 00:30:00,173.0,100.0,49
3.0, None,0.26,3.8, None,2016-12-02 00:45:00,115.0,100.0,49
3.0, 1.0,0.25,3.6, 0.0,2016-12-02 01:00:00,91.0,100.0,49
3.0, None,0.25,3.2, None,2016-12-02 01:15:00,85.0,100.0,49
3.1, None,0.26,2.3, None,2016-12-02 01:30:00,69.0,100.0,49
3.1, None,0.0,3.2, None,2016-12-02 01:45:00,88.0,100.0,49
3.2, 0.0,0.0,4.9, 0.0,2016-12-02 02:00:00,84.0,100.0,49
3.3, None,0.25,4.7, None,2016-12-02 02:15:00,96.0,100.0,49
3.3, None,0.26,6.0, None,2016-12-02 02:30:00,123.0,100.0,49
3.4, None,0.25,6.7, None,2016-12-02 02:45:00,158.0,100.0,49
4.1, 1.0,0.0,6.5, 0.0,2016-12-02 03:00:00,199.0,100.0,49
4.6, None,0.51,7.5, None,2016-12-02 03:15:00,203.0,100.0,49
5.0, None,0.25,9.9, None,2016-12-02 03:30:00,201.0,100.0,49
5.2, None,0.51,12.8, None,2016-12-02 03:45:00,191.0,100.0,49
5.4, 0.0,0.25,13.8, 0.002,2016-12-02 04:00:00,202.0,95.0,49
5.5, None,0.26,11.2, None,2016-12-02 04:15:00,203.0,94.0,49
5.5, None,0.0,10.7, None,2016-12-02 04:30:00,210.0,92.0,49
5.5, None,0.25,14.3, None,2016-12-02 04:45:00,198.0,91.0,49
5.5, 1.0,0.26,12.1, 0.0,2016-12-02 05:00:00,209.0,91.0,49
5.2, None,0.25,4.1, None,2016-12-02 05:15:00,161.0,94.0,49
5.2, None,0.0,7.8, None,2016-12-02 05:30:00,181.0,94.0,49
5.2, None,0.25,8.0, None,2016-12-02 05:45:00,173.0,94.0,49
5.0, 1.0,0.26,7.4, 0.0,2016-12-02 06:00:00,176.0,95.0,49
5.0, None,1.01,9.7, None,2016-12-02 06:15:00,180.0,96.0,49
5.0, None,1.02,10.7, None,2016-12-02 06:30:00,182.0,96.0,49
5.0, None,0.51,10.3, None,2016-12-02 06:45:00,183.0,96.0,49
5.0, 1.0,0.51,12.0, 0.0,2016-12-02 07:00:00,176.0,96.0,49
4.8, None,0.25,10.3, None,2016-12-02 07:15:00,185.0,97.0,49
4.7, None,0.51,10.0, None,2016-12-02 07:30:00,177.0,97.0,49
4.7, None,1.01,10.5, None,2016-12-02 07:45:00,173.0,98.0,49
4.7, 4.0,0.77,15.0, 0.0,2016-12-02 08:00:00,174.0,98.0,49
