WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
5.8, 14.6, 0.674, None, 69.22,2019-05-28 00:00:00, 62.0, 13.17,22
2.7, 13.2, 1.003, None, 73.1,2019-05-28 01:00:00, 69.2, 11.78,22
11.5, 11.8, 0.97, None, 75.4,2019-05-28 02:00:00, 73.1, 11.24,22
337.1, 11.2, 0.606998, None, 80.6,2019-05-28 03:00:00, 75.4, 9.84,22
298.1, 9.8, 0.823, None, 79.3,2019-05-28 04:00:00, 80.6, 9.34,22
35.2, 9.3, 1.327, None, 80.7,2019-05-28 05:00:00, 79.3, 8.73,22
42.9, 8.7, 1.161, None, 76.8,2019-05-28 06:00:00, 80.7, 9.33,22
14.8, 9.3, 0.819, None, 72.2,2019-05-28 07:00:00, 76.8, 10.74,22
347.5, 10.7, 0.827, None, 64.08,2019-05-28 08:00:00, 72.2, 13.53,22
212.9, 13.5, 1.245, None, 56.18,2019-05-28 09:00:00, 64.1, 15.84,22
210.1, 15.8, 1.31, None, 43.26,2019-05-28 10:00:00, 56.2, 19.1,22
199.9, 19.1, 1.39, None, 32.42,2019-05-28 11:00:00, 43.3, 22.94,22
251.8, 22.9, 2.544, None, 27.93,2019-05-28 12:00:00, 32.4, 25.13,22
336.0, 25.1, 1.704, None, 23.83,2019-05-28 13:00:00, 27.9, 26.55,22
300.0, 26.6, 1.609, None, 20.04,2019-05-28 14:00:00, 23.8, 27.79,22
341.8, 27.8, 1.946, None, 18.23,2019-05-28 15:00:00, 20.0, 28.56,22
351.6, 28.6, 1.66, None, 17.66,2019-05-28 16:00:00, 18.2, 28.97,22
321.4, 29.0, 1.4, None, 17.55,2019-05-28 17:00:00, 17.7, 29.17,22
301.7, 29.2, 1.155, None, 18.9,2019-05-28 18:00:00, 17.6, 28.97,22
244.9, 29.0, 1.279, None, 23.03,2019-05-28 19:00:00, 18.9, 28.21,22
188.3, 28.2, 0.463999, None, 37.81,2019-05-28 20:00:00, 23.0, 25.02,22
245.5, 25.0, 0.49, None, 54.59,2019-05-28 21:00:00, 37.8, 20.55,22
23.3, 20.6, 1.174, None, 58.77,2019-05-28 22:00:00, 54.6, 18.65,22
7.7, 18.7, 0.513998, None, 65.08,2019-05-28 23:00:00, 58.8, 16.73,22
1.5, 16.7, 0.945999, None, 70.5,2019-05-29 00:00:00, 65.1, 15.22,22
350.5, 15.2, 0.765999, None, 76.9,2019-05-29 01:00:00, 70.5, 13.74,22
1.8, 13.7, 0.819, None, 81.4,2019-05-29 02:00:00, 76.9, 12.31,22
353.6, 12.3, 0.908999, None, 83.3,2019-05-29 03:00:00, 81.4, 11.13,22
11.7, 11.1, 0.570999, None, 85.6,2019-05-29 04:00:00, 83.3, 10.23,22
358.2, 10.2, 0.966, None, 85.9,2019-05-29 05:00:00, 85.6, 9.8,22
356.0, 9.8, 1.073, None, 83.7,2019-05-29 06:00:00, 85.9, 9.74,22
357.8, 9.7, 0.643, None, 82.0,2019-05-29 07:00:00, 83.7, 10.85,22
275.7, 10.9, 1.017, None, 74.8,2019-05-29 08:00:00, 82.0, 13.12,22
214.2, 13.1, 1.159, None, 53.03,2019-05-29 09:00:00, 74.8, 16.96,22
215.0, 17.0, 1.953, None, 39.41,2019-05-29 10:00:00, 53.0, 21.17,22
354.1, 21.2, 3.711, None, 31.4,2019-05-29 11:00:00, 39.4, 23.2,22
1.1, 23.2, 3.258, None, 28.29,2019-05-29 12:00:00, 31.4, 24.39,22
15.3, 24.4, 2.942, None, 25.4,2019-05-29 13:00:00, 28.3, 25.6,22
9.4, 25.6, 3.205, None, 23.47,2019-05-29 14:00:00, 25.4, 26.54,22
8.5, 26.5, 4.428, None, 19.52,2019-05-29 15:00:00, 23.5, 27.5,22
354.6, 27.5, 4.657, None, 16.52,2019-05-29 16:00:00, 19.5, 28.09,22
349.1, 28.1, 4.915, None, 15.94,2019-05-29 17:00:00, 16.5, 28.37,22
354.4, 28.4, 4.141, None, 16.6,2019-05-29 18:00:00, 15.9, 28.31,22
350.9, 28.3, 3.226, None, 16.97,2019-05-29 19:00:00, 16.6, 27.99,22
344.5, 28.0, 1.828, None, 24.46,2019-05-29 20:00:00, 17.0, 26.0,22
351.7, 26.0, 1.003, None, 40.17,2019-05-29 21:00:00, 24.5, 22.09,22
318.8, 22.1, 0.277, None, 53.58,2019-05-29 22:00:00, 40.2, 18.77,22
316.4, 18.8, 0.674, None, 60.75,2019-05-29 23:00:00, 53.6, 16.58,22
349.3, 16.6, 0.749, None, 64.63,2019-05-30 00:00:00, 60.8, 15.51,22
354.9, 15.5, 0.838998, None, 69.2,2019-05-30 01:00:00, 64.6, 14.27,22
8.5, 14.3, 1.06, None, 73.6,2019-05-30 02:00:00, 69.2, 12.93,22
1.4, 12.9, 1.198, None, 76.3,2019-05-30 03:00:00, 73.6, 11.73,22
11.2, 11.7, 1.48, None, 80.0,2019-05-30 04:00:00, 76.3, 10.75,22
4.8, 10.8, 1.074, None, 82.1,2019-05-30 05:00:00, 80.0, 10.14,22
4.3, 10.1, 1.716, None, 76.2,2019-05-30 06:00:00, 82.1, 11.2,22
23.6, 11.2, 1.234, None, 68.9,2019-05-30 07:00:00, 76.2, 12.99,22
1.8, 13.0, 0.728999, None, 57.95,2019-05-30 08:00:00, 68.9, 16.05,22
332.3, 16.1, 1.001, None, 49.41,2019-05-30 09:00:00, 58.0, 19.26,22
220.8, 19.3, 2.656, None, 34.86,2019-05-30 10:00:00, 49.4, 22.51,22
5.9, 22.5, 3.206, None, 28.7,2019-05-30 11:00:00, 34.9, 24.46,22
2.3, 24.5, 3.148, None, 25.46,2019-05-30 12:00:00, 28.7, 26.12,22
