AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
0.3, 0.0,0.0, 0.0,2020-04-08 00:00:00, 183.0, 96.0,15
0.1, None,0.0, 0.0,2020-04-08 00:15:00, 158.0, 96.0,15
-0.1, None,0.0, 0.0,2020-04-08 00:30:00, 225.0, 96.0,15
-0.2, None,0.0, 0.0,2020-04-08 00:45:00, 170.0, 96.0,15
-0.4, 0.0,0.0, 0.0,2020-04-08 01:00:00, 215.0, 96.0,15
-0.5, None,0.0, 0.0,2020-04-08 01:15:00, 176.0, 96.0,15
-0.6, None,0.0, 0.0,2020-04-08 01:30:00, 181.0, 96.0,15
-0.8, None,0.0, 0.0,2020-04-08 01:45:00, 202.0, 96.0,15
-0.9, 0.0,0.0, 0.0,2020-04-08 02:00:00, 207.0, 96.0,15
-0.9, None,0.0, 0.0,2020-04-08 02:15:00, 190.0, 96.0,15
-1.1, None,0.0, 0.0,2020-04-08 02:30:00, 179.0, 96.0,15
-0.9, None,0.0, 0.0,2020-04-08 02:45:00, 210.0, 97.0,15
-0.6, 0.0,0.0, 0.0,2020-04-08 03:00:00, 191.0, 97.0,15
-0.5, None,0.0, 0.0,2020-04-08 03:15:00, 197.0, 97.0,15
-0.2, None,0.0, 0.0,2020-04-08 03:30:00, 202.0, 97.0,15
-0.1, None,0.0, 0.0,2020-04-08 03:45:00, 191.0, 97.0,15
0.2, 0.0,0.0, 0.0,2020-04-08 04:00:00, 188.0, 97.0,15
0.3, None,0.0, 0.0,2020-04-08 04:15:00, 190.0, 98.0,15
0.4, None,0.0, 0.0,2020-04-08 04:30:00, 243.0, 98.0,15
0.4, None,0.0, 0.0,2020-04-08 04:45:00, 189.0, 98.0,15
0.3, 0.0,0.0, 0.1,2020-04-08 05:00:00, 185.0, 98.0,15
0.2, None,0.0, 0.0,2020-04-08 05:15:00, 179.0, 98.0,15
0.3, None,0.0, 0.0,2020-04-08 05:30:00, 194.0, 98.0,15
0.2, None,0.0, 0.0,2020-04-08 05:45:00, 185.0, 98.0,15
0.2, 0.0,0.0, 0.0,2020-04-08 06:00:00, 192.0, 98.0,15
0.3, None,0.0, 0.0,2020-04-08 06:15:00, 196.0, 98.0,15
0.5, None,0.0, 0.0,2020-04-08 06:30:00, 176.0, 98.0,15
0.9, None,0.0, 0.0,2020-04-08 06:45:00, 36.0, 98.0,15
1.2, 0.0,0.0, 0.0,2020-04-08 07:00:00, 82.0, 98.0,15
1.3, None,0.0, 0.0,2020-04-08 07:15:00, 215.0, 98.0,15
2.4, None,0.0, 0.0,2020-04-08 07:30:00, 107.0, 98.0,15
3.3, None,0.0, 0.0,2020-04-08 07:45:00, 150.0, 97.0,15
4.2, -1.0,0.0, 0.0,2020-04-08 08:00:00, 196.0, 94.0,15
5.3, None,0.0, 0.0,2020-04-08 08:15:00, 176.0, 86.0,15
6.7, None,0.0, 0.0,2020-04-08 08:30:00, 168.0, 78.0,15
7.9, None,0.0, 0.0,2020-04-08 08:45:00, 321.0, 61.0,15
8.4, 0.0,0.0, 0.0,2020-04-08 09:00:00, 350.0, 55.0,15
9.4, None,0.0, 7.4,2020-04-08 09:15:00, 22.0, 50.0,15
9.7, None,0.0, 15.9,2020-04-08 09:30:00, 29.0, 48.0,15
10.3, None,0.0, 15.2,2020-04-08 09:45:00, 20.0, 45.0,15
10.6, 0.0,0.0, 14.5,2020-04-08 10:00:00, 6.0, 45.0,15
11.0, None,0.0, 14.8,2020-04-08 10:15:00, 11.0, 45.0,15
11.3, None,0.0, 13.4,2020-04-08 10:30:00, 9.0, 43.0,15
11.5, None,0.0, 14.5,2020-04-08 10:45:00, 9.0, 43.0,15
11.7, 0.0,0.0, 14.7,2020-04-08 11:00:00, 10.0, 42.0,15
12.3, None,0.0, 12.6,2020-04-08 11:15:00, 7.0, 43.0,15
12.3, None,0.0, 15.1,2020-04-08 11:30:00, 16.0, 43.0,15
12.8, None,0.0, 13.8,2020-04-08 11:45:00, 358.0, 41.0,15
13.3, 0.0,0.0, 14.2,2020-04-08 12:00:00, 11.0, 39.0,15
13.3, None,0.0, 15.2,2020-04-08 12:15:00, 3.0, 40.0,15
13.9, None,0.0, 17.0,2020-04-08 12:30:00, 353.0, 38.0,15
14.0, None,0.0, 15.7,2020-04-08 12:45:00, 356.0, 36.0,15
14.5, -2.0,0.0, 14.1,2020-04-08 13:00:00, 5.0, 35.0,15
14.8, None,0.0, 14.7,2020-04-08 13:15:00, 359.0, 35.0,15
14.7, None,0.0, 15.6,2020-04-08 13:30:00, 0.0, 35.0,15
14.8, None,0.0, 17.6,2020-04-08 13:45:00, 8.0, 33.0,15
14.9, 0.0,0.0, 17.9,2020-04-08 14:00:00, 1.0, 34.0,15
15.1, None,0.0, 15.4,2020-04-08 14:15:00, 1.0, 34.0,15
15.0, None,0.0, 16.3,2020-04-08 14:30:00, 2.0, 35.0,15
14.8, None,0.0, 15.1,2020-04-08 14:45:00, 6.0, 35.0,15
14.8, 1.0,0.0, 17.7,2020-04-08 15:00:00, 359.0, 36.0,15
14.6, None,0.0, 16.5,2020-04-08 15:15:00, 2.0, 36.0,15
14.7, None,0.0, 14.7,2020-04-08 15:30:00, 6.0, 35.0,15
14.8, None,0.0, 15.5,2020-04-08 15:45:00, 360.0, 35.0,15
15.0, 0.0,0.0, 17.6,2020-04-08 16:00:00, 354.0, 34.0,15
14.8, None,0.0, 17.2,2020-04-08 16:15:00, 359.0, 35.0,15
14.8, None,0.0, 14.7,2020-04-08 16:30:00, 359.0, 36.0,15
14.7, None,0.0, 16.0,2020-04-08 16:45:00, 343.0, 37.0,15
14.6, -2.0,0.0, 13.6,2020-04-08 17:00:00, 353.0, 38.0,15
14.3, None,0.0, 12.5,2020-04-08 17:15:00, 8.0, 40.0,15
13.9, None,0.0, 11.1,2020-04-08 17:30:00, 20.0, 41.0,15
13.6, None,0.0, 2.9,2020-04-08 17:45:00, 5.0, 43.0,15
12.7, 2.0,0.0, 0.0,2020-04-08 18:00:00, 14.0, 48.0,15
11.9, None,0.0, 0.0,2020-04-08 18:15:00, 236.0, 58.0,15
11.2, None,0.0, 0.0,2020-04-08 18:30:00, 204.0, 53.0,15
10.5, None,0.0, 0.0,2020-04-08 18:45:00, 176.0, 65.0,15
9.6, 0.0,0.0, 0.0,2020-04-08 19:00:00, 168.0, 69.0,15
8.5, None,0.0, 0.0,2020-04-08 19:15:00, 205.0, 76.0,15
7.7, None,0.0, 0.0,2020-04-08 19:30:00, 200.0, 78.0,15
7.1, None,0.0, 0.0,2020-04-08 19:45:00, 182.0, 83.0,15
6.4, 1.0,0.0, 0.0,2020-04-08 20:00:00, 187.0, 85.0,15
6.0, None,0.0, 0.0,2020-04-08 20:15:00, 198.0, 86.0,15
5.5, None,0.0, 0.0,2020-04-08 20:30:00, 226.0, 87.0,15
5.1, None,0.0, 0.0,2020-04-08 20:45:00, 205.0, 89.0,15
4.7, 0.0,0.0, 0.0,2020-04-08 21:00:00, 207.0, 90.0,15
4.4, None,0.0, 0.0,2020-04-08 21:15:00, 155.0, 91.0,15
4.1, None,0.0, 0.0,2020-04-08 21:30:00, 132.0, 92.0,15
3.9, None,0.0, 0.0,2020-04-08 21:45:00, 106.0, 93.0,15
3.6, 1.0,0.0, 0.0,2020-04-08 22:00:00, 211.0, 93.0,15
3.4, None,0.0, 0.0,2020-04-08 22:15:00, 192.0, 93.0,15
3.1, None,0.0, 0.0,2020-04-08 22:30:00, 205.0, 94.0,15
3.0, None,0.0, 0.0,2020-04-08 22:45:00, 193.0, 94.0,15
2.7, 0.0,0.0, 0.0,2020-04-08 23:00:00, 194.0, 94.0,15
