RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
80.8, None, None, 4.0, 0.182, 93.6, -13.0, -14.7, -13.0, 961.0, 94.0, None, None, 43.0, None, 43.44, None, None, -10.36, None, -9.5, 81.0, None, 24.97, 0.2, -10.4, 996.8, 0.0, 0.0,2020-12-30 00:00:00, 961.0,53
80.0, None, None, 0.1, 0.069, 69.72, -12.0, -14.7, -12.0, 960.0, 70.0, None, None, 43.0, None, 43.48, None, None, -9.76, None, -9.3, 80.0, None, 11.57, 0.1, -9.8, 995.7, 0.1, 0.0,2020-12-30 01:00:00, 960.0,53
80.0, None, None, 4.8, 0.097, 92.0, -12.0, -14.7, -12.0, 960.0, 92.0, None, None, 43.0, None, 43.42, None, None, -9.52, None, -9.0, 80.0, None, 14.99, 0.1, -9.5, 995.7, 0.0, 0.0,2020-12-30 02:00:00, 960.0,53
80.5, None, None, 0.1, 0.07, 72.2, -12.0, -14.7, -12.0, 960.0, 72.0, None, None, 43.0, None, 43.42, None, None, -9.54, None, -9.0, 81.0, None, 7.51, 0.1, -9.5, 995.8, 0.0, 0.0,2020-12-30 03:00:00, 960.0,53
80.6, None, None, 0.8, 0.069, 82.0, -12.0, -14.7, -12.0, 960.0, 82.0, None, None, 43.0, None, 43.35, None, None, -9.29, None, -9.0, 81.0, None, 18.61, 0.1, -9.3, 995.8, 0.0, 0.0,2020-12-30 04:00:00, 960.0,53
81.2, None, None, 6.1, 1.123, 43.96, -12.0, -14.7, -12.0, 959.0, 44.0, None, None, 43.0, None, 43.34, None, None, -10.06, None, -8.9, 81.0, None, 4.364, 1.1, -10.1, 994.8, 0.0, 0.0,2020-12-30 05:00:00, 959.0,53
79.5, None, None, 5.9, 1.402, 45.0, -14.0, -14.7, -14.0, 959.0, 45.0, None, None, 43.0, None, 42.95, None, None, -11.32, None, -8.9, 80.0, None, 4.994, 1.4, -11.3, 994.9, -0.1, 0.0,2020-12-30 06:00:00, 959.0,53
80.9, None, None, 7.1, 3.842, 42.11, -14.0, -12.1, -14.0, 957.0, 42.0, None, None, 43.0, None, 43.06, None, None, -11.32, None, -11.0, 81.0, None, 5.064, 3.8, -11.3, 992.8, 0.0, 0.0,2020-12-30 07:00:00, 957.0,53
83.9, None, None, 7.0, 2.341, 45.43, -12.0, -12.1, -12.0, 957.0, 45.0, None, None, 43.0, None, 43.23, None, None, -10.31, None, -10.1, 84.0, None, 5.748, 2.3, -10.3, 992.7, 0.1, 0.0,2020-12-30 08:00:00, 957.0,53
84.1, None, None, 6.5, 0.715, 75.4, -12.0, -12.1, -12.0, 959.0, 75.0, None, None, 43.0, None, 42.97, None, None, -10.03, None, -9.4, 84.0, None, 12.69, 0.7, -10.0, 994.7, 0.0, 0.0,2020-12-30 09:00:00, 959.0,53
81.2, None, None, 5.2, 0.259, 111.8, -13.0, -12.1, -13.0, 957.0, 112.0, None, None, 43.0, None, 42.91, None, None, -10.54, None, -9.4, 81.0, None, 26.91, 0.3, -10.5, 992.6, 0.0, 0.0,2020-12-30 10:00:00, 957.0,53
78.7, None, None, 5.9, 0.472, 100.9, -14.0, -12.1, -14.0, 959.0, 101.0, None, None, 43.0, None, 42.57, None, None, -11.41, None, -9.4, 79.0, None, 19.65, 0.5, -11.4, 994.7, -0.1, 0.0,2020-12-30 11:00:00, 959.0,53
76.5, None, None, 8.0, 1.004, 128.3, -13.0, -12.1, -13.0, 957.0, 128.0, None, None, 43.0, None, 42.75, None, None, -9.77, None, -9.4, 77.0, None, 20.56, 1.0, -9.8, 992.6, 0.1, 0.0,2020-12-30 12:00:00, 957.0,53
74.2, None, None, 5.7, 0.55, 86.6, -12.0, -12.1, -12.0, 957.0, 87.0, None, None, 43.0, None, 42.95, None, None, -9.06, None, -8.9, 74.0, None, 20.59, 0.6, -9.1, 992.5, 0.2, 0.0,2020-12-30 13:00:00, 957.0,53
74.5, None, None, 0.1, 0.051, 71.5, -13.0, -12.1, -13.0, 957.0, 72.0, None, None, 43.0, None, 42.92, None, None, -9.7, None, -8.9, 75.0, None, 42.56, 0.1, -9.7, 992.6, -0.1, 0.0,2020-12-30 14:00:00, 957.0,53
74.7, None, None, 5.4, 1.603, 53.76, -15.0, -12.1, -15.0, 957.0, 54.0, None, None, 43.0, None, 42.65, None, None, -11.33, None, -8.9, 75.0, None, 11.84, 1.6, -11.3, 992.6, -0.2, 0.0,2020-12-30 15:00:00, 957.0,53
76.6, None, None, 7.6, 2.605, 40.12, -16.0, -12.8, -16.0, 957.0, 40.0, None, None, 43.0, None, 42.85, None, None, -12.66, None, -8.9, 77.0, None, 4.578, 2.6, -12.7, 992.7, -0.2, 0.0,2020-12-30 16:00:00, 957.0,53
76.9, None, None, 5.9, 4.303, 40.8, -17.0, -14.3, -17.0, 956.0, 41.0, None, None, 43.0, None, 42.7, None, None, -14.33, None, -8.9, 77.0, None, 4.718, 4.3, -14.3, 991.7, -0.3, 0.0,2020-12-30 17:00:00, 956.0,53
76.9, None, None, 8.5, 3.526, 46.29, -18.0, -15.8, -18.0, 956.0, 46.0, None, None, 43.0, None, 42.86, None, None, -15.52, None, -8.9, 77.0, None, 5.555, 3.5, -15.5, 991.8, -0.1, 0.0,2020-12-30 18:00:00, 956.0,53
