pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, -8.15, 92.1, -8.1, 3.6, 26.06, 1.233, 349.5, -9.0, 1.2, -8.2, -9.5, None, 0.0, -9.0, None, 350.0, 0.0, 92.0,2020-12-30 00:00:00, -6999.0, -7999.0,53
0.0, -7.931, 92.4, -7.8, 4.2, 33.69, 1.054, 357.2, -9.0, 1.1, -7.9, -9.5, None, 0.0, -9.0, None, 357.0, 0.0, 92.0,2020-12-30 01:00:00, -6999.0, -7999.0,53
0.0, -7.74, 92.4, -7.6, 6.4, 27.38, 1.89, 345.3, -9.0, 1.9, -7.7, -9.5, None, 0.0, -9.0, None, 345.0, 0.0, 92.0,2020-12-30 02:00:00, -6999.0, -7999.0,53
0.0, -7.382, 92.8, -7.4, 6.1, 31.2, 2.196, 1.433, -8.0, 2.2, -7.4, -9.5, None, 0.0, -8.0, None, 1.0, 0.0, 93.0,2020-12-30 03:00:00, -6999.0, -7999.0,53
0.0, -7.051, 93.2, -7.0, 7.6, 30.52, 2.599, 14.33, -8.0, 2.6, -7.1, -9.5, None, 0.0, -8.0, None, 14.0, 0.0, 93.0,2020-12-30 04:00:00, -6999.0, -7999.0,53
0.0, -6.777, 93.4, -6.7, 7.1, 32.59, 2.031, 6.505, -7.0, 2.0, -6.8, -9.5, None, 0.0, -7.0, None, 7.0, 0.0, 93.0,2020-12-30 05:00:00, -6999.0, -7999.0,53
0.0, -6.084, 93.9, -6.0, 7.0, 30.18, 3.121, 36.69, -7.0, 3.1, -6.1, -9.5, None, 0.0, -7.0, None, 37.0, 0.0, 94.0,2020-12-30 06:00:00, -6999.0, -7999.0,53
0.0, -5.773, 94.1, -5.5, 10.7, 22.3, 4.221, 38.23, -6.0, 4.2, -5.8, -6.1, None, 0.1, -6.0, None, 38.0, 0.0, 94.0,2020-12-30 07:00:00, -6999.0, -7999.0,53
0.5, -5.472, 94.5, -5.4, 13.0, 21.65, 5.676, 35.5, -6.0, 5.7, -5.5, -6.1, None, 0.5, -6.0, None, 36.0, 1.0, 95.0,2020-12-30 08:00:00, -6999.0, -7999.0,53
1.0, -5.12, 94.7, -5.0, 12.6, 21.22, 5.017, 39.52, -6.0, 5.0, -5.1, -6.1, None, 0.5, -6.0, None, 40.0, 1.0, 95.0,2020-12-30 09:00:00, -6999.0, -7999.0,53
2.1, -5.002, 94.8, -5.0, 14.0, 20.64, 6.369, 36.15, -6.0, 6.4, -5.0, -6.1, None, 1.1, -6.0, None, 36.0, 1.0, 95.0,2020-12-30 10:00:00, -6999.0, -7999.0,53
3.4, -4.583, 95.1, -4.6, 16.9, 20.46, 6.759, 36.6, -5.0, 6.8, -4.6, -6.1, None, 1.3, -5.0, None, 37.0, 1.0, 95.0,2020-12-30 11:00:00, -6999.0, -7999.0,53
