CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -4.324, 99.4, None, None, None, 21.5, 15.25, None, 11.34, 180.4, -4.0, 11.3, -4.3, -4.6, None, None, None, 180.0, -4.1, None, None, 99.0, None,2020-12-30 00:00:00, None, None,53
None, -4.189, 99.7, None, None, None, 14.3, 9.83, None, 10.7, 166.0, -4.0, 10.7, -4.2, -4.6, None, None, None, 166.0, -4.0, None, None, 100.0, None,2020-12-30 01:00:00, None, None,53
None, -4.094, 99.6, None, None, None, 13.7, 16.45, None, 7.342, 162.4, -4.0, 7.3, -4.1, -4.6, None, None, None, 162.0, -3.9, None, None, 100.0, None,2020-12-30 02:00:00, None, None,53
None, -4.201, 99.5, None, None, None, 15.1, 12.82, None, 10.56, 175.2, -4.0, 10.6, -4.2, -4.6, None, None, None, 175.0, -3.9, None, None, 100.0, None,2020-12-30 03:00:00, None, None,53
None, -3.869, 99.9, None, None, None, 15.9, 13.12, None, 11.06, 167.9, -4.0, 11.1, -3.9, -4.6, None, None, None, 168.0, -3.7, None, None, 100.0, None,2020-12-30 04:00:00, None, None,53
None, -3.78, 99.9, None, None, None, 19.6, 15.17, None, 13.27, 180.0, -4.0, 13.3, -3.8, -4.6, None, None, None, 180.0, -3.5, None, None, 100.0, None,2020-12-30 05:00:00, None, None,53
None, -3.608, 99.9, None, None, None, 18.7, 12.65, None, 13.31, 177.4, -3.0, 13.3, -3.6, -4.6, None, None, None, 177.0, -3.5, None, None, 100.0, None,2020-12-30 06:00:00, None, None,53
None, -3.628, 99.8, None, None, None, 24.1, 16.09, None, 14.64, 174.3, -4.0, 14.6, -3.6, -3.7, None, None, None, 174.0, -3.2, None, None, 100.0, None,2020-12-30 07:00:00, None, None,53
None, -3.304, 99.9, None, None, None, 21.9, 18.17, None, 14.01, 169.6, -3.0, 14.0, -3.3, -3.7, None, None, None, 170.0, -3.2, None, None, 100.0, None,2020-12-30 08:00:00, None, None,53
None, -3.616, 99.9, None, None, None, 14.5, 23.27, None, 8.18, 155.3, -4.0, 8.2, -3.6, -3.7, None, None, None, 155.0, -3.2, None, None, 100.0, None,2020-12-30 09:00:00, None, None,53
None, -3.43, 100.0, None, None, None, 10.6, 13.31, None, 7.574, 114.0, -3.0, 7.6, -3.4, -3.8, None, None, None, 114.0, -3.2, None, None, 100.0, None,2020-12-30 10:00:00, None, None,53
None, -3.351, 99.9, None, None, None, 15.5, 17.2, None, 11.06, 93.0, -3.0, 11.1, -3.4, -3.8, None, None, None, 93.0, -3.2, None, None, 100.0, None,2020-12-30 11:00:00, None, None,53
None, -2.822, 99.9, None, None, None, 17.4, 29.19, None, 6.781, 177.3, -3.0, 6.8, -2.8, -3.8, None, None, None, 177.0, -2.4, None, None, 100.0, None,2020-12-30 12:00:00, None, None,53
None, -2.917, 99.9, None, None, None, 12.8, 24.74, None, 6.669, 161.6, -3.0, 6.7, -2.9, -3.8, None, None, None, 162.0, -2.4, None, None, 100.0, None,2020-12-30 13:00:00, None, None,53
None, -2.81, 99.9, None, None, None, 21.0, 29.61, None, 8.78, 162.3, -3.0, 8.8, -2.8, -3.8, None, None, None, 162.0, -2.4, None, None, 100.0, None,2020-12-30 14:00:00, None, None,53
None, -2.763, 100.0, None, None, None, 24.5, 18.68, None, 13.86, 167.8, -3.0, 13.9, -2.8, -3.8, None, None, None, 168.0, -2.4, None, None, 100.0, None,2020-12-30 15:00:00, None, None,53
None, -3.008, 99.9, None, None, None, 16.4, 28.27, None, 8.01, 157.1, -3.0, 8.0, -3.0, -3.8, None, None, None, 157.0, -2.4, None, None, 100.0, None,2020-12-30 16:00:00, None, None,53
None, -3.379, 99.9, None, None, None, 12.8, 23.77, None, 7.223, 154.8, -3.0, 7.2, -3.4, -3.8, None, None, None, 155.0, -2.4, None, None, 100.0, None,2020-12-30 17:00:00, None, None,53
None, -3.241, 99.9, None, None, None, 13.8, 25.36, None, 8.95, 131.8, -3.0, 9.0, -3.2, -3.8, None, None, None, 132.0, -2.4, None, None, 100.0, None,2020-12-30 18:00:00, None, None,53
None, -3.344, 99.9, None, None, None, 15.0, 32.99, None, 9.65, 112.2, -3.0, 9.7, -3.3, -3.4, None, None, None, 112.0, -3.0, None, None, 100.0, None,2020-12-30 19:00:00, None, None,53
None, -3.193, 99.8, None, None, None, 17.5, 8.53, None, 13.6, 94.6, -3.0, 13.6, -3.2, -3.4, None, None, None, 95.0, -2.9, None, None, 100.0, None,2020-12-30 20:00:00, None, None,53
None, -3.027, 100.0, None, None, None, 17.9, 11.9, None, 11.47, 86.5, -3.0, 11.5, -3.0, -3.4, None, None, None, 87.0, -2.9, None, None, 100.0, None,2020-12-30 21:00:00, None, None,53
None, -3.071, 100.0, None, None, None, 9.6, 21.77, None, 4.661, 88.2, -3.0, 4.7, -3.1, -3.4, None, None, None, 88.0, -2.9, None, None, 100.0, None,2020-12-30 22:00:00, None, None,53
None, -3.027, 99.9, None, None, None, 10.2, 20.98, None, 5.655, 125.0, -3.0, 5.7, -3.0, -3.4, None, None, None, 125.0, -2.9, None, None, 100.0, None,2020-12-30 23:00:00, None, None,53
None, -3.087, 99.9, None, None, None, 7.1, 19.13, None, 4.969, 110.0, -3.0, 5.0, -3.1, -3.4, None, None, None, 110.0, -2.9, None, None, 100.0, None,2020-12-31 00:00:00, None, None,53
