RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 10.6, 5.44, 27.51, -54.0, -6.5, None, None, 28.0, None, None, -6999.0, None, None, 0.0, None, -6.444, None, -5.9, -6999.0, None, 16.7, 5.4, -6.4, 0.0, -6999.0,2020-12-30 00:00:00, -6999.0,53
None, None, None, 9.5, 5.702, 15.0, -54.0, -6.5, None, None, 15.0, None, None, -6999.0, None, None, 0.6, None, -6.473, None, -5.9, -6999.0, None, 8.24, 5.7, -6.5, 0.6, -6999.0,2020-12-30 01:00:00, -6999.0,53
None, None, None, 8.8, 5.574, 16.0, -54.0, -6.5, None, None, 16.0, None, None, -6999.0, None, None, 1.2, None, -6.524, None, -5.9, -6999.0, None, 9.72, 5.6, -6.5, 0.6, -6999.0,2020-12-30 02:00:00, -6999.0,53
None, None, None, 9.0, 5.169, 18.99, -54.0, -6.6, None, None, 19.0, None, None, -6999.0, None, None, 1.7, None, -6.553, None, -5.9, -6999.0, None, 13.15, 5.2, -6.6, 0.5, -6999.0,2020-12-30 03:00:00, -6999.0,53
None, None, None, 7.8, 5.335, 14.72, -54.0, -6.6, None, None, 15.0, None, None, -6999.0, None, None, 2.7, None, -6.583, None, -5.9, -6999.0, None, 9.16, 5.3, -6.6, 1.0, -6999.0,2020-12-30 04:00:00, -6999.0,53
None, None, None, 11.4, 6.2, 14.73, -54.0, -6.6, None, None, 15.0, None, None, -6999.0, None, None, 4.2, None, -6.612, None, -5.9, -6999.0, None, 9.44, 6.2, -6.6, 1.5, -6999.0,2020-12-30 05:00:00, -6999.0,53
None, None, None, 26.4, 10.62, 22.86, -54.0, -6.7, None, None, 23.0, None, None, -6999.0, None, None, 4.9, None, -6.662, None, -5.9, -6999.0, None, 21.0, 10.6, -6.7, 0.7, -6999.0,2020-12-30 06:00:00, -6999.0,53
None, None, None, 22.1, 12.51, 32.6, -54.0, -6.7, None, None, 33.0, None, None, -6999.0, None, None, 5.5, None, -6.712, None, -6.7, -6999.0, None, 26.11, 12.5, -6.7, 0.6, -6999.0,2020-12-30 07:00:00, -6999.0,53
None, None, None, 21.5, 12.3, 30.84, -54.0, -6.8, None, None, 31.0, None, None, -6999.0, None, None, 6.8, None, -6.762, None, -6.7, -6999.0, None, 23.55, 12.3, -6.8, 1.3, -6999.0,2020-12-30 08:00:00, -6999.0,53
None, None, None, 20.1, 11.61, 27.77, -54.0, -6.8, None, None, 28.0, None, None, -6999.0, None, None, 8.3, None, -6.742, None, -6.7, -6999.0, None, 21.53, 11.6, -6.7, 1.5, -6999.0,2020-12-30 09:00:00, -6999.0,53
None, None, None, 25.7, 12.64, 25.22, -54.0, -6.8, None, None, 25.0, None, None, -6999.0, None, None, 9.4, None, -6.692, None, -6.7, -6999.0, None, 21.68, 12.6, -6.7, 1.1, -6999.0,2020-12-30 10:00:00, -6999.0,53
None, None, None, 27.0, 14.13, 25.07, -54.0, -6.8, None, None, 25.0, None, None, -6999.0, None, None, 10.3, None, -6.633, None, -6.6, -6999.0, None, 21.1, 14.1, -6.6, 0.9, -6999.0,2020-12-30 11:00:00, -6999.0,53
None, None, None, 26.2, 12.15, 36.01, -54.0, -6.8, None, None, 36.0, None, None, -6999.0, None, None, 10.8, None, -6.415, None, -6.4, -6999.0, None, 26.22, 12.2, -6.4, 0.5, -6999.0,2020-12-30 12:00:00, -6999.0,53
None, None, None, 21.7, 12.2, 36.36, -53.0, -6.8, None, None, 36.0, None, None, -6999.0, None, None, 11.0, None, -6.236, None, -6.2, -6999.0, None, 26.79, 12.2, -6.2, 0.2, -6999.0,2020-12-30 13:00:00, -6999.0,53
None, None, None, 26.0, 14.48, 32.23, -53.0, -6.8, None, None, 32.0, None, None, -6999.0, None, None, 11.0, None, -6.305, None, -6.2, -6999.0, None, 26.09, 14.5, -6.3, 0.1, -6999.0,2020-12-30 14:00:00, -6999.0,53
None, None, None, 30.8, 16.99, 24.78, -54.0, -6.8, None, None, 25.0, None, None, -6999.0, None, None, 11.4, None, -6.365, None, -6.2, -6999.0, None, 21.6, 17.0, -6.4, 0.4, -6999.0,2020-12-30 15:00:00, -6999.0,53
None, None, None, 28.4, 16.08, 29.13, -54.0, -6.8, None, None, 29.0, None, None, -6999.0, None, None, 12.6, None, -6.454, None, -6.2, -6999.0, None, 23.64, 16.1, -6.5, 1.2, -6999.0,2020-12-30 16:00:00, -6999.0,53
None, None, None, 26.1, 14.52, 32.89, -54.0, -6.8, None, None, 33.0, None, None, -6999.0, None, None, 14.0, None, -6.474, None, -6.2, -6999.0, None, 26.78, 14.5, -6.5, 1.4, -6999.0,2020-12-30 17:00:00, -6999.0,53
None, None, None, 22.7, 11.66, 47.99, -54.0, -6.8, None, None, 48.0, None, None, -6999.0, None, None, 15.4, None, -6.513, None, -6.2, -6999.0, None, 28.92, 11.7, -6.5, 1.4, -6999.0,2020-12-30 18:00:00, -6999.0,53
None, None, None, 19.3, 9.55, 54.74, -54.0, -6.5, None, None, 55.0, None, None, -6999.0, None, None, 15.4, None, -6.513, None, -6.5, -6999.0, None, 29.86, 9.6, -6.5, 0.0, -6999.0,2020-12-30 19:00:00, -6999.0,53
None, None, None, 21.1, 10.94, 45.95, -54.0, -6.5, None, None, 46.0, None, None, -6999.0, None, None, 15.6, None, -6.494, None, -6.5, -6999.0, None, 29.77, 10.9, -6.5, 0.2, -6999.0,2020-12-30 20:00:00, -6999.0,53
None, None, None, 27.2, 14.52, 45.15, -54.0, -6.5, None, None, 45.0, None, None, -6999.0, None, None, 15.6, None, -6.405, None, -6.4, -6999.0, None, 29.65, 14.5, -6.4, 0.0, -6999.0,2020-12-30 21:00:00, -6999.0,53
None, None, None, 25.6, 13.97, 41.73, -54.0, -6.5, None, None, 42.0, None, None, -6999.0, None, None, 15.6, None, -6.355, None, -6.3, -6999.0, None, 30.02, 14.0, -6.4, 0.0, -6999.0,2020-12-30 22:00:00, -6999.0,53
None, None, None, 22.9, 12.43, 35.33, -53.0, -6.5, None, None, 35.0, None, None, -6999.0, None, None, 15.6, None, -6.296, None, -6.3, -6999.0, None, 27.33, 12.4, -6.3, 0.1, -6999.0,2020-12-30 23:00:00, -6999.0,53
None, None, None, 18.7, 9.78, 42.58, -53.0, -6.5, None, None, 43.0, None, None, -6999.0, None, None, 16.1, None, -6.236, None, -6.2, -6999.0, None, 29.79, 9.8, -6.2, 0.5, -6999.0,2020-12-31 00:00:00, -6999.0,53
