CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -12.7, 24.26, None, None, None, 0.2, 3.154, 0.0, 131.5, -27.0, 0.0, -12.7, -12.7, 0.0, -27.0, None, 132.0, -12.1, None, None, 24.0, None,2020-12-30 00:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -12.79, 24.29, None, None, None, 0.4, 1.927, 0.001, 124.7, -27.0, 0.0, -12.8, -12.8, 0.0, -27.0, None, 125.0, -12.1, None, None, 24.0, None,2020-12-30 01:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -12.92, 24.33, None, None, None, 0.1, 10.3, 0.0, 310.6, -28.0, 0.0, -12.9, -13.0, 0.0, -28.0, None, 311.0, -12.1, None, None, 24.0, None,2020-12-30 02:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -12.76, 24.28, None, None, None, 0.0, 4.266, 0.0, 348.1, -27.0, 0.0, -12.8, -13.0, 0.0, -27.0, None, 348.0, -12.1, None, None, 24.0, None,2020-12-30 03:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -12.44, 24.18, None, None, None, 1.2, 3.891, 0.007, 83.1, -27.0, 0.0, -12.4, -13.0, 0.0, -27.0, None, 83.0, -12.1, None, None, 24.0, None,2020-12-30 04:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -12.42, 24.17, None, None, None, 0.4, 8.95, 0.001, 118.9, -27.0, 0.0, -12.4, -13.0, 0.0, -27.0, None, 119.0, -12.1, None, None, 24.0, None,2020-12-30 05:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -12.34, 24.15, None, None, None, 1.4, 0.682, 0.02, 69.29, -27.0, 0.0, -12.3, -13.0, 0.0, -27.0, None, 69.0, -12.1, None, None, 24.0, None,2020-12-30 06:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -12.46, 24.19, None, None, None, 0.3, 0.0, 0.002, 89.4, -27.0, 0.0, -12.5, -12.5, 0.0, -27.0, None, 89.0, -12.3, None, None, 24.0, None,2020-12-30 07:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -12.3, 24.14, None, None, None, 1.9, 7.91, 0.047, 157.4, -27.0, 0.0, -12.3, -12.6, 0.0, -27.0, None, 157.0, -12.3, None, None, 24.0, None,2020-12-30 08:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -11.9, 24.02, None, None, None, 1.6, 10.3, 0.027, 140.3, -27.0, 0.0, -11.9, -12.6, 0.0, -27.0, None, 140.0, -11.9, None, None, 24.0, None,2020-12-30 09:00:00, -6999.0, None, -6999.0, -6999.0,53
None, -11.36, 23.86, None, None, None, 1.9, 3.079, 0.009, 96.4, -26.0, 0.0, -11.4, -12.6, 0.0, -26.0, None, 96.0, -11.4, None, None, 24.0, None,2020-12-30 10:00:00, -6999.0, None, -6999.0, -6999.0,53
