WDIR_VECT,time,week_of_year
45.3,2020-04-08 00:00:00,15
20.7,2020-04-08 01:00:00,15
12.3,2020-04-08 02:00:00,15
11.1,2020-04-08 03:00:00,15
20.0,2020-04-08 04:00:00,15
7.2,2020-04-08 05:00:00,15
17.0,2020-04-08 06:00:00,15
35.3,2020-04-08 07:00:00,15
93.6,2020-04-08 08:00:00,15
123.6,2020-04-08 09:00:00,15
250.6,2020-04-08 10:00:00,15
263.6,2020-04-08 11:00:00,15
270.3,2020-04-08 12:00:00,15
273.8,2020-04-08 13:00:00,15
259.9,2020-04-08 14:00:00,15
270.5,2020-04-08 15:00:00,15
265.3,2020-04-08 16:00:00,15
264.1,2020-04-08 17:00:00,15
230.4,2020-04-08 18:00:00,15
239.3,2020-04-08 19:00:00,15
333.3,2020-04-08 20:00:00,15
65.0,2020-04-08 21:00:00,15
40.6,2020-04-08 22:00:00,15
47.5,2020-04-08 23:00:00,15
59.9,2020-04-09 00:00:00,15
45.5,2020-04-09 01:00:00,15
36.5,2020-04-09 02:00:00,15
46.8,2020-04-09 03:00:00,15
4.2,2020-04-09 04:00:00,15
23.9,2020-04-09 05:00:00,15
8.3,2020-04-09 06:00:00,15
29.6,2020-04-09 07:00:00,15
143.0,2020-04-09 08:00:00,15
202.5,2020-04-09 09:00:00,15
256.0,2020-04-09 10:00:00,15
242.8,2020-04-09 11:00:00,15
261.3,2020-04-09 12:00:00,15
262.7,2020-04-09 13:00:00,15
264.4,2020-04-09 14:00:00,15
263.8,2020-04-09 15:00:00,15
270.7,2020-04-09 16:00:00,15
277.1,2020-04-09 17:00:00,15
270.8,2020-04-09 18:00:00,15
222.0,2020-04-09 19:00:00,15
295.6,2020-04-09 20:00:00,15
24.7,2020-04-09 21:00:00,15
32.0,2020-04-09 22:00:00,15
37.4,2020-04-09 23:00:00,15
48.5,2020-04-10 00:00:00,15
50.5,2020-04-10 01:00:00,15
26.5,2020-04-10 02:00:00,15
10.8,2020-04-10 03:00:00,15
24.7,2020-04-10 04:00:00,15
30.4,2020-04-10 05:00:00,15
44.3,2020-04-10 06:00:00,15
20.8,2020-04-10 07:00:00,15
194.1,2020-04-10 08:00:00,15
225.0,2020-04-10 09:00:00,15
201.2,2020-04-10 10:00:00,15
95.1,2020-04-10 11:00:00,15
146.6,2020-04-10 12:00:00,15
180.9,2020-04-10 13:00:00,15
272.8,2020-04-10 14:00:00,15
