WDIR_VECT,time,TEMP_MEAN,week_of_year
175.7,2022-08-27 00:00:00, None,35
166.9,2022-08-27 01:00:00, None,35
154.3,2022-08-27 02:00:00, None,35
180.5,2022-08-27 03:00:00, None,35
261.8,2022-08-27 04:00:00, None,35
267.9,2022-08-27 05:00:00, None,35
245.9,2022-08-27 06:00:00, None,35
247.4,2022-08-27 07:00:00, None,35
229.9,2022-08-27 08:00:00, None,35
221.4,2022-08-27 09:00:00, None,35
249.7,2022-08-27 10:00:00, None,35
251.6,2022-08-27 11:00:00, None,35
248.8,2022-08-27 12:00:00, None,35
244.8,2022-08-27 13:00:00, None,35
158.9,2022-08-27 14:00:00, None,35
153.9,2022-08-27 15:00:00, None,35
180.4,2022-08-27 16:00:00, None,35
170.1,2022-08-27 17:00:00, None,35
165.4,2022-08-27 18:00:00, None,35
196.9,2022-08-27 19:00:00, None,35
167.7,2022-08-27 20:00:00, None,35
158.2,2022-08-27 21:00:00, None,35
57.3,2022-08-27 22:00:00, None,35
7.9,2022-08-27 23:00:00, None,35
5.9,2022-08-28 00:00:00, None,35
13.2,2022-08-28 01:00:00, None,35
2.4,2022-08-28 02:00:00, None,35
13.3,2022-08-28 03:00:00, None,35
10.1,2022-08-28 04:00:00, None,35
13.5,2022-08-28 05:00:00, None,35
4.0,2022-08-28 06:00:00, None,35
17.0,2022-08-28 07:00:00, None,35
23.5,2022-08-28 08:00:00, None,35
104.0,2022-08-28 09:00:00, None,35
136.2,2022-08-28 10:00:00, None,35
175.1,2022-08-28 11:00:00, None,35
170.3,2022-08-28 12:00:00, None,35
179.3,2022-08-28 13:00:00, None,35
171.7,2022-08-28 14:00:00, None,35
198.3,2022-08-28 15:00:00, None,35
205.8,2022-08-28 16:00:00, None,35
198.0,2022-08-28 17:00:00, None,35
189.0,2022-08-28 18:00:00, None,35
269.6,2022-08-28 19:00:00, None,35
279.3,2022-08-28 20:00:00, None,35
59.9,2022-08-28 21:00:00, None,35
22.3,2022-08-28 22:00:00, None,35
2.4,2022-08-28 23:00:00, None,35
5.9,2022-08-29 00:00:00, None,35
0.6,2022-08-29 01:00:00, None,35
3.7,2022-08-29 02:00:00, None,35
3.4,2022-08-29 03:00:00, None,35
359.5,2022-08-29 04:00:00, None,35
359.8,2022-08-29 05:00:00, None,35
358.1,2022-08-29 06:00:00, None,35
22.5,2022-08-29 07:00:00, None,35
117.1,2022-08-29 08:00:00, None,35
6.1,2022-08-29 09:00:00, None,35
37.3,2022-08-29 10:00:00, None,35
23.9,2022-08-29 11:00:00, None,35
287.3,2022-08-29 12:00:00, None,35
243.4,2022-08-29 13:00:00, None,35
260.2,2022-08-29 14:00:00, None,35
290.3,2022-08-29 15:00:00, None,35
282.6,2022-08-29 16:00:00, None,35
283.3,2022-08-29 17:00:00, None,35
290.3,2022-08-29 18:00:00, None,35
312.8,2022-08-29 19:00:00, None,35
350.7,2022-08-29 20:00:00, None,35
4.4,2022-08-29 21:00:00, None,35
14.7,2022-08-29 22:00:00, None,35
1.2,2022-08-29 23:00:00, None,35
340.3,2022-08-30 00:00:00, None,35
203.7,2022-08-30 01:00:00, None,35
3.7,2022-08-30 02:00:00, None,35
234.8,2022-08-30 03:00:00, None,35
357.0,2022-08-30 04:00:00, None,35
359.9,2022-08-30 05:00:00, None,35
0.4,2022-08-30 06:00:00, None,35
152.3,2022-08-30 07:00:00, None,35
49.7,2022-08-30 08:00:00, None,35
181.9,2022-08-30 09:00:00, None,35
169.2,2022-08-30 10:00:00, None,35
58.2,2022-08-30 11:00:00, None,35
9.7,2022-08-30 12:00:00, None,35
253.7,2022-08-30 13:00:00, None,35
270.9,2022-08-30 14:00:00, None,35
261.7,2022-08-30 15:00:00, None,35
270.3,2022-08-30 16:00:00, None,35
255.8,2022-08-30 17:00:00, None,35
255.6,2022-08-30 18:00:00, None,35
300.0,2022-08-30 19:00:00, None,35
11.3,2022-08-30 20:00:00, None,35
6.9,2022-08-30 21:00:00, None,35
7.2,2022-08-30 22:00:00, None,35
4.9,2022-08-30 23:00:00, None,35
19.2,2022-08-31 00:00:00, None,35
16.1,2022-08-31 01:00:00, None,35
5.9,2022-08-31 02:00:00, None,35
357.9,2022-08-31 03:00:00, None,35
356.5,2022-08-31 04:00:00, None,35
9.7,2022-08-31 05:00:00, None,35
358.4,2022-08-31 06:00:00, None,35
1.2,2022-08-31 07:00:00, None,35
96.6,2022-08-31 08:00:00, None,35
11.0,2022-08-31 09:00:00, None,35
244.6,2022-08-31 10:00:00, None,35
235.1,2022-08-31 11:00:00, None,35
237.7,2022-08-31 12:00:00, None,35
245.6,2022-08-31 13:00:00, None,35
220.4,2022-08-31 14:00:00, None,35
191.0,2022-08-31 15:00:00, None,35
181.6,2022-08-31 16:00:00, None,35
179.8,2022-08-31 17:00:00, None,35
170.8,2022-08-31 18:00:00, None,35
166.4,2022-08-31 19:00:00, None,35
35.9,2022-08-31 20:00:00, None,35
63.9,2022-08-31 21:00:00, None,35
102.2,2022-08-31 22:00:00, None,35
134.8,2022-08-31 23:00:00, None,35
134.7,2022-09-01 00:00:00, None,35
136.4,2022-09-01 01:00:00, None,35
103.0,2022-09-01 02:00:00, None,35
115.2,2022-09-01 03:00:00, None,35
43.2,2022-09-01 04:00:00, None,35
94.1,2022-09-01 05:00:00, None,35
138.7,2022-09-01 06:00:00, None,35
164.2,2022-09-01 07:00:00, None,35
165.4,2022-09-01 08:00:00, None,35
181.1,2022-09-01 09:00:00, None,35
185.2,2022-09-01 10:00:00, None,35
193.2,2022-09-01 11:00:00, None,35
191.1,2022-09-01 12:00:00, None,35
178.0,2022-09-01 13:00:00, None,35
176.3,2022-09-01 14:00:00, None,35
188.6,2022-09-01 15:00:00, None,35
188.4,2022-09-01 16:00:00, None,35
190.7,2022-09-01 17:00:00, None,35
194.2,2022-09-01 18:00:00, None,35
195.3,2022-09-01 19:00:00, None,35
177.5,2022-09-01 20:00:00, None,35
176.3,2022-09-01 21:00:00, None,35
200.9,2022-09-01 22:00:00, None,35
13.1,2022-09-01 23:00:00, None,35
8.4,2022-09-02 00:00:00, None,35
0.3,2022-09-02 01:00:00, None,35
348.1,2022-09-02 02:00:00, None,35
0.0,2022-09-02 03:00:00, None,35
357.8,2022-09-02 04:00:00, None,35
1.4,2022-09-02 05:00:00, None,35
2.8,2022-09-02 06:00:00, None,35
1.9,2022-09-02 07:00:00, None,35
154.4,2022-09-02 08:00:00, None,35
182.5,2022-09-02 09:00:00, None,35
201.7,2022-09-02 10:00:00, None,35
22.1,2022-09-02 11:00:00, None,35
247.5,2022-09-02 12:00:00, None,35
268.8,2022-09-02 13:00:00, None,35
246.0,2022-09-02 14:00:00, None,35
259.2,2022-09-02 15:00:00, None,35
256.7,2022-09-02 16:00:00, None,35
251.6,2022-09-02 17:00:00, None,35
248.1,2022-09-02 18:00:00, None,35
190.6,2022-09-02 19:00:00, None,35
184.5,2022-09-02 20:00:00, None,35
69.2,2022-09-02 21:00:00, None,35
93.4,2022-09-02 22:00:00, None,35
124.4,2022-09-02 23:00:00, None,35
