WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
272.2, None, None, 65.5, None,2022-08-27 00:00:00, None,35
265.8, None, None, 73.1, None,2022-08-27 01:00:00, None,35
264.6, None, None, 63.3, None,2022-08-27 02:00:00, None,35
262.8, None, None, 58.7, None,2022-08-27 03:00:00, None,35
269.0, None, None, 59.9, None,2022-08-27 04:00:00, None,35
244.2, None, None, 71.2, None,2022-08-27 05:00:00, None,35
293.7, None, None, 66.0, None,2022-08-27 06:00:00, None,35
318.2, None, None, 71.0, None,2022-08-27 07:00:00, None,35
294.7, None, None, 53.5, None,2022-08-27 08:00:00, None,35
301.0, None, None, 46.9, None,2022-08-27 09:00:00, None,35
271.4, None, None, 41.3, None,2022-08-27 10:00:00, None,35
274.4, None, None, 36.8, None,2022-08-27 11:00:00, None,35
287.0, None, None, 32.8, None,2022-08-27 12:00:00, None,35
286.2, None, None, 30.2, None,2022-08-27 13:00:00, None,35
281.6, None, None, 30.6, None,2022-08-27 14:00:00, None,35
296.0, None, None, 28.7, None,2022-08-27 15:00:00, None,35
299.8, None, None, 26.8, None,2022-08-27 16:00:00, None,35
279.1, None, None, 25.5, None,2022-08-27 17:00:00, None,35
291.2, None, None, 26.8, None,2022-08-27 18:00:00, None,35
336.2, None, None, 32.6, None,2022-08-27 19:00:00, None,35
176.2, None, None, 43.5, None,2022-08-27 20:00:00, None,35
148.1, None, None, 47.4, None,2022-08-27 21:00:00, None,35
140.5, None, None, 50.0, None,2022-08-27 22:00:00, None,35
142.0, None, None, 52.0, None,2022-08-27 23:00:00, None,35
120.8, None, None, 53.7, None,2022-08-28 00:00:00, None,35
116.7, None, None, 55.8, None,2022-08-28 01:00:00, None,35
94.4, None, None, 57.2, None,2022-08-28 02:00:00, None,35
111.6, None, None, 57.8, None,2022-08-28 03:00:00, None,35
175.1, None, None, 59.6, None,2022-08-28 04:00:00, None,35
161.7, None, None, 59.6, None,2022-08-28 05:00:00, None,35
122.0, None, None, 58.5, None,2022-08-28 06:00:00, None,35
102.1, None, None, 58.4, None,2022-08-28 07:00:00, None,35
314.6, None, None, 62.4, None,2022-08-28 08:00:00, None,35
91.2, None, None, 51.1, None,2022-08-28 09:00:00, None,35
85.0, None, None, 45.2, None,2022-08-28 10:00:00, None,35
69.0, None, None, 40.5, None,2022-08-28 11:00:00, None,35
86.5, None, None, 35.1, None,2022-08-28 12:00:00, None,35
119.9, None, None, 28.7, None,2022-08-28 13:00:00, None,35
132.4, None, None, 27.9, None,2022-08-28 14:00:00, None,35
121.9, None, None, 27.7, None,2022-08-28 15:00:00, None,35
133.5, None, None, 27.9, None,2022-08-28 16:00:00, None,35
127.2, None, None, 28.2, None,2022-08-28 17:00:00, None,35
137.4, None, None, 28.9, None,2022-08-28 18:00:00, None,35
127.7, None, None, 30.9, None,2022-08-28 19:00:00, None,35
104.8, None, None, 36.8, None,2022-08-28 20:00:00, None,35
114.8, None, None, 40.9, None,2022-08-28 21:00:00, None,35
128.4, None, None, 44.6, None,2022-08-28 22:00:00, None,35
129.4, None, None, 48.5, None,2022-08-28 23:00:00, None,35
131.2, None, None, 51.6, None,2022-08-29 00:00:00, None,35
119.9, None, None, 54.3, None,2022-08-29 01:00:00, None,35
96.6, None, None, 55.9, None,2022-08-29 02:00:00, None,35
