pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 6.119,86.0, None, None, None, None, None, None, None, None, None, None, 4.0, None, None, None, None,2016-09-09 00:00:00, None, None, None,37
None, None, 6.75,82.6, None, None, None, None, None, None, None, None, None, None, 4.0, None, None, None, None,2016-09-09 01:00:00, None, None, None,37
None, None, 6.786,84.0, None, None, None, None, None, None, None, None, None, None, 4.0, None, None, None, None,2016-09-09 02:00:00, None, None, None,37
None, None, 6.785,88.9, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-09-09 03:00:00, None, None, None,37
None, None, 6.928,89.6, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-09-09 04:00:00, None, None, None,37
None, None, 6.833,91.6, None, None, None, None, None, None, None, None, None, None, 6.0, None, None, None, None,2016-09-09 05:00:00, None, None, None,37
None, None, 6.976,89.8, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-09-09 06:00:00, None, None, None,37
None, None, 6.546,91.7, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-09-09 07:00:00, None, None, None,37
None, None, 6.928,91.6, None, None, None, None, None, None, None, None, None, None, 6.0, None, None, None, None,2016-09-09 08:00:00, None, None, None,37
None, None, 8.03,89.1, None, None, None, None, None, None, None, None, None, None, 6.0, None, None, None, None,2016-09-09 09:00:00, None, None, None,37
None, None, 8.16,90.0, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-09 10:00:00, None, None, None,37
None, None, 9.35,88.9, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-09-09 11:00:00, None, None, None,37
None, None, 9.57,87.7, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-09-09 12:00:00, None, None, None,37
None, None, 8.99,90.9, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-09-09 13:00:00, None, None, None,37
None, None, 10.47,88.2, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-09-09 14:00:00, None, None, None,37
None, None, 10.51,87.8, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-09-09 15:00:00, None, None, None,37
None, None, 10.83,89.2, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-09-09 16:00:00, None, None, None,37
None, None, 10.97,92.8, None, None, None, None, None, None, None, None, None, None, 10.0, None, None, None, None,2016-09-09 17:00:00, None, None, None,37
None, None, 10.46,94.2, None, None, None, None, None, None, None, None, None, None, 10.0, None, None, None, None,2016-09-09 18:00:00, None, None, None,37
None, None, 10.08,94.5, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-09-09 19:00:00, None, None, None,37
None, None, 9.66,94.8, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-09-09 20:00:00, None, None, None,37
None, None, 8.75,94.7, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-09-09 21:00:00, None, None, None,37
None, None, 8.1,94.8, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-09 22:00:00, None, None, None,37
None, None, 7.92,94.9, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-09 23:00:00, None, None, None,37
None, None, 7.82,95.0, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-10 00:00:00, None, None, None,37
None, None, 7.63,95.2, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-10 01:00:00, None, None, None,37
None, None, 8.3,95.2, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-09-10 02:00:00, None, None, None,37
None, None, 8.01,94.9, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-10 03:00:00, None, None, None,37
None, None, 8.25,95.3, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-09-10 04:00:00, None, None, None,37
None, None, 8.21,95.2, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-10 05:00:00, None, None, None,37
None, None, 7.58,95.2, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-10 06:00:00, None, None, None,37
None, None, 7.82,95.2, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-10 07:00:00, None, None, None,37
None, None, 7.82,95.2, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-09-10 08:00:00, None, None, None,37
None, None, 9.74,95.5, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-09-10 09:00:00, None, None, None,37
None, None, 11.62,85.6, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-09-10 11:00:00, None, None, None,37
None, None, 12.88,70.1, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-09-10 12:00:00, None, None, None,37
None, None, 14.26,64.75, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-09-10 13:00:00, None, None, None,37
None, None, 13.58,58.36, None, None, None, None, None, None, None, None, None, None, 6.0, None, None, None, None,2016-09-10 14:00:00, None, None, None,37
