pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,8.38, None, None, None, None, None, None, None, None, None, None,2016-09-09 00:00:00, None, None,37
None,7.62, None, None, None, None, None, None, None, None, None, None,2016-09-09 01:00:00, None, None,37
None,7.7, None, None, None, None, None, None, None, None, None, None,2016-09-09 02:00:00, None, None,37
None,7.84, None, None, None, None, None, None, None, None, None, None,2016-09-09 03:00:00, None, None,37
None,7.98, None, None, None, None, None, None, None, None, None, None,2016-09-09 04:00:00, None, None,37
None,8.19, None, None, None, None, None, None, None, None, None, None,2016-09-09 05:00:00, None, None,37
None,7.92, None, None, None, None, None, None, None, None, None, None,2016-09-09 06:00:00, None, None,37
None,7.84, None, None, None, None, None, None, None, None, None, None,2016-09-09 07:00:00, None, None,37
None,8.39, None, None, None, None, None, None, None, None, None, None,2016-09-09 08:00:00, None, None,37
None,9.61, None, None, None, None, None, None, None, None, None, None,2016-09-09 09:00:00, None, None,37
None,10.63, None, None, None, None, None, None, None, None, None, None,2016-09-09 10:00:00, None, None,37
None,12.22, None, None, None, None, None, None, None, None, None, None,2016-09-09 16:00:00, None, None,37
None,12.14, None, None, None, None, None, None, None, None, None, None,2016-09-09 17:00:00, None, None,37
None,11.89, None, None, None, None, None, None, None, None, None, None,2016-09-09 18:00:00, None, None,37
None,11.57, None, None, None, None, None, None, None, None, None, None,2016-09-09 19:00:00, None, None,37
None,11.02, None, None, None, None, None, None, None, None, None, None,2016-09-09 20:00:00, None, None,37
None,10.64, None, None, None, None, None, None, None, None, None, None,2016-09-09 21:00:00, None, None,37
None,10.55, None, None, None, None, None, None, None, None, None, None,2016-09-09 22:00:00, None, None,37
None,10.53, None, None, None, None, None, None, None, None, None, None,2016-09-09 23:00:00, None, None,37
None,10.48, None, None, None, None, None, None, None, None, None, None,2016-09-10 00:00:00, None, None,37
None,10.49, None, None, None, None, None, None, None, None, None, None,2016-09-10 01:00:00, None, None,37
None,10.47, None, None, None, None, None, None, None, None, None, None,2016-09-10 02:00:00, None, None,37
None,10.46, None, None, None, None, None, None, None, None, None, None,2016-09-10 03:00:00, None, None,37
None,10.42, None, None, None, None, None, None, None, None, None, None,2016-09-10 04:00:00, None, None,37
None,10.17, None, None, None, None, None, None, None, None, None, None,2016-09-10 05:00:00, None, None,37
None,10.43, None, None, None, None, None, None, None, None, None, None,2016-09-10 06:00:00, None, None,37
None,10.51, None, None, None, None, None, None, None, None, None, None,2016-09-10 07:00:00, None, None,37
None,10.6, None, None, None, None, None, None, None, None, None, None,2016-09-10 08:00:00, None, None,37
None,11.04, None, None, None, None, None, None, None, None, None, None,2016-09-10 09:00:00, None, None,37
None,11.77, None, None, None, None, None, None, None, None, None, None,2016-09-10 10:00:00, None, None,37
None,12.6, None, None, None, None, None, None, None, None, None, None,2016-09-10 11:00:00, None, None,37
None,13.33, None, None, None, None, None, None, None, None, None, None,2016-09-10 12:00:00, None, None,37
None,14.25, None, None, None, None, None, None, None, None, None, None,2016-09-10 13:00:00, None, None,37
None,14.99, None, None, None, None, None, None, None, None, None, None,2016-09-10 14:00:00, None, None,37
None,14.82, None, None, None, None, None, None, None, None, None, None,2016-09-10 15:00:00, None, None,37
None,14.5, None, None, None, None, None, None, None, None, None, None,2016-09-10 16:00:00, None, None,37
None,14.29, None, None, None, None, None, None, None, None, None, None,2016-09-10 17:00:00, None, None,37
None,12.98, None, None, None, None, None, None, None, None, None, None,2016-09-10 18:00:00, None, None,37
None,11.76, None, None, None, None, None, None, None, None, None, None,2016-09-10 19:00:00, None, None,37
None,11.06, None, None, None, None, None, None, None, None, None, None,2016-09-10 20:00:00, None, None,37
None,10.74, None, None, None, None, None, None, None, None, None, None,2016-09-10 21:00:00, None, None,37
None,10.25, None, None, None, None, None, None, None, None, None, None,2016-09-10 22:00:00, None, None,37
None,9.65, None, None, None, None, None, None, None, None, None, None,2016-09-10 23:00:00, None, None,37
None,9.39, None, None, None, None, None, None, None, None, None, None,2016-09-11 00:00:00, None, None,37
None,9.21, None, None, None, None, None, None, None, None, None, None,2016-09-11 01:00:00, None, None,37
None,8.98, None, None, None, None, None, None, None, None, None, None,2016-09-11 02:00:00, None, None,37
None,8.73, None, None, None, None, None, None, None, None, None, None,2016-09-11 03:00:00, None, None,37
None,8.37, None, None, None, None, None, None, None, None, None, None,2016-09-11 04:00:00, None, None,37
None,8.12, None, None, None, None, None, None, None, None, None, None,2016-09-11 05:00:00, None, None,37
None,7.9, None, None, None, None, None, None, None, None, None, None,2016-09-11 06:00:00, None, None,37
None,7.78, None, None, None, None, None, None, None, None, None, None,2016-09-11 07:00:00, None, None,37
None,8.07, None, None, None, None, None, None, None, None, None, None,2016-09-11 08:00:00, None, None,37
None,7.79, None, None, None, None, None, None, None, None, None, None,2016-09-11 09:00:00, None, None,37
None,8.64, None, None, None, None, None, None, None, None, None, None,2016-09-11 10:00:00, None, None,37
None,10.27, None, None, None, None, None, None, None, None, None, None,2016-09-11 11:00:00, None, None,37
None,12.31, None, None, None, None, None, None, None, None, None, None,2016-09-11 12:00:00, None, None,37
None,12.94, None, None, None, None, None, None, None, None, None, None,2016-09-11 13:00:00, None, None,37
None,14.85, None, None, None, None, None, None, None, None, None, None,2016-09-11 14:00:00, None, None,37
None,14.63, None, None, None, None, None, None, None, None, None, None,2016-09-11 15:00:00, None, None,37
None,12.85, None, None, None, None, None, None, None, None, None, None,2016-09-11 16:00:00, None, None,37
None,11.91, None, None, None, None, None, None, None, None, None, None,2016-09-11 17:00:00, None, None,37
None,9.47, None, None, None, None, None, None, None, None, None, None,2016-09-11 19:00:00, None, None,37
None,8.01, None, None, None, None, None, None, None, None, None, None,2016-09-11 20:00:00, None, None,37
None,6.802, None, None, None, None, None, None, None, None, None, None,2016-09-11 21:00:00, None, None,37
None,6.147, None, None, None, None, None, None, None, None, None, None,2016-09-11 22:00:00, None, None,37
None,5.438, None, None, None, None, None, None, None, None, None, None,2016-09-11 23:00:00, None, None,37
None,5.038, None, None, None, None, None, None, None, None, None, None,2016-09-12 00:00:00, None, None,37
None,4.687, None, None, None, None, None, None, None, None, None, None,2016-09-12 01:00:00, None, None,37
None,4.001, None, None, None, None, None, None, None, None, None, None,2016-09-12 02:00:00, None, None,37
None,3.468, None, None, None, None, None, None, None, None, None, None,2016-09-12 03:00:00, None, None,37
None,2.853, None, None, None, None, None, None, None, None, None, None,2016-09-12 04:00:00, None, None,37
None,2.635, None, None, None, None, None, None, None, None, None, None,2016-09-12 05:00:00, None, None,37
None,2.606, None, None, None, None, None, None, None, None, None, None,2016-09-12 06:00:00, None, None,37
None,1.821, None, None, None, None, None, None, None, None, None, None,2016-09-12 07:00:00, None, None,37
None,2.238, None, None, None, None, None, None, None, None, None, None,2016-09-12 08:00:00, None, None,37
None,2.323, None, None, None, None, None, None, None, None, None, None,2016-09-12 09:00:00, None, None,37
None,2.795, None, None, None, None, None, None, None, None, None, None,2016-09-12 10:00:00, None, None,37
None,6.584, None, None, None, None, None, None, None, None, None, None,2016-09-12 11:00:00, None, None,37
None,10.7, None, None, None, None, None, None, None, None, None, None,2016-09-12 12:00:00, None, None,37
None,13.66, None, None, None, None, None, None, None, None, None, None,2016-09-12 13:00:00, None, None,37
None,13.06, None, None, None, None, None, None, None, None, None, None,2016-09-12 14:00:00, None, None,37
None,13.93, None, None, None, None, None, None, None, None, None, None,2016-09-12 15:00:00, None, None,37
None,15.42, None, None, None, None, None, None, None, None, None, None,2016-09-12 16:00:00, None, None,37
None,15.1, None, None, None, None, None, None, None, None, None, None,2016-09-12 17:00:00, None, None,37
None,10.95, None, None, None, None, None, None, None, None, None, None,2016-09-12 18:00:00, None, None,37
None,8.75, None, None, None, None, None, None, None, None, None, None,2016-09-12 19:00:00, None, None,37
None,7.78, None, None, None, None, None, None, None, None, None, None,2016-09-12 20:00:00, None, None,37
