CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,1.1,69.05, None,2017-11-12 00:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,46
None,0.87,70.5, None,2017-11-12 01:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,46
None,0.841,71.9, None,2017-11-12 02:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,46
None,1.004,72.3, None,2017-11-12 03:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
None,0.86,72.3, None,2017-11-12 04:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,46
None,0.975,72.3, None,2017-11-12 05:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
None,1.312,72.2, None,2017-11-12 06:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
None,1.6,71.0, None,2017-11-12 07:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
None,1.533,71.6, None,2017-11-12 08:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
None,1.58,72.2, None,2017-11-12 09:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
None,1.859,49.76, None,2017-11-12 10:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,46
None,1.427,66.21, None,2017-11-12 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,46
None,2.417,66.44, None,2017-11-12 12:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
None,1.879,70.4, None,2017-11-12 13:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
None,2.091,71.8, None,2017-11-12 14:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,46
None,1.447,72.0, None,2017-11-12 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,46
