wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
90.0, 7.7, None, -0.04, 6.0, 103.2, 2.9, None, None, 72.0,2017-10-15 00:00:00, None, None,42
67.5, 7.7, None, -0.01, 5.0, 103.2, 2.6, None, None, 70.0,2017-10-15 01:00:00, None, None,42
67.5, 7.7, None, -0.01, 4.0, 103.3, 2.7, None, None, 70.0,2017-10-15 02:00:00, None, None,42
67.5, 8.2, None, -0.01, 4.0, 103.2, 3.0, None, None, 70.0,2017-10-15 03:00:00, None, None,42
22.5, 8.3, None, -0.02, 3.0, 103.2, 3.2, None, None, 70.0,2017-10-15 04:00:00, None, None,42
45.0, 8.6, None, -0.08, 3.0, 103.2, 3.5, None, None, 70.0,2017-10-15 05:00:00, None, None,42
45.0, 8.8, None, -0.07, 2.0, 103.2, 4.0, None, None, 72.0,2017-10-15 06:00:00, None, None,42
45.0, 9.1, None, -0.11, 2.0, 103.1, 4.0, None, None, 70.0,2017-10-15 07:00:00, None, None,42
22.5, 8.8, None, -0.08, 2.0, 103.1, 4.3, None, None, 73.0,2017-10-15 08:00:00, None, None,42
67.5, 8.4, None, -0.08, 2.0, 103.1, 4.7, None, None, 77.0,2017-10-15 09:00:00, None, None,42
45.0, 8.5, None, -0.06, 2.0, 103.0, 4.5, None, None, 76.0,2017-10-15 10:00:00, None, None,42
22.5, 8.6, None, -0.09, 3.0, 103.0, 4.5, None, None, 75.0,2017-10-15 11:00:00, None, None,42
22.5, 8.7, None, -0.13, 1.0, 102.9, 4.5, None, None, 75.0,2017-10-15 12:00:00, None, None,42
45.0, 8.9, None, -0.16, 2.0, 102.9, 4.5, None, None, 74.0,2017-10-15 13:00:00, None, None,42
67.5, 9.3, None, -0.13, 3.0, 102.9, 4.1, None, None, 70.0,2017-10-15 14:00:00, None, None,42
None, 9.0, None, -0.13, 0.0, 102.8, 5.1, None, None, 76.0,2017-10-15 15:00:00, None, None,42
