TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 0.740998, None, 97.1,2017-01-01 00:00:00, -0.754998,1
None, 0.416999, None, 97.0,2017-01-01 01:00:00, -1.027,1
None, 0.490999, None, 97.7,2017-01-01 02:00:00, -0.931999,1
None, 0.416999, None, 97.6,2017-01-01 03:00:00, -0.569998,1
None, 0.68, None, 97.5,2017-01-01 04:00:00, -0.337998,1
None, 1.031, None, 97.5,2017-01-01 05:00:00, 0.067,1
None, 0.657998, None, 96.1,2017-01-01 06:00:00, 0.352999,1
None, 0.453, None, 95.8,2017-01-01 07:00:00, 0.119998,1
None, 0.597998, None, 90.5,2017-01-01 08:00:00, 0.14,1
None, 1.228, None, 71.75,2017-01-01 09:00:00, 1.849,1
None, 0.952, None, 70.07,2017-01-01 10:00:00, 2.125,1
None, 1.403, None, 61.39,2017-01-01 11:00:00, 2.955,1
None, 2.085, None, 51.0,2017-01-01 12:00:00, 3.705,1
None, 1.869, None, 49.06,2017-01-01 13:00:00, 3.174,1
None, 2.228, None, 48.47,2017-01-01 14:00:00, 2.678,1
None, 2.333, None, 43.87,2017-01-01 15:00:00, 2.308,1
None, 2.141, None, 44.54,2017-01-01 16:00:00, 2.084,1
None, 2.048, None, 43.02,2017-01-01 17:00:00, 1.734,1
None, 2.221, None, 42.89,2017-01-01 18:00:00, 1.547,1
None, 2.456, None, 41.91,2017-01-01 19:00:00, 1.4,1
None, 2.148, None, 43.1,2017-01-01 20:00:00, 1.077,1
None, 1.621, None, 44.23,2017-01-01 21:00:00, 0.796,1
None, 0.829999, None, 43.38,2017-01-01 22:00:00, 0.625998,1
None, 1.159, None, 42.2,2017-01-01 23:00:00, 0.564,1
None, 1.236, None, 40.23,2017-01-02 00:00:00, 0.637,1
None, 1.315, None, 36.49,2017-01-02 01:00:00, 0.462,1
None, 1.663, None, 33.04,2017-01-02 02:00:00, 0.391999,1
None, 0.625, None, 36.52,2017-01-02 03:00:00, -0.384999,1
None, 1.264, None, 39.71,2017-01-02 04:00:00, -0.572,1
None, 1.431, None, 38.18,2017-01-02 05:00:00, -0.448,1
None, 1.374, None, 39.79,2017-01-02 06:00:00, -0.703998,1
None, 0.586, None, 41.41,2017-01-02 07:00:00, -1.271,1
None, 0.902, None, 41.95,2017-01-02 08:00:00, -1.554,1
None, 1.419, None, 39.58,2017-01-02 09:00:00, -0.925998,1
None, 2.242, None, 32.71,2017-01-02 10:00:00, 0.583,1
None, 1.643, None, 30.45,2017-01-02 11:00:00, 1.312,1
None, 1.872, None, 27.59,2017-01-02 12:00:00, 1.704,1
None, 1.655, None, 26.73,2017-01-02 13:00:00, 2.042,1
