pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, 5.29, 64.06, 7.0, 16.2, 15.93, 7.097, 340.3, -1.0, 7.1, 5.3, 3.7, -1.0, 0.0, 340.0, 0.0, 64.0,2020-04-29 00:00:00, -6999.0, -6999.0,18
0.0, 4.255, 69.66, 7.0, 13.5, 23.64, 5.558, 341.2, -1.0, 5.6, 4.3, 3.7, -1.0, 0.0, 341.0, 0.0, 70.0,2020-04-29 01:00:00, -6999.0, -6999.0,18
0.0, 1.569, 78.51, 7.0, 14.8, 48.92, 4.312, 180.5, -2.0, 4.3, 1.6, 1.6, -2.0, 0.0, 181.0, 0.0, 79.0,2020-04-29 02:00:00, -6999.0, -6999.0,18
0.0, 1.51, 76.47, 7.0, 9.5, 71.82, 2.089, 329.7, -2.0, 2.1, 1.5, 1.0, -2.0, 0.0, 330.0, 0.0, 76.0,2020-04-29 03:00:00, -6999.0, -6999.0,18
0.0, -0.279, 85.2, 7.0, 11.0, 34.34, 4.982, 171.5, -2.0, 5.0, -0.3, -0.3, -2.0, 0.0, 172.0, 0.0, 85.0,2020-04-29 04:00:00, -6999.0, -6999.0,18
0.0, -0.235, 86.6, 7.0, 10.6, 23.72, 3.704, 174.7, -2.0, 3.7, -0.2, -0.6, -2.0, 0.0, 175.0, 0.0, 87.0,2020-04-29 05:00:00, -6999.0, -6999.0,18
0.0, -0.913, 88.2, 7.0, 8.0, 71.87, 1.633, 167.5, -2.0, 1.6, -0.9, -1.3, -2.0, 0.0, 168.0, 0.0, 88.0,2020-04-29 06:00:00, -6999.0, -6999.0,18
0.0, 0.6, 84.8, 0.6, 7.6, 62.62, 2.115, 159.2, -2.0, 2.1, 0.6, -1.1, -2.0, 0.0, 159.0, 0.0, 85.0,2020-04-29 07:00:00, -6999.0, -6999.0,18
0.0, 5.611, 64.2, 5.5, 15.5, 70.96, 4.363, 176.0, -1.0, 4.4, 5.6, -1.1, -1.0, 0.0, 176.0, 0.0, 64.0,2020-04-29 08:00:00, -6999.0, -6999.0,18
0.0, 9.87, 45.38, 9.7, 27.9, 32.75, 10.04, 2.597, -1.0, 10.0, 9.9, -1.1, -1.0, 0.0, 3.0, 0.0, 45.0,2020-04-29 09:00:00, -6999.0, -6999.0,18
0.0, 11.54, 39.01, 11.8, 28.0, 27.56, 11.78, 360.0, -2.0, 11.8, 11.5, -1.1, -2.0, 0.0, 360.0, 0.0, 39.0,2020-04-29 10:00:00, -6999.0, -6999.0,18
0.0, 13.23, 35.01, 13.2, 27.1, 24.85, 12.77, 351.0, -2.0, 12.8, 13.2, -1.1, -2.0, 0.0, 351.0, 0.0, 35.0,2020-04-29 11:00:00, -6999.0, -6999.0,18
0.0, 14.35, 31.71, 14.4, 26.6, 25.47, 13.38, 349.7, -3.0, 13.4, 14.4, -1.1, -3.0, 0.0, 350.0, 0.0, 32.0,2020-04-29 12:00:00, -6999.0, -6999.0,18
0.0, 15.24, 27.78, 15.6, 25.5, 29.82, 11.79, 346.8, -3.0, 11.8, 15.2, -1.1, -3.0, 0.0, 347.0, 0.0, 28.0,2020-04-29 13:00:00, -6999.0, -6999.0,18
0.0, 15.52, 27.5, 15.9, 24.6, 24.52, 11.46, 345.2, -3.0, 11.5, 15.5, -1.1, -3.0, 0.0, 345.0, 0.0, 28.0,2020-04-29 14:00:00, -6999.0, -6999.0,18
