pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 6.519, 58.89, None, None, 21.37, 8.03, 206.0, None, None, None, None, None, None, -1.0, 925.0, None, None, None,2020-04-29 00:00:00, None, None,18
None, 6.581, 58.47, None, None, 51.37, 5.882, 215.0, None, None, None, None, None, None, -1.0, 925.0, None, None, None,2020-04-29 01:00:00, None, None,18
None, 7.96, 53.43, None, None, 19.73, 11.7, 218.3, None, None, None, None, None, None, -1.0, 924.0, None, None, None,2020-04-29 02:00:00, None, None,18
None, 8.37, 50.82, None, None, 15.6, 18.2, 226.8, None, None, None, None, None, None, -1.0, 925.0, None, None, None,2020-04-29 03:00:00, None, None,18
None, 8.51, 48.45, None, None, 16.15, 17.15, 231.3, None, None, None, None, None, None, -2.0, 924.0, None, None, None,2020-04-29 04:00:00, None, None,18
None, 8.49, 48.64, None, None, 16.04, 15.61, 234.3, None, None, None, None, None, None, -2.0, 924.0, None, None, None,2020-04-29 05:00:00, None, None,18
None, 7.775, 50.82, None, None, 16.72, 10.04, 248.2, None, None, None, None, None, None, -1.0, 925.0, None, None, None,2020-04-29 06:00:00, None, None,18
None, 8.45, 45.16, None, None, 12.57, 12.13, 242.5, None, None, None, None, None, None, -3.0, 925.0, None, None, None,2020-04-29 07:00:00, None, None,18
None, 9.87, 38.36, None, None, 12.52, 19.58, 247.2, None, None, None, None, None, None, -3.0, 925.0, None, None, None,2020-04-29 08:00:00, None, None,18
None, 10.87, 32.13, None, None, 16.19, 26.84, 241.6, None, None, None, None, None, None, -5.0, 925.0, None, None, None,2020-04-29 09:00:00, None, None,18
None, 12.0, 28.81, None, None, 17.72, 25.02, 243.1, None, None, None, None, None, None, -6.0, 925.0, None, None, None,2020-04-29 10:00:00, None, None,18
None, 12.64, 24.52, None, None, 19.54, 27.18, 250.6, None, None, None, None, None, None, -7.0, 924.0, None, None, None,2020-04-29 11:00:00, None, None,18
None, 13.35, 20.5, None, None, 23.71, 21.74, 230.4, None, None, None, None, None, None, -9.0, 924.0, None, None, None,2020-04-29 12:00:00, None, None,18
None, 13.84, 21.11, None, None, 25.74, 16.46, 234.5, None, None, None, None, None, None, -8.0, 924.0, None, None, None,2020-04-29 13:00:00, None, None,18
None, 14.84, 19.55, None, None, 27.81, 15.47, 207.2, None, None, None, None, None, None, -8.0, 923.0, None, None, None,2020-04-29 14:00:00, None, None,18
None, 15.29, 17.22, None, None, 31.73, 14.94, 223.2, None, None, None, None, None, None, -9.0, 922.0, None, None, None,2020-04-29 15:00:00, None, None,18
None, 15.36, 15.43, None, None, 22.15, 12.68, 212.3, None, None, None, None, None, None, -12.0, 921.0, None, None, None,2020-04-29 16:00:00, None, None,18
None, 14.81, 14.85, None, None, 20.98, 11.68, 213.0, None, None, None, None, None, None, -12.0, 920.0, None, None, None,2020-04-29 17:00:00, None, None,18
None, 14.52, 17.38, None, None, 16.47, 7.92, 217.9, None, None, None, None, None, None, -10.0, 920.0, None, None, None,2020-04-29 18:00:00, None, None,18
None, 13.62, 20.01, None, None, 28.64, 9.39, 204.4, None, None, None, None, None, None, -9.0, 920.0, None, None, None,2020-04-29 19:00:00, None, None,18
None, 12.03, 34.32, None, None, 34.05, 11.23, 201.9, None, None, None, None, None, None, -3.0, 920.0, None, None, None,2020-04-29 20:00:00, None, None,18
None, 11.02, 36.9, None, None, 56.43, 3.467, 228.9, None, None, None, None, None, None, -3.0, 919.0, None, None, None,2020-04-29 21:00:00, None, None,18
None, 10.14, 39.08, None, None, 64.71, 2.129, 203.3, None, None, None, None, None, None, -3.0, 918.0, None, None, None,2020-04-29 22:00:00, None, None,18
None, 9.71, 41.03, None, None, 44.01, 2.637, 202.9, None, None, None, None, None, None, -3.0, 918.0, None, None, None,2020-04-29 23:00:00, None, None,18
None, 7.742, 48.51, None, None, 40.83, 7.262, 187.4, None, None, None, None, None, None, -3.0, 917.0, None, None, None,2020-04-30 00:00:00, None, None,18
None, 7.356, 51.07, None, None, 28.64, 4.866, 226.2, None, None, None, None, None, None, -2.0, 917.0, None, None, None,2020-04-30 01:00:00, None, None,18
None, 9.13, 50.92, None, None, 65.72, 7.336, 182.9, None, None, None, None, None, None, 0.0, 917.0, None, None, None,2020-04-30 02:00:00, None, None,18
None, 5.849, 82.1, None, None, 75.04, 7.32, 313.8, None, None, None, None, None, None, 3.0, 918.0, None, None, None,2020-04-30 03:00:00, None, None,18
None, 5.007, 92.1, None, None, 42.63, 6.031, 216.2, None, None, None, None, None, None, 4.0, 917.0, None, None, None,2020-04-30 04:00:00, None, None,18
None, 4.456, 93.1, None, None, 20.41, 7.31, 196.3, None, None, None, None, None, None, 3.0, 917.0, None, None, None,2020-04-30 05:00:00, None, None,18
None, 4.133, 92.4, None, None, 8.35, 11.92, 193.5, None, None, None, None, None, None, 3.0, 918.0, None, None, None,2020-04-30 06:00:00, None, None,18
None, 3.973, 92.7, None, None, 14.34, 8.73, 203.5, None, None, None, None, None, None, 3.0, 918.0, None, None, None,2020-04-30 07:00:00, None, None,18
None, 5.024, 87.9, None, None, 16.55, 5.24, 235.7, None, None, None, None, None, None, 3.0, 918.0, None, None, None,2020-04-30 08:00:00, None, None,18
None, 7.338, 81.2, None, None, 38.55, 4.965, 217.7, None, None, None, None, None, None, 4.0, 919.0, None, None, None,2020-04-30 09:00:00, None, None,18
None, 7.897, 72.85, None, None, 66.66, 5.191, 273.3, None, None, None, None, None, None, 3.0, 919.0, None, None, None,2020-04-30 10:00:00, None, None,18
None, 9.08, 64.18, None, None, 19.38, 12.54, 242.7, None, None, None, None, None, None, 3.0, 919.0, None, None, None,2020-04-30 11:00:00, None, None,18
None, 9.11, 64.22, None, None, 19.7, 14.32, 223.0, None, None, None, None, None, None, 3.0, 919.0, None, None, None,2020-04-30 12:00:00, None, None,18
None, 9.56, 54.1, None, None, 23.98, 17.89, 224.0, None, None, None, None, None, None, 1.0, 920.0, None, None, None,2020-04-30 13:00:00, None, None,18
None, 8.77, 62.68, None, None, 21.57, 14.51, 247.8, None, None, None, None, None, None, 2.0, 921.0, None, None, None,2020-04-30 14:00:00, None, None,18
None, 9.62, 58.47, None, None, 26.69, 13.42, 229.9, None, None, None, None, None, None, 3.0, 921.0, None, None, None,2020-04-30 15:00:00, None, None,18
