pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.209, 95.1, None, None, 54.42, 3.439, 243.3, None, None, None, None, None, None, 6.0, 1010.0, None, None, None,2020-04-29 00:00:00, None, None, None,18
None, 7.332, 89.2, None, None, 61.38, 5.23, 231.1, None, None, None, None, None, None, 6.0, 1010.0, None, None, None,2020-04-29 01:00:00, None, None, None,18
None, 6.871, 92.0, 7.7, 21.8, 46.59, 3.133, 254.5, 6.0, 3.1, 6.9, 6.7, 1012.5, 0.3, 6.0, 1011.0, 255.0, None, 92.0,2020-04-29 02:00:00, None, None, 1011.0,18
None, 6.668, 94.0, None, None, 50.3, 3.051, 249.3, None, None, None, None, None, None, 6.0, 1011.0, None, None, None,2020-04-29 03:00:00, None, None, None,18
None, 6.497, 94.6, None, None, 51.37, 2.523, 252.8, None, None, None, None, None, None, 6.0, 1012.0, None, None, None,2020-04-29 04:00:00, None, None, None,18
None, 6.459, 93.4, 7.7, 16.0, 63.99, 3.117, 260.1, 5.0, 3.1, 6.5, 6.5, None, 0.0, 5.0, 1011.0, 260.0, None, 93.0,2020-04-29 05:00:00, None, None, 1011.0,18
None, 6.346, 93.5, None, None, 50.92, 2.841, 262.8, None, None, None, None, None, None, 5.0, 1012.0, None, None, None,2020-04-29 06:00:00, None, None, None,18
None, 6.368, 93.1, None, None, 54.2, 2.816, 237.6, None, None, None, None, None, None, 5.0, 1012.0, None, None, None,2020-04-29 07:00:00, None, None, None,18
None, 7.063, 90.8, None, None, 58.3, 3.769, 245.5, None, None, None, None, None, None, 6.0, 1012.0, None, None, None,2020-04-29 08:00:00, None, None, None,18
None, 9.28, 77.98, None, None, 43.39, 3.964, 248.7, None, None, None, None, None, None, 6.0, 1011.0, None, None, None,2020-04-29 09:00:00, None, None, None,18
None, 11.12, 62.45, 11.4, 14.3, 52.23, 3.6, 224.1, 4.0, 3.6, 11.1, 6.3, None, 0.1, 4.0, 1010.0, 224.0, None, 62.0,2020-04-29 10:00:00, None, None, 1010.0,18
None, 12.5, 64.43, 12.6, 19.8, 42.08, 4.768, 189.7, 6.0, 4.8, 12.5, 6.3, 1011.5, -0.2, 6.0, 1010.0, 190.0, None, 64.0,2020-04-29 11:00:00, None, None, 1010.0,18
None, None, 54.27, 13.4, 18.8, 33.53, 5.347, 174.5, 4.0, 5.3, 13.1, -571.0, None, -0.1, 4.0, 1009.0, 175.0, None, 54.0,2020-04-29 12:00:00, None, None, 1009.0,18
None, None, 51.74, 13.7, 13.2, 33.33, 4.322, 181.5, 3.0, 4.3, 13.4, -571.0, None, -0.3, 3.0, 1008.0, 182.0, None, 52.0,2020-04-29 13:00:00, None, None, 1008.0,18
None, None, 51.93, 14.0, 17.8, 40.35, 5.986, 173.6, 5.0, 6.0, 13.9, -571.0, None, 0.0, 5.0, 1007.0, 174.0, None, 52.0,2020-04-29 14:00:00, None, None, 1007.0,18
None, None, 50.32, 14.3, 14.8, 41.61, 5.118, 170.8, 3.0, 5.1, 13.2, -571.0, None, -0.1, 3.0, 1007.0, 171.0, None, 50.0,2020-04-29 15:00:00, None, None, 1007.0,18
None, None, 53.75, 14.5, 14.5, 50.53, 3.412, 191.4, 4.0, 3.4, 13.7, -571.0, None, -0.1, 4.0, 1006.0, 191.0, None, 54.0,2020-04-29 16:00:00, None, None, 1006.0,18
None, None, 47.4, 14.5, 12.4, 49.53, 3.131, 271.0, 4.0, 3.1, 14.4, -571.0, None, -0.1, 4.0, 1005.0, 271.0, None, 47.0,2020-04-29 17:00:00, None, None, 1005.0,18
None, None, 48.84, 14.5, 13.3, 44.09, 3.114, 273.1, 3.0, 3.1, 13.3, -571.0, None, 0.1, 3.0, 1004.0, 273.0, None, 49.0,2020-04-29 18:00:00, None, None, 1004.0,18
None, 11.8, 62.8, 13.5, 4.7, 55.62, 1.177, 215.3, 5.0, 1.2, 11.8, 11.8, None, 0.1, 5.0, 1003.0, 215.0, None, 63.0,2020-04-29 19:00:00, None, None, 1003.0,18
None, 9.94, 76.3, 13.5, 9.2, 57.58, 2.898, 176.6, 6.0, 2.9, 9.9, 10.0, None, 0.0, 6.0, 1003.0, 177.0, None, 76.0,2020-04-29 20:00:00, None, None, 1003.0,18
None, 8.29, 81.6, 13.5, 5.1, 65.2, 1.651, 11.21, 5.0, 1.7, 8.3, 8.4, None, 0.1, 5.0, 1004.0, 11.0, None, 82.0,2020-04-29 21:00:00, None, None, 1004.0,18
None, 7.472, 87.1, 13.5, 5.9, 64.86, 1.357, 261.3, 5.0, 1.4, 7.5, 7.4, 1005.5, -0.3, 5.0, 1004.0, 261.0, None, 87.0,2020-04-29 22:00:00, None, None, 1004.0,18
None, 7.153, 88.0, 13.5, 4.4, 66.19, 0.845, 348.1, 5.0, 0.8, 7.2, 7.1, 1006.5, 0.1, 5.0, 1005.0, 348.0, None, 88.0,2020-04-29 23:00:00, None, None, 1005.0,18
None, 6.775, 90.4, 13.5, 3.2, 57.17, 0.992, 274.7, 5.0, 1.0, 6.8, 6.8, None, 0.1, 5.0, 1005.0, 275.0, None, 90.0,2020-04-30 00:00:00, None, None, 1005.0,18
None, 6.486, 91.0, 13.5, 4.0, 66.63, 0.605, 9.56, 5.0, 0.6, 6.5, 6.5, None, 0.2, 5.0, 1005.0, 10.0, None, 91.0,2020-04-30 01:00:00, None, None, 1005.0,18
None, 6.293, 92.1, 13.5, 3.6, 70.76, 1.032, 12.94, 5.0, 1.0, 6.3, 6.3, None, 0.0, 5.0, 1006.0, 13.0, None, 92.0,2020-04-30 02:00:00, None, None, 1006.0,18
None, 6.197, 92.8, 13.5, 4.7, 67.76, 1.234, 310.4, 5.0, 1.2, 6.2, 6.1, None, 0.0, 5.0, 1007.0, 310.0, None, 93.0,2020-04-30 03:00:00, None, None, 1007.0,18
None, 5.962, 93.3, 13.5, 2.3, 65.1, 0.782, 11.99, 5.0, 0.8, 6.0, 6.0, None, 0.0, 5.0, 1007.0, 12.0, None, 93.0,2020-04-30 04:00:00, None, None, 1007.0,18
None, 5.928, 93.7, 13.5, 2.5, 58.02, 0.437, 14.08, 5.0, 0.4, 5.9, 5.8, None, 0.0, 5.0, 1008.0, 14.0, None, 94.0,2020-04-30 05:00:00, None, None, 1008.0,18
None, 5.876, 93.6, 13.5, 2.2, 61.12, 0.461, 357.5, 5.0, 0.5, 5.9, 5.8, None, 0.0, 5.0, 1009.0, 358.0, None, 94.0,2020-04-30 06:00:00, None, None, 1009.0,18
None, 5.991, 93.9, 6.0, 4.3, 43.91, 1.217, 2.703, 5.0, 1.2, 6.0, 5.8, 1011.5, 0.0, 5.0, 1010.0, 3.0, None, 94.0,2020-04-30 07:00:00, None, None, 1010.0,18
None, 6.657, 94.7, None, None, 77.82, 1.381, 207.9, None, None, None, None, None, None, 6.0, 1011.0, None, None, None,2020-04-30 08:00:00, None, None, None,18
None, 7.637, 92.1, 7.6, 9.2, 56.38, 1.34, 173.8, 6.0, 1.3, 7.6, 5.8, 1013.5, 0.1, 6.0, 1012.0, 174.0, None, 92.0,2020-04-30 09:00:00, None, None, 1012.0,18
None, 9.39, 83.1, 9.3, 6.4, 56.19, 2.029, 138.2, 7.0, 2.0, 9.4, 5.8, 1013.5, -0.3, 7.0, 1012.0, 138.0, None, 83.0,2020-04-30 10:00:00, None, None, 1012.0,18
None, 10.4, 70.83, 10.7, 9.8, 69.26, 2.794, 51.09, 5.0, 2.8, 10.4, 5.8, 1013.5, 0.6, 5.0, 1012.0, 51.0, None, 71.0,2020-04-30 11:00:00, None, None, 1012.0,18
None, 7.466, 89.2, 10.7, 16.7, 49.98, 2.264, 228.1, 6.0, 2.3, 7.5, 5.8, 1014.5, 0.5, 6.0, 1013.0, 228.0, None, 89.0,2020-04-30 12:00:00, None, None, 1013.0,18
None, 8.14, 87.9, 10.7, 6.8, 59.57, 1.813, 228.6, 6.0, 1.8, 8.1, 5.8, 1015.5, 0.1, 6.0, 1014.0, 229.0, None, 88.0,2020-04-30 13:00:00, None, None, 1014.0,18
None, 9.89, 71.63, 10.7, 6.0, 75.05, 1.794, 124.5, 5.0, 1.8, 9.9, 5.8, 1015.5, -0.3, 5.0, 1014.0, 125.0, None, 72.0,2020-04-30 14:00:00, None, None, 1014.0,18
None, 9.61, 71.1, 10.7, 9.2, 39.46, 2.709, 157.8, 5.0, 2.7, 9.6, 5.8, 1015.5, 0.3, 5.0, 1014.0, 158.0, None, 71.0,2020-04-30 15:00:00, None, None, 1014.0,18
None, 9.74, 69.39, 10.7, 8.0, 46.05, 2.873, 166.1, 5.0, 2.9, 9.7, 5.8, 1015.5, 0.0, 5.0, 1014.0, 166.0, None, 69.0,2020-04-30 16:00:00, None, None, 1014.0,18
None, 10.59, 68.34, 10.7, 11.9, 47.71, 3.519, 170.7, 5.0, 3.5, 10.6, 5.8, 1016.5, 0.0, 5.0, 1015.0, 171.0, None, 68.0,2020-04-30 17:00:00, None, None, 1015.0,18
None, 10.0, 74.95, 11.0, 6.4, 48.01, 1.491, 239.4, 6.0, 1.5, 10.0, 5.8, 1015.5, 0.0, 6.0, 1014.0, 239.0, None, 75.0,2020-04-30 18:00:00, None, None, 1014.0,18
None, 9.05, 82.5, 10.1, 7.0, 61.29, 1.879, 291.6, 6.0, 1.9, 9.1, 9.1, 1015.5, 0.3, 6.0, 1014.0, 292.0, None, 83.0,2020-04-30 19:00:00, None, None, 1014.0,18
None, 8.24, 88.0, 10.1, 4.6, 46.05, 1.21, 311.3, 6.0, 1.2, 8.2, 8.3, 1016.5, -0.2, 6.0, 1015.0, 311.0, None, 88.0,2020-04-30 20:00:00, None, None, 1015.0,18
None, 7.372, 92.8, 10.1, 4.7, 45.84, 1.457, 16.23, 6.0, 1.5, 7.4, 7.4, 1016.5, 0.1, 6.0, 1015.0, 16.0, None, 93.0,2020-04-30 21:00:00, None, None, 1015.0,18
None, 6.231, 94.1, 10.1, 4.0, 59.47, 1.292, 342.9, 5.0, 1.3, 6.2, 6.2, 1016.5, 0.1, 5.0, 1015.0, 343.0, None, 94.0,2020-04-30 22:00:00, None, None, 1015.0,18
None, 5.293, 94.9, 10.1, 3.4, 46.13, 1.13, 352.9, 5.0, 1.1, 5.3, 5.3, 1016.5, 0.0, 5.0, 1015.0, 353.0, None, 95.0,2020-04-30 23:00:00, None, None, 1015.0,18
None, 4.333, 95.2, 10.1, 5.4, 43.72, 1.923, 38.69, 4.0, 1.9, 4.3, 4.4, 1016.5, 0.0, 4.0, 1015.0, 39.0, None, 95.0,2020-05-01 00:00:00, None, None, 1015.0,18
None, 3.537, 95.4, 10.1, 3.0, 61.34, 0.616, 50.77, 3.0, 0.6, 3.5, 3.6, 1016.5, -0.1, 3.0, 1015.0, 51.0, None, 95.0,2020-05-01 01:00:00, None, None, 1015.0,18
None, 2.863, 95.6, 10.1, 3.2, 43.05, 0.624, 23.29, 2.0, 0.6, 2.9, 2.9, 1016.5, 0.0, 2.0, 1015.0, 23.0, None, 96.0,2020-05-01 02:00:00, None, None, 1015.0,18
None, 2.422, 95.8, 10.1, 3.2, 35.98, 0.888, 29.24, 2.0, 0.9, 2.4, 2.4, 1016.5, 0.0, 2.0, 1015.0, 29.0, None, 96.0,2020-05-01 03:00:00, None, None, 1015.0,18
None, 2.354, 95.9, 10.1, 4.7, 49.77, 0.557, 34.47, 2.0, 0.6, 2.4, 2.4, 1015.5, 0.1, 2.0, 1014.0, 34.0, None, 96.0,2020-05-01 04:00:00, None, None, 1014.0,18
None, 2.162, 96.1, 10.1, 3.2, 48.21, 0.974, 14.18, 2.0, 1.0, 2.2, 2.0, 1015.5, 0.0, 2.0, 1014.0, 14.0, None, 96.0,2020-05-01 05:00:00, None, None, 1014.0,18
None, 2.359, 96.2, 10.1, 6.3, 61.03, 1.879, 37.51, 2.0, 1.9, 2.4, 2.0, 1015.5, 0.0, 2.0, 1014.0, 38.0, None, 96.0,2020-05-01 06:00:00, None, None, 1014.0,18
None, 2.682, 96.6, 2.7, 7.6, 62.0, 1.887, 55.27, 2.0, 1.9, 2.7, 2.2, 1014.5, 0.0, 2.0, 1013.0, 55.0, None, 97.0,2020-05-01 07:00:00, None, None, 1013.0,18
None, 4.41, 96.8, 4.4, 5.6, 59.62, 1.321, 26.48, 4.0, 1.3, 4.4, 2.2, 1014.5, 0.0, 4.0, 1013.0, 26.0, None, 97.0,2020-05-01 08:00:00, None, None, 1013.0,18
None, 6.076, 96.1, 6.1, 8.3, 50.34, 2.248, 27.81, 5.0, 2.2, 6.1, 2.2, 1013.5, 0.1, 5.0, 1012.0, 28.0, None, 96.0,2020-05-01 09:00:00, None, None, 1012.0,18
None, 8.04, 83.4, 8.0, 7.1, 66.55, 2.349, 146.5, 5.0, 2.3, 8.0, 2.2, 1012.5, 0.2, 5.0, 1011.0, 147.0, None, 83.0,2020-05-01 10:00:00, None, None, 1011.0,18
None, 9.9, 69.82, 10.2, 13.1, 66.31, 4.578, 174.3, 5.0, 4.6, 9.9, 2.2, 1012.5, 0.2, 5.0, 1011.0, 174.0, None, 70.0,2020-05-01 11:00:00, None, None, 1011.0,18
None, 11.74, 56.06, 11.7, 13.3, 60.61, 3.364, 242.3, 4.0, 3.4, 11.7, 2.2, 1012.5, -0.2, 4.0, 1011.0, 242.0, None, 56.0,2020-05-01 12:00:00, None, None, 1011.0,18
None, 13.74, 52.37, 13.7, 12.1, 44.28, 4.252, 257.0, 4.0, 4.3, 13.7, 2.2, 1011.5, -0.1, 4.0, 1010.0, 257.0, None, 52.0,2020-05-01 13:00:00, None, None, 1010.0,18
None, 13.32, 56.3, 14.7, 12.8, 54.28, 3.222, 231.2, 5.0, 3.2, 13.3, 2.2, 1010.5, 0.2, 5.0, 1009.0, 231.0, None, 56.0,2020-05-01 14:00:00, None, None, 1009.0,18
None, 15.65, 39.74, 16.6, 11.4, 48.65, 2.946, 242.9, 2.0, 2.9, 15.7, 2.2, 1009.5, -0.3, 2.0, 1008.0, 243.0, None, 40.0,2020-05-01 15:00:00, None, None, 1008.0,18
None, 15.0, 46.32, 16.6, 12.8, 56.32, 3.118, 244.3, 4.0, 3.1, 15.0, 2.2, 1009.5, -0.2, 4.0, 1008.0, 244.0, None, 46.0,2020-05-01 16:00:00, None, None, 1008.0,18
None, 13.46, 57.77, 16.6, 12.6, 35.31, 4.816, 158.4, 5.0, 4.8, 13.5, 2.2, 1008.5, 0.2, 5.0, 1007.0, 158.0, None, 58.0,2020-05-01 17:00:00, None, None, 1007.0,18
None, 13.35, 56.8, 16.6, 18.5, 46.36, 5.086, 16.28, 5.0, 5.1, 13.4, 2.2, 1007.5, -0.3, 5.0, 1006.0, 16.0, None, 57.0,2020-05-01 18:00:00, None, None, 1006.0,18
None, 11.51, 68.25, 13.4, 12.6, 63.91, 3.952, 112.0, 6.0, 4.0, 11.5, 11.5, 1006.5, 0.0, 6.0, 1005.0, 112.0, None, 68.0,2020-05-01 19:00:00, None, None, 1005.0,18
None, 11.56, 64.5, 13.4, 23.9, 51.64, 6.232, 5.398, 5.0, 6.2, 11.6, 11.5, 1007.5, 0.0, 5.0, 1006.0, 5.0, None, 65.0,2020-05-01 20:00:00, None, None, 1006.0,18
None, 10.88, 66.37, 13.4, 21.3, 68.83, 5.724, 41.48, 5.0, 5.7, 10.9, 10.9, 1007.5, 0.0, 5.0, 1006.0, 41.0, None, 66.0,2020-05-01 21:00:00, None, None, 1006.0,18
None, 9.15, 79.0, 13.4, 12.4, 63.69, 3.289, 344.4, 6.0, 3.3, 9.2, 9.2, 1008.5, 0.4, 6.0, 1007.0, 344.0, None, 79.0,2020-05-01 22:00:00, None, None, 1007.0,18
None, 8.67, 86.0, 13.4, 10.9, 67.28, 2.814, 177.1, 7.0, 2.8, 8.7, 8.6, 1008.5, -0.2, 7.0, 1007.0, 177.0, None, 86.0,2020-05-01 23:00:00, None, None, 1007.0,18
None, 7.814, 92.0, 13.4, 6.9, 73.15, 2.046, 189.0, 7.0, 2.0, 7.8, 7.8, 1008.5, 0.1, 7.0, 1007.0, 189.0, None, 92.0,2020-05-02 00:00:00, None, None, 1007.0,18
None, 7.062, 93.5, 13.4, 5.0, 68.61, 1.565, 188.0, 6.0, 1.6, 7.1, 7.1, 1007.5, 0.0, 6.0, 1006.0, 188.0, None, 94.0,2020-05-02 01:00:00, None, None, 1006.0,18
None, 7.023, 93.4, 13.4, 5.6, 67.42, 1.567, 85.0, 6.0, 1.6, 7.0, 7.0, 1007.5, 0.0, 6.0, 1006.0, 85.0, None, 93.0,2020-05-02 02:00:00, None, None, 1006.0,18
None, 6.756, 92.3, 13.4, 10.6, 61.02, 2.607, 99.8, 6.0, 2.6, 6.8, 6.8, 1007.5, 0.0, 6.0, 1006.0, 100.0, None, 92.0,2020-05-02 03:00:00, None, None, 1006.0,18
None, 6.052, 93.3, 13.4, 7.9, 60.43, 2.215, 77.83, 5.0, 2.2, 6.1, 6.1, 1006.5, 0.0, 5.0, 1005.0, 78.0, None, 93.0,2020-05-02 04:00:00, None, None, 1005.0,18
None, 5.605, 94.3, 13.4, 8.4, 53.53, 2.255, 31.96, 5.0, 2.3, 5.6, 5.5, 1005.5, 0.0, 5.0, 1004.0, 32.0, None, 94.0,2020-05-02 05:00:00, None, None, 1004.0,18
None, 5.625, 94.5, 13.4, 8.3, 72.52, 2.796, 64.8, 5.0, 2.8, 5.6, 5.4, 1005.5, 0.0, 5.0, 1004.0, 65.0, None, 95.0,2020-05-02 06:00:00, None, None, 1004.0,18
None, 5.591, 94.6, 5.6, 5.9, 60.84, 1.754, 32.83, 5.0, 1.8, 5.6, 5.5, 1004.5, 0.0, 5.0, 1003.0, 33.0, None, 95.0,2020-05-02 07:00:00, None, None, 1003.0,18
None, 6.73, 92.2, 6.8, 8.8, 43.14, 2.396, 21.96, 6.0, 2.4, 6.7, 5.5, 1003.5, 0.0, 6.0, 1002.0, 22.0, None, 92.0,2020-05-02 08:00:00, None, None, 1002.0,18
None, 8.34, 84.3, 8.3, 11.0, 71.43, 3.168, 96.8, 6.0, 3.2, 8.3, 5.5, 1002.5, 0.0, 6.0, 1001.0, 97.0, None, 84.0,2020-05-02 09:00:00, None, None, 1001.0,18
None, 10.67, 73.11, 10.7, 17.8, 35.75, 7.011, 165.6, 6.0, 7.0, 10.7, 5.5, 1002.5, -0.1, 6.0, 1001.0, 166.0, None, 73.0,2020-05-02 10:00:00, None, None, 1001.0,18
None, 11.07, 72.03, 11.2, 15.8, 25.17, 7.365, 167.3, 6.0, 7.4, 11.1, 5.5, 1001.5, 0.1, 6.0, 1000.0, 167.0, None, 72.0,2020-05-02 11:00:00, None, None, 1000.0,18
None, 15.44, 54.78, 16.2, 18.5, 64.34, 5.109, 212.8, 6.0, 5.1, 15.4, 5.5, 1000.4, -0.2, 6.0, 999.0, 213.0, None, 55.0,2020-05-02 12:00:00, None, None, 999.0,18
