CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-2.037, None, None, 44.5, 10.84, 28.28, 162.0, -6999.0, 28.3, -2.0, -2.6, 0.0, 162.0, -1.9, None, None, -6999.0, None,2020-04-29 00:00:00, 0.0, None, -6999.0, -6999.0,18
-2.132, None, None, 44.9, 12.14, 30.38, 157.0, -6999.0, 30.4, -2.1, -2.6, 0.0, 157.0, -1.9, None, None, -6999.0, None,2020-04-29 01:00:00, 0.0, None, -6999.0, -6999.0,18
-2.283, None, None, 36.4, 12.0, 24.93, 161.5, -6999.0, 24.9, -2.3, -2.6, 0.0, 162.0, -1.9, None, None, -6999.0, None,2020-04-29 02:00:00, 0.0, None, -6999.0, -6999.0,18
-2.405, None, None, 32.9, 12.5, 20.99, 161.4, -6999.0, 21.0, -2.4, -2.6, 0.0, 161.0, -1.9, None, None, -6999.0, None,2020-04-29 03:00:00, 0.0, None, -6999.0, -6999.0,18
-2.558, None, None, 35.1, 10.42, 23.12, 156.2, -6999.0, 23.1, -2.6, -2.6, 0.0, 156.0, -1.9, None, None, -6999.0, None,2020-04-29 04:00:00, 0.0, None, -6999.0, -6999.0,18
-2.665, None, None, 34.2, 11.72, 23.47, 153.3, -6999.0, 23.5, -2.7, -2.7, 0.0, 153.0, -1.9, None, None, -6999.0, None,2020-04-29 05:00:00, 0.0, None, -6999.0, -6999.0,18
-2.788, None, None, 34.4, 9.99, 22.52, 150.4, -6999.0, 22.5, -2.8, -2.8, 0.0, 150.0, -1.9, None, None, -6999.0, None,2020-04-29 06:00:00, 0.0, None, -6999.0, -6999.0,18
-2.778, None, None, 31.0, 10.31, 18.94, 146.9, -6999.0, 18.9, -2.8, -2.8, 0.0, 147.0, -2.8, None, None, -6999.0, None,2020-04-29 07:00:00, 0.0, None, -6999.0, -6999.0,18
-2.625, None, None, 32.7, 12.84, 18.41, 156.9, -6999.0, 18.4, -2.6, -2.8, 0.0, 157.0, -2.6, None, None, -6999.0, None,2020-04-29 08:00:00, 0.0, None, -6999.0, -6999.0,18
-2.618, None, None, 27.7, 12.65, 18.86, 156.2, -6999.0, 18.9, -2.6, -2.8, 0.0, 156.0, -2.6, None, None, -6999.0, None,2020-04-29 09:00:00, 0.0, None, -6999.0, -6999.0,18
-2.394, None, None, 24.8, 13.25, 15.04, 157.7, -6999.0, 15.0, -2.4, -2.8, 0.0, 158.0, -2.3, None, None, -6999.0, None,2020-04-29 10:00:00, 0.0, None, -6999.0, -6999.0,18
-0.511, None, None, 23.2, 11.91, 13.97, 176.2, -6999.0, 14.0, -0.5, -2.8, 0.0, 176.0, -0.5, None, None, -6999.0, None,2020-04-29 11:00:00, 0.0, None, -6999.0, -6999.0,18
-1.111, None, None, 27.6, 13.51, 15.01, 184.9, -6999.0, 15.0, -1.1, -2.8, 0.0, 185.0, -0.5, None, None, -6999.0, None,2020-04-29 12:00:00, 0.0, None, -6999.0, -6999.0,18
-1.379, None, None, 34.0, 12.29, 18.8, 179.7, -6999.0, 18.8, -1.4, -2.8, 0.0, 180.0, -0.5, None, None, -6999.0, None,2020-04-29 13:00:00, 0.0, None, -6999.0, -6999.0,18
-1.236, None, None, 28.6, 22.92, 14.99, 165.1, -6999.0, 15.0, -1.2, -2.8, 0.0, 165.0, -0.5, None, None, -6999.0, None,2020-04-29 14:00:00, 0.0, None, -6999.0, -6999.0,18
-0.523, None, None, 37.3, 17.56, 18.3, 167.9, -6999.0, 18.3, -0.5, -2.8, 0.0, 168.0, -0.3, None, None, -6999.0, None,2020-04-29 15:00:00, 0.0, None, -6999.0, -6999.0,18
-0.019, None, None, 35.6, 13.03, 21.74, 168.0, -6999.0, 21.7, 0.0, -2.8, 0.0, 168.0, 0.0, None, None, -6999.0, None,2020-04-29 16:00:00, 0.0, None, -6999.0, -6999.0,18
-1.042, None, None, 39.7, 12.66, 25.5, 169.4, -6999.0, 25.5, -1.0, -2.8, 0.0, 169.0, 0.4, None, None, -6999.0, None,2020-04-29 17:00:00, 0.0, None, -6999.0, -6999.0,18
