ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
2.1,2.1,0.0,2017-04-16, 0.0,16
9.2,9.2,0.0,2017-04-17, 0.0,16
0.8,0.8,0.0,2017-04-18, 0.0,16
2.6,2.6,0.0,2017-04-19, 0.0,16
2.2,2.2,0.0,2017-04-20, 0.0,16
0.0,0.0,0.0,2017-04-21, 0.0,16
3.2,3.2,0.0,2017-04-22, 0.0,16
