ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
15.4,15.4,0.0,2019-09-17, 0.0,38
1.6,1.6,0.0,2019-09-22, 0.0,38
12.6,12.6,0.0,2019-09-23, 0.0,38
