AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
-7.9,0.0, 8.2,2019-02-05 00:00:00, 35.0,89.0,6
-7.9,0.0, 10.4,2019-02-05 00:15:00, 57.0,89.0,6
-7.8,0.0, 7.6,2019-02-05 00:30:00, 57.0,89.0,6
-7.9,0.0, 6.3,2019-02-05 00:45:00, 63.0,89.0,6
-7.8,0.0, 5.5,2019-02-05 01:00:00, 68.0,90.0,6
-7.7,0.0, 7.9,2019-02-05 01:15:00, 91.0,89.0,6
-7.8,0.0, 8.6,2019-02-05 01:30:00, 78.0,89.0,6
-7.8,0.0, 7.0,2019-02-05 01:45:00, 60.0,89.0,6
-8.1,0.0, 10.6,2019-02-05 02:00:00, 52.0,89.0,6
-8.0,0.0, 9.5,2019-02-05 02:15:00, 73.0,89.0,6
-8.2,0.0, 7.9,2019-02-05 02:30:00, 72.0,89.0,6
-8.4,0.0, 9.6,2019-02-05 02:45:00, 78.0,88.0,6
-8.5,0.0, 10.6,2019-02-05 03:00:00, 84.0,88.0,6
-8.6,0.0, 8.5,2019-02-05 03:15:00, 75.0,88.0,6
-8.7,0.0, 9.4,2019-02-05 03:30:00, 89.0,88.0,6
-8.9,0.0, 9.8,2019-02-05 03:45:00, 89.0,88.0,6
-9.0,0.0, 10.0,2019-02-05 04:00:00, 87.0,88.0,6
-9.0,0.0, 10.9,2019-02-05 04:15:00, 87.0,88.0,6
-9.0,0.0, 9.3,2019-02-05 04:30:00, 93.0,88.0,6
-9.0,0.0, 10.0,2019-02-05 04:45:00, 87.0,88.0,6
-9.0,0.0, 10.7,2019-02-05 05:00:00, 78.0,88.0,6
-9.0,0.0, 10.6,2019-02-05 05:15:00, 75.0,88.0,6
-9.1,0.0, 10.7,2019-02-05 05:30:00, 74.0,88.0,6
-9.1,0.0, 9.2,2019-02-05 05:45:00, 70.0,88.0,6
-9.0,0.0, 10.1,2019-02-05 06:00:00, 66.0,88.0,6
-9.0,0.0, 10.6,2019-02-05 06:15:00, 64.0,88.0,6
-8.9,0.0, 10.6,2019-02-05 06:30:00, 67.0,88.0,6
-8.9,0.0, 10.8,2019-02-05 06:45:00, 66.0,88.0,6
-8.9,0.0, 11.9,2019-02-05 07:00:00, 66.0,88.0,6
-8.9,0.0, 10.3,2019-02-05 07:15:00, 63.0,88.0,6
-9.0,0.0, 11.3,2019-02-05 07:30:00, 66.0,88.0,6
-8.9,0.0, 11.4,2019-02-05 07:45:00, 59.0,88.0,6
-8.9,0.0, 12.4,2019-02-05 08:00:00, 58.0,88.0,6
-8.7,0.0, 11.4,2019-02-05 08:15:00, 56.0,88.0,6
-8.5,0.0, 12.7,2019-02-05 08:30:00, 55.0,88.0,6
-8.1,0.0, 13.7,2019-02-05 08:45:00, 57.0,88.0,6
-7.3,0.0, 12.0,2019-02-05 09:00:00, 57.0,88.0,6
-6.2,0.0, 10.3,2019-02-05 09:15:00, 50.0,87.0,6
-5.6,0.0, 11.5,2019-02-05 09:30:00, 53.0,85.0,6
-5.2,0.0, 12.1,2019-02-05 09:45:00, 57.0,85.0,6
-4.9,0.0, 10.8,2019-02-05 10:00:00, 58.0,85.0,6
-4.4,0.0, 9.3,2019-02-05 10:15:00, 52.0,85.0,6
-4.2,0.0, 11.0,2019-02-05 10:30:00, 54.0,84.0,6
-4.0,0.0, 10.3,2019-02-05 10:45:00, 60.0,84.0,6
-3.4,0.0, 8.4,2019-02-05 11:00:00, 62.0,82.0,6
-2.8,0.0, 7.0,2019-02-05 11:15:00, 48.0,81.0,6
-2.0,0.0, 4.8,2019-02-05 11:30:00, 52.0,82.0,6
-2.6,0.0, 6.4,2019-02-05 11:45:00, 34.0,80.0,6
-4.0,0.0, 12.9,2019-02-05 12:00:00, 351.0,80.0,6
-3.2,0.0, 10.2,2019-02-05 12:15:00, 15.0,80.0,6
-2.9,0.0, 12.3,2019-02-05 12:30:00, 15.0,78.0,6
-2.5,0.0, 8.5,2019-02-05 12:45:00, 19.0,80.0,6
-2.3,0.0, 8.6,2019-02-05 13:00:00, 342.0,78.0,6
-2.2,0.0, 7.5,2019-02-05 13:15:00, 1.0,77.0,6
-1.7,0.254, 6.5,2019-02-05 13:30:00, 26.0,76.0,6
-1.6,0.254, 6.8,2019-02-05 13:45:00, 13.0,76.0,6
-1.4,0.508, 5.0,2019-02-05 14:00:00, 33.0,75.0,6
-1.5,0.0, 6.9,2019-02-05 14:15:00, 350.0,76.0,6
-1.1,0.0, 4.9,2019-02-05 14:30:00, 63.0,74.0,6
-1.2,0.0, 5.1,2019-02-05 14:45:00, 61.0,69.0,6
-1.1,0.0, 5.0,2019-02-05 15:00:00, 49.0,74.0,6
-1.0,0.0, 4.1,2019-02-05 15:15:00, 65.0,73.0,6
-0.9,0.0, 4.4,2019-02-05 15:30:00, 54.0,71.0,6
-0.8,0.0, 3.8,2019-02-05 15:45:00, 47.0,74.0,6
-1.0,0.0, 4.4,2019-02-05 16:00:00, 47.0,74.0,6
-1.8,0.0, 5.3,2019-02-05 16:15:00, 63.0,77.0,6
-3.1,0.0, 6.4,2019-02-05 16:30:00, 68.0,81.0,6
-3.7,0.0, 5.1,2019-02-05 16:45:00, 96.0,83.0,6
-4.1,0.0, 4.8,2019-02-05 17:00:00, 116.0,85.0,6
-4.5,0.0, 5.6,2019-02-05 17:15:00, 121.0,86.0,6
-5.0,0.0, 5.3,2019-02-05 17:30:00, 123.0,85.0,6
-5.5,0.0, 8.1,2019-02-05 17:45:00, 117.0,86.0,6
-5.6,0.0, 8.7,2019-02-05 18:00:00, 103.0,85.0,6
-5.9,0.0, 10.0,2019-02-05 18:15:00, 86.0,86.0,6
-5.9,0.0, 8.7,2019-02-05 18:30:00, 69.0,87.0,6
-6.2,0.0, 9.0,2019-02-05 18:45:00, 56.0,88.0,6
-6.2,0.0, 9.7,2019-02-05 19:00:00, 50.0,88.0,6
-6.3,0.0, 9.9,2019-02-05 19:15:00, 47.0,89.0,6
-6.3,0.0, 8.9,2019-02-05 19:30:00, 48.0,89.0,6
-6.3,0.0, 9.5,2019-02-05 19:45:00, 53.0,89.0,6
-6.3,0.0, 8.6,2019-02-05 20:00:00, 48.0,89.0,6
-6.3,0.0, 9.0,2019-02-05 20:15:00, 49.0,89.0,6
-6.3,0.0, 9.3,2019-02-05 20:30:00, 48.0,90.0,6
-6.2,0.0, 9.9,2019-02-05 20:45:00, 35.0,90.0,6
-6.1,0.0, 9.4,2019-02-05 21:00:00, 30.0,90.0,6
-6.2,0.0, 10.6,2019-02-05 21:15:00, 53.0,90.0,6
-6.2,0.0, 10.2,2019-02-05 21:30:00, 48.0,91.0,6
-6.2,0.0, 10.4,2019-02-05 21:45:00, 47.0,91.0,6
-6.2,0.0, 9.8,2019-02-05 22:00:00, 55.0,91.0,6
-6.2,0.0, 9.7,2019-02-05 22:15:00, 52.0,91.0,6
-6.2,0.0, 10.4,2019-02-05 22:30:00, 53.0,91.0,6
-6.3,0.0, 12.1,2019-02-05 22:45:00, 44.0,91.0,6
-6.2,0.0, 13.6,2019-02-05 23:00:00, 32.0,91.0,6
-6.2,0.0, 13.9,2019-02-05 23:15:00, 30.0,90.0,6
-6.3,0.0, 13.9,2019-02-05 23:30:00, 28.0,90.0,6
-6.4,0.0, 13.3,2019-02-05 23:45:00, 33.0,90.0,6
-6.3,0.0, 14.7,2019-02-06 00:00:00, 35.0,91.0,6
-6.1,0.0, 14.1,2019-02-06 00:15:00, 26.0,90.0,6
-5.9,0.0, 15.3,2019-02-06 00:30:00, 26.0,90.0,6
-5.8,0.0, 15.6,2019-02-06 00:45:00, 35.0,90.0,6
-5.8,0.0, 15.8,2019-02-06 01:00:00, 33.0,90.0,6
-6.0,0.0, 14.9,2019-02-06 01:15:00, 35.0,90.0,6
-6.1,0.0, 13.8,2019-02-06 01:30:00, 46.0,91.0,6
-5.9,0.0, 10.4,2019-02-06 01:45:00, 56.0,91.0,6
-5.6,0.0, 8.8,2019-02-06 02:00:00, 56.0,91.0,6
-5.5,0.0, 6.8,2019-02-06 02:15:00, 47.0,91.0,6
-5.4,0.0, 5.7,2019-02-06 02:30:00, 55.0,90.0,6
-5.4,0.0, 7.5,2019-02-06 02:45:00, 42.0,90.0,6
-5.5,0.0, 8.5,2019-02-06 03:00:00, 64.0,89.0,6
-5.7,0.0, 9.0,2019-02-06 03:15:00, 60.0,89.0,6
-5.9,0.0, 9.6,2019-02-06 03:30:00, 63.0,88.0,6
-6.3,0.0, 8.9,2019-02-06 03:45:00, 58.0,88.0,6
-6.8,0.0, 12.0,2019-02-06 04:00:00, 57.0,88.0,6
-6.9,0.0, 11.4,2019-02-06 04:15:00, 56.0,88.0,6
-7.0,0.0, 12.7,2019-02-06 04:30:00, 61.0,88.0,6
-7.1,0.0, 12.7,2019-02-06 04:45:00, 65.0,87.0,6
-7.1,0.0, 13.5,2019-02-06 05:00:00, 65.0,87.0,6
-7.1,0.0, 15.4,2019-02-06 05:15:00, 64.0,87.0,6
-7.3,0.0, 13.3,2019-02-06 05:30:00, 60.0,87.0,6
-7.5,0.0, 13.6,2019-02-06 05:45:00, 55.0,87.0,6
-7.6,0.0, 11.8,2019-02-06 06:00:00, 48.0,87.0,6
-7.7,0.0, 14.7,2019-02-06 06:15:00, 51.0,87.0,6
-7.7,0.0, 13.6,2019-02-06 06:30:00, 55.0,87.0,6
-7.7,0.0, 12.6,2019-02-06 06:45:00, 53.0,87.0,6
-7.8,0.0, 12.1,2019-02-06 07:00:00, 52.0,88.0,6
-7.8,0.0, 11.1,2019-02-06 07:15:00, 53.0,88.0,6
-7.7,0.0, 10.9,2019-02-06 07:30:00, 51.0,87.0,6
-7.9,0.0, 13.6,2019-02-06 07:45:00, 55.0,88.0,6
-7.8,0.0, 14.5,2019-02-06 08:00:00, 56.0,88.0,6
-7.6,0.0, 13.5,2019-02-06 08:15:00, 50.0,88.0,6
-7.4,0.0, 12.3,2019-02-06 08:30:00, 44.0,88.0,6
-7.0,0.0, 12.1,2019-02-06 08:45:00, 51.0,87.0,6
-6.4,0.0, 11.7,2019-02-06 09:00:00, 40.0,85.0,6
-5.3,0.0, 13.3,2019-02-06 09:15:00, 55.0,81.0,6
-4.8,0.0, 12.9,2019-02-06 09:30:00, 52.0,80.0,6
-4.2,0.0, 8.6,2019-02-06 09:45:00, 58.0,78.0,6
-4.0,0.0, 9.2,2019-02-06 10:00:00, 61.0,78.0,6
-3.3,0.0, 5.8,2019-02-06 10:15:00, 55.0,74.0,6
-2.8,0.254, 7.6,2019-02-06 10:30:00, 49.0,77.0,6
-2.4,0.0, 6.9,2019-02-06 10:45:00, 45.0,74.0,6
-2.1,0.0, 5.8,2019-02-06 11:00:00, 65.0,69.0,6
-1.6,0.0, 4.3,2019-02-06 11:15:00, 45.0,71.0,6
-0.7,0.0, 4.2,2019-02-06 11:30:00, 47.0,67.0,6
-0.8,0.254, 6.9,2019-02-06 11:45:00, 59.0,71.0,6
-0.7,0.0, 6.3,2019-02-06 12:00:00, 55.0,67.0,6
-0.9,0.254, 6.4,2019-02-06 12:15:00, 56.0,70.0,6
-0.5,0.0, 6.8,2019-02-06 12:30:00, 54.0,68.0,6
-0.2,0.0, 7.0,2019-02-06 12:45:00, 59.0,65.0,6
-0.1,0.0, 7.4,2019-02-06 13:00:00, 56.0,69.0,6
-0.1,0.0, 7.3,2019-02-06 13:15:00, 56.0,69.0,6
-0.1,0.0, 7.4,2019-02-06 13:30:00, 73.0,63.0,6
-0.2,0.0, 7.8,2019-02-06 13:45:00, 63.0,59.0,6
-0.1,0.0, 8.0,2019-02-06 14:00:00, 65.0,60.0,6
0.0,0.0, 6.7,2019-02-06 14:15:00, 71.0,59.0,6
0.1,0.0, 7.0,2019-02-06 14:30:00, 61.0,60.0,6
-0.2,0.0, 9.0,2019-02-06 14:45:00, 72.0,57.0,6
-0.2,0.0, 8.0,2019-02-06 15:00:00, 65.0,60.0,6
-0.4,0.0, 9.0,2019-02-06 15:15:00, 70.0,57.0,6
-0.6,0.0, 8.0,2019-02-06 15:30:00, 76.0,58.0,6
-0.8,0.0, 6.5,2019-02-06 15:45:00, 78.0,59.0,6
