ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,16.0,0.0,2021-08-20,0.0,26.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,17.0,0.0,2021-08-21,0.0,25.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,16.0,0.0,2021-08-22,0.0,22.5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,11.0,0.0,2021-08-23,0.0,20.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,9.5,0.0,2021-08-24,0.0,24.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,12.0,0.0,2021-08-25,0.0,25.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4,3.4,16.0,0.0,2021-08-26,0.0,24.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-08-20 00:00:00,,,34,218.0, 44.0, 7.3,0.0, 7.7,1.9, 20.4,19.0, 317.0, 0.0, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-08-20 01:00:00,,,34,267.0, 49.0, 4.2,0.0, 8.9,2.8, 19.9,17.8, 34.0, 0.0, None,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-08-20 02:00:00,,,34,292.0, 51.0, 1.9,0.0, 8.6,3.2, 19.0,16.8, 218.0, 0.0, None,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-08-20 03:00:00,,,34,359.0, 55.0, 2.8,0.0, 8.6,6.7, 17.8,16.6, 267.0, 0.0, 0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
