ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None,344.0, 1313.0, None, None,2016-04-15 00:00:00, 1.7, None, None,16
None,344.0, 1312.0, None, None,2016-04-15 01:00:00, 0.4, None, None,16
None,344.0, 1312.0, None, None,2016-04-15 02:00:00, 0.3, None, None,16
None,344.0, 1312.0, None, None,2016-04-15 03:00:00, -0.3, None, None,16
None,344.0, 1312.0, None, None,2016-04-15 04:00:00, -0.1, None, None,16
None,344.0, 1311.0, None, None,2016-04-15 05:00:00, 0.1, None, None,16
None,344.0, 1311.0, None, None,2016-04-15 06:00:00, 0.0, None, None,16
None,345.0, 1311.0, None, None,2016-04-15 07:00:00, -1.4, None, None,16
None,345.0, 1310.0, None, None,2016-04-15 08:00:00, -1.6, None, None,16
None,345.0, 1310.0, None, None,2016-04-15 09:00:00, -1.7, None, None,16
None,345.0, 1310.0, None, None,2016-04-15 10:00:00, -2.2, None, None,16
None,345.0, 1310.0, None, None,2016-04-15 11:00:00, -1.8, None, None,16
None,345.0, 1310.0, None, None,2016-04-15 12:00:00, 0.5, None, None,16
None,345.0, 1308.0, None, None,2016-04-15 13:00:00, 1.7, None, None,16
None,345.0, 1305.0, None, None,2016-04-15 14:00:00, 1.8, None, None,16
None,344.0, 1305.0, None, None,2016-04-15 15:00:00, 3.5, None, None,16
None,344.0, 1305.0, 1245.0, None,2016-04-15 16:00:00, 5.9, None, None,16
None,344.0, 1305.0, None, None,2016-04-15 17:00:00, 5.2, None, None,16
None,344.0, 1305.0, None, None,2016-04-15 18:00:00, 6.0, None, None,16
None,344.0, 1305.0, None, None,2016-04-15 19:00:00, 7.6, None, None,16
None,344.0, 1305.0, None, None,2016-04-15 20:00:00, 5.3, None, None,16
None,344.0, 1305.0, None, None,2016-04-15 21:00:00, 5.6, None, None,16
None,344.0, 1305.0, None, None,2016-04-15 22:00:00, 5.2, None, None,16
None,344.0, 1305.0, None, None,2016-04-15 23:00:00, 3.2, None, None,16
None,344.0, 1305.0, None, None,2016-04-16 00:00:00, 2.8, None, None,16
None,344.0, 1304.0, None, None,2016-04-16 01:00:00, 2.6, None, None,16
None,344.0, 1302.0, None, None,2016-04-16 02:00:00, 2.2, None, None,16
None,345.0, 1302.0, None, None,2016-04-16 03:00:00, 1.0, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 04:00:00, 0.3, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 05:00:00, -0.2, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 06:00:00, -1.2, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 07:00:00, -2.3, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 08:00:00, -2.7, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 09:00:00, -3.2, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 10:00:00, -3.6, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 11:00:00, -3.4, None, None,16
None,345.0, 1301.0, None, None,2016-04-16 12:00:00, 0.1, None, None,16
None,345.0, 1299.0, None, None,2016-04-16 13:00:00, 2.5, None, None,16
None,345.0, 1297.0, None, None,2016-04-16 14:00:00, 3.6, None, None,16
None,344.0, 1293.0, None, None,2016-04-16 15:00:00, 5.4, None, None,16
None,344.0, 1293.0, 1257.0, None,2016-04-16 16:00:00, 6.0, None, None,16
None,344.0, 1293.0, None, None,2016-04-16 17:00:00, 7.5, None, None,16
None,344.0, 1293.0, None, None,2016-04-16 18:00:00, 8.2, None, None,16
None,344.0, 1292.0, None, None,2016-04-16 19:00:00, 7.6, None, None,16
None,344.0, 1292.0, None, None,2016-04-16 20:00:00, 7.9, None, None,16
None,343.0, 1291.0, None, None,2016-04-16 21:00:00, 6.3, None, None,16
None,344.0, 1291.0, None, None,2016-04-16 22:00:00, 5.1, None, None,16
None,344.0, 1290.0, None, None,2016-04-16 23:00:00, 3.9, None, None,16
None,344.0, 1290.0, None, None,2016-04-17 00:00:00, 2.8, None, None,16
None,344.0, 1288.0, None, None,2016-04-17 01:00:00, 2.0, None, None,16
None,344.0, 1288.0, None, None,2016-04-17 02:00:00, 1.7, None, None,16
None,344.0, 1286.0, None, None,2016-04-17 03:00:00, 2.0, None, None,16
None,344.0, 1285.0, None, None,2016-04-17 04:00:00, 1.4, None, None,16
None,344.0, 1284.0, None, None,2016-04-17 05:00:00, 1.9, None, None,16
None,344.0, 1284.0, None, None,2016-04-17 06:00:00, 0.9, None, None,16
None,345.0, 1283.0, None, None,2016-04-17 07:00:00, 0.8, None, None,16
None,345.0, 1283.0, None, None,2016-04-17 08:00:00, 0.5, None, None,16
None,345.0, 1282.0, None, None,2016-04-17 09:00:00, 0.5, None, None,16
None,345.0, 1282.0, None, None,2016-04-17 10:00:00, 0.5, None, None,16
None,345.0, 1282.0, None, None,2016-04-17 11:00:00, 1.2, None, None,16
None,345.0, 1281.0, None, None,2016-04-17 12:00:00, 3.8, None, None,16
