pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,8.7, 84.0, None, None, 416.0, 406.0, None,2016-04-01 00:00:00, None,14
None, None, None, None,8.6, 83.0, None, None, 416.0, 406.0, None,2016-04-01 01:00:00, None,14
None, None, None, None,7.1, 83.0, None, None, 416.0, 405.0, None,2016-04-01 02:00:00, None,14
None, None, None, None,5.8, 84.0, None, None, 418.0, 404.0, None,2016-04-01 03:00:00, None,14
None, None, None, None,5.3, 84.0, None, None, 418.0, 403.0, None,2016-04-01 04:00:00, None,14
None, None, None, None,4.7, 84.0, None, None, 419.0, 402.0, None,2016-04-01 05:00:00, None,14
None, None, None, None,4.3, 84.0, None, None, 419.0, 402.0, None,2016-04-01 06:00:00, None,14
None, None, None, None,3.9, 84.0, None, None, 420.0, 401.0, None,2016-04-01 07:00:00, None,14
None, None, None, None,4.0, 84.0, None, None, 420.0, 401.0, None,2016-04-01 08:00:00, None,14
None, None, None, None,3.4, 84.0, None, None, 420.0, 400.0, None,2016-04-01 09:00:00, None,14
None, None, None, None,3.0, 84.0, None, None, 421.0, 400.0, None,2016-04-01 10:00:00, None,14
None, None, None, None,2.8, 84.0, None, None, 421.0, 399.0, None,2016-04-01 11:00:00, None,14
None, None, None, None,2.7, 84.0, None, None, 421.0, 399.0, None,2016-04-01 12:00:00, None,14
None, None, None, None,2.2, 84.0, None, None, 421.0, 399.0, None,2016-04-01 13:00:00, None,14
None, None, None, None,2.0, 84.0, None, None, 422.0, 398.0, None,2016-04-01 14:00:00, None,14
None, None, None, None,2.4, 84.0, None, None, 421.0, 398.0, None,2016-04-01 15:00:00, None,14
None, 0.0, None, None,3.6, 83.0, None, None, 421.0, 398.0, None,2016-04-01 16:00:00, None,14
None, None, None, None,5.1, 83.0, None, None, 420.0, 398.0, None,2016-04-01 17:00:00, None,14
None, None, None, None,8.0, 82.0, None, None, 418.0, 398.0, None,2016-04-01 18:00:00, None,14
None, None, None, None,8.2, 82.0, None, None, 414.0, 398.0, None,2016-04-01 19:00:00, None,14
None, None, None, None,10.5, 82.0, None, None, 413.0, 399.0, None,2016-04-01 20:00:00, None,14
None, None, None, None,11.3, 81.0, None, None, 412.0, 400.0, None,2016-04-01 21:00:00, None,14
None, None, None, None,11.8, 79.0, None, None, 414.0, 400.0, None,2016-04-01 22:00:00, None,14
None, None, None, None,10.6, 81.0, None, None, 413.0, 398.0, None,2016-04-01 23:00:00, None,14
None, None, None, None,10.8, 79.0, None, None, 413.0, 398.0, None,2016-04-02 00:00:00, None,14
None, None, None, None,9.7, 79.0, None, None, 414.0, 397.0, None,2016-04-02 01:00:00, None,14
None, None, None, None,8.6, 80.0, None, None, 415.0, 396.0, None,2016-04-02 02:00:00, None,14
None, None, None, None,7.3, 78.0, None, None, 416.0, 394.0, None,2016-04-02 03:00:00, None,14
None, None, None, None,6.5, 79.0, None, None, 417.0, 392.0, None,2016-04-02 04:00:00, None,14
None, None, None, None,6.0, 79.0, None, None, 417.0, 391.0, None,2016-04-02 05:00:00, None,14
None, None, None, None,5.5, 79.0, None, None, 418.0, 390.0, None,2016-04-02 06:00:00, None,14
None, None, None, None,5.4, 80.0, None, None, 418.0, 390.0, None,2016-04-02 07:00:00, None,14
None, None, None, None,4.6, 80.0, None, None, 419.0, 389.0, None,2016-04-02 08:00:00, None,14
None, None, None, None,4.4, 80.0, None, None, 419.0, 389.0, None,2016-04-02 09:00:00, None,14
None, None, None, None,4.4, 80.0, None, None, 419.0, 389.0, None,2016-04-02 10:00:00, None,14
None, None, None, None,4.3, 80.0, None, None, 419.0, 389.0, None,2016-04-02 11:00:00, None,14
None, None, None, None,4.0, 80.0, None, None, 420.0, 388.0, None,2016-04-02 12:00:00, None,14
None, None, None, None,3.4, 80.0, None, None, 420.0, 388.0, None,2016-04-02 13:00:00, None,14
None, None, None, None,3.4, 80.0, None, None, 420.0, 388.0, None,2016-04-02 14:00:00, None,14
None, None, None, None,3.9, 80.0, None, None, 420.0, 388.0, None,2016-04-02 15:00:00, None,14
