RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
29.65, None, None, None,1.759,265.0, None, None, -27.0, None, None, None, None, None, None, None, None,-14.36, None, None, None, None,57.65, None, None, None, None,2017-01-15 00:00:00, None,3
29.48, None, None, None,2.369,180.5, None, None, -26.0, None, None, None, None, None, None, None, None,-13.58, None, None, None, None,53.62, None, None, None, None,2017-01-15 01:00:00, None,3
29.42, None, None, None,3.115,286.0, None, None, -27.0, None, None, None, None, None, None, None, None,-14.32, None, None, None, None,54.03, None, None, None, None,2017-01-15 02:00:00, None,3
32.66, None, None, None,3.822,240.4, None, None, -26.0, None, None, None, None, None, None, None, None,-14.36, None, None, None, None,51.19, None, None, None, None,2017-01-15 03:00:00, None,3
33.24, None, None, None,3.893,189.8, None, None, -26.0, None, None, None, None, None, None, None, None,-14.12, None, None, None, None,43.38, None, None, None, None,2017-01-15 04:00:00, None,3
37.36, None, None, None,5.16,140.0, None, None, -22.0, None, None, None, None, None, None, None, None,-11.4, None, None, None, None,20.53, None, None, None, None,2017-01-15 05:00:00, None,3
30.79, None, None, None,2.288,134.7, None, None, -26.0, None, None, None, None, None, None, None, None,-13.44, None, None, None, None,59.6, None, None, None, None,2017-01-15 06:00:00, None,3
35.23, None, None, None,1.967,119.3, None, None, -24.0, None, None, None, None, None, None, None, None,-12.58, None, None, None, None,55.87, None, None, None, None,2017-01-15 07:00:00, None,3
33.98, None, None, None,0.7,219.1, None, None, -24.0, None, None, None, None, None, None, None, None,-13.19, None, None, None, None,70.6, None, None, None, None,2017-01-15 08:00:00, None,3
36.4, None, None, None,2.798,130.2, None, None, -23.0, None, None, None, None, None, None, None, None,-12.09, None, None, None, None,43.4, None, None, None, None,2017-01-15 09:00:00, None,3
35.89, None, None, None,0.64,262.6, None, None, -22.0, None, None, None, None, None, None, None, None,-11.38, None, None, None, None,70.5, None, None, None, None,2017-01-15 10:00:00, None,3
35.57, None, None, None,0.841,14.32, None, None, -22.0, None, None, None, None, None, None, None, None,-10.49, None, None, None, None,68.77, None, None, None, None,2017-01-15 11:00:00, None,3
23.18, None, None, None,3.358,158.7, None, None, -23.0, None, None, None, None, None, None, None, None,-6.808, None, None, None, None,36.53, None, None, None, None,2017-01-15 12:00:00, None,3
24.45, None, None, None,2.35,178.7, None, None, -23.0, None, None, None, None, None, None, None, None,-7.98, None, None, None, None,53.47, None, None, None, None,2017-01-15 13:00:00, None,3
23.78, None, None, None,3.812,118.8, None, None, -22.0, None, None, None, None, None, None, None, None,-6.753, None, None, None, None,38.17, None, None, None, None,2017-01-15 14:00:00, None,3
24.54, None, None, None,3.925,126.8, None, None, -23.0, None, None, None, None, None, None, None, None,-7.47, None, None, None, None,31.74, None, None, None, None,2017-01-15 15:00:00, None,3
26.58, None, None, None,4.524,132.2, None, None, -23.0, None, None, None, None, None, None, None, None,-9.01, None, None, None, None,21.89, None, None, None, None,2017-01-15 16:00:00, None,3
34.59, None, None, None,5.804,107.3, None, None, -20.0, None, None, None, None, None, None, None, None,-8.36, None, None, None, None,24.38, None, None, None, None,2017-01-15 17:00:00, None,3
31.29, None, None, None,5.816,111.6, None, None, -22.0, None, None, None, None, None, None, None, None,-9.1, None, None, None, None,29.18, None, None, None, None,2017-01-15 18:00:00, None,3
39.13, None, None, None,5.276,121.9, None, None, -20.0, None, None, None, None, None, None, None, None,-9.57, None, None, None, None,22.21, None, None, None, None,2017-01-15 19:00:00, None,3
43.92, None, None, None,3.556,135.3, None, None, -18.0, None, None, None, None, None, None, None, None,-9.49, None, None, None, None,25.75, None, None, None, None,2017-01-15 20:00:00, None,3
42.74, None, None, None,2.021,148.1, None, None, -19.0, None, None, None, None, None, None, None, None,-9.41, None, None, None, None,35.17, None, None, None, None,2017-01-15 21:00:00, None,3
42.38, None, None, None,3.322,132.2, None, None, -19.0, None, None, None, None, None, None, None, None,-9.32, None, None, None, None,24.94, None, None, None, None,2017-01-15 22:00:00, None,3
42.77, None, None, None,4.787,126.4, None, None, -19.0, None, None, None, None, None, None, None, None,-9.71, None, None, None, None,29.44, None, None, None, None,2017-01-15 23:00:00, None,3
48.49, None, None, None,6.133,122.3, None, None, -18.0, None, None, None, None, None, None, None, None,-9.89, None, None, None, None,18.04, None, None, None, None,2017-01-16 00:00:00, None,3
45.63, None, None, None,7.47,128.5, None, None, -19.0, None, None, None, None, None, None, None, None,-10.25, None, None, None, None,26.39, None, None, None, None,2017-01-16 01:00:00, None,3
42.72, None, None, None,5.61,178.4, None, None, -20.0, None, None, None, None, None, None, None, None,-11.06, None, None, None, None,27.63, None, None, None, None,2017-01-16 02:00:00, None,3
45.19, None, None, None,2.333,159.9, None, None, -19.0, None, None, None, None, None, None, None, None,-10.66, None, None, None, None,48.51, None, None, None, None,2017-01-16 03:00:00, None,3
49.37, None, None, None,5.899,108.6, None, None, -19.0, None, None, None, None, None, None, None, None,-11.26, None, None, None, None,24.65, None, None, None, None,2017-01-16 04:00:00, None,3
49.61, None, None, None,5.586,121.7, None, None, -19.0, None, None, None, None, None, None, None, None,-11.49, None, None, None, None,37.93, None, None, None, None,2017-01-16 05:00:00, None,3
51.16, None, None, None,3.725,151.1, None, None, -19.0, None, None, None, None, None, None, None, None,-11.31, None, None, None, None,34.81, None, None, None, None,2017-01-16 06:00:00, None,3
51.08, None, None, None,1.643,249.1, None, None, -19.0, None, None, None, None, None, None, None, None,-11.6, None, None, None, None,59.75, None, None, None, None,2017-01-16 07:00:00, None,3
51.69, None, None, None,2.184,207.4, None, None, -19.0, None, None, None, None, None, None, None, None,-11.46, None, None, None, None,51.07, None, None, None, None,2017-01-16 08:00:00, None,3
51.36, None, None, None,2.961,210.5, None, None, -19.0, None, None, None, None, None, None, None, None,-11.59, None, None, None, None,36.31, None, None, None, None,2017-01-16 09:00:00, None,3
50.5, None, None, None,5.065,140.0, None, None, -18.0, None, None, None, None, None, None, None, None,-10.88, None, None, None, None,31.65, None, None, None, None,2017-01-16 10:00:00, None,3
50.99, None, None, None,0.823,168.7, None, None, -17.0, None, None, None, None, None, None, None, None,-9.14, None, None, None, None,72.6, None, None, None, None,2017-01-16 11:00:00, None,3
47.15, None, None, None,3.628,214.6, None, None, -19.0, None, None, None, None, None, None, None, None,-10.45, None, None, None, None,46.63, None, None, None, None,2017-01-16 12:00:00, None,3
51.85, None, None, None,3.644,139.8, None, None, -16.0, None, None, None, None, None, None, None, None,-8.83, None, None, None, None,46.74, None, None, None, None,2017-01-16 13:00:00, None,3
50.89, None, None, None,4.125,121.5, None, None, -16.0, None, None, None, None, None, None, None, None,-8.73, None, None, None, None,35.96, None, None, None, None,2017-01-16 14:00:00, None,3
49.51, None, None, None,5.536,128.3, None, None, -17.0, None, None, None, None, None, None, None, None,-9.74, None, None, None, None,29.93, None, None, None, None,2017-01-16 15:00:00, None,3
51.98, None, None, None,5.991,142.5, None, None, -16.0, None, None, None, None, None, None, None, None,-9.23, None, None, None, None,31.85, None, None, None, None,2017-01-16 16:00:00, None,3
52.28, None, None, None,3.683,155.8, None, None, -17.0, None, None, None, None, None, None, None, None,-9.46, None, None, None, None,46.09, None, None, None, None,2017-01-16 17:00:00, None,3
52.57, None, None, None,3.026,167.0, None, None, -17.0, None, None, None, None, None, None, None, None,-9.55, None, None, None, None,52.14, None, None, None, None,2017-01-16 18:00:00, None,3
52.61, None, None, None,3.102,205.7, None, None, -16.0, None, None, None, None, None, None, None, None,-9.09, None, None, None, None,45.16, None, None, None, None,2017-01-16 19:00:00, None,3
52.76, None, None, None,5.803,141.5, None, None, -15.0, None, None, None, None, None, None, None, None,-8.33, None, None, None, None,36.43, None, None, None, None,2017-01-16 20:00:00, None,3
52.73, None, None, None,4.588,156.7, None, None, -16.0, None, None, None, None, None, None, None, None,-8.89, None, None, None, None,35.82, None, None, None, None,2017-01-16 21:00:00, None,3
52.79, None, None, None,10.0,125.1, None, None, -16.0, None, None, None, None, None, None, None, None,-8.54, None, None, None, None,17.96, None, None, None, None,2017-01-16 22:00:00, None,3
52.73, None, None, None,6.845,132.7, None, None, -15.0, None, None, None, None, None, None, None, None,-8.16, None, None, None, None,33.71, None, None, None, None,2017-01-16 23:00:00, None,3
52.36, None, None, None,4.964,141.9, None, None, -16.0, None, None, None, None, None, None, None, None,-8.88, None, None, None, None,28.1, None, None, None, None,2017-01-17 00:00:00, None,3
52.38, None, None, None,5.15,138.3, None, None, -16.0, None, None, None, None, None, None, None, None,-9.22, None, None, None, None,33.33, None, None, None, None,2017-01-17 01:00:00, None,3
52.49, None, None, None,5.444,149.5, None, None, -16.0, None, None, None, None, None, None, None, None,-9.18, None, None, None, None,30.31, None, None, None, None,2017-01-17 02:00:00, None,3
52.74, None, None, None,5.056,152.6, None, None, -16.0, None, None, None, None, None, None, None, None,-8.77, None, None, None, None,29.33, None, None, None, None,2017-01-17 03:00:00, None,3
52.72, None, None, None,6.273,148.3, None, None, -16.0, None, None, None, None, None, None, None, None,-8.5, None, None, None, None,26.52, None, None, None, None,2017-01-17 04:00:00, None,3
52.66, None, None, None,4.709,161.1, None, None, -16.0, None, None, None, None, None, None, None, None,-8.5, None, None, None, None,37.38, None, None, None, None,2017-01-17 05:00:00, None,3
52.52, None, None, None,2.295,217.0, None, None, -16.0, None, None, None, None, None, None, None, None,-8.66, None, None, None, None,52.61, None, None, None, None,2017-01-17 06:00:00, None,3
52.21, None, None, None,2.231,189.8, None, None, -16.0, None, None, None, None, None, None, None, None,-9.21, None, None, None, None,49.77, None, None, None, None,2017-01-17 07:00:00, None,3
52.76, None, None, None,3.018,170.5, None, None, -15.0, None, None, None, None, None, None, None, None,-8.39, None, None, None, None,41.49, None, None, None, None,2017-01-17 08:00:00, None,3
52.57, None, None, None,5.74,148.5, None, None, -15.0, None, None, None, None, None, None, None, None,-7.74, None, None, None, None,26.29, None, None, None, None,2017-01-17 09:00:00, None,3
48.53, None, None, None,5.098,149.1, None, None, -15.0, None, None, None, None, None, None, None, None,-7.18, None, None, None, None,26.33, None, None, None, None,2017-01-17 10:00:00, None,3
