AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
8.8, 1.0,0.0, 0.0, None,2017-06-11 00:00:00, 185.0, None, 100.0,24
8.9, None,0.0, 0.0, None,2017-06-11 00:15:00, 175.0, None, 100.0,24
8.9, None,0.0, 0.0, None,2017-06-11 00:30:00, 161.0, None, 100.0,24
9.2, None,0.0, 0.0, None,2017-06-11 00:45:00, 175.0, None, 100.0,24
9.4, 0.0,0.0, 0.0, None,2017-06-11 01:00:00, 172.0, None, 99.0,24
9.4, None,0.0, 0.0, None,2017-06-11 01:15:00, 167.0, None, 99.0,24
9.3, None,0.0, 0.0, None,2017-06-11 01:30:00, 212.0, None, 99.0,24
9.2, None,0.0, 0.0, None,2017-06-11 01:45:00, 185.0, None, 99.0,24
9.2, 0.0,0.0, 0.0, None,2017-06-11 02:00:00, 219.0, None, 99.0,24
9.1, None,0.0, 0.0, None,2017-06-11 02:15:00, 191.0, None, 99.0,24
8.8, None,0.0, 0.0, None,2017-06-11 02:30:00, 170.0, None, 99.0,24
8.6, None,0.0, 0.0, None,2017-06-11 02:45:00, 170.0, None, 99.0,24
8.3, 0.0,0.0, 0.0, None,2017-06-11 03:00:00, 170.0, None, 99.0,24
8.0, None,0.0, 0.0, None,2017-06-11 03:15:00, 165.0, None, 99.0,24
7.7, None,0.0, 0.0, None,2017-06-11 03:30:00, 192.0, None, 99.0,24
7.4, None,0.0, 0.0, None,2017-06-11 03:45:00, 204.0, None, 100.0,24
7.2, 0.0,0.0, 0.0, None,2017-06-11 04:00:00, 221.0, None, 100.0,24
6.8, None,0.0, 0.0, None,2017-06-11 04:15:00, 224.0, None, 100.0,24
6.6, None,0.0, 0.0, None,2017-06-11 04:30:00, 214.0, None, 100.0,24
6.4, None,0.0, 0.0, None,2017-06-11 04:45:00, 222.0, None, 100.0,24
6.3, 0.0,0.0, 0.0, None,2017-06-11 05:00:00, 199.0, None, 100.0,24
6.2, None,0.0, 0.0, None,2017-06-11 05:15:00, 212.0, None, 100.0,24
6.2, None,0.0, 0.0, None,2017-06-11 05:30:00, 207.0, None, 100.0,24
7.2, None,0.0, 0.0, None,2017-06-11 05:45:00, 196.0, None, 99.0,24
8.3, 0.0,0.0, 0.0, None,2017-06-11 06:00:00, 209.0, None, 97.0,24
9.7, None,0.0, 0.0, None,2017-06-11 06:15:00, 181.0, None, 95.0,24
10.6, None,0.0, 0.0, None,2017-06-11 06:30:00, 127.0, None, 92.0,24
11.8, None,0.0, 0.0, None,2017-06-11 06:45:00, 125.0, None, 86.0,24
12.4, -1.0,0.0, 0.0, None,2017-06-11 07:00:00, 145.0, None, 83.0,24
13.5, None,0.0, 0.0, None,2017-06-11 07:15:00, 125.0, None, 77.0,24
14.4, None,0.0, 0.0, None,2017-06-11 07:30:00, 95.0, None, 76.0,24
15.2, None,0.0, 0.0, None,2017-06-11 07:45:00, 85.0, None, 72.0,24
15.3, 0.0,0.0, 0.0, None,2017-06-11 08:00:00, 59.0, None, 71.0,24
15.0, None,0.0, 0.0, None,2017-06-11 08:15:00, 97.0, None, 77.0,24
16.1, None,0.0, 0.0, None,2017-06-11 08:30:00, 109.0, None, 66.0,24
16.7, None,0.0, 0.0, None,2017-06-11 08:45:00, 141.0, None, 62.0,24
16.8, 0.0,0.0, 0.0, None,2017-06-11 09:00:00, 143.0, None, 66.0,24
16.4, None,0.0, 0.0, None,2017-06-11 09:15:00, 127.0, None, 65.0,24
16.2, None,0.0, 0.0, None,2017-06-11 09:30:00, 173.0, None, 64.0,24
16.4, None,0.0, 0.0, None,2017-06-11 09:45:00, 17.0, None, 64.0,24
15.9, 0.0,0.0, 0.0, None,2017-06-11 10:00:00, 22.0, None, 63.0,24
17.0, None,0.0, 0.0, None,2017-06-11 10:15:00, 32.0, None, 59.0,24
18.6, None,0.0, 0.0, None,2017-06-11 10:30:00, 198.0, None, 54.0,24
18.7, None,0.0, 0.0, None,2017-06-11 10:45:00, 146.0, None, 52.0,24
19.3, -1.0,0.0, 0.0, None,2017-06-11 11:00:00, 107.0, None, 55.0,24
19.8, None,0.0, 4.0, None,2017-06-11 11:15:00, 189.0, None, 51.0,24
20.4, None,0.0, 6.9, None,2017-06-11 11:30:00, 267.0, None, 47.0,24
19.8, None,0.0, 6.9, None,2017-06-11 11:45:00, 180.0, None, 53.0,24
20.2, -1.0,0.0, 0.0, None,2017-06-11 12:00:00, 193.0, None, 51.0,24
20.3, None,0.0, 0.0, None,2017-06-11 12:15:00, 231.0, None, 46.0,24
19.1, None,0.0, 0.0, None,2017-06-11 12:30:00, 138.0, None, 55.0,24
18.6, None,0.0, 0.0, None,2017-06-11 12:45:00, 173.0, None, 53.0,24
