ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,260.0,10.0, None, None,2016-08-26 00:00:00,16.4, None, 1.0, None,35
,260.0,11.0, None, None,2016-08-26 01:00:00,13.9, None, 1.0, None,35
,260.0,11.0, None, None,2016-08-26 02:00:00,13.8, None, 1.0, None,35
,260.0,11.0, None, None,2016-08-26 03:00:00,12.1, None, 1.0, None,35
,260.0,11.0, None, None,2016-08-26 04:00:00,10.6, None, 2.0, None,35
,260.0,10.0, None, None,2016-08-26 05:00:00,9.5, None, 2.0, None,35
,260.0,9.0, None, None,2016-08-26 06:00:00,8.9, None, 2.0, None,35
,260.0,8.0, None, None,2016-08-26 07:00:00,9.1, None, 2.0, None,35
,261.0,7.0, None, None,2016-08-26 08:00:00,8.9, None, 2.0, None,35
,261.0,7.0, None, None,2016-08-26 09:00:00,9.2, None, 2.0, None,35
,261.0,6.0, None, None,2016-08-26 10:00:00,8.7, None, 1.0, None,35
,261.0,6.0, None, None,2016-08-26 11:00:00,8.3, None, 1.0, None,35
,261.0,5.0, None, None,2016-08-26 12:00:00,8.1, None, 2.0, None,35
,261.0,4.0, None, None,2016-08-26 13:00:00,8.4, None, 1.0, None,35
,261.0,4.0, None, None,2016-08-26 14:00:00,8.5, None, 2.0, None,35
,261.0,4.0, None, None,2016-08-26 15:00:00,9.2, None, 1.0, None,35
,262.0,4.0, None, None,2016-08-26 16:00:00,13.2, None, None, None,35
,262.0,4.0, None, None,2016-08-26 17:00:00,13.6, None, 1.0, None,35
,262.0,4.0, None, None,2016-08-26 18:00:00,14.9, None, 0.0, None,35
,262.0,5.0, None, None,2016-08-26 19:00:00,15.1, None, 2.0, None,35
,262.0,7.0, None, None,2016-08-26 20:00:00,15.1, None, 2.0, None,35
,262.0,9.0, None, None,2016-08-26 21:00:00,17.1, None, 1.0, None,35
,261.0,12.0, None, None,2016-08-26 22:00:00,17.5, None, 1.0, None,35
,261.0,12.0, None, None,2016-08-26 23:00:00,17.5, None, 2.0, None,35
,261.0,14.0, None, None,2016-08-27 00:00:00,17.9, None, 1.0, None,35
,260.0,14.0, None, None,2016-08-27 01:00:00,16.5, None, 2.0, None,35
,260.0,14.0, None, None,2016-08-27 02:00:00,14.9, None, 2.0, None,35
,260.0,14.0, None, None,2016-08-27 03:00:00,14.8, None, 1.0, None,35
,260.0,14.0, None, None,2016-08-27 04:00:00,13.5, None, 2.0, None,35
,260.0,13.0, None, None,2016-08-27 05:00:00,12.8, None, 1.0, None,35
,260.0,12.0, None, None,2016-08-27 06:00:00,12.2, None, 1.0, None,35
,260.0,11.0, None, None,2016-08-27 07:00:00,11.9, None, 1.0, None,35
,260.0,10.0, None, None,2016-08-27 08:00:00,10.8, None, 1.0, None,35
,260.0,8.0, None, None,2016-08-27 09:00:00,10.8, None, 1.0, None,35
,260.0,8.0, None, None,2016-08-27 10:00:00,11.3, None, 1.0, None,35
,260.0,7.0, None, None,2016-08-27 11:00:00,11.8, None, 1.0, None,35
,261.0,7.0, None, None,2016-08-27 12:00:00,11.7, None, 1.0, None,35
,261.0,7.0, None, None,2016-08-27 13:00:00,12.4, None, 1.0, None,35
,261.0,7.0, None, None,2016-08-27 14:00:00,11.2, None, 1.0, None,35
,261.0,7.0, None, None,2016-08-27 15:00:00,10.4, None, 2.0, None,35
,261.0,7.0, None, None,2016-08-27 16:00:00,10.7, None, 2.0, None,35
,261.0,7.0, None, None,2016-08-27 17:00:00,12.5, None, 1.0, None,35
,262.0,7.0, None, None,2016-08-27 18:00:00,12.0, None, 1.0, None,35
,262.0,7.0, None, None,2016-08-27 19:00:00,13.3, None, 3.0, None,35
,262.0,7.0, None, None,2016-08-27 20:00:00,15.9, None, 3.0, None,35
,262.0,8.0, None, None,2016-08-27 21:00:00,17.0, None, 2.0, None,35
,262.0,10.0, None, None,2016-08-27 22:00:00,16.5, None, 2.0, None,35
,262.0,13.0, None, None,2016-08-27 23:00:00,17.2, None, 2.0, None,35
