WDIR_VECT,time,HUMIDITY,week_of_year
51.1,2021-04-30 00:00:00,72.0,18
42.4,2021-04-30 01:00:00,72.3,18
45.8,2021-04-30 02:00:00,76.8,18
70.1,2021-04-30 03:00:00,78.2,18
56.8,2021-04-30 04:00:00,78.7,18
76.6,2021-04-30 05:00:00,76.1,18
81.3,2021-04-30 06:00:00,77.2,18
61.5,2021-04-30 07:00:00,77.7,18
307.2,2021-04-30 08:00:00,73.6,18
324.8,2021-04-30 09:00:00,67.8,18
335.5,2021-04-30 10:00:00,62.5,18
45.5,2021-04-30 11:00:00,55.1,18
120.0,2021-04-30 12:00:00,51.3,18
265.1,2021-04-30 13:00:00,39.5,18
260.4,2021-04-30 14:00:00,32.4,18
242.9,2021-04-30 15:00:00,30.7,18
229.7,2021-04-30 16:00:00,31.3,18
254.7,2021-04-30 17:00:00,34.1,18
286.1,2021-04-30 18:00:00,37.0,18
271.9,2021-04-30 19:00:00,36.4,18
80.8,2021-04-30 20:00:00,46.7,18
48.1,2021-04-30 21:00:00,60.0,18
48.0,2021-04-30 22:00:00,69.5,18
49.2,2021-04-30 23:00:00,76.9,18
55.5,2021-05-01 00:00:00,79.4,18
48.0,2021-05-01 01:00:00,83.9,18
76.0,2021-05-01 02:00:00,86.6,18
76.6,2021-05-01 03:00:00,89.0,18
247.8,2021-05-01 04:00:00,89.3,18
115.3,2021-05-01 05:00:00,91.1,18
189.4,2021-05-01 06:00:00,93.6,18
161.5,2021-05-01 07:00:00,89.6,18
180.1,2021-05-01 08:00:00,68.2,18
253.8,2021-05-01 09:00:00,57.0,18
233.6,2021-05-01 10:00:00,42.6,18
232.2,2021-05-01 11:00:00,33.6,18
64.9,2021-05-01 12:00:00,27.5,18
15.6,2021-05-01 13:00:00,21.5,18
3.0,2021-05-01 14:00:00,17.7,18
24.5,2021-05-01 15:00:00,16.9,18
49.4,2021-05-01 16:00:00,19.6,18
50.6,2021-05-01 17:00:00,21.9,18
25.7,2021-05-01 18:00:00,25.6,18
39.2,2021-05-01 19:00:00,29.7,18
75.7,2021-05-01 20:00:00,34.2,18
80.4,2021-05-01 21:00:00,36.2,18
56.8,2021-05-01 22:00:00,44.2,18
91.8,2021-05-01 23:00:00,52.0,18
65.0,2021-05-02 00:00:00,62.0,18
54.2,2021-05-02 01:00:00,70.4,18
