WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
182.7, 1.8, 71.1,71.08,2018-12-24 00:00:00,1.779,52
178.6, 1.9, 70.1,70.06,2018-12-24 01:00:00,1.941,52
177.3, 2.1, 69.3,69.26,2018-12-24 02:00:00,2.121,52
177.3, 2.1, 69.7,69.69,2018-12-24 03:00:00,2.051,52
180.2, 1.9, 69.8,69.77,2018-12-24 04:00:00,1.945,52
167.6, 1.7, 69.9,69.92,2018-12-24 05:00:00,1.714,52
161.8, 1.2, 72.9,72.89,2018-12-24 06:00:00,1.244,52
182.4, 1.0, 73.3,73.32,2018-12-24 07:00:00,1.05,52
165.7, 0.7, 72.2,72.23,2018-12-24 08:00:00,0.699998,52
151.9, -0.5, 75.8,75.81,2018-12-24 09:00:00,-0.485,52
129.1, -1.9, 81.4,81.4,2018-12-24 10:00:00,-1.927,52
2.2, -2.4, 84.0,84.0,2018-12-24 11:00:00,-2.446,52
231.7, -2.1, 84.7,84.7,2018-12-24 12:00:00,-2.06,52
183.1, 0.8, 75.6,75.58,2018-12-24 13:00:00,0.769999,52
171.0, 2.5, 68.8,68.83,2018-12-24 14:00:00,2.496,52
158.6, 1.8, 71.2,71.15,2018-12-24 15:00:00,1.775,52
149.3, -0.1, 78.9,78.92,2018-12-24 16:00:00,-0.119,52
171.8, -2.6, 88.8,88.8,2018-12-24 17:00:00,-2.625,52
127.6, -3.9, 91.5,91.5,2018-12-24 18:00:00,-3.902,52
207.3, -4.8, 93.6,93.6,2018-12-24 19:00:00,-4.773,52
337.5, -5.7, 94.0,94.0,2018-12-24 20:00:00,-5.745,52
228.8, -5.4, 93.9,93.9,2018-12-24 21:00:00,-5.401,52
171.9, -5.7, 93.3,93.3,2018-12-24 22:00:00,-5.728,52
348.9, -6.1, 93.4,93.4,2018-12-24 23:00:00,-6.118,52
354.4, -6.6, 93.4,93.4,2018-12-25 00:00:00,-6.578,52
344.7, -6.7, 93.0,93.0,2018-12-25 01:00:00,-6.696,52
94.1, -7.0, 92.5,92.5,2018-12-25 02:00:00,-7.033,52
190.6, -7.7, 91.8,91.8,2018-12-25 03:00:00,-7.685,52
351.5, -7.2, 92.1,92.1,2018-12-25 04:00:00,-7.236,52
345.6, -6.4, 92.1,92.1,2018-12-25 05:00:00,-6.449,52
354.7, -6.1, 92.2,92.2,2018-12-25 06:00:00,-6.115,52
359.2, -6.4, 92.1,92.1,2018-12-25 07:00:00,-6.39,52
354.2, -7.2, 91.9,91.9,2018-12-25 08:00:00,-7.239,52
3.2, -8.4, 91.4,91.4,2018-12-25 09:00:00,-8.42,52
345.0, -9.1, 90.7,90.7,2018-12-25 10:00:00,-9.06,52
8.6, -8.3, 90.0,90.0,2018-12-25 11:00:00,-8.32,52
353.9, -7.4, 89.7,89.7,2018-12-25 12:00:00,-7.395,52
359.9, -6.6, 89.1,89.1,2018-12-25 13:00:00,-6.558,52
356.1, -5.4, 86.7,86.7,2018-12-25 14:00:00,-5.423,52
359.1, -4.2, 82.5,82.5,2018-12-25 15:00:00,-4.174,52
347.7, -5.0, 84.3,84.3,2018-12-25 16:00:00,-5.028,52
355.6, -6.7, 89.0,89.0,2018-12-25 17:00:00,-6.709,52
317.8, -8.4, 90.2,90.2,2018-12-25 18:00:00,-8.36,52
18.6, -8.4, 91.6,91.6,2018-12-25 19:00:00,-8.42,52
121.9, -7.9, 92.2,92.2,2018-12-25 20:00:00,-7.926,52
118.2, -7.7, 92.5,92.5,2018-12-25 21:00:00,-7.659,52
102.6, -7.2, 92.8,92.8,2018-12-25 22:00:00,-7.203,52
84.4, -7.3, 92.4,92.4,2018-12-25 23:00:00,-7.262,52
22.6, -7.0, 92.0,92.0,2018-12-26 00:00:00,-7.019,52
2.7, -7.2, 91.8,91.8,2018-12-26 01:00:00,-7.165,52
297.6, -6.6, 92.9,92.9,2018-12-26 02:00:00,-6.567,52
291.5, -6.3, 93.0,93.0,2018-12-26 03:00:00,-6.308,52
27.2, -6.0, 93.1,93.1,2018-12-26 04:00:00,-5.985,52
73.4, -6.0, 93.1,93.1,2018-12-26 05:00:00,-6.04,52
138.5, -7.0, 91.9,91.9,2018-12-26 06:00:00,-7.038,52
