WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
146.4, 2.1, 2.211,2018-12-24 00:00:00, 2.068,52
166.1, 1.8, 2.232,2018-12-24 01:00:00, 1.752,52
170.8, 1.8, 1.99,2018-12-24 02:00:00, 1.834,52
130.4, 1.0, 1.26,2018-12-24 03:00:00, 1.049,52
154.8, 1.5, 1.141,2018-12-24 04:00:00, 1.519,52
151.6, 1.8, 1.434,2018-12-24 05:00:00, 1.815,52
132.5, 1.9, 0.781,2018-12-24 06:00:00, 1.921,52
129.7, 2.5, 0.856998,2018-12-24 07:00:00, 2.45,52
192.1, 2.2, 2.462,2018-12-24 08:00:00, 2.194,52
190.8, 3.0, 1.622,2018-12-24 09:00:00, 3.031,52
191.9, 3.2, 1.187,2018-12-24 10:00:00, 3.15,52
198.1, 3.9, 0.552999,2018-12-24 11:00:00, 3.936,52
203.4, 4.9, 0.751999,2018-12-24 12:00:00, 4.885,52
225.1, 5.7, 0.994,2018-12-24 13:00:00, 5.72,52
290.3, 5.9, 1.189,2018-12-24 14:00:00, 5.858,52
345.7, 5.8, 1.89,2018-12-24 15:00:00, 5.846,52
349.1, 5.9, 2.366,2018-12-24 16:00:00, 5.89,52
296.8, 5.8, 3.482,2018-12-24 17:00:00, 5.771,52
288.8, 5.6, 3.802,2018-12-24 18:00:00, 5.626,52
293.6, 5.6, 4.395,2018-12-24 19:00:00, 5.642,52
294.4, 5.6, 5.025,2018-12-24 20:00:00, 5.645,52
292.8, 5.5, 4.535,2018-12-24 21:00:00, 5.465,52
304.2, 5.9, 5.297,2018-12-24 22:00:00, 5.854,52
300.2, 6.1, 6.261,2018-12-24 23:00:00, 6.114,52
296.4, 5.8, 6.071,2018-12-25 00:00:00, 5.797,52
290.4, 5.4, 5.335,2018-12-25 01:00:00, 5.441,52
291.4, 5.4, 4.413,2018-12-25 02:00:00, 5.377,52
288.0, 5.1, 4.002,2018-12-25 03:00:00, 5.063,52
277.7, 5.1, 3.52,2018-12-25 04:00:00, 5.121,52
283.8, 5.1, 4.046,2018-12-25 05:00:00, 5.076,52
289.2, 5.0, 3.682,2018-12-25 06:00:00, 5.0,52
273.2, 4.5, 2.336,2018-12-25 07:00:00, 4.478,52
252.7, 4.3, 2.123,2018-12-25 08:00:00, 4.317,52
203.2, 3.6, 2.008,2018-12-25 09:00:00, 3.556,52
154.4, 3.3, 1.43,2018-12-25 10:00:00, 3.313,52
175.5, 3.9, 1.499,2018-12-25 11:00:00, 3.895,52
348.1, 5.8, 1.649,2018-12-25 12:00:00, 5.76,52
24.5, 5.1, 1.499,2018-12-25 13:00:00, 5.069,52
72.9, 4.8, 1.857,2018-12-25 14:00:00, 4.755,52
83.7, 4.8, 1.669,2018-12-25 15:00:00, 4.797,52
93.5, 4.7, 1.752,2018-12-25 16:00:00, 4.681,52
113.4, 4.5, 1.697,2018-12-25 17:00:00, 4.491,52
149.4, 4.5, 1.535,2018-12-25 18:00:00, 4.454,52
140.6, 4.3, 1.521,2018-12-25 19:00:00, 4.266,52
121.9, 4.5, 2.214,2018-12-25 20:00:00, 4.481,52
111.0, 4.8, 3.073,2018-12-25 21:00:00, 4.834,52
116.0, 4.8, 3.303,2018-12-25 22:00:00, 4.807,52
113.2, 4.6, 3.217,2018-12-25 23:00:00, 4.624,52
117.7, 4.3, 2.758,2018-12-26 00:00:00, 4.343,52
113.7, 4.1, 4.069,2018-12-26 01:00:00, 4.073,52
