ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.6,0.6,11.0,0.0,2016-04-29,0.0,15.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,6.5,0.0,2016-04-30,0.0,20.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,6.5,0.0,2016-05-01,0.0,22.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,10.0,0.0,2016-05-02,0.0,26.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,12.0,0.0,2016-05-03,0.0,28.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,6.2,16.0,0.0,2016-05-04,0.0,22.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.8,12.5,0.0,2016-05-05,0.0,18.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,0.4,10.0,0.0,2016-04-29,0.0,17.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,6.5,0.0,2016-04-30,0.0,20.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.5,0.0,2016-05-01,0.0,23.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,9.5,0.0,2016-05-02,0.0,27.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,11.5,0.0,2016-05-03,0.0,28.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4,6.4,10.0,0.0,2016-05-04,0.0,18.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 00:00:00,,,18,238.0, None, None,0.0, None,7.9, None,13.6, None, None, None,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 01:00:00,,,18,290.0, None, None,0.0, None,5.1, None,13.1, None, None, None,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 02:00:00,,,18,260.0, None, None,0.0, None,9.1, None,12.5, None, None, None,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 03:00:00,,,18,245.0, None, None,0.0, None,19.7, None,12.0, None, None, None,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 04:00:00,,,18,246.0, None, None,0.0, None,12.6, None,11.2, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 05:00:00,,,18,252.0, None, None,0.0, None,13.9, None,10.8, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 06:00:00,,,18,196.0, None, None,0.0, None,8.1, None,11.1, None, None, None,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 07:00:00,,,18,126.0, None, None,0.0, None,3.3, None,11.1, None, None, None,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 08:00:00,,,18,180.0, None, None,0.0, None,4.2, None,11.4, None, None, None,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 09:00:00,,,18,120.0, None, None,0.0, None,4.5, None,12.4, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 10:00:00,,,18,128.0, None, None,0.0, None,5.1, None,13.5, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 11:00:00,,,18,67.0, None, None,0.0, None,3.1, None,13.8, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-04-29 12:00:00,,,18,56.0, None, None,0.0, None,3.7, None,13.2, None, None, None,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
