ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.4,0.4,9.0,0.0,2016-04-29,0.0,14.5,18,,,,,,
0.0,0.0,7.0,0.0,2016-04-30,0.0,19.5,18,,,,,,
0.0,0.0,5.0,0.0,2016-05-01,0.0,24.0,18,,,,,,
0.0,0.0,9.5,0.0,2016-05-02,0.0,27.0,18,,,,,,
1.0,1.0,11.0,0.0,2016-05-03,0.0,27.5,18,,,,,,
12.0,12.0,12.5,0.0,2016-05-04,0.0,20.0,18,,,,,,
0.0,0.0,10.5,0.0,2016-05-05,0.0,17.5,18,,,,,,
,,,,2016-04-29 00:00:00,,,18,, None,0.941501, None,52.084,14.6732
,,,,2016-04-29 01:00:00,,,18,, None,1.00654, None,48.4427,14.5609
,,,,2016-04-29 02:00:00,,,18,, None,0.820544, None,48.1031,14.2575
,,,,2016-04-29 03:00:00,,,18,, None,0.727333, None,48.0028,14.0576
,,,,2016-04-29 04:00:00,,,18,, None,1.08865, None,50.0406,13.7434
,,,,2016-04-29 05:00:00,,,18,, None,2.36157, None,65.8177,12.1549
,,,,2016-04-29 06:00:00,,,18,, None,0.613911, None,77.9861,11.1953
,,,,2016-04-29 07:00:00,,,18,, None,0.273088, None,75.5431,11.8529
,,,,2016-04-29 08:00:00,,,18,, None,0.371708, None,69.5208,12.6661
,,,,2016-04-29 09:00:00,,,18,, None,0.808731, None,60.5309,13.451
,,,,2016-04-29 10:00:00,,,18,, None,0.960569, None,54.7788,14.2645
,,,,2016-04-29 11:00:00,,,18,, None,0.985189, None,48.1431,15.3717
,,,,2016-04-29 12:00:00,,,18,, None,2.0781, None,52.7722,14.9932
,,,,2016-04-29 13:00:00,,,18,, None,2.25783, None,61.3233,14.208
,,,,2016-04-29 14:00:00,,,18,, None,1.62656, None,59.4865,14.8676
,,,,2016-04-29 15:00:00,,,18,, None,1.57263, None,54.4965,15.7927
,,,,2016-04-29 16:00:00,,,18,, None,1.62272, None,60.1469,15.2039
,,,,2016-04-29 17:00:00,,,18,, None,0.404011, None,66.7715,15.1825
,,,,2016-04-29 18:00:00,,,18,, None,1.2624, None,67.3896,14.8101
,,,,2016-04-29 19:00:00,,,18,, None,0.577624, None,71.2684,13.8629
,,,,2016-04-29 20:00:00,,,18,, None,0.542333, None,75.3562,13.2631
,,,,2016-04-29 21:00:00,,,18,, None,0.288886, None,79.1302,12.4826
,,,,2016-04-29 22:00:00,,,18,, None,0.816129, None,84.3944,10.9587
,,,,2016-04-29 23:00:00,,,18,, None,0.509459, None,87.2705,10.0709
,,,,2016-04-30 00:00:00,,,18,, None,0.672685, None,88.6146,9.19306
,,,,2016-04-30 01:00:00,,,18,, None,0.316067, None,88.241,8.65771
,,,,2016-04-30 02:00:00,,,18,, None,0.622879, None,86.6316,8.09562
,,,,2016-04-30 03:00:00,,,18,, None,0.884724, None,85.2365,7.18396
,,,,2016-04-30 04:00:00,,,18,, None,0.917312, None,82.7309,5.96708
,,,,2016-04-30 05:00:00,,,18,, None,0.908056, None,81.5243,5.24729
,,,,2016-04-30 06:00:00,,,18,, None,0.905641, None,77.7833,5.64667
,,,,2016-04-30 07:00:00,,,18,, None,0.80987, None,65.8955,8.93097
,,,,2016-04-30 08:00:00,,,18,, None,0.972666, None,53.883,12.3399
,,,,2016-04-30 09:00:00,,,18,, None,0.909627, None,32.5948,15.2984
,,,,2016-04-30 10:00:00,,,18,, None,1.53008, None,26.824,16.4782
,,,,2016-04-30 11:00:00,,,18,, None,1.71009, None,26.7212,17.6357
,,,,2016-04-30 12:00:00,,,18,, None,1.6287, None,26.3906,18.8701
,,,,2016-04-30 13:00:00,,,18,, None,1.65943, None,23.5309,20.0005
,,,,2016-04-30 14:00:00,,,18,, None,1.6583, None,21.5792,20.9417
,,,,2016-04-30 15:00:00,,,18,, None,2.02857, None,20.9951,21.4364
,,,,2016-04-30 16:00:00,,,18,, None,1.76716, None,19.7826,21.9237
