time,tasmin,tasmax,pcp,week_of_year
2019-04-16,-1.6,0.4,12.7,16
2019-04-17,-1.9,2.2,5.3,16
2019-04-18,-0.8,2.7,2.9,16
2019-04-19,-2.7,6.5,0.6,16
2019-04-20,-8.3,6.7,0.0,16
2019-04-21,-1.0,2.1,5.0,16
2019-04-22,0.0,4.9,22.1,16
