air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None, 2.0, None, None, 100.0, None, None, None, 0.0,2020-04-22 00:00:00,17
None, 2.1, None, None, 99.0, None, None, None, 0.0,2020-04-22 01:00:00,17
None, 2.1, None, None, 99.0, None, None, None, 0.0,2020-04-22 02:00:00,17
None, 2.6, None, None, 98.0, None, None, None, 0.0,2020-04-22 03:00:00,17
None, 2.2, None, None, 99.0, None, None, None, 0.0,2020-04-22 04:00:00,17
None, 2.2, None, None, 100.0, None, None, None, 0.0,2020-04-22 05:00:00,17
None, 2.7, None, None, 99.0, None, None, None, 0.0,2020-04-22 06:00:00,17
None, 3.2, None, None, 99.0, None, None, None, 0.1,2020-04-22 07:00:00,17
None, 4.9, None, None, 90.0, None, None, None, 0.1,2020-04-22 08:00:00,17
None, 4.1, None, None, 98.0, None, None, None, 0.0,2020-04-22 09:00:00,17
None, 4.7, None, None, 95.0, None, None, None, 0.0,2020-04-22 10:00:00,17
None, 4.5, None, None, 97.0, None, None, None, 0.0,2020-04-22 11:00:00,17
None, 6.0, None, None, 85.0, None, None, None, 0.0,2020-04-22 12:00:00,17
None, 8.6, None, None, 77.0, None, None, None, 0.0,2020-04-22 13:00:00,17
None, 6.2, None, None, 85.0, None, None, None, 0.0,2020-04-22 14:00:00,17
None, 6.6, None, None, 83.0, None, None, None, 0.1,2020-04-22 15:00:00,17
None, 5.1, None, None, 93.0, None, None, None, 0.5,2020-04-22 16:00:00,17
None, 4.7, None, None, 95.0, None, None, None, 0.1,2020-04-22 17:00:00,17
None, 3.4, None, None, 98.0, None, None, None, 0.0,2020-04-22 18:00:00,17
None, 3.0, None, None, 97.0, None, None, None, 0.0,2020-04-22 19:00:00,17
None, 2.4, None, None, 98.0, None, None, None, 0.0,2020-04-22 20:00:00,17
None, 2.0, None, None, 100.0, None, None, None, 0.0,2020-04-22 21:00:00,17
None, 2.1, None, None, 100.0, None, None, None, 0.0,2020-04-22 22:00:00,17
None, 1.6, None, None, 100.0, None, None, None, 0.0,2020-04-22 23:00:00,17
None, 2.0, None, None, 100.0, None, None, None, 0.0,2020-04-23 00:00:00,17
None, 2.0, None, None, 100.0, None, None, None, 0.0,2020-04-23 01:00:00,17
